day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,335.7715,721874.6529,1191.5827,1532.0349,680.9044,3404.5221,1840.2534,74.7079,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
1,47.5,0.0,87.5,25712.3915,38.0,178.1713,771452.6628,1287.3367,1655.1472,735.621,3678.1049,790.679,2.5939,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
2,52.5,120.0,20.0,25647.5915,49.6,137.3235,820446.3618,1382.9055,1778.0214,790.2317,3951.1586,636.3004,2.4334,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
3,60.0,30.0,50.0,25426.5915,57.92,170.681,868959.8598,1478.2869,1900.6546,844.7354,4223.6768,800.486,2.9448,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
4,55.0,105.0,0.0,25717.8115,55.584,75.8345,917873.1034,1573.8238,2023.4877,899.3279,4496.6393,278.636,1.9464,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
5,50.0,50.0,0.0,25431.6335,51.1168,66.3472,966734.2401,1669.2736,2146.209,953.8706,4769.3532,237.3604,1.7561,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
6,45.0,45.0,0.0,25460.3574,46.2234,56.4317,1015824.7807,1764.7699,2268.9899,1008.44,5042.1998,194.8017,1.5523,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
7,40.0,40.0,0.0,25405.4499,41.2447,46.4305,1064635.8442,1859.8904,2391.2877,1062.7945,5313.9727,151.9864,1.3459,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
8,47.5,47.5,0.0,25401.2616,46.2489,188.5803,1113103.0981,1954.9396,2513.4937,1117.1083,5585.5416,712.6319,2.8743,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
9,52.5,52.5,0.0,25436.6175,51.2498,222.2104,1161377.2356,2049.9326,2635.6276,1171.3901,5856.9503,674.5586,3.3175,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
10,60.0,60.0,0.0,25483.4612,58.25,265.6104,1209381.5767,2144.9319,2757.7696,1225.6754,6128.3769,839.3185,3.9012,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
11,55.0,55.0,0.0,25627.6685,55.65,166.2764,1257733.1589,2240.0655,2880.0842,1280.0374,6400.1871,314.9849,2.8522,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
12,50.0,50.0,0.0,25507.342,51.13,149.3955,1306157.8832,2335.1576,3002.3455,1334.3758,6671.8788,270.6142,2.5868,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
13,45.0,45.0,0.0,25568.2931,46.226,131.5053,1354852.6142,2430.3127,3124.6877,1388.7501,6943.7505,224.8381,2.3031,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
14,40.0,40.0,0.0,25561.6127,41.2452,113.4133,1403752.8378,2525.5042,3247.0769,1443.1453,7215.7263,178.7809,2.0157,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
15,47.5,47.5,0.0,25490.8116,46.249,221.5659,1452276.6521,2620.5999,3369.3428,1497.4857,7487.4284,725.8264,3.2042,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
16,52.5,52.5,0.0,25385.9193,51.2498,222.2105,1500500.0906,2715.5891,3491.4717,1551.7652,7758.826,674.5587,3.3175,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
17,60.0,60.0,0.0,25422.0787,58.25,265.6104,1548443.049,2810.5146,3613.5188,1606.0083,8030.0417,839.3185,3.9012,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
18,55.0,55.0,0.0,25813.6672,55.65,166.2764,1596980.6299,2905.7874,3736.0124,1660.45,8302.2498,314.9849,2.8522,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
19,50.0,50.0,0.0,24620.9453,51.13,149.3955,1644518.9575,3000.1298,3857.3097,1714.3599,8571.7993,270.6142,2.5868,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
20,45.0,45.0,0.0,24495.3637,46.226,131.5053,1690181.7859,3094.2208,3978.2839,1768.1262,8840.6308,224.8381,2.3031,0.0,0.0,0.0,0.0,23098.7995,0.0,0.0
21,40.0,40.0,0.0,24547.7258,41.2452,113.4133,1713010.3499,3135.6822,4031.5914,1791.8184,8959.0921,178.7809,2.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,47.5,47.5,0.0,24485.136,46.249,221.5659,1735470.716,3176.9907,4084.7023,1815.4233,9077.1163,725.8264,3.2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,52.5,52.5,0.0,24562.488,51.2498,222.2105,1757812.9505,3218.3628,4137.895,1839.0644,9195.3222,674.5587,3.3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,60.0,60.0,0.0,24614.5701,58.25,265.6104,1779890.6276,3259.6653,4190.9982,1862.6659,9313.3294,839.3185,3.9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,55.0,55.0,0.0,24561.606,55.65,166.2764,1802118.3746,3300.9867,4244.1257,1886.2781,9431.3904,314.9849,2.8522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,50.0,50.0,0.0,24662.7298,51.13,149.3955,1824640.714,3342.4414,4297.4246,1909.9665,9549.8325,270.6142,2.5868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,45.0,45.0,0.0,24561.0216,46.226,131.5053,1847270.4008,3383.8513,4350.666,1933.6293,9668.1466,224.8381,2.3031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
