day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,44.0,0.0,44.0,0.0,44.0,3547.6501,536466.7501,21196.5064,6990.4752,8848.0249,0.0,0.0,0.0,841.3537
1,52.25,0.0,96.25,77.952,530.7359,834.4915,534398.2469,21127.5826,334.859,170.6462,0.0,0.0,0.0,588.9351
2,57.75,0.0,154.0,123.44,629.2831,652.18,532518.3391,21055.7527,263.5905,35.7008,0.0,0.0,0.0,389.7078
3,66.0,0.0,220.0,127.28,593.0779,557.7227,530704.7828,20986.0141,224.2017,23.8947,0.0,0.0,0.0,242.4286
4,60.5,22.1184,258.3816,22.1184,527.5063,480.235,528779.6775,20917.6786,181.8848,14.3679,0.0,0.0,0.0,129.7857
5,55.0,62.6688,250.7128,215.8688,469.1757,517.675,526910.963,20850.6848,213.7403,12.6623,0.0,0.0,0.0,50.1429
6,49.5,46.08,254.1328,614.7065,422.0724,423.1815,525645.7305,20789.6323,157.0525,9.6476,0.0,0.0,0.0,0.0
7,44.0,46.08,252.0528,2444.5947,381.9834,324.4154,526454.8589,20735.9122,119.4527,8.3535,0.0,0.0,0.0,0.0
8,52.25,0.0,304.3028,209.5786,351.4266,398.2075,524785.7441,20675.816,165.0189,9.3992,0.0,0.0,0.0,0.0
9,57.75,0.0,362.0528,48.0223,332.492,418.1779,522780.0331,20611.0215,175.0771,9.808,0.0,0.0,0.0,0.0
10,66.0,0.0,428.0528,193.1439,322.1166,479.5631,520845.2181,20546.2326,217.7828,10.4219,0.0,0.0,0.0,0.0
11,60.5,69.12,419.4328,255.52,315.9031,395.1379,518985.4442,20481.449,159.0482,9.5776,0.0,0.0,0.0,0.0
12,55.0,22.8069,451.6259,312.1976,311.7648,418.1779,517200.5597,20416.6707,175.0771,9.808,0.0,0.0,0.0,0.0
13,49.5,130.7382,370.3876,265.9382,306.9822,375.0448,515437.979,20357.8143,148.9282,9.1663,0.0,0.0,0.0,0.0
14,44.0,23.04,391.3476,311.6383,298.3754,416.5755,513958.3297,20305.2319,183.5685,9.2751,0.0,0.0,0.0,0.0
15,52.25,0.0,443.5976,434.8397,290.8367,375.1675,512478.4275,20252.665,148.99,9.1688,0.0,0.0,0.0,0.0
16,57.75,46.08,455.2676,372.0918,288.6237,393.3988,510733.0414,20187.903,157.8383,9.5602,0.0,0.0,0.0,0.0
17,66.0,46.08,475.1876,597.0272,290.3662,436.9506,509168.9512,20124.3931,188.1373,9.9957,0.0,0.0,0.0,0.0
18,60.5,69.12,466.5676,364.0571,292.9265,418.1779,507370.9433,20059.8427,175.0771,9.808,0.0,0.0,0.0,0.0
19,55.0,0.0,521.5676,637.4594,295.1382,439.4894,505895.45,19996.6662,189.9035,10.0211,0.0,0.0,0.0,0.0
20,49.5,45.8469,525.2207,234.5115,294.9509,375.0448,504174.4101,19936.7074,148.9282,9.1663,0.0,0.0,0.0,0.0
21,44.0,23.04,546.1807,569.6069,271.9342,158.6075,504476.3187,19927.4089,40.3674,4.7177,0.0,0.0,0.0,0.0
22,52.25,134.7725,463.6582,424.4261,225.7397,151.9742,504689.5668,19925.3025,41.0023,4.3581,0.0,0.0,0.0,0.0
23,57.75,42.0458,479.3624,410.114,176.8797,150.2351,504934.6178,19923.2088,39.7924,4.3407,0.0,0.0,0.0,0.0
24,66.0,0.0,545.3624,419.3764,136.7318,131.5951,505210.6047,19922.368,26.8245,4.1543,0.0,0.0,0.0,0.0
25,60.5,90.4209,515.4414,750.3567,106.3559,197.8211,505628.061,19920.3107,72.898,4.8165,0.0,0.0,0.0,0.0
26,55.0,25.7009,544.7405,411.6262,84.0095,105.8942,505845.1176,19920.7754,8.9444,3.8973,0.0,0.0,0.0,0.0
27,49.5,0.0,594.2405,535.6851,67.7383,128.9342,506171.8083,19919.8754,24.9733,4.1277,0.0,0.0,0.0,0.0
