day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,61.553352,28964.16,1367.5,792.5,5.095025,271.36,3.84,2220.58514,3.11402,1.55904,9.87392,1.608775,635.04,0.544446,0.051968,0.032176,5.039881,0.077546,1.608775,1592.5,1042.5,7.0675,646.555,491700.0
1,61.150871,27576.294,1344.5,769.5,4.912635,266.484,3.656,1998.526626,3.076668,1.531026,9.696498,1.562085,625.296,0.53324,0.051034,0.031242,5.00533,0.075678,1.562085,1569.5,1019.5,6.8145,637.217,491699.67816
2,60.713391,26067.744,1319.5,744.5,4.714385,261.184,3.456,1757.158676,3.036068,1.500576,9.503648,1.511335,618.8,0.52106,0.050019,0.030227,4.967775,0.073648,1.511335,1544.5,994.5,6.5395,627.067,491699.291952
3,60.275912,24559.194,1294.5,719.5,4.516135,255.884,3.256,1515.790726,2.995468,1.470126,9.310798,1.460585,618.8,0.50888,0.049004,0.029212,4.93022,0.071618,1.460585,1519.5,969.5,6.2645,616.917,491698.89287
4,59.838432,23050.644,1269.5,694.5,4.317885,250.584,3.056,1274.422776,2.954868,1.439676,9.117948,1.409835,537.6,0.4967,0.047989,0.028197,4.892665,0.069588,1.409835,1494.5,944.5,5.9895,606.767,491698.491214
5,59.400953,21542.094,1244.5,669.5,4.119635,245.284,2.856,1033.054826,2.914268,1.409226,8.925098,1.359085,537.6,0.48452,0.046974,0.027182,4.85511,0.067558,1.359085,1469.5,919.5,5.7145,596.617,491698.089043
6,58.996495,20147.411768,1221.38704,646.38704,3.936349,240.384052,2.671096,845.905715,2.876733,1.381074,8.746805,1.312166,624.929106,0.47326,0.046036,0.026243,4.82039,0.065682,1.312166,1446.38704,896.38704,5.460257,587.233138,491697.686769
7,58.635617,18903.003321,1200.764448,625.764448,3.955202,236.012063,2.506116,826.800405,2.843241,1.355956,8.587722,1.272839,633.017821,0.463212,0.045199,0.025406,4.789411,0.064007,1.270302,1425.764448,875.764448,5.233409,578.860366,491697.284474
8,58.230957,17507.623632,1177.63993,602.63993,3.771825,231.109665,2.321119,603.539701,2.805687,1.32779,8.409339,1.225897,624.891564,0.451946,0.04426,0.024467,4.754673,0.062129,1.223359,1402.63993,852.63993,4.979039,569.471811,491696.882175
9,57.793477,15999.073632,1152.63993,577.63993,3.573575,225.809665,2.121119,362.171751,2.765087,1.29734,8.216489,1.184485,618.8,0.439766,0.043245,0.023452,4.717118,0.060099,1.172609,1377.63993,827.63993,4.704039,559.321811,491696.479875
10,57.355998,14490.523632,1127.63993,552.63993,3.375325,220.509665,1.921119,120.803801,2.724487,1.26689,8.023639,1.133735,618.8,0.427586,0.043245,0.022437,4.679563,0.058069,1.121859,1352.63993,802.63993,4.429039,549.171811,491696.077575
11,57.055609,13454.699662,1110.474042,535.474042,3.239199,216.870497,1.783792,0.0,2.683887,1.23644,7.830789,1.082985,537.6,0.415406,0.04223,0.021422,4.642008,0.056039,1.071109,1327.63993,777.63993,4.154039,539.021811,491695.675275
12,56.974699,13175.699604,1105.850396,530.850396,3.202534,215.890284,1.931799,0.0,2.643287,1.20599,7.637939,1.032235,537.6,0.403226,0.041215,0.020407,4.604453,0.054009,1.020359,1302.63993,752.63993,3.879039,528.871811,491695.272975
13,56.893137,12894.450266,1101.189474,526.189474,3.165573,214.902169,1.894512,0.0,2.605752,1.177839,7.459646,0.985315,624.928977,0.391966,0.040276,0.019469,4.569733,0.052133,0.97344,1279.52693,729.52693,3.624796,519.487933,491694.870675
14,56.893137,12894.450266,1101.189474,557.439474,3.363823,214.902169,1.894512,0.0,2.572261,1.15272,7.300563,0.943451,557.946772,0.381918,0.039439,0.018632,4.538754,0.050458,0.931576,1258.90433,708.90433,3.397948,511.115158,491694.468375
15,56.893137,13074.450266,1101.189474,557.439474,3.363823,240.616454,1.894512,0.0,2.534706,1.14587,7.12218,0.896509,624.891559,0.370652,0.0385,0.018626,4.504016,0.105136,0.884633,1235.77981,685.77981,3.143578,501.726603,491694.066075
16,56.893137,13074.450266,1101.189474,557.439474,3.363823,240.616454,2.078512,0.0,2.494106,1.11542,6.92933,0.845759,543.691559,0.358472,0.037485,0.017611,4.466461,0.103106,0.833883,1210.77981,660.77981,2.868578,491.576603,491693.663775
17,56.814837,12804.45021,1096.714978,584.214978,3.52659,239.667861,2.242716,0.0,2.453506,2.210402,6.73648,0.795009,537.6,0.346292,0.03647,0.016596,4.428906,0.102999,0.783133,1185.77981,635.77981,2.593578,481.426603,491693.261475
18,56.73328,12523.218152,1092.054343,579.554343,8.901856,238.679806,2.205431,0.0,2.412906,2.179952,6.54363,0.828757,618.8,0.334112,0.035455,0.015581,4.391351,0.100969,0.732383,1160.77981,610.77981,2.593578,471.276603,491692.859175
19,56.570181,11960.808036,1082.733967,570.233967,8.827945,236.703887,2.495849,0.0,2.372306,2.170817,6.35078,0.780354,537.6,0.321932,0.03444,0.014566,4.353796,0.098939,0.681633,1135.77981,585.77981,2.318578,461.126603,491692.456875
20,56.488618,11679.557979,1078.073033,565.573033,8.989234,235.715769,2.458561,0.0,2.334771,2.142665,6.297355,0.733435,624.928976,0.874605,0.033502,0.013628,4.319076,0.099655,2.324689,1112.66681,562.66681,2.064335,451.742725,491692.054575
21,56.325493,11117.058006,1068.751168,556.251168,8.915312,233.739533,2.583986,0.0,2.30128,2.117547,6.273267,0.727096,557.946772,0.864558,0.032664,0.012791,4.288096,0.097981,2.282825,1092.04421,542.04421,1.837486,443.369949,491691.652275
22,56.325493,11117.058006,1068.751168,556.251168,8.915312,233.739533,2.583986,0.0,2.263726,2.110696,6.354075,0.685025,624.891559,0.853292,0.031726,0.011852,4.253359,0.098831,2.235882,1068.91969,518.91969,1.583117,433.981394,491691.249975
23,56.162369,10554.56149,1059.429361,546.929361,8.84139,231.76331,2.509412,0.0,2.223126,2.117439,6.199795,0.634275,618.8,0.841112,0.030711,0.010837,4.215804,0.098116,2.185132,1043.91969,493.91969,1.308117,423.831394,491690.847675
24,56.162369,10554.56149,1059.429361,578.179361,8.84139,231.76331,2.509412,0.0,2.182526,2.589023,6.045515,0.615368,618.8,0.828932,0.030629,0.009822,4.178249,0.097507,2.134382,1018.91969,468.91969,1.308117,413.681394,491690.445375
25,56.080807,10273.311431,1054.768427,573.518427,8.804429,230.775192,2.657028,0.0,2.141926,2.579888,5.852665,0.574768,618.8,0.816752,0.083206,0.008807,4.140694,0.096898,2.083632,993.91969,443.91969,1.308117,403.531394,491690.043075
26,55.999244,9992.061373,1050.107494,568.857494,8.767467,229.787074,2.619741,0.0,2.101326,2.570753,5.691631,0.524018,618.8,0.804572,0.082191,0.007792,4.103139,0.094868,2.032882,968.91969,418.91969,1.033117,393.381394,491689.640775
