day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,4.041616,9399.29221,162.269995,140.669995,1.4611,44.363204,1.305936,1067.869166,0.304126,0.194598,1.791667,0.427764,0.100007,0.005632,0.009633,0.245193,0.013079,0.329408,180.154794,100.500394,2.582452,76.031617,537.6
17,4.041616,7890.74221,147.389995,137.269995,1.26285,49.353681,1.469933,1516.584402,0.303301,0.225048,1.598817,0.377014,0.087827,0.004617,0.008618,0.207638,0.013079,0.377194,155.154794,99.057994,2.307452,65.881617,618.8
18,3.613026,10666.937486,172.897993,112.777993,1.068628,53.807309,1.453985,1507.392963,0.343901,0.251478,1.405967,0.326264,0.087579,0.004617,0.008598,0.207638,0.011049,0.377194,130.154794,99.057994,2.566392,55.731617,537.6
19,4.015529,10618.756541,150.399592,90.279592,1.07673,49.037648,1.662157,1290.17725,0.339839,0.221028,1.213117,0.367878,0.087579,0.004558,0.008464,0.242999,0.011049,0.416167,135.7696,99.057994,2.755588,55.731617,618.8
20,4.53176,11101.113493,144.779912,129.391913,1.46291,44.691716,1.49816,1092.25862,0.340664,0.216166,1.024185,0.31816,0.087827,0.005492,0.007469,0.206207,0.014947,0.508531,111.277597,99.565991,2.486176,45.787864,620.449976
21,4.152029,9791.695954,123.079976,157.691977,1.489079,45.391329,1.72456,1343.068253,0.304126,0.219213,0.850633,0.367289,0.100514,0.005573,0.006556,0.282882,0.015109,0.462859,145.894397,102.067591,2.513694,36.653514,626.925195
22,3.740099,9879.796046,124.031991,162.269994,1.302407,50.301239,1.536241,1484.973456,0.311435,0.284975,1.052741,0.471995,0.102707,0.004741,0.005723,0.284685,0.013445,0.573495,182.509917,106.56791,2.563197,47.408747,633.417039
23,3.71455,9473.392278,133.643993,137.269994,1.290829,45.001239,1.516228,1243.605506,0.382955,0.258545,1.078198,0.427944,0.104314,0.004875,0.004842,0.282882,0.011683,0.529444,210.809981,109.867974,2.59391,65.881617,629.518608
24,3.71455,7964.842278,108.643993,112.269994,1.286801,45.001239,1.516228,1484.973456,0.381264,0.260323,1.263013,0.429877,0.103807,0.003919,0.00683,0.24752,0.009771,0.481658,187.269994,86.327987,2.33497,56.324383,553.060729
25,3.277071,6456.292278,83.643993,112.269994,1.485051,54.337648,1.704548,1243.605506,0.380439,0.229873,1.637451,0.429877,0.091627,0.007684,0.005815,0.281317,0.007741,0.430908,187.269994,86.327987,2.851864,73.987229,542.342122
26,3.233295,6368.192186,108.643993,137.269994,1.485051,54.229953,1.668545,1130.046747,0.380439,0.228095,1.618153,0.379127,0.079447,0.007684,0.005756,0.243762,0.011683,0.430908,162.269994,111.327987,3.126864,79.261536,618.8
27,2.795815,4859.642186,83.643993,112.269994,1.643585,48.929953,1.468545,888.678797,0.339839,0.225048,1.583438,0.374049,0.079447,0.008517,0.004741,0.313152,0.009653,0.380158,161.761996,186.327987,2.851864,69.111536,618.8
28,3.654115,6398.845767,87.269994,137.777991,1.449364,43.737648,1.646209,1103.090132,0.339839,0.25372,1.776288,0.374049,0.090019,0.008517,0.003726,0.275597,0.007623,0.329408,142.8848,186.327987,2.802361,58.961536,618.8
29,3.260411,8058.347283,89.771593,137.777991,2.017944,38.967987,1.662157,885.874419,0.299239,0.248238,1.583438,0.415663,0.087827,0.009377,0.002711,0.313152,0.007354,0.371022,117.8848,161.327987,2.527361,48.811536,537.6
