day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,1461.0002,536765.2664,21207.2141,6467.9793,9646.7233,0.0,0.0,0.0,907.4741
1,47.5,0.0,87.5,64.96,82.0,384.222,534735.4325,21139.6694,116.6296,160.6128,0.0,0.0,0.0,681.3636
2,52.5,0.0,140.0,117.704,93.2,403.4429,532594.4095,21068.611,141.3039,36.0333,0.0,0.0,0.0,496.8506
3,60.0,0.0,200.0,81.2,94.64,309.9349,530511.8177,20999.6303,93.359,24.3004,0.0,0.0,0.0,364.2857
4,55.0,43.0,212.0,88.0,94.928,311.5865,528391.6596,20932.3917,109.663,12.8314,0.0,0.0,0.0,275.3571
5,50.0,45.0,217.0,201.2,94.9856,334.1441,526360.2011,20865.4563,125.3149,12.0722,0.0,0.0,0.0,193.9286
6,45.0,0.0,262.0,162.4,91.223,225.3869,524586.9826,20804.3573,54.7645,7.4424,0.0,0.0,0.0,136.25
7,40.0,25.0,277.0,353.0709,86.2446,233.7388,523160.1639,20750.7359,94.5058,6.9669,0.0,0.0,0.0,130.0
8,47.5,50.0,274.5,142.3039,91.2489,199.0225,521342.3388,20690.6457,63.4469,7.1813,0.0,0.0,0.0,123.75
9,52.5,0.0,327.0,45.6226,95.0,229.6025,519304.8587,20625.6866,79.5441,7.9082,0.0,0.0,0.0,117.5
10,60.0,73.0,314.0,250.9685,95.0,250.84,517378.4871,20560.732,94.319,8.1205,0.0,0.0,0.0,111.25
11,55.0,25.0,344.0,301.8375,86.9869,246.9364,516125.7579,20515.8558,92.8002,7.1879,0.0,0.0,0.0,105.0
12,50.0,89.3697,304.6303,124.7296,70.0,183.1442,515905.5271,20513.9416,50.9572,4.6556,0.0,0.0,0.0,98.75
13,45.0,23.113,326.5173,154.6679,77.3901,201.65,515110.8979,20488.5311,67.3732,5.6621,0.0,0.0,0.0,92.5
14,40.0,90.0999,276.4175,467.6044,74.9427,199.0591,514573.4084,20463.23,72.0671,5.3596,0.0,0.0,0.0,86.25
15,47.5,0.0,323.9175,272.9252,68.1245,150.1251,514632.5426,20469.2966,32.883,4.1136,0.0,0.0,0.0,80.0
16,52.5,73.1245,303.293,279.0061,79.3219,202.0978,513899.7702,20443.8795,62.7508,5.8847,0.0,0.0,0.0,73.75
17,60.0,50.0,313.293,149.9168,74.6609,216.0184,513379.1681,20429.9505,73.1316,5.5042,0.0,0.0,0.0,67.5
18,55.0,0.0,368.293,80.4338,74.6609,186.0855,512869.015,20416.4394,52.3072,5.2048,0.0,0.0,0.0,61.25
19,50.0,43.7356,374.5574,453.2595,79.3219,172.4386,512369.544,20393.6214,42.1169,5.5881,0.0,0.0,0.0,55.0
20,45.0,18.6419,400.9154,150.2586,68.113,200.0758,512237.4728,20391.4685,67.6638,4.6118,0.0,0.0,0.0,48.75
21,40.0,77.7854,363.13,212.4763,65.6226,148.7046,512171.5066,20391.5178,38.4276,3.8167,0.0,0.0,0.0,42.5
22,47.5,0.0,410.63,102.6569,72.7855,212.3767,511666.0659,20377.678,75.4952,5.2559,0.0,0.0,0.0,36.25
23,52.5,0.0,463.13,143.7745,74.6609,192.6218,511212.7214,20363.7627,56.8546,5.2702,0.0,0.0,0.0,30.0
24,60.0,18.599,504.531,264.114,74.6609,206.7081,510847.027,20349.784,66.6544,5.4111,0.0,0.0,0.0,23.75
25,55.0,48.113,511.418,129.497,70.0,158.1442,510697.8203,20347.466,33.5647,4.4056,0.0,0.0,0.0,17.5
26,50.0,29.6609,531.757,134.2503,74.6609,222.2828,510175.6254,20333.4733,77.4897,5.5668,0.0,0.0,0.0,11.25
27,45.0,0.0,576.757,217.2546,68.113,154.7367,510174.5313,20333.3147,36.1213,4.1584,0.0,0.0,0.0,5.0
28,40.0,103.069,513.6881,235.5002,65.6226,163.1774,510091.8325,20332.6947,48.9598,3.9615,0.0,0.0,0.0,0.0
29,47.5,0.0,561.1881,163.8204,77.4464,153.5086,509374.3686,20307.6974,36.1614,5.187,0.0,0.0,0.0,0.0
30,47.5,25.0,583.6881,172.9702,73.2858,178.6053,508945.67,20294.064,53.0107,4.9747,0.0,0.0,0.0,0.0
