day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,331.2827,853233.2246,1407.5317,1809.6836,804.3038,4021.5191,1823.2166,53.8067,0.0,0.0,0.0,0.0,25502.0542,0.0,0.0
1,47.5,43.75,43.75,25872.3915,38.0,178.1697,902943.1962,1503.3822,1932.92,859.0756,4295.3778,790.6744,2.5492,0.0,0.0,0.0,0.0,25502.0542,0.0,0.0
2,52.5,26.25,70.0,25387.5915,49.6,137.3215,951786.3573,1598.8146,2055.6187,913.6083,4568.0416,636.2944,2.375,0.0,0.0,0.0,0.0,25502.0542,0.0,0.0
3,60.0,130.0,0.0,25597.5915,57.92,170.6787,1000386.5677,1694.2873,2178.3694,968.1642,4840.8209,800.479,2.8766,0.0,0.0,0.0,0.0,25502.0542,0.0,0.0
4,55.0,55.0,0.0,25495.1415,55.584,75.8322,1049142.8537,1789.6981,2301.0404,1022.6846,5113.4231,278.6292,1.881,0.0,0.0,0.0,0.0,25502.0542,0.0,0.0
5,50.0,50.0,0.0,25589.1435,51.1168,66.3451,1098177.2125,1885.2342,2423.8725,1077.2767,5386.3833,237.3542,1.6959,0.0,0.0,0.0,0.0,25502.0542,0.0,0.0
6,45.0,45.0,0.0,25460.3415,46.2234,56.4298,1147283.4492,1980.731,2546.6542,1131.8463,5659.2315,194.7961,1.4979,0.0,0.0,0.0,0.0,25502.0542,0.0,0.0
7,40.0,40.0,0.0,25376.5515,41.2447,46.4289,1196081.3261,2075.846,2668.9449,1186.1977,5930.9886,151.9814,1.2973,0.0,0.0,0.0,0.0,25073.4828,0.0,0.0
8,47.5,47.5,0.0,25424.1175,46.2489,188.5784,1244587.1479,2170.8958,2791.1517,1240.5119,6202.5594,712.6263,2.8199,0.0,0.0,0.0,0.0,25073.4828,0.0,0.0
9,52.5,52.5,0.0,25426.8839,51.2498,222.2083,1292867.264,2265.8833,2913.2786,1294.7905,6473.9524,674.5524,3.2572,0.0,0.0,0.0,0.0,25073.4828,0.0,0.0
