day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,320.0,853495.7559,1407.7237,1809.9304,804.4135,4022.0676,1780.992,3.2,0.0,0.0,0.0,0.0,25753.3028,0.0,0.0
1,47.5,43.75,43.75,25872.3915,38.0,178.0,903457.1458,1503.7569,1933.4018,859.2897,4296.4484,790.0296,1.78,0.0,0.0,0.0,0.0,25753.3028,0.0,0.0
2,52.5,96.25,0.0,25647.5915,49.6,137.1,952741.7769,1599.5287,2056.5369,914.0164,4570.0821,635.4527,1.371,0.0,0.0,0.0,0.0,25753.3028,0.0,0.0
3,60.0,60.0,0.0,25494.1415,57.92,170.42,1001560.0446,1695.1049,2179.4206,968.6314,4843.1569,799.4961,1.7042,0.0,0.0,0.0,0.0,25753.3028,0.0,0.0
4,55.0,55.0,0.0,25445.1015,55.584,75.584,1050517.7874,1790.6985,2302.3266,1023.2563,5116.2814,277.686,0.7558,0.0,0.0,0.0,0.0,25753.3028,0.0,0.0
5,50.0,50.0,0.0,25470.0915,51.1168,66.1168,1099684.5711,1886.3864,2425.354,1077.9351,5389.6755,236.4868,0.6612,0.0,0.0,0.0,0.0,25753.3028,0.0,0.0
6,45.0,45.0,0.0,25472.9603,46.2234,56.2234,1149054.8815,1982.0197,2548.311,1132.5827,5662.9133,194.0118,0.5622,0.0,0.0,0.0,0.0,25753.3028,0.0,0.0
7,40.0,40.0,0.0,25415.9952,41.2447,46.2447,1198143.6349,2077.3318,2670.8552,1187.0468,5935.2338,151.2816,0.4624,0.0,0.0,0.0,0.0,25324.7313,0.0,0.0
8,47.5,47.5,0.0,25375.7032,46.2489,188.3719,1246852.4974,2172.5644,2793.2971,1241.4654,6207.3268,711.8415,1.8837,0.0,0.0,0.0,0.0,25324.7313,0.0,0.0
9,52.5,52.5,0.0,25441.3383,51.2498,221.9794,1295398.5454,2267.7677,2915.7013,1295.8672,6479.3362,673.6827,2.2198,0.0,0.0,0.0,0.0,25324.7313,0.0,0.0
10,60.0,60.0,0.0,24670.594,58.25,265.3479,1340898.2672,2362.0797,3036.9596,1349.7598,6748.7992,838.3229,2.6535,0.0,0.0,0.0,0.0,23365.7581,0.0,0.0
11,55.0,55.0,0.0,24593.1196,55.65,166.0256,1386523.5367,2456.3623,3158.1801,1403.6356,7018.1779,314.0338,1.6603,0.0,0.0,0.0,0.0,23365.7581,0.0,0.0
12,50.0,50.0,0.0,24533.6676,51.13,149.1651,1432282.8025,2550.6298,3279.3812,1457.5027,7287.5137,269.7404,1.4917,0.0,0.0,0.0,0.0,23365.7581,0.0,0.0
13,45.0,45.0,0.0,24608.5954,46.226,131.297,1478228.3153,2644.9767,3400.6843,1511.4152,7557.0762,224.0481,1.313,0.0,0.0,0.0,0.0,23268.0438,0.0,0.0
14,40.0,40.0,0.0,24490.3037,41.2452,113.2274,1524267.6869,2739.2671,3521.9148,1565.2955,7826.4773,178.076,1.1323,0.0,0.0,0.0,0.0,23268.0438,0.0,0.0
15,47.5,47.5,0.0,24558.7275,46.249,221.3575,1570069.8966,2833.5116,3643.0863,1619.1495,8095.7474,725.036,2.2136,0.0,0.0,0.0,0.0,23268.0438,0.0,0.0
16,52.5,52.5,0.0,24624.0998,51.2498,221.9795,1615481.8034,2927.49,3763.9158,1672.8514,8364.2572,673.6828,2.2198,0.0,0.0,0.0,0.0,23007.8295,0.0,0.0
17,60.0,60.0,0.0,24534.7243,58.25,265.3479,1660487.7268,3021.3735,3884.6231,1726.4992,8632.4958,838.323,2.6535,0.0,0.0,0.0,0.0,23007.8295,0.0,0.0
18,55.0,55.0,0.0,24593.1196,55.65,166.0256,1705755.0677,3115.3035,4005.3902,1780.1734,8900.8672,314.0338,1.6603,0.0,0.0,0.0,0.0,23007.8295,0.0,0.0
