day,node_id,item_id,demand_qty,required_with_backlog_qty,served_qty,backlog_end_qty,available_before_service_qty
0,C-XXXXX,item:268967,2562.857143,2562.857143,0.0,2562.857143,0.0
0,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,27708.473394
1,C-XXXXX,item:268967,2562.857143,5125.714286,3154.683722,1971.030564,3154.683722
1,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,25808.473394
2,C-XXXXX,item:268967,2562.857143,4533.887707,0.0,4533.887707,0.0
2,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,32998.755092
3,C-XXXXX,item:268967,2562.857143,7096.74485,0.0,7096.74485,0.0
3,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,31098.755092
4,C-XXXXX,item:268967,2562.857143,9659.601993,0.0,9659.601993,0.0
4,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,29198.755092
5,C-XXXXX,item:268967,2562.857143,12222.459136,0.0,12222.459136,0.0
5,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,27298.755092
6,C-XXXXX,item:268967,2562.857143,14785.316279,0.0,14785.316279,0.0
6,C-XXXXX,item:268091,1900.0,1900.0,1900.0,0.0,25398.755092
7,C-XXXXX,item:268967,6256.714286,21042.030565,0.0,21042.030565,0.0
7,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,23498.755092
8,C-XXXXX,item:268967,6256.714286,27298.744851,0.0,27298.744851,0.0
8,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,18396.040806
9,C-XXXXX,item:268967,6256.714286,33555.459137,0.0,33555.459137,0.0
9,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,13293.32652
10,C-XXXXX,item:268967,6256.714286,39812.173423,0.0,39812.173423,0.0
10,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,25513.57143
11,C-XXXXX,item:268967,6256.714286,46068.887709,0.0,46068.887709,0.0
11,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,20410.857144
12,C-XXXXX,item:268967,6256.714286,52325.601995,0.0,52325.601995,0.0
12,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,30616.285716
13,C-XXXXX,item:268967,6256.714286,58582.316281,0.0,58582.316281,0.0
13,C-XXXXX,item:268091,5102.714286,5102.714286,5102.714286,0.0,28601.469378
14,C-XXXXX,item:268967,4169.857143,62752.173424,20800.0,41952.173424,20800.0
14,C-XXXXX,item:268091,7365.857143,7365.857143,7365.857143,0.0,28416.33401
15,C-XXXXX,item:268967,4169.857143,46122.030567,0.0,46122.030567,0.0
15,C-XXXXX,item:268091,7365.857143,7365.857143,7365.857143,0.0,21050.476867
16,C-XXXXX,item:268967,4169.857143,50291.88771,5200.0,45091.88771,5200.0
16,C-XXXXX,item:268091,7365.857143,7365.857143,7365.857143,0.0,13684.619724
17,C-XXXXX,item:268967,4169.857143,49261.744853,5200.0,44061.744853,5200.0
17,C-XXXXX,item:268091,7365.857143,7365.857143,7365.857143,0.0,22872.920865
18,C-XXXXX,item:268967,4169.857143,48231.601996,0.0,48231.601996,0.0
18,C-XXXXX,item:268091,7365.857143,7365.857143,7365.857143,0.0,25710.714994
19,C-XXXXX,item:268967,4169.857143,52401.459139,0.0,52401.459139,0.0
19,C-XXXXX,item:268091,7365.857143,7365.857143,7365.857143,0.0,32533.34676
20,C-XXXXX,item:268967,4169.857143,56571.316282,18227.100275,38344.216007,18227.100275
20,C-XXXXX,item:268091,7365.857143,7365.857143,7365.857143,0.0,39877.474888
21,C-XXXXX,item:268967,3908.571429,42252.787436,0.0,42252.787436,0.0
21,C-XXXXX,item:268091,11671.714286,11671.714286,11671.714286,0.0,32511.617745
22,C-XXXXX,item:268967,3908.571429,46161.358865,4173.196039,41988.162826,4173.196039
22,C-XXXXX,item:268091,11671.714286,11671.714286,11671.714286,0.0,28205.036301
23,C-XXXXX,item:268967,3908.571429,45896.734255,0.0,45896.734255,0.0
23,C-XXXXX,item:268091,11671.714286,11671.714286,11671.714286,0.0,16533.322015
24,C-XXXXX,item:268967,3908.571429,49805.305684,0.0,49805.305684,0.0
24,C-XXXXX,item:268091,11671.714286,11671.714286,11671.714286,0.0,23726.798854
25,C-XXXXX,item:268967,3908.571429,53713.877113,0.0,53713.877113,0.0
25,C-XXXXX,item:268091,11671.714286,11671.714286,11671.714286,0.0,12055.084568
26,C-XXXXX,item:268967,3908.571429,57622.448542,16421.061404,41201.387139,16421.061404
26,C-XXXXX,item:268091,11671.714286,11671.714286,383.370282,11288.344004,383.370282
27,C-XXXXX,item:268967,3908.571429,45109.958568,0.0,45109.958568,0.0
27,C-XXXXX,item:268091,11671.714286,22960.05829,18176.365234,4783.693057,18176.365234
28,C-XXXXX,item:268967,4922.285714,50032.244282,11788.847369,38243.396913,11788.847369
28,C-XXXXX,item:268091,10335.428571,15119.121628,15119.121628,0.0,23302.092065
29,C-XXXXX,item:268967,4922.285714,43165.682627,0.0,43165.682627,0.0
29,C-XXXXX,item:268091,10335.428571,10335.428571,8182.970438,2152.458133,8182.970438
30,C-XXXXX,item:268967,4922.285714,48087.968341,0.0,48087.968341,0.0
30,C-XXXXX,item:268091,10335.428571,12487.886704,12487.886704,0.0,23341.775112
31,C-XXXXX,item:268967,4922.285714,53010.254055,0.0,53010.254055,0.0
31,C-XXXXX,item:268091,10335.428571,10335.428571,10335.428571,0.0,10853.888408
32,C-XXXXX,item:268967,4922.285714,57932.539769,12536.706453,45395.833316,12536.706453
32,C-XXXXX,item:268091,10335.428571,10335.428571,10335.428571,0.0,22792.793698
33,C-XXXXX,item:268967,4922.285714,50318.11903,4914.176026,45403.943004,4914.176026
33,C-XXXXX,item:268091,10335.428571,10335.428571,10335.428571,0.0,12457.365127
34,C-XXXXX,item:268967,4922.285714,50326.228718,8790.392325,41535.836392,8790.392325
34,C-XXXXX,item:268091,10335.428571,10335.428571,10335.428571,0.0,22856.932767
35,C-XXXXX,item:268967,3834.857143,45370.693535,0.0,45370.693535,0.0
35,C-XXXXX,item:268091,9444.571429,9444.571429,9444.571429,0.0,12521.504196
36,C-XXXXX,item:268967,3834.857143,49205.550678,9842.625103,39362.925575,9842.625103
36,C-XXXXX,item:268091,9444.571429,9444.571429,9444.571429,0.0,23748.303021
37,C-XXXXX,item:268967,3834.857143,43197.782718,0.0,43197.782718,0.0
37,C-XXXXX,item:268091,9444.571429,9444.571429,9444.571429,0.0,34976.743807
38,C-XXXXX,item:268967,3834.857143,47032.639861,0.0,47032.639861,0.0
38,C-XXXXX,item:268091,9444.571429,9444.571429,9444.571429,0.0,25532.172378
39,C-XXXXX,item:268967,3834.857143,50867.497004,8974.613001,41892.884004,8974.613001
39,C-XXXXX,item:268091,9444.571429,9444.571429,9444.571429,0.0,16087.600949
40,C-XXXXX,item:268967,3834.857143,45727.741147,4922.220836,40805.52031,4922.220836
40,C-XXXXX,item:268091,9444.571429,9444.571429,9444.571429,0.0,25717.474221
41,C-XXXXX,item:268967,3834.857143,44640.377453,7721.910235,36918.467219,7721.910235
41,C-XXXXX,item:268091,9444.571429,9444.571429,9444.571429,0.0,16272.902792
42,C-XXXXX,item:268967,6852.142857,43770.610076,0.0,43770.610076,0.0
42,C-XXXXX,item:268091,7060.285714,7060.285714,6828.331363,231.954351,6828.331363
43,C-XXXXX,item:268967,6852.142857,50622.752933,0.0,50622.752933,0.0
43,C-XXXXX,item:268091,7060.285714,7292.240065,7292.240065,0.0,18925.062908
44,C-XXXXX,item:268967,6852.142857,57474.89579,15341.599923,42133.295866,15341.599923
44,C-XXXXX,item:268091,7060.285714,7060.285714,7060.285714,0.0,11632.822843
45,C-XXXXX,item:268967,6852.142857,48985.438723,0.0,48985.438723,0.0
45,C-XXXXX,item:268091,7060.285714,7060.285714,7060.285714,0.0,14018.533957
46,C-XXXXX,item:268967,6852.142857,55837.58158,0.0,55837.58158,0.0
46,C-XXXXX,item:268091,7060.285714,7060.285714,6958.248243,102.037471,6958.248243
47,C-XXXXX,item:268967,6852.142857,62689.724437,10400.0,52289.724437,10400.0
47,C-XXXXX,item:268091,7060.285714,7162.323185,7155.657599,6.665587,7155.657599
48,C-XXXXX,item:268967,6852.142857,59141.867294,0.0,59141.867294,0.0
48,C-XXXXX,item:268091,7060.285714,7066.951301,7066.951301,0.0,14616.505229
49,C-XXXXX,item:268967,4479.857143,63621.724437,0.0,63621.724437,0.0
49,C-XXXXX,item:268091,14242.0,14242.0,14242.0,0.0,26438.765205
50,C-XXXXX,item:268967,4479.857143,68101.58158,0.0,68101.58158,0.0
50,C-XXXXX,item:268091,14242.0,14242.0,14242.0,0.0,19260.865795
51,C-XXXXX,item:268967,4479.857143,72581.438723,26000.0,46581.438723,26000.0
51,C-XXXXX,item:268091,14242.0,14242.0,12079.914484,2162.085516,12079.914484
52,C-XXXXX,item:268967,4479.857143,51061.295866,0.0,51061.295866,0.0
