day,node_id,item_id,shipped_to_node_qty,uom
0,M-1430,item:038005,0.349984,KG
0,M-1430,item:042342,180.0,UN
0,M-1430,item:333362,20.0,UN
0,M-1430,item:344135,20.0,UN
0,M-1430,item:708073,0.1586,KG
0,M-1430,item:730384,4.24,M
0,M-1430,item:734545,0.16,UN
0,M-1430,item:773474,180.0,G
0,M-1810,item:001757,0.038976,KG
0,M-1810,item:001848,0.029232,KG
0,M-1810,item:001893,0.185136,KG
0,M-1810,item:002612,0.04872,KG
0,M-1810,item:016332,0.011693,KG
0,M-1810,item:029313,0.000974,KG
0,M-1810,item:039668,0.000974,KG
0,M-1810,item:049371,0.036053,KG
0,M-1810,item:055703,0.001949,KG
0,M-1810,item:099439,0.04872,KG
0,M-1810,item:338928,24.0,UN
0,M-1810,item:338929,24.0,UN
0,M-1810,item:426331,0.264,UN
0,M-1810,item:693055,9.744,G
0,M-1810,item:693710,77.952,G
1,M-1430,item:038005,0.349984,KG
1,M-1430,item:042342,0.0,UN
1,M-1430,item:333362,20.0,UN
1,M-1430,item:344135,20.0,UN
1,M-1430,item:708073,0.1586,KG
1,M-1430,item:730384,4.24,M
1,M-1430,item:734545,0.16,UN
1,M-1430,item:773474,0.0,G
1,M-1810,item:001757,0.038976,KG
1,M-1810,item:001848,0.029232,KG
1,M-1810,item:001893,0.185136,KG
1,M-1810,item:002612,0.04872,KG
1,M-1810,item:016332,0.011693,KG
1,M-1810,item:029313,0.000974,KG
1,M-1810,item:039668,0.000974,KG
1,M-1810,item:049371,0.036053,KG
1,M-1810,item:055703,0.001949,KG
1,M-1810,item:099439,0.04872,KG
1,M-1810,item:338928,24.0,UN
1,M-1810,item:338929,24.0,UN
1,M-1810,item:426331,0.264,UN
1,M-1810,item:693055,9.744,G
1,M-1810,item:693710,77.952,G
2,M-1430,item:038005,0.153993,KG
2,M-1430,item:042342,0.0,UN
2,M-1430,item:333362,8.8,UN
2,M-1430,item:344135,8.8,UN
2,M-1430,item:708073,0.069784,KG
2,M-1430,item:730384,1.8656,M
2,M-1430,item:734545,0.0704,UN
2,M-1430,item:773474,0.0,G
2,M-1810,item:001757,0.017149,KG
2,M-1810,item:001848,0.012862,KG
2,M-1810,item:001893,0.08146,KG
2,M-1810,item:002612,0.021437,KG
2,M-1810,item:016332,0.005145,KG
2,M-1810,item:029313,0.000429,KG
2,M-1810,item:039668,0.000429,KG
2,M-1810,item:049371,0.015863,KG
2,M-1810,item:055703,0.000857,KG
2,M-1810,item:099439,0.021437,KG
2,M-1810,item:338928,10.56,UN
2,M-1810,item:338929,10.56,UN
2,M-1810,item:426331,0.11616,UN
2,M-1810,item:693055,4.28736,G
2,M-1810,item:693710,34.29888,G
3,M-1430,item:038005,0.114795,KG
3,M-1430,item:042342,0.0,UN
3,M-1430,item:333362,6.56,UN
3,M-1430,item:344135,6.56,UN
3,M-1430,item:708073,0.052021,KG
3,M-1430,item:730384,1.39072,M
3,M-1430,item:734545,0.05248,UN
3,M-1430,item:773474,0.0,G
3,M-1810,item:001757,0.012784,KG
3,M-1810,item:001848,0.009588,KG
3,M-1810,item:001893,0.060725,KG
3,M-1810,item:002612,0.01598,KG
3,M-1810,item:016332,0.003835,KG
3,M-1810,item:029313,0.00032,KG
3,M-1810,item:039668,0.00032,KG
3,M-1810,item:049371,0.011825,KG
3,M-1810,item:055703,0.000639,KG
3,M-1810,item:099439,0.01598,KG
3,M-1810,item:338928,7.872,UN
3,M-1810,item:338929,7.872,UN
3,M-1810,item:426331,0.086592,UN
3,M-1810,item:693055,3.196032,G
3,M-1810,item:693710,25.568256,G
4,M-1430,item:038005,0.106955,KG
4,M-1430,item:042342,1026.84,UN
4,M-1430,item:333362,6.112,UN
4,M-1430,item:344135,6.112,UN
4,M-1430,item:708073,0.048468,KG
4,M-1430,item:730384,1.295744,M
4,M-1430,item:734545,0.048896,UN
4,M-1430,item:773474,13.09436,G
4,M-1810,item:001757,0.011911,KG
4,M-1810,item:001848,0.008933,KG
4,M-1810,item:001893,0.056578,KG
4,M-1810,item:002612,0.014889,KG
4,M-1810,item:016332,0.003573,KG
4,M-1810,item:029313,0.000298,KG
4,M-1810,item:039668,0.000298,KG
4,M-1810,item:049371,0.011018,KG
4,M-1810,item:055703,0.000596,KG
4,M-1810,item:099439,0.014889,KG
4,M-1810,item:338928,7.3344,UN
4,M-1810,item:338929,7.3344,UN
4,M-1810,item:426331,0.080678,UN
4,M-1810,item:693055,2.977766,G
4,M-1810,item:693710,23.822131,G
5,M-1430,item:038005,0.105387,KG
5,M-1430,item:042342,2233.68,UN
5,M-1430,item:333362,6.0224,UN
5,M-1430,item:344135,6.0224,UN
