day,node_id,item_id,demand_qty,required_with_backlog_qty,served_qty,backlog_end_qty,available_before_service_qty
0,C-XXXXX,item:268967,20.0,311.0,0.0,311.0,0.0
0,C-XXXXX,item:268091,20.0,425.75,23.75,402.0,23.75
1,C-XXXXX,item:268967,23.75,334.75,47.5,287.25,47.5
1,C-XXXXX,item:268091,23.75,425.75,47.5,378.25,47.5
2,C-XXXXX,item:268967,26.25,313.5,23.75,289.75,23.75
2,C-XXXXX,item:268091,26.25,404.5,0.0,404.5,0.0
3,C-XXXXX,item:268967,30.0,319.75,47.5,272.25,47.5
3,C-XXXXX,item:268091,30.0,434.5,0.0,434.5,0.0
4,C-XXXXX,item:268967,27.5,299.75,0.0,299.75,0.0
4,C-XXXXX,item:268091,27.5,462.0,47.5,414.5,47.5
5,C-XXXXX,item:268967,25.0,324.75,23.15,301.6,23.15
5,C-XXXXX,item:268091,25.0,439.5,20.75,418.75,20.75
6,C-XXXXX,item:268967,22.5,324.1,20.75,303.35,20.75
6,C-XXXXX,item:268091,22.5,441.25,23.15,418.1,23.15
7,C-XXXXX,item:268967,20.0,323.35,29.126,294.224,29.126
7,C-XXXXX,item:268091,20.0,438.1,25.56504,412.53496,25.56504
8,C-XXXXX,item:268967,23.75,317.974,53.4552,264.5188,53.4552
8,C-XXXXX,item:268091,23.75,436.28496,0.0,436.28496,0.0
9,C-XXXXX,item:268967,26.25,290.7688,0.0,290.7688,0.0
9,C-XXXXX,item:268091,26.25,462.53496,29.126,433.40896,29.126
10,C-XXXXX,item:268967,30.0,320.7688,48.678048,272.090752,48.678048
10,C-XXXXX,item:268091,30.0,463.40896,0.0,463.40896,0.0
11,C-XXXXX,item:268967,27.5,299.590752,0.0,299.590752,0.0
11,C-XXXXX,item:268091,27.5,490.90896,25.63,465.27896,25.63
12,C-XXXXX,item:268967,25.0,324.590752,0.0,324.590752,0.0
12,C-XXXXX,item:268091,25.0,490.27896,71.572322,418.706638,71.572322
13,C-XXXXX,item:268967,22.5,347.090752,43.747122,303.34363,43.747122
13,C-XXXXX,item:268091,22.5,441.206638,0.0,441.206638,0.0
14,C-XXXXX,item:268967,20.0,323.34363,0.0,323.34363,0.0
14,C-XXXXX,item:268091,20.0,461.206638,23.113008,438.09363,23.113008
15,C-XXXXX,item:268967,23.75,347.09363,29.124981,317.968649,29.124981
15,C-XXXXX,item:268091,23.75,461.84363,25.624904,436.218726,25.624904
16,C-XXXXX,item:268967,26.25,344.218649,0.0,344.218649,0.0
16,C-XXXXX,item:268091,26.25,462.468726,82.514976,379.95375,82.514976
17,C-XXXXX,item:268967,30.0,374.218649,51.189903,323.028746,51.189903
17,C-XXXXX,item:268091,30.0,409.95375,0.0,409.95375,0.0
18,C-XXXXX,item:268967,27.5,350.528746,0.0,350.528746,0.0
18,C-XXXXX,item:268091,27.5,437.45375,23.12452,414.32923,23.12452
19,C-XXXXX,item:268967,25.0,375.528746,48.447596,327.08115,48.447596
19,C-XXXXX,item:268091,25.0,439.32923,20.6226,418.70663,20.6226
20,C-XXXXX,item:268967,22.5,349.58115,25.624904,323.956246,25.624904
20,C-XXXXX,item:268091,22.5,441.20663,0.0,441.20663,0.0
21,C-XXXXX,item:268967,20.0,343.956246,46.23752,297.718726,46.23752
21,C-XXXXX,item:268091,20.0,461.20663,23.113,438.09363,23.113
22,C-XXXXX,item:268967,23.75,321.468726,0.0,321.468726,0.0
22,C-XXXXX,item:268091,23.75,461.84363,0.0,461.84363,0.0
23,C-XXXXX,item:268967,26.25,347.718726,29.124981,318.593745,29.124981
23,C-XXXXX,item:268091,26.25,488.09363,82.574881,405.518749,82.574881
24,C-XXXXX,item:268967,30.0,348.593745,0.0,348.593745,0.0
24,C-XXXXX,item:268091,30.0,435.518749,0.0,435.518749,0.0
25,C-XXXXX,item:268967,27.5,376.093745,76.502995,299.59075,76.502995
25,C-XXXXX,item:268091,27.5,463.018749,23.113,439.905749,23.113
26,C-XXXXX,item:268967,25.0,324.59075,0.0,324.59075,0.0
26,C-XXXXX,item:268091,25.0,464.905749,23.12452,441.781229,23.12452
27,C-XXXXX,item:268967,22.5,347.09075,0.0,347.09075,0.0
27,C-XXXXX,item:268091,22.5,464.281229,0.0,464.281229,0.0
28,C-XXXXX,item:268967,20.0,367.09075,75.372485,291.718265,75.372485
28,C-XXXXX,item:268091,20.0,484.281229,46.187599,438.09363,46.187599
29,C-XXXXX,item:268967,23.75,315.468265,0.0,315.468265,0.0
29,C-XXXXX,item:268091,23.75,461.84363,0.0,461.84363,0.0
30,C-XXXXX,item:268967,23.75,339.218265,74.062516,265.155749,74.062516
30,C-XXXXX,item:268091,23.75,485.59363,0.0,485.59363,0.0
31,C-XXXXX,item:268967,23.75,288.905749,0.0,288.905749,0.0
31,C-XXXXX,item:268091,23.75,509.34363,56.949977,452.393653,56.949977
32,C-XXXXX,item:268967,23.75,312.655749,0.0,312.655749,0.0
32,C-XXXXX,item:268091,23.75,476.143653,71.812503,404.33115,71.812503
33,C-XXXXX,item:268967,23.75,336.405749,25.564999,310.84075,25.564999
33,C-XXXXX,item:268091,23.75,428.08115,23.113,404.96815,23.113
34,C-XXXXX,item:268967,23.75,334.59075,67.372024,267.218726,67.372024
34,C-XXXXX,item:268091,23.75,428.71815,46.849501,381.868649,46.849501
35,C-XXXXX,item:268967,23.75,290.968726,0.0,290.968726,0.0
35,C-XXXXX,item:268091,23.75,405.618649,0.0,405.618649,0.0
36,C-XXXXX,item:268967,23.75,314.718726,0.0,314.718726,0.0
36,C-XXXXX,item:268091,23.75,429.368649,0.0,429.368649,0.0
37,C-XXXXX,item:268967,23.75,338.468726,23.748999,314.719727,23.748999
37,C-XXXXX,item:268091,23.75,453.118649,71.118899,381.99975,71.118899
38,C-XXXXX,item:268967,23.75,338.469727,23.724981,314.744746,23.724981
38,C-XXXXX,item:268091,23.75,405.74975,0.0,405.74975,0.0
39,C-XXXXX,item:268967,23.75,338.494746,0.0,338.494746,0.0
39,C-XXXXX,item:268091,23.75,429.49975,23.7498,405.74995,23.7498
40,C-XXXXX,item:268967,23.75,362.244746,47.494956,314.74979,47.494956
40,C-XXXXX,item:268091,23.75,429.49995,0.0,429.49995,0.0
41,C-XXXXX,item:268967,23.75,338.49979,71.249798,267.249992,71.249798
41,C-XXXXX,item:268091,23.75,453.24995,23.74996,429.49999,23.74996
42,C-XXXXX,item:268967,23.75,290.999992,23.749992,267.25,23.749992
42,C-XXXXX,item:268091,23.75,453.24999,47.49999,405.75,47.49999
43,C-XXXXX,item:268967,23.75,291.0,23.75,267.25,23.75
43,C-XXXXX,item:268091,23.75,429.5,0.0,429.5,0.0
44,C-XXXXX,item:268967,23.75,291.0,23.75,267.25,23.75
44,C-XXXXX,item:268091,23.75,453.25,47.5,405.75,47.5
45,C-XXXXX,item:268967,23.75,291.0,0.0,291.0,0.0
45,C-XXXXX,item:268091,23.75,429.5,0.0,429.5,0.0
46,C-XXXXX,item:268967,23.75,314.75,23.75,291.0,23.75
46,C-XXXXX,item:268091,23.75,453.25,47.5,405.75,47.5
47,C-XXXXX,item:268967,23.75,314.75,47.5,267.25,47.5
47,C-XXXXX,item:268091,23.75,429.5,0.0,429.5,0.0
48,C-XXXXX,item:268967,23.75,291.0,0.0,291.0,0.0
48,C-XXXXX,item:268091,23.75,453.25,0.0,453.25,0.0
49,C-XXXXX,item:268967,23.75,314.75,0.0,314.75,0.0
49,C-XXXXX,item:268091,23.75,477.0,47.5,429.5,47.5
50,C-XXXXX,item:268967,23.75,338.5,0.0,338.5,0.0
50,C-XXXXX,item:268091,23.75,453.25,47.5,405.75,47.5
51,C-XXXXX,item:268967,23.75,362.25,47.5,314.75,47.5
51,C-XXXXX,item:268091,23.75,429.5,0.0,429.5,0.0
52,C-XXXXX,item:268967,23.75,338.5,47.5,291.0,47.5
52,C-XXXXX,item:268091,23.75,453.25,0.0,453.25,0.0
53,C-XXXXX,item:268967,23.75,314.75,0.0,314.75,0.0
53,C-XXXXX,item:268091,23.75,477.0,23.75,453.25,23.75
54,C-XXXXX,item:268967,23.75,338.5,47.5,291.0,47.5
54,C-XXXXX,item:268091,23.75,477.0,47.5,429.5,47.5
55,C-XXXXX,item:268967,23.75,314.75,0.0,314.75,0.0
55,C-XXXXX,item:268091,23.75,453.25,47.5,405.75,47.5
56,C-XXXXX,item:268967,23.75,338.5,0.0,338.5,0.0
56,C-XXXXX,item:268091,23.75,429.5,71.25,358.25,71.25
57,C-XXXXX,item:268967,23.75,362.25,71.25,291.0,71.25
57,C-XXXXX,item:268091,23.75,382.0,0.0,382.0,0.0
58,C-XXXXX,item:268967,23.75,314.75,0.0,314.75,0.0
58,C-XXXXX,item:268091,23.75,405.75,0.0,405.75,0.0
59,C-XXXXX,item:268967,23.75,338.5,71.25,267.25,71.25
59,C-XXXXX,item:268091,23.75,429.5,23.75,405.75,23.75
