day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,554.1983,1072122.0805,42313.4301,268.8359,42.7672,1035.84,0.0,0.0,0.0
1,47.5,0.0,87.5,0.0,86.228,448.9037,1069948.0908,42249.8362,273.3424,76.1484,2413.68,0.0,16.866,0.0
2,52.5,0.0,140.0,178.064,136.4902,523.1851,1067768.7894,42180.7718,316.618,83.4719,2413.68,0.0,1525.416,2.0833
3,60.0,0.0,200.0,103.28,178.7296,507.8955,1065572.4925,42111.676,308.9586,87.9402,2413.68,0.0,3033.966,4.1667
4,55.0,18.432,236.568,145.712,211.7165,531.2304,1063408.5804,42042.5573,327.518,91.7824,2413.68,0.0,4542.516,6.25
5,50.0,39.6288,246.9392,309.6873,236.2556,1527.6994,1061409.6179,41973.4274,793.1812,104.4317,2413.68,1035.84,5015.226,8.3333
6,45.0,44.2368,247.7024,254.6581,250.4232,1944.7287,1060455.5056,41945.7095,992.0767,109.6607,2417.6318,2413.68,4037.6618,907.5467
7,40.0,23.04,264.6624,315.2053,254.6807,1795.1658,1059937.166,41928.123,927.3183,123.268,2503.8855,2413.68,2928.7323,1810.26
8,47.5,69.12,243.0424,139.3186,260.3254,1875.9771,1058923.3604,41904.1247,974.3782,146.8878,2573.68,2413.68,1993.5742,2715.39
9,52.5,0.0,295.5424,89.1706,267.9019,1859.0048,1057807.6036,41875.2553,953.5279,147.5587,2573.68,2413.68,1248.7862,3620.52
10,60.0,90.4209,265.1215,332.5243,275.3716,1920.1338,1056788.5065,41846.3842,996.5819,148.9872,2573.68,2413.68,503.9982,4525.65
11,55.0,0.0,320.1215,81.2,282.0762,1841.6244,1055700.8832,41817.5056,918.8711,138.2602,2010.09,2417.6318,318.8484,5430.78
12,50.0,61.6182,308.5033,190.8182,287.2869,1970.5545,1054618.3755,41788.6233,953.4339,135.6328,1165.302,2503.8855,328.801,6335.91
13,45.0,42.0458,311.4575,458.8346,287.3826,2020.4003,1053988.4318,41765.9951,948.3311,124.196,206.6486,2573.68,264.8612,7274.6764
14,40.0,0.0,351.4575,364.5655,281.4339,1914.3942,1053604.8097,41750.7992,885.014,121.5366,160.0,2573.68,192.4061,7509.1806
15,47.5,115.2,283.7575,327.4668,279.6867,1972.1242,1052812.1072,41734.8713,912.2781,121.9384,160.0,2573.68,129.9588,7487.7875
16,52.5,0.0,336.2575,350.3487,281.9126,1999.4556,1051421.5211,41684.8038,921.8727,122.4669,160.0,2010.09,75.0133,7584.2802
17,60.0,63.3573,332.9001,753.1521,285.5101,2024.3639,1049503.2121,41600.9739,939.707,123.1104,160.0442,1165.302,20.0679,7680.7728
18,55.0,84.6583,303.2418,1861.6707,289.4125,1972.0953,1047771.7815,41536.7103,908.0604,112.8375,135.7208,206.6486,0.0,7629.5087
19,50.0,44.3409,308.9009,115.6394,292.5955,1993.4353,1044268.9137,41413.6237,975.2904,123.1548,1439.7057,160.0,4.5084,6154.5951
20,45.0,23.04,330.8609,369.7118,291.224,1943.6593,1041238.9187,41294.4493,989.6885,123.8633,2437.6035,160.0,408.5277,4679.6815
21,40.0,0.0,370.8609,570.6342,284.2136,1894.0411,1038671.6412,41182.2812,970.5333,116.5347,2429.92,160.0,1721.6514,3167.6816
22,47.5,90.4316,327.9293,115.642,281.6981,1928.5147,1035325.6664,41063.7513,983.2003,115.9466,2429.92,160.0442,3186.7176,1645.0321
23,52.5,0.0,380.4293,485.4283,283.368,1898.6905,1032302.1968,40943.5754,973.4022,115.6286,2429.92,135.7208,4755.1629,245.6786
24,60.0,0.0,440.4293,313.2547,286.5632,1855.6071,1030458.5836,40878.1786,952.1907,113.5394,2429.92,1439.7057,4960.4977,247.762
25,55.0,42.6125,452.8168,1222.0309,290.1746,1962.655,1030371.1028,40885.3148,992.5474,115.005,2429.92,2437.6035,4104.0589,1147.7497
26,50.0,44.3409,458.4759,2110.7597,293.1469,1994.0399,1031133.192,40911.9584,1031.5446,132.706,2516.2039,2429.92,3253.8305,2002.8797
27,45.0,86.3973,417.0786,226.1804,291.623,1908.9841,1030202.7437,40886.395,987.9912,154.1181,2589.92,2429.92,2310.1444,2858.0097
28,40.0,46.08,410.9986,1835.5362,284.5023,1848.3301,1031172.1098,40924.8475,957.4447,152.717,2589.92,2429.92,1278.4881,3713.1397
29,47.5,0.0,458.4986,1976.9746,281.907,1903.2977,1032074.2498,40957.6717,983.0936,152.8981,2584.91,2429.92,413.8362,4568.2697
30,47.5,46.08,459.9186,397.0418,280.769,1903.7473,1031309.7979,40930.693,953.3799,137.9143,1864.8211,2429.92,296.6619,5430.78
31,47.5,42.0458,465.3728,3161.1301,281.3567,1951.1468,1033343.1637,41021.9693,935.2429,129.0694,937.8646,2516.2039,306.9827,6335.91
32,47.5,21.3009,491.5718,223.4097,282.4133,1978.5021,1032504.2629,41001.0797,914.548,122.3319,161.3793,2589.92,245.4141,7274.6764
33,47.5,129.0098,410.062,439.1207,283.4006,1956.6112,1031796.8337,40978.8483,901.3088,122.3246,166.5603,2589.92,185.4646,7508.5053
34,47.5,42.0458,415.5162,506.1528,284.1863,2000.1943,1031193.7079,40954.7945,931.7578,122.8848,168.48,2584.91,128.6336,7526.415
35,47.5,21.7727,441.2435,2158.8953,284.7764,1978.5215,1031566.6569,40960.9798,916.7208,122.7327,168.48,1864.8211,73.723,7544.3348
36,47.5,0.0,488.7435,150.7409,285.2098,1999.292,1029005.059,40871.6742,931.8653,122.8791,169.0472,937.8646,19.0405,7562.2566
37,47.5,87.386,448.8575,3435.7135,285.5253,1948.0016,1028918.3019,40866.9625,929.5179,105.8124,187.4802,161.3793,16.8409,7204.9226
38,47.5,109.4342,386.9233,4589.5411,285.754,1876.1859,1030043.5398,40914.9816,959.133,117.6439,1704.9632,166.5603,19.565,5730.009
39,47.5,0.0,434.4233,2480.4502,285.9197,1876.0341,1029171.3631,40853.8171,993.3301,121.3891,2568.32,168.48,687.5363,4253.0159
40,47.5,65.6629,416.2604,652.3448,286.0396,1885.2694,1026395.9168,40737.3645,1003.9937,118.8898,2568.32,168.48,2264.6775,2738.156
41,47.5,21.888,441.8724,633.5884,286.1264,1907.9217,1023622.5462,40620.2615,1019.3329,119.1259,2568.32,169.0472,3841.0234,1217.4611
42,47.5,21.888,467.4844,1600.378,286.1893,1408.1624,1022355.0429,40582.1986,757.5178,112.1489,2568.32,187.4802,5344.878,244.2725
43,47.5,43.776,471.2084,91.4578,286.2347,1984.2266,1020474.1926,40519.6,992.8643,116.9589,2568.085,1704.9632,5252.8542,248.4459
44,47.5,43.776,474.9324,378.9666,286.2676,2003.3379,1019724.333,40491.6783,1004.933,119.5286,2576.5485,2568.32,4278.7613,1139.3274
45,47.5,43.776,478.6564,3243.9016,286.2914,1945.0382,1021900.1608,40581.3843,980.6123,141.8547,2671.9599,2568.32,3305.0147,1994.4574
46,47.5,43.776,482.3804,2085.2952,286.3086,1988.0812,1022872.5628,40614.5876,1012.836,156.93,2719.84,2568.32,2378.3546,2849.5874
47,47.5,43.776,486.1044,1673.1429,286.3211,1963.8206,1023458.0962,40645.2514,997.1312,156.6888,2719.84,2568.32,1501.608,3704.7174
48,47.5,43.776,489.8284,4044.2547,286.3301,1963.8207,1026414.5153,40738.6834,996.0032,156.1255,2691.6243,2568.085,653.0771,4559.8474
49,47.5,43.776,493.5524,3298.1916,286.3366,1977.1383,1028619.4688,40830.3501,982.9047,146.0635,2129.8683,2576.5485,326.5172,5435.4742
50,47.5,109.44,431.6124,3346.6642,286.3413,2041.9533,1030835.1313,40921.6398,969.7381,139.4443,1156.4739,2671.9599,313.0736,6342.1027
