day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,123.38669,58893.792,2751.0,1601.0,10.31693,546.112,7.808,4595.645768,6.26052,3.14244,19.90212,3.25815,635.04,1.098636,0.104748,0.065163,10.109806,0.156716,3.25815,3205.0,1930.0,14.355,1301.23,983400.0
1,122.949211,57385.242,2726.0,1576.0,10.11868,540.812,7.608,4354.277818,6.223168,3.114426,19.724698,3.21146,560.336,1.08743,0.103814,0.064229,10.075255,0.154848,3.21146,3182.0,1907.0,14.102,1291.892,983399.568434
2,122.511731,55876.692,2701.0,1551.0,9.92043,535.512,7.408,4112.909868,6.182568,3.083976,19.531848,3.16071,618.8,1.07525,0.102799,0.063214,10.0377,0.152818,3.16071,3157.0,1882.0,13.827,1281.742,983398.68732
3,122.074252,54368.142,2676.0,1526.0,9.72218,530.212,7.208,3871.541918,6.141968,3.053526,19.338998,3.10996,618.8,1.06307,0.101784,0.062199,10.000145,0.150788,3.10996,3132.0,1857.0,13.552,1271.592,983397.442972
4,121.636772,52859.592,2651.0,1501.0,9.52393,524.912,7.008,3630.173968,6.101368,3.023076,19.146148,3.05921,618.8,1.05089,0.100769,0.061184,9.96259,0.148758,3.05921,3107.0,1832.0,13.277,1261.442,983395.925299
5,121.199293,51351.042,2626.0,1476.0,9.32568,519.612,6.808,3630.173968,6.060768,2.992626,18.953298,3.00846,537.6,1.03871,0.099754,0.060169,9.925035,0.146728,3.00846,3082.0,1807.0,13.002,1251.292,983394.206947
6,120.761814,49842.492,2601.0,1451.0,9.12743,514.312,6.608,3388.806018,6.023233,2.985789,18.775005,2.961541,624.929106,1.02745,0.098816,0.059231,9.890315,0.144852,2.961541,3058.88704,1783.88704,12.747757,1241.908138,983392.342582
7,120.32876,48349.201864,2576.25289,1426.25289,8.931185,509.065613,6.410023,3381.592878,5.989741,2.960671,18.615922,2.919677,633.017821,1.017402,0.097979,0.058394,9.859336,0.143177,2.919677,3038.264448,1763.264448,12.520909,1233.535366,983390.37234
8,119.89128,46840.651864,2551.25289,1401.25289,8.732935,503.765613,6.210023,3140.224928,5.952187,2.932505,18.437539,2.882884,557.909385,1.006136,0.09704,0.057455,9.824598,0.141299,2.872734,3015.13993,1740.13993,12.266539,1224.146811,983388.329971
9,119.453801,45332.101864,2526.25289,1376.25289,8.534685,498.465613,6.010023,2898.856978,5.911587,2.902055,18.244689,2.832134,618.8,0.993956,0.096025,0.05644,9.787043,0.139269,2.821984,2990.13993,1715.13993,11.991539,1213.996811,983386.232102
10,119.016321,43823.551864,2501.25289,1351.25289,8.336435,493.165613,5.810023,2657.489028,5.870987,2.871605,18.051839,2.781384,537.6,0.981776,0.09501,0.055425,9.749488,0.137239,2.771234,2965.13993,1690.13993,11.716539,1203.846811,983384.093159
11,118.578842,42315.001864,2476.25289,1326.25289,8.138185,487.865613,5.610023,2416.121078,5.830387,2.841155,17.858989,2.730634,537.6,0.969596,0.093995,0.05441,9.711933,0.135209,2.720484,2940.13993,1665.13993,11.441539,1193.696811,983381.924242
12,118.141363,40806.451864,2451.25289,1301.25289,7.939935,482.565613,5.410023,2174.753128,5.789787,2.810705,17.666139,2.679884,618.8,0.957416,0.09298,0.053395,9.674378,0.133179,2.669734,2915.13993,1640.13993,11.166539,1183.546811,983379.733566
13,117.703883,39297.901864,2426.25289,1276.25289,7.741685,477.265613,5.210023,2174.753128,5.752252,2.803869,17.487846,2.632965,624.928977,0.946156,0.092041,0.052456,9.639658,0.131303,2.622815,2892.02693,1617.02693,10.912296,1174.162933,983377.527125
