day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,44.0,44.0,0.0,0.0,44.0,585.271,42811.2614,1380.4557,61.5312,44.949,1039.9344,0.0,0.0
1,44.0,44.0,0.0,77.952,44.0,219.7729,40981.7385,1319.0345,109.8942,71.412,2551.8635,0.0,0.0
2,44.0,44.0,0.0,0.0,44.0,213.1751,38953.0655,1252.9424,170.251,101.5487,4069.2352,0.0,128.951
3,48.0,48.0,0.0,143.5161,47.2,227.7391,36902.3072,1181.522,175.9696,105.5965,4199.8031,0.0,1783.5795
4,52.0,52.0,0.0,91.7388,51.04,1306.4697,34606.0895,1107.1573,210.5364,117.9617,4199.8031,1039.9344,2668.6109
5,56.0,56.0,0.0,337.1491,54.5002,2858.7443,32361.6587,1026.0533,260.6147,134.8912,4199.8031,2551.8635,2181.6618
6,56.0,56.0,0.0,327.0976,53.3,4397.6292,30171.1631,953.5972,303.8088,146.5815,4037.3617,4069.2352,255.7772
7,56.0,56.0,0.0,252.1301,51.46,4417.721,28147.2635,883.2714,223.0644,113.7256,2004.4499,4199.8031,0.0
8,52.0,48.0,4.0,150.0387,49.492,3663.935,26923.2633,850.7289,132.0075,95.0559,326.4058,4199.8031,0.0
9,48.0,26.48,25.52,260.0458,47.4984,1967.64,27669.1136,885.5607,74.5082,94.7108,220.0,4199.8031,32.9812
10,44.0,64.096,5.424,381.839,44.9917,1625.1071,28824.0042,924.202,62.687,91.0051,220.0,4037.3617,122.9646
11,44.0,27.024,22.4,3977.9943,44.1983,1710.2827,31417.8594,1018.8055,64.1382,100.0565,220.0,2004.4499,152.3608
12,44.0,66.4,0.0,4398.1521,44.0397,2036.4505,32266.5528,1051.4849,75.9709,118.1731,220.0,326.4058,82.4558
13,48.0,34.8248,13.1752,3171.313,47.2079,2159.3382,31544.8642,1019.9076,76.1737,113.0195,162.722,220.0,14.1496
14,52.0,24.0,41.1752,1143.7078,51.0416,2308.807,28506.2832,922.8551,77.018,83.0342,61.2296,220.0,0.0
15,56.0,97.1752,0.0,3128.1536,54.5003,1317.3622,28221.1891,941.5147,87.602,69.5621,1093.2783,220.0,0.0
16,56.0,56.0,0.0,1886.9737,53.3001,389.4359,27749.5254,926.6483,136.6444,88.479,3041.676,220.0,0.0
17,56.0,23.4919,32.5081,644.6554,51.46,277.9183,26253.3803,860.7578,175.2621,106.5062,4127.9288,162.722,765.8612
18,52.0,26.6233,57.8848,4385.6316,49.492,289.9325,28521.7786,964.8934,179.035,107.3791,4202.4402,61.2296,2408.3468
19,48.0,22.0,83.8848,358.8223,47.4984,1384.1678,26847.8329,906.2829,214.6182,117.7774,4212.5902,1093.2783,2901.1123
20,44.0,44.492,83.3928,607.0278,44.9917,3316.6725,25560.2652,854.8179,276.3893,136.2751,4220.1031,3041.676,1296.7775
21,44.0,68.0384,59.3544,329.9063,44.1983,4285.3936,24013.386,802.8127,256.402,131.1531,2950.2239,4127.9288,41.4418
22,44.0,29.6166,73.7378,770.4637,44.0397,4398.9098,22784.7496,747.2061,163.6318,107.5392,516.0985,4202.4402,17.251
23,48.0,92.7076,29.0302,2427.4395,47.2079,2276.3792,25136.854,821.4856,84.2144,98.167,240.3,4212.5902,50.4244
24,52.0,29.5003,51.5299,564.1097,51.0416,2125.7242,25696.3605,830.204,79.2919,97.0906,240.3,4220.1031,141.7648
25,56.0,20.4997,87.0302,306.3499,54.5003,2350.2155,24363.5087,779.9623,85.9988,110.6069,232.6812,2950.2239,173.579
26,56.0,54.7601,88.2701,2012.3593,53.3001,2329.6261,22374.3789,715.2027,84.2731,123.1718,222.5312,516.0985,117.4446
27,56.0,25.0,119.2701,271.194,51.46,2318.8419,18539.9187,588.7262,84.593,129.2296,212.636,240.3,7.7287
28,52.0,95.4997,75.7704,6819.323,49.492,1912.3822,21729.7528,735.2177,76.6058,94.6158,343.3654,240.3,0.0
29,48.0,21.6999,102.0705,354.9023,47.4984,507.7639,20067.9939,680.6473,83.3551,74.2833,1650.4769,232.6812,0.0
