day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,4.199802,14482.08,240.0,240.0,1.9032,50.88,1.92,2317.13232,0.38976,0.29232,1.85136,0.4872,829.92,0.116928,0.009744,0.009744,0.360528,0.019488,0.4872,240.0,240.0,2.64,97.44,46488.0
1,4.917268,16956.102,281.0,281.0,2.22833,59.572,2.248,2712.975758,0.456344,0.342258,2.167634,0.57043,1391.659429,0.136903,0.011409,0.011409,0.422118,0.022817,0.57043,281.0,281.0,3.091,114.086,57207.368682
2,5.533239,19080.1404,316.2,316.2,2.507466,67.0344,2.5296,3052.821832,0.513509,0.385132,2.439167,0.641886,1311.109029,0.154053,0.012838,0.012838,0.474996,0.025675,0.641886,316.2,316.2,3.4782,128.3772,67925.011101
3,6.076414,20953.15608,347.24,347.24,2.753613,73.61488,2.77792,3352.504278,0.563918,0.422938,2.678609,0.704897,1645.618378,0.169175,0.014098,0.014098,0.521624,0.028196,0.704897,347.24,347.24,3.81964,140.97944,78642.308266
4,6.640027,22896.651216,379.448,379.448,3.009023,80.442976,3.035584,3663.463436,0.616224,0.462168,2.927062,0.770279,1983.921391,0.184867,0.015406,0.015406,0.570007,0.030811,0.770279,379.448,379.448,4.173928,154.055888,89361.111425
5,7.242727,24974.926243,413.8896,413.8896,3.282145,87.744595,3.311117,3995.987371,0.672157,0.504118,3.192744,0.840196,2100.317901,0.201647,0.016804,0.016804,0.621745,0.033608,0.840196,413.8896,413.8896,4.552786,168.039178,100081.575386
6,7.888242,27200.841249,450.77792,450.77792,3.574669,95.564919,3.606223,4352.133698,0.732063,0.549048,3.477301,0.915079,2198.533263,0.219619,0.018302,0.018302,0.677159,0.036603,0.915079,450.77792,450.77792,4.958557,183.015836,110803.437511
7,8.577319,29576.96825,490.155584,490.155584,3.886934,103.912984,4.143581,4732.31394,0.796013,0.59701,3.78106,0.995016,2206.618653,0.238804,0.0199,0.0199,0.736312,0.039801,0.995016,490.155584,490.155584,5.391711,199.003167,121526.407875
8,9.22261,31802.11165,527.031117,527.031117,4.179357,111.730597,4.438585,5088.33681,0.855899,0.641924,4.065518,1.07239,2198.491731,0.25677,0.021397,0.021397,0.791706,0.042795,1.069873,527.031117,527.031117,5.797342,213.974633,132250.249818
9,9.824146,33876.37433,561.406223,561.406223,4.451951,119.018119,4.713586,10247.57777,0.911724,0.683793,4.330688,1.397546,2115.262077,0.273517,0.022793,0.022793,0.843344,0.045586,1.139655,561.406223,561.406223,6.175468,227.930927,142974.698499
10,10.364434,35739.434866,592.281245,592.281245,4.69679,125.563624,4.960586,10545.667394,0.961865,0.721399,4.568858,1.460222,2179.002069,0.288559,0.024047,0.024047,0.889725,0.048093,1.202331,592.281245,592.281245,6.515094,240.466185,153699.536439
11,10.92747,37680.938973,624.456249,624.456249,4.951938,132.384725,5.217986,11395.733301,1.014117,0.760588,4.817056,1.525537,2088.626483,0.304235,0.025353,0.025353,0.938058,0.050706,1.267646,624.456249,624.456249,6.869019,253.529237,164424.581868
12,11.530054,39938.815795,658.89125,658.89125,5.225008,139.684945,5.493466,12886.759684,1.070039,0.80253,5.082687,1.59838,2005.591366,0.321012,0.026751,0.127439,0.989786,0.055148,1.337549,658.89125,658.89125,7.247804,267.509847,175149.779376
13,12.175546,42164.651159,695.77825,695.77825,5.517522,147.504989,5.788562,13242.893268,1.129944,0.872149,5.367233,1.67326,2198.528977,0.338983,0.028249,0.128937,1.045198,0.058143,1.41243,695.77825,695.77825,29.653561,282.485969,185875.12648
14,12.864618,44540.762232,735.15565,735.15565,5.829784,155.852998,6.103581,14588.542761,1.193893,0.930693,5.670991,1.753197,2131.546772,0.358168,0.029847,0.130535,1.104351,0.06275,1.492366,735.15565,735.15565,30.086712,298.473194,196600.63509
15,13.509909,46765.902446,772.03113,772.03113,6.122207,163.6706,6.603052,15411.991883,1.253779,0.999303,5.955448,1.828054,2123.420536,0.376134,0.031344,0.132032,1.159745,0.065745,1.567223,772.03113,772.03113,30.492342,313.444639,207326.318279
16,14.111444,48840.164489,806.406226,806.406226,6.394801,170.95812,6.878053,15743.873741,1.309604,1.041172,6.358987,1.908301,2115.261871,0.392881,0.03274,0.133428,1.211383,0.068536,1.752546,806.406226,806.406226,31.143268,327.400928,218052.100557
17,14.651732,50703.224898,837.281245,837.281245,6.63964,177.503624,7.125053,16041.963345,1.359745,1.102501,6.597157,1.970977,2095.772374,0.407923,0.033994,0.134682,1.257764,0.072623,1.815222,837.281245,837.281245,31.482894,339.936186,228777.903842
18,15.214768,52644.72898,869.456249,869.456249,6.894788,184.324725,7.382453,16352.603934,1.411997,1.14169,6.97927,2.036293,2183.224412,0.423599,0.0353,0.137116,1.306097,0.075235,6.914938,869.456249,869.456249,31.836819,352.999237,239503.647899
19,15.817352,54722.605796,903.89125,903.89125,7.167858,191.624945,7.842929,16633.733676,1.467919,1.203348,7.244901,2.106196,2190.564882,0.440376,0.036698,0.138514,1.357825,0.079204,6.984841,903.89125,903.89125,32.215604,392.694133,250229.350965
20,16.462844,56948.441159,940.77825,940.77825,7.883493,199.444989,8.568105,16657.407038,1.527824,1.267982,7.632044,2.181076,2115.493859,0.458347,0.038196,0.14095,1.413237,0.084329,7.059721,940.77825,940.77825,32.848209,407.670255,260955.063901
21,17.151916,59324.552232,980.15565,980.15565,8.398433,207.792998,9.405102,16681.451146,1.591773,1.360481,7.935801,2.265287,2131.546772,0.477532,0.039794,0.142549,1.47239,0.088149,7.178227,980.15565,980.15565,33.281361,423.65748,271680.837233
22,17.797207,61549.692446,1017.03113,1017.03113,8.874233,215.6106,9.700106,16657.295814,1.651659,1.405395,8.37033,2.350213,2056.438331,0.495498,0.041291,0.144046,1.527784,0.091143,7.253085,1040.78113,1017.03113,33.686991,438.628925,282406.711976
