day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
0,6.649687,22929.96,380.0,380.0,3.0134,80.56,3.04,3668.79284,0.4872,0.3654,2.3142,0.609,0.14616,0.01218,0.01218,0.45066,0.02436,0.609,300.0,300.0,3.3,121.8,635.04
1,6.271705,21626.5728,358.4,358.4,2.842112,75.9808,2.8672,3460.250931,0.45472,0.34104,2.15992,0.5684,0.136416,0.011368,0.011368,0.420616,0.022736,0.5684,280.0,280.0,3.08,113.68,635.04
2,5.860124,20207.32896,334.88,334.88,2.655598,70.99456,2.67904,3233.171964,0.42224,0.31668,2.00564,0.5278,0.126672,0.010556,0.010556,0.390572,0.021112,0.5278,260.0,260.0,2.86,105.56,570.08
3,5.422645,18698.77896,309.88,309.88,2.457348,69.93456,2.47904,2991.804014,0.38976,0.29232,1.85136,0.4872,0.116928,0.009744,0.009744,0.360528,0.021112,0.4872,240.0,240.0,2.64,97.44,635.04
4,4.985165,17190.22896,284.88,308.4,2.259098,64.63456,2.27904,2750.436064,0.35728,0.26796,1.85136,0.4466,0.107184,0.008932,0.008932,0.360528,0.019488,0.4466,240.0,240.0,2.42,89.32,570.08
5,4.547686,15681.67896,259.88,283.4,2.219448,59.33456,2.07904,2689.068114,0.3248,0.26796,1.69708,0.406,0.09744,0.008932,0.00812,0.330484,0.017864,0.406,220.0,240.0,2.2,81.2,570.08
6,4.488189,14353.12896,234.88,258.4,2.021198,54.03456,2.05184,2447.700164,0.3248,0.2436,1.5428,0.3654,0.087696,0.00812,0.007308,0.30044,0.01624,0.4466,200.0,220.0,2.42,73.08,570.08
7,4.488189,12844.57896,234.88,233.4,1.994236,53.31376,1.85184,2206.332214,0.29232,0.26796,1.38852,0.3248,0.077952,0.00812,0.007308,0.30044,0.014616,0.406,200.0,200.0,2.2,73.08,635.04
8,4.059599,11366.682619,210.387999,228.907999,1.800015,58.407696,1.655904,1969.868848,0.29232,0.26796,1.23424,0.2842,0.087696,0.007308,0.006496,0.270396,0.012992,0.406,220.0,200.0,1.98,73.08,570.08
9,3.665895,10009.084151,212.889598,206.409598,1.819853,53.638035,1.475917,1752.653138,0.29232,0.2436,1.07996,0.2436,0.077952,0.007308,0.006496,0.240352,0.011368,0.3654,220.0,180.0,1.98,64.96,570.08
10,4.094631,8772.092457,213.989918,185.909918,2.05379,54.592103,1.311919,1567.828868,0.25984,0.21924,1.38852,0.2842,0.077952,0.00812,0.005684,0.210308,0.011368,0.3248,240.0,180.0,1.98,73.08,635.04
11,3.7149,10479.774918,217.289982,164.209982,1.88171,55.291716,1.49832,1579.958374,0.22736,0.21924,1.23424,0.3248,0.077952,0.007308,0.006496,0.210308,0.012992,0.2842,220.0,160.0,1.76,64.96,635.04
12,3.302969,12076.42501,253.629995,140.669995,1.695037,50.301239,1.473997,1801.401672,0.22736,0.2436,1.23424,0.2842,0.068208,0.007308,0.006496,0.210308,0.011368,0.3248,200.0,160.0,1.54,73.08,570.08
13,3.302969,12898.10221,228.629995,140.669995,1.695037,50.301239,1.273997,2042.769622,0.19488,0.2436,1.23424,0.2842,0.058464,0.007308,0.005684,0.180264,0.011368,0.3654,180.0,180.0,1.32,64.96,635.04
14,2.86549,14135.74086,203.629995,115.669995,1.496787,45.001239,1.073997,1999.320302,0.22736,0.21924,1.07996,0.2842,0.058464,0.006496,0.006496,0.15022,0.011368,0.3654,160.0,160.0,1.32,73.08,570.08
15,3.268181,16881.282554,202.149995,140.669995,1.298537,45.001239,1.253985,1967.459115,0.19488,0.2436,1.23424,0.2436,0.058464,0.006496,0.006496,0.180264,0.011368,0.3248,140.0,140.0,1.32,64.96,635.04
16,2.830702,15372.732554,177.149995,130.549995,1.100287,49.49393,1.053985,1726.091165,0.19488,0.21924,1.07996,0.3248,0.04872,0.005684,0.005684,0.15022,0.012992,0.3248,140.0,140.0,1.54,56.84,570.08
17,3.189429,13864.182554,152.149995,127.149995,1.251272,44.19393,1.449921,1967.459115,0.22736,0.19488,0.92568,0.2842,0.038976,0.005684,0.004872,0.180264,0.011368,0.2842,160.0,120.0,1.32,56.84,635.04
18,2.760839,12386.286135,127.657993,152.657993,1.2553,39.001625,1.642304,1730.995737,0.29232,0.17052,1.07996,0.2436,0.038976,0.004872,0.005684,0.15022,0.009744,0.2436,140.0,140.0,1.1,64.96,635.04
