day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,123.38669,58893.792,2751.0,1601.0,10.31693,546.112,7.808,4595.645768,6.254024,3.137568,19.871264,3.25003,622.048,1.096687,0.104586,0.065001,10.103797,0.156391,3.25003,3201.0,1926.0,14.311,1299.606,983400.0
1,122.949211,57385.242,2726.0,1576.0,10.11868,540.812,7.608,4354.277818,6.213424,3.107118,19.678414,3.19928,618.8,1.084507,0.103571,0.063986,10.066242,0.154361,3.19928,3176.0,1901.0,14.036,1289.456,983399.67816
2,122.511731,55876.692,2701.0,1551.0,9.92043,535.512,7.408,4112.909868,6.172824,3.076668,19.485564,3.14853,537.6,1.072327,0.102556,0.062971,10.028687,0.152331,3.14853,3151.0,1876.0,13.761,1279.306,983399.291952
3,122.074252,54368.142,2676.0,1526.0,9.72218,530.212,7.208,3871.541918,6.132224,3.046218,19.292714,3.09778,618.8,1.060147,0.101541,0.061956,9.991132,0.150301,3.09778,3126.0,1851.0,13.486,1269.156,983398.89287
4,121.636772,52859.592,2651.0,1501.0,9.52393,524.912,7.008,3630.173968,6.091624,3.015768,19.099864,3.04703,618.8,1.047967,0.100526,0.060941,9.953577,0.148271,3.04703,3101.0,1826.0,13.211,1259.006,983398.491214
5,121.199293,51351.042,2626.0,1476.0,9.32568,519.612,6.808,3388.806018,6.051024,2.985318,18.907014,2.99628,618.8,1.035787,0.099511,0.059926,9.916022,0.146241,2.99628,3076.0,1801.0,12.936,1248.856,983398.089043
6,120.761814,49842.492,2601.0,1451.0,9.12743,514.312,6.608,3147.438068,6.010424,2.954868,18.714164,2.94553,618.8,1.023607,0.098496,0.058911,9.878467,0.144211,2.94553,3051.0,1776.0,12.661,1238.706,983397.686769
7,120.32876,48349.201864,2576.25289,1426.25289,8.931185,509.065613,6.410023,3088.511696,5.970235,2.924726,18.523265,2.895293,538.421385,1.01155,0.097491,0.057906,9.841292,0.144232,2.895293,3026.25289,1751.25289,12.388782,1228.658673,983397.284474
8,119.89128,46840.651864,2551.25289,1401.25289,8.732935,503.765613,6.210023,2847.143746,5.929635,2.894276,18.330415,2.844543,537.6,0.99937,0.096476,0.056891,9.803737,0.142202,2.844543,3001.25289,1726.25289,12.113782,1218.508673,983396.882175
9,119.453801,45332.101864,2526.25289,1376.25289,8.534685,498.465613,6.010023,2605.775796,5.889035,2.863826,18.137565,2.793793,537.6,0.98719,0.095461,0.055876,9.766182,0.140172,2.793793,2976.25289,1701.25289,11.838782,1208.358673,983396.479875
