day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,52.8,52.8,0.0,0.0,49.0,604.9345,36713.7758,1169.2557,73.3472,52.6944,1319.9212,0.0,0.0
1,52.8,52.8,0.0,81.2,50.0,248.1799,34595.898,1098.2416,131.5995,84.5,3069.8392,0.0,0.0
2,52.8,52.8,0.0,0.0,49.576,245.3469,32401.6383,1027.2931,148.6874,92.8807,3499.8359,0.0,1319.9212
3,57.6,57.6,0.0,166.1129,50.0,248.1799,30363.8734,956.2938,148.7994,93.0999,3499.8359,0.0,3069.8392
4,62.4,62.4,0.0,99.2304,50.0,1592.1012,28230.426,887.9017,191.8507,106.5391,3499.8359,1319.9212,3499.8359
5,67.2,67.2,0.0,360.4213,50.0,3368.0191,26327.3695,818.2876,249.0697,124.2983,3499.8359,3069.8392,2179.9147
6,67.2,67.2,0.0,337.0994,50.0,3822.5918,24376.415,753.9504,264.3304,128.844,3499.8359,3499.8359,429.9967
7,67.2,19.2,48.0,253.5856,50.0,3695.8638,22516.6748,689.6115,209.9482,114.3226,2257.0667,3499.8359,0.0
8,62.4,24.576,85.824,168.8758,50.0,3673.0158,20589.6968,629.0794,143.2895,107.7062,607.1487,3499.8359,0.0
9,57.6,50.0,93.424,256.2919,50.0,2403.0946,19994.6321,616.9113,87.535,93.6801,200.0,3499.8359,77.152
10,52.8,50.0,96.224,431.7876,49.5996,1919.5737,20087.1083,618.6406,71.3401,88.8002,200.0,3499.8359,176.3512
11,52.8,25.0,124.024,3447.2609,50.0,1975.2499,21893.0881,685.2907,72.1041,101.0029,200.0,2257.0667,199.1992
12,52.8,125.0,51.824,3825.6119,49.5996,2173.3754,22131.25,693.6111,79.8023,117.9481,200.0,607.1487,121.2465
13,57.6,25.0,84.424,3532.6124,50.0,2122.6975,21818.0671,681.9469,76.8903,120.8946,200.0,200.0,21.2465
14,62.4,0.0,146.824,1400.3399,50.0,831.2022,20689.1069,657.4114,84.4423,108.5593,1413.1421,200.0,0.0
15,67.2,100.0,114.024,3229.2947,50.0,373.1799,21747.1238,716.6779,135.4719,106.9589,3063.0601,200.0,0.0
16,67.2,49.5996,131.6244,2053.3421,50.0,369.4264,21683.3421,717.7769,154.256,97.48,3499.8359,200.0,1291.8957
17,67.2,0.0,198.8244,707.8639,50.0,270.8146,20422.2935,658.001,150.0571,93.3735,3502.2012,200.0,3041.8136
18,62.4,75.0,186.2244,5049.2473,50.0,1579.9256,23331.6595,787.6711,192.5109,106.6677,3512.3512,1413.1421,3499.8359
19,57.6,75.0,168.8244,296.4385,50.0,3354.8435,21363.2166,724.6688,249.9929,124.5725,3520.1359,3063.0601,2210.3055
20,52.8,0.0,221.6244,270.2802,49.5996,3761.5664,19502.1926,663.3688,262.5039,128.4897,3520.1359,3499.8359,442.512
21,52.8,25.0,249.4244,289.2272,50.0,3736.878,17633.6452,600.2999,213.0088,115.2897,2278.1674,3502.2012,20.3
22,52.8,0.0,302.2244,623.5172,49.5996,3698.6692,16174.6211,542.0775,145.2858,108.3235,627.4487,3512.3512,17.7721
23,57.6,100.0,259.8244,2743.7598,50.0,2412.8442,18027.5747,592.0891,88.5306,94.1836,220.3,3520.1359,84.7741
24,62.4,99.5996,222.6248,697.1942,50.0,1958.2479,18288.9595,589.0231,73.1676,89.5871,217.7721,3520.1359,177.152
25,67.2,74.5996,215.2252,370.1807,50.0,2085.8003,16878.8098,537.4283,77.4634,102.3958,207.6221,2278.1674,199.1992
26,67.2,25.0,257.4252,3814.7287,50.0,2082.872,17315.0174,547.6025,75.1897,117.0883,200.0,627.4487,122.0472
27,67.2,0.0,324.6252,243.3993,50.0,2173.0979,13707.5209,425.8376,79.3305,121.3986,200.0,220.3,22.0472
28,62.4,174.5996,212.4255,2205.8872,50.0,803.1766,13255.3061,417.362,84.6992,109.0663,1441.9685,217.7721,0.0
29,57.6,0.0,270.0255,3156.4418,50.0,373.1799,14348.0922,475.8027,136.625,107.7462,3091.8864,207.6221,0.0
