day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,51.2,51.2,0.0,0.0,45.0,591.9528,37013.3261,1179.6945,61.7954,45.466,1039.9344,0.0,0.0
1,50.6,50.6,0.0,81.2,46.6,237.1455,35150.906,1117.5869,110.581,72.756,2551.8635,0.0,0.0
2,50.0,50.0,0.0,0.0,48.52,243.3767,33064.8698,1050.5203,147.3082,91.8169,3465.8152,0.0,732.371
3,54.6,54.6,0.0,166.642,50.0,248.1799,31030.6341,979.6071,148.7994,93.0999,3499.8359,0.0,2448.2683
4,59.2,59.2,0.0,93.7504,50.0,1308.1143,28898.9067,911.2837,182.7034,103.6992,3499.8359,1039.9344,3158.2519
5,63.8,63.8,0.0,356.3901,50.0,2850.0434,26995.219,841.6444,232.5055,119.1185,3499.8359,2551.8635,2356.3064
6,64.4,52.6,11.8,335.9629,50.0,3787.5152,25058.784,777.888,263.1193,128.4932,3499.8359,3465.8152,640.4091
7,65.0,26.0,50.8,252.8385,50.0,3712.7758,23174.5847,712.5707,217.7872,116.0346,2443.9297,3499.8359,6.6373
8,60.4,45.0,66.2,165.5824,49.492,3672.3831,21260.7129,652.36,149.5444,106.1257,764.0749,3499.8359,0.0
9,55.8,26.0,96.0,255.2359,47.4984,2399.7294,20870.1767,648.5786,87.4901,93.3675,200.0,3499.8359,54.2208
10,51.2,70.0,77.2,389.6996,45.4997,1627.4854,21484.7414,669.571,61.9842,85.4221,200.0,3499.8359,145.2202
11,50.6,27.52,100.28,3375.784,46.6999,1723.2342,23890.7067,758.4627,64.209,95.9203,200.0,2443.9297,178.38
12,50.0,118.48,31.8,3795.9633,48.54,2052.7994,24485.382,779.2578,76.1355,114.2967,200.0,764.0749,116.236
13,54.6,31.52,54.88,3082.8143,50.0,2118.5976,23719.9809,749.4529,76.6918,120.8536,200.0,200.0,16.236
14,59.2,0.0,114.08,1155.0416,50.0,1713.2941,21463.6305,681.7338,76.7921,98.2478,522.6398,200.0,0.0
15,63.8,99.492,78.388,3223.107,50.0,483.4386,22405.7091,740.9005,99.0216,86.658,2058.999,200.0,0.0
16,64.4,30.988,111.8,1819.5883,50.0,360.4543,22135.7571,735.0259,149.4097,94.458,3386.2771,200.0,406.4038
17,65.0,11.1117,165.6883,704.3252,50.0,270.4799,20860.3929,674.664,150.0638,93.3769,3502.5359,200.0,2042.763
18,60.4,25.0,201.0883,4615.8697,49.492,692.785,23419.2103,793.3609,164.345,97.6126,3512.6859,522.6398,3350.719
19,55.8,85.8883,171.0,445.8929,47.4984,2372.6741,21745.6611,737.938,218.9766,113.8134,3520.1359,2058.999,2885.4702
20,51.2,20.0,202.2,222.4366,45.4997,3634.7016,20122.1879,684.5583,258.2709,125.6847,3520.1359,3386.2771,944.2534
21,50.6,22.0,230.8,349.1876,46.6999,3742.7117,18546.2054,632.3244,222.912,116.9409,2523.5803,3502.5359,29.4914
22,50.0,24.0,256.8,570.3908,48.54,3698.8975,17112.3012,576.5468,151.3138,106.5579,777.7377,3512.6859,17.6
23,54.6,140.85,170.55,2627.8167,50.0,2576.4532,18644.8527,617.1714,93.7449,95.8197,220.3,3520.1359,66.674
24,59.2,75.0,154.75,675.3856,50.0,1955.7463,18911.53,613.0946,73.0396,89.5586,217.6,3520.1359,159.224
25,63.8,68.15,150.4,362.6553,50.0,1992.0918,17839.4258,572.9417,73.3336,99.3765,207.45,2523.5803,197.08
26,64.4,26.8417,187.9583,3623.3011,50.0,2088.3119,18227.2131,587.0844,75.9389,114.8147,200.0,777.7377,137.856
27,65.0,22.4984,230.4599,297.422,50.0,2198.0979,14626.241,465.0669,80.5409,121.6486,200.0,220.3,37.856
28,60.4,71.6999,219.16,3305.0981,49.492,1058.861,15156.4711,508.5269,81.8186,109.915,1164.886,217.6,0.0
29,55.8,0.0,274.96,66.0045,47.4984,349.9689,13360.0781,452.5501,116.9891,100.5665,2629.7924,207.45,0.0
