day,src_node_id,dst_node_id,item_id,shipped_qty,pulled_qty,lead_days,arrival_day,reliability,uom
0,SDC-VD0519670A,M-1810,item:001848,1.36075,1.36075,27,27,1.0,KG
0,SDC-VD0951020A,M-1810,item:001848,0.583178,0.583178,39,39,1.0,KG
0,SDC-VD0910216A,M-1810,item:001893,6.512159,6.512159,42,42,1.0,KG
0,SDC-VD1091642A,M-1810,item:001893,1.860617,1.860617,38,38,1.0,KG
0,SDC-VD0518684A,M-1810,item:001893,0.930308,0.930308,35,35,1.0,KG
0,DC-1920,C-XXXXX,item:268967,160.0,160.0,1,1,1.0,UN
0,DC-1920,C-XXXXX,item:268091,128.0,128.0,3,3,1.0,UN
1,SDC-VD0519670A,M-1810,item:001848,0.01296,0.01296,14,15,1.0,KG
1,SDC-VD0951020A,M-1810,item:001848,0.005554,0.005554,96,97,1.0,KG
1,SDC-VD0910216A,M-1810,item:001893,0.082077,0.082077,22,23,1.0,KG
1,SDC-VD1091642A,M-1810,item:001893,0.023451,0.023451,18,19,1.0,KG
1,SDC-VD0518684A,M-1810,item:001893,0.011725,0.011725,108,109,1.0,KG
1,M-1430,DC-1920,item:268967,39.0,39.0,5,6,1.0,UN
1,M-1810,DC-1920,item:268091,31.2,31.2,3,4,1.0,UN
1,DC-1920,C-XXXXX,item:268967,50.0,50.0,2,3,1.0,UN
1,DC-1920,C-XXXXX,item:268091,40.0,40.0,4,5,1.0,UN
2,SDC-VD0519670A,M-1810,item:001848,0.016916,0.016916,42,44,1.0,KG
2,SDC-VD0951020A,M-1810,item:001848,0.00725,0.00725,36,38,1.0,KG
2,SDC-VD0910216A,M-1810,item:001893,0.107132,0.107132,12,14,1.0,KG
2,SDC-VD1091642A,M-1810,item:001893,0.030609,0.030609,19,21,1.0,KG
2,SDC-VD0518684A,M-1810,item:001893,0.015305,0.015305,70,72,1.0,KG
2,M-1430,DC-1920,item:268967,24.8,24.8,3,5,1.0,UN
2,M-1810,DC-1920,item:268091,19.84,19.84,2,4,1.0,UN
2,DC-1920,C-XXXXX,item:268967,43.75,43.75,3,5,1.0,UN
2,DC-1920,C-XXXXX,item:268091,35.0,35.0,2,4,1.0,UN
3,SDC-VD0519670A,M-1810,item:001848,0.019753,0.019753,12,15,1.0,KG
3,SDC-VD0951020A,M-1810,item:001848,0.008466,0.008466,62,65,1.0,KG
3,SDC-VD0910216A,M-1810,item:001893,0.125103,0.125103,53,56,1.0,KG
3,SDC-VD1091642A,M-1810,item:001893,0.035744,0.035744,27,30,1.0,KG
3,SDC-VD0518684A,M-1810,item:001893,0.017872,0.017872,42,45,1.0,KG
3,M-1430,DC-1920,item:268967,28.96,28.96,2,5,1.0,UN
3,M-1810,DC-1920,item:268091,23.168,23.168,4,7,1.0,UN
3,DC-1920,C-XXXXX,item:268967,56.25,56.25,2,5,1.0,UN
3,DC-1920,C-XXXXX,item:268091,45.0,45.0,3,6,1.0,UN
4,SDC-VD0519670A,M-1810,item:001848,0.018956,0.018956,24,28,1.0,KG
4,SDC-VD0951020A,M-1810,item:001848,0.008124,0.008124,48,52,1.0,KG
4,SDC-VD0910216A,M-1810,item:001893,0.120057,0.120057,13,17,1.0,KG
4,SDC-VD1091642A,M-1810,item:001893,0.034302,0.034302,70,74,1.0,KG
4,SDC-VD0518684A,M-1810,item:001893,0.017151,0.017151,21,25,1.0,KG
4,M-1430,DC-1920,item:268967,27.792,27.792,1,5,1.0,UN
4,M-1810,DC-1920,item:268091,22.2336,22.2336,4,8,1.0,UN
4,DC-1920,C-XXXXX,item:268967,10.0,10.0,2,6,1.0,UN
4,DC-1920,C-XXXXX,item:268091,8.0,8.0,1,5,1.0,UN
5,SDC-VD0519670A,M-1810,item:001848,0.017433,0.017433,20,25,1.0,KG
5,SDC-VD0951020A,M-1810,item:001848,0.007471,0.007471,57,62,1.0,KG
5,SDC-VD0910216A,M-1810,item:001893,0.110408,0.110408,56,61,1.0,KG
5,SDC-VD1091642A,M-1810,item:001893,0.031545,0.031545,31,36,1.0,KG
5,SDC-VD0518684A,M-1810,item:001893,0.015773,0.015773,67,72,1.0,KG
5,M-1430,DC-1920,item:268967,25.5584,25.5584,4,9,1.0,UN
5,M-1810,DC-1920,item:268091,20.44672,20.44672,5,10,1.0,UN
5,DC-1920,C-XXXXX,item:268967,7.5,7.5,1,6,1.0,UN
5,DC-1920,C-XXXXX,item:268091,6.0,6.0,5,10,1.0,UN
6,SDC-VD0519670A,M-1810,item:001848,0.015764,0.015764,16,22,1.0,KG
6,SDC-VD0951020A,M-1810,item:001848,0.006756,0.006756,112,118,1.0,KG
6,SDC-VD0910216A,M-1810,item:001893,0.099839,0.099839,12,18,1.0,KG
6,SDC-VD1091642A,M-1810,item:001893,0.028525,0.028525,16,22,1.0,KG
6,SDC-VD0518684A,M-1810,item:001893,0.014263,0.014263,88,94,1.0,KG
6,M-1430,DC-1920,item:268967,23.11168,23.11168,3,9,1.0,UN
6,M-1810,DC-1920,item:268091,18.489344,18.489344,2,8,1.0,UN
6,DC-1920,C-XXXXX,item:268967,5.0,5.0,2,8,1.0,UN
6,DC-1920,C-XXXXX,item:268091,4.0,4.0,3,9,1.0,UN
7,SDC-VD0519670A,M-1810,item:001848,0.014066,0.014066,13,20,1.0,KG
7,SDC-VD0951020A,M-1810,item:001848,0.006028,0.006028,51,58,1.0,KG
7,SDC-VD0910216A,M-1810,item:001893,0.089085,0.089085,14,21,1.0,KG
