day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,52.8,52.8,0.0,0.0,45.0,522.6119,42236.4442,1360.2865,66.3826,48.0839,1214.9262,0.0,0.0
1,52.8,52.8,0.0,73.08,45.0,216.6119,40293.5985,1295.4833,121.482,77.6024,2843.8523,0.0,0.0
2,52.8,52.8,0.0,0.0,45.0,216.6119,38277.6729,1230.6772,133.722,83.7224,3149.8523,0.0,1268.9262
3,68.64,68.64,0.0,77.85,45.0,216.6119,36323.7572,1165.4313,133.722,83.7224,3149.8523,0.0,2843.8523
4,68.64,68.64,0.0,73.0818,45.0,1249.2992,34365.0734,1099.9946,166.4739,94.0493,3149.8523,1214.9262,3203.8523
5,68.64,68.64,0.0,232.9924,45.0,2650.1426,32547.1751,1037.269,211.5792,108.0577,3149.8523,2843.8523,2117.1651
6,68.64,36.48,32.16,60.7509,45.0,2908.4989,30591.2468,974.8629,220.599,109.6347,3155.1464,3149.8523,968.8168
7,52.8,23.4562,61.5038,318.888,45.0,2852.7551,28972.0603,916.8922,215.0075,126.968,3048.4786,3149.8523,75.7422
8,52.8,0.0,114.3038,226.8787,45.0,2803.9864,27341.6957,864.5883,174.458,128.9995,2093.7725,3149.8523,18.0
9,52.8,32.5125,134.5913,306.221,45.0,2820.2426,25739.0359,809.7422,131.1472,107.1131,991.3242,3149.8523,108.0
10,52.8,16.2562,171.135,113.8729,45.0,2840.9989,23941.1592,753.6581,101.774,92.85,234.0191,3155.1464,192.7059
11,52.8,0.0,223.935,136.3412,45.0,2039.7168,23018.0242,730.6531,74.5239,96.8599,180.0,3048.4786,175.5
12,52.8,32.5125,244.2225,281.035,45.0,1887.0506,21431.9715,672.7374,68.7141,104.5189,180.0,2093.7725,101.7
13,52.8,32.5125,264.51,183.0825,45.0,1686.1437,18881.8791,584.3572,61.812,102.5098,180.0,991.3242,38.7
14,52.8,48.7687,268.5413,192.3837,45.0,419.7855,17057.3598,527.589,84.7174,114.0164,1753.2354,234.0191,0.0
15,52.8,0.0,321.3413,240.8969,45.0,312.1244,15402.7634,471.0305,135.8953,121.3362,3118.6349,180.0,168.3944
16,52.8,48.7687,325.3725,2421.5005,45.0,293.5732,15901.8268,506.7161,137.5426,103.4791,3180.6403,180.0,1619.4032
17,52.8,32.5125,345.66,1586.5947,45.0,280.4332,15597.6995,489.355,136.4467,93.0995,3161.2823,180.0,3194.3293
18,52.8,16.2562,382.2038,5128.446,45.0,1581.6383,18894.0856,618.5697,178.1704,97.7381,3168.1223,1753.2354,3174.0151
19,52.8,0.0,435.0038,490.2169,45.0,2795.7779,17505.499,563.0324,217.085,109.8795,3168.1223,3118.6349,1971.7716
20,52.8,0.0,487.8038,1712.5306,45.0,2907.2299,17270.1112,551.3412,222.1178,112.0982,3184.3753,3180.6403,858.7827
21,52.8,32.5125,508.0913,1710.9352,45.0,2885.8481,17006.4127,549.6241,213.505,128.5511,2971.2727,3161.2823,68.3672
22,52.8,16.2562,544.635,3749.9868,45.0,2826.6371,18874.522,639.3849,170.9233,127.0012,1982.5314,3168.1223,37.2398
23,52.8,0.0,597.435,646.323,45.0,2826.6371,17655.2237,585.9105,126.8254,104.9522,880.0831,3168.1223,120.8453
24,52.8,65.025,585.21,5150.1265,45.0,2846.5953,20867.4767,716.5916,102.028,94.1178,224.7046,3184.3753,191.0621
25,52.8,0.0,638.01,132.2053,45.0,1934.631,19986.6301,693.6866,70.8606,97.1776,189.0113,2971.2727,166.185
26,52.8,65.025,625.785,4204.0781,45.0,1877.1888,22191.469,778.5311,68.1596,104.4726,182.6168,1982.5314,93.7823
27,52.8,48.7687,629.8163,2875.3082,45.0,1529.0751,22390.8915,788.2734,62.7643,103.9313,329.607,880.0831,30.7823
28,52.8,48.7687,633.8475,264.496,45.0,430.2379,20616.873,732.4612,93.7556,115.7359,1952.8216,224.7046,0.0
29,52.8,48.7687,637.8788,186.1088,45.0,328.3807,18848.6061,674.2441,137.8984,119.7299,3149.0336,189.0113,330.8202
