day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,44.0,44.0,0.0,0.0,40.0,558.5439,31103.2706,973.9942,60.4746,42.8812,1039.9344,0.0,0.0
1,44.0,44.0,0.0,64.96,40.0,198.5439,29407.2083,917.1125,104.6395,67.2799,2439.8687,0.0,0.0
2,44.0,44.0,0.0,0.0,40.0,198.5439,27646.1861,860.2282,119.0395,74.4799,2799.8687,0.0,1039.9344
3,48.0,48.0,0.0,134.1616,40.0,198.5439,26015.3255,803.3588,119.0395,74.4799,2799.8687,0.0,2439.8687
4,52.0,52.0,0.0,80.1843,40.0,1258.4783,24306.4875,748.5619,152.9435,85.0793,2799.8687,1039.9344,2799.8687
5,56.0,56.0,0.0,325.1438,40.0,2678.4127,22818.6091,692.8148,198.68,99.2786,2799.8687,2439.8687,1759.9344
6,56.0,56.0,0.0,306.0237,40.0,3058.4127,21291.6105,642.6956,211.4808,103.0786,2799.8687,2799.8687,360.0
7,56.0,56.0,0.0,202.869,40.0,3018.4127,19701.4572,587.13,167.9468,81.8799,1759.9344,2799.8687,0.0
8,52.0,48.0,4.0,136.7169,40.0,3018.4127,18053.1519,534.4299,111.9494,53.8812,360.0,2799.8687,0.0
9,48.0,26.0,26.0,270.3327,40.0,1938.4783,17640.3967,525.7615,67.4038,49.4893,80.0,2799.8687,0.0
10,44.0,54.0,16.0,252.2086,40.0,1538.4783,17581.5174,525.8033,56.8347,71.1041,160.0,2799.8687,0.0
11,44.0,20.0,40.0,2684.5871,40.0,1538.4783,18949.0822,578.6304,56.8347,71.1041,160.0,1759.9344,80.0
12,44.0,60.0,24.0,3081.5464,40.0,1578.4783,19233.6721,585.417,58.7713,71.5041,160.0,360.0,160.0
13,48.0,20.0,52.0,2800.9739,40.0,1638.4783,18937.6893,577.3457,60.1495,84.1115,160.0,80.0,160.0
14,52.0,20.0,84.0,1232.4229,40.0,718.5439,18073.09,560.2664,73.0944,107.7182,1199.9344,160.0,80.0
15,56.0,80.0,60.0,3289.0088,40.0,298.5439,19625.0765,607.5627,114.3544,131.5169,2599.8687,160.0,0.0
16,56.0,52.0,64.0,164.948,40.0,298.5439,18081.0023,559.3563,125.5544,113.1021,2879.8687,160.0,1039.9344
17,56.0,8.0,112.0,809.6367,40.0,318.5439,17205.6167,509.7565,123.3227,87.6873,2799.8687,160.0,2439.8687
18,52.0,0.0,164.0,315.4552,40.0,1278.4783,15924.0498,461.0897,153.9118,85.2793,2799.8687,1199.9344,2799.8687
19,48.0,120.0,92.0,322.7173,40.0,2698.4127,14509.7448,414.8293,199.6483,99.4786,2799.8687,2599.8687,1759.9344
20,44.0,0.0,136.0,2543.8211,40.0,3038.4127,15376.5436,462.7334,210.5125,102.8786,2799.8687,2879.8687,360.0
21,44.0,80.0,100.0,560.9933,40.0,3018.4127,14120.5147,412.8167,167.9468,81.8799,1759.9344,2799.8687,0.0
22,44.0,20.0,124.0,1722.9728,40.0,3011.6527,14093.2252,414.0508,112.0846,53.9488,366.76,2799.8687,0.0
23,48.0,0.0,172.0,254.3973,40.0,1950.3583,13678.6547,407.2566,68.8049,49.9057,94.88,2799.8687,0.0
24,52.0,40.0,184.0,2619.419,40.0,1550.3583,15989.1058,502.5949,58.2902,71.5477,176.24,2799.8687,6.76
25,56.0,20.0,220.0,476.7885,40.0,1550.3583,15136.992,458.7388,58.2902,71.5477,176.24,1759.9344,94.88
26,56.0,40.0,236.0,350.4215,40.0,1517.1183,12778.5769,375.5617,56.4887,71.2153,176.24,366.76,176.24
27,56.0,40.0,252.0,327.1344,40.0,1665.2383,9976.8747,278.6013,61.9027,84.7039,176.24,94.88,169.48
28,52.0,20.0,284.0,3791.6083,40.0,666.6639,11739.5808,366.6142,71.0015,107.5242,1216.1744,176.24,81.36
29,48.0,100.0,232.0,6652.828,40.0,306.6639,16643.5065,549.7361,114.896,131.7877,2609.3487,176.24,0.0
