day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,331.2827,852854.0859,1407.2313,1809.2974,804.1322,4020.661,1823.2166,53.8067,0.0,0.0,0.0,0.0,25122.9155,0.0,0.0
1,47.5,43.75,43.75,25872.3915,38.0,178.1697,902184.9188,1502.7815,1932.1477,858.7323,4293.6615,790.6744,2.5492,0.0,0.0,0.0,0.0,25122.9155,0.0,0.0
2,52.5,26.25,70.0,25387.5915,49.6,137.3215,950648.9413,1597.9135,2054.4602,913.0934,4565.4671,636.2944,2.375,0.0,0.0,0.0,0.0,25122.9155,0.0,0.0
3,60.0,130.0,0.0,25597.5915,57.92,170.6787,998870.013,1693.0859,2176.8247,967.4777,4837.3883,800.479,2.8766,0.0,0.0,0.0,0.0,25122.9155,0.0,0.0
4,55.0,55.0,0.0,25495.1415,55.584,75.8322,1047247.1604,1788.1963,2299.1095,1021.8265,5109.1323,278.6292,1.881,0.0,0.0,0.0,0.0,25122.9155,0.0,0.0
5,50.0,50.0,0.0,25589.1435,51.1168,66.3451,1095902.3805,1883.432,2421.5555,1076.2469,5381.2344,237.3542,1.6959,0.0,0.0,0.0,0.0,25122.9155,0.0,0.0
6,45.0,45.0,0.0,25460.3415,46.2234,56.4298,1144629.4785,1978.6285,2543.951,1130.6449,5653.2244,194.7961,1.4979,0.0,0.0,0.0,0.0,25122.9155,0.0,0.0
7,40.0,40.0,0.0,25376.5515,41.2447,46.4289,1193391.0739,2073.7259,2666.219,1184.9862,5924.9312,151.9814,1.2973,0.0,0.0,0.0,0.0,25037.2012,0.0,0.0
8,47.5,47.5,0.0,25424.1175,46.2489,188.5784,1241860.6141,2168.7581,2788.4033,1239.2903,6196.4517,712.6263,2.8199,0.0,0.0,0.0,0.0,25037.2012,0.0,0.0
9,52.5,52.5,0.0,25426.8839,51.2498,222.2083,1290104.4487,2263.728,2910.5074,1293.5589,6467.7943,674.5524,3.2572,0.0,0.0,0.0,0.0,25037.2012,0.0,0.0
10,60.0,60.0,0.0,25629.127,58.25,256.7266,1338242.7679,2358.8337,3032.7862,1347.905,6739.5249,835.7647,3.809,0.0,0.0,0.0,0.0,25037.2012,0.0,8.8836
11,55.0,55.0,0.0,25500.1803,55.65,161.6151,1386450.9517,2453.873,3154.9796,1402.2132,7011.0658,313.1203,2.8056,0.0,0.0,0.0,0.0,25037.2012,0.0,13.5449
12,50.0,50.0,0.0,25608.0557,51.13,152.0747,1434953.139,2549.005,3277.2922,1456.5743,7282.8715,271.6859,2.6136,0.0,0.0,0.0,0.0,25037.2012,0.0,10.8658
13,45.0,45.0,0.0,25544.2458,46.226,142.1486,1483592.608,2644.1164,3399.5782,1510.9236,7554.6182,229.0954,2.4095,0.0,0.0,0.0,0.0,25037.2012,0.0,0.2225
14,40.0,40.0,0.0,25378.3384,41.2452,113.6358,1532288.7633,2739.1646,3521.7831,1565.2369,7826.1846,178.8699,2.0179,0.0,0.0,0.0,0.0,25037.2012,0.0,0.0
15,47.5,47.5,0.0,25426.6354,46.249,221.5659,1580727.83,2834.1675,3643.9297,1619.5243,8097.6215,725.8264,3.2042,0.0,0.0,0.0,0.0,25037.2012,0.0,0.0
16,52.5,52.5,0.0,25538.3355,51.2498,222.2105,1629083.1132,2929.2635,3766.196,1673.8649,8369.3244,674.5587,3.3175,0.0,0.0,0.0,10.5229,25037.2012,0.0,0.0
17,60.0,60.0,0.0,25597.2197,58.25,256.7268,1677189.5248,3024.33,3888.4243,1728.1886,8640.9429,835.765,3.8123,0.0,0.0,0.0,83.2297,25037.2012,0.0,8.8837
18,55.0,55.0,0.0,25655.4101,55.65,161.6151,1725552.9384,3119.4742,4010.7525,1782.5567,8912.7833,313.1203,2.8056,0.0,0.0,0.0,85.7143,25037.2012,0.0,13.545
19,50.0,50.0,0.0,24407.7936,51.13,152.0747,1772854.8638,3213.6404,4131.8233,1836.3659,9181.8296,271.6859,2.6136,0.0,0.0,0.0,85.7143,25037.2012,0.0,10.8658
20,45.0,45.0,0.0,24487.8753,46.226,142.1486,1818478.989,3307.7464,4252.8168,1890.1408,9450.704,229.0954,2.4095,0.0,0.0,0.0,85.7143,23078.228,0.0,0.2225
21,40.0,40.0,0.0,24753.7004,41.2452,113.6358,1841513.3051,3349.2714,4306.206,1913.8693,9569.3467,178.8699,2.0179,0.0,0.0,0.0,85.7143,0.0,0.0,0.0
22,47.5,47.5,0.0,24517.5853,46.249,221.5659,1864006.1204,3390.6036,4359.3475,1937.4878,9687.4388,725.8264,3.2042,0.0,0.0,0.0,67.2047,0.0,0.0,0.0
23,52.5,52.5,0.0,24584.283,51.2498,222.2105,1886380.6729,3431.9824,4412.5488,1961.1328,9805.6639,674.5587,3.3175,0.0,0.0,0.0,75.1084,10.5229,0.0,0.0
24,60.0,60.0,0.0,24548.9954,58.25,256.7268,1908484.8886,3473.366,4465.7563,1984.7806,9923.9029,835.765,3.8123,0.0,0.0,0.0,83.2297,83.2297,0.0,8.8837
25,55.0,55.0,0.0,24511.6397,55.65,161.6151,1930753.0449,3514.7227,4518.9292,2008.413,10042.065,313.1203,2.8056,0.0,0.0,0.0,85.7143,85.7143,0.0,13.545
26,50.0,50.0,0.0,24708.2982,51.13,152.0747,1953403.9878,3556.2624,4572.3373,2032.1499,10160.7496,271.6859,2.6136,0.0,0.0,0.0,85.7143,85.7143,0.0,10.8658
27,45.0,45.0,0.0,24580.2229,46.226,142.1486,1976127.9469,3597.7279,4625.6502,2055.8445,10279.2226,229.0954,2.4095,0.0,0.0,0.0,85.7143,85.7143,0.0,0.2225
28,40.0,40.0,0.0,24420.1243,41.2452,113.6358,1998914.4012,3639.1317,4678.8836,2079.5038,10397.5191,178.8699,2.0179,0.0,0.0,0.0,85.7143,85.7143,0.0,0.0
29,47.5,47.5,0.0,24626.6094,46.249,221.5659,2021583.4454,3680.6113,4732.2145,2103.2064,10516.0322,725.8264,3.2042,0.0,0.0,0.0,67.2047,67.2047,0.0,0.0
