day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,44.0,44.0,0.0,0.0,44.0,585.271,36953.9376,1180.1419,61.5312,44.949,1039.9344,0.0,0.0
1,44.0,44.0,0.0,77.952,44.0,219.7729,35051.6596,1118.7178,109.8942,71.412,2551.8635,0.0,0.0
2,44.0,44.0,0.0,0.0,44.0,213.1751,32956.4675,1052.6231,146.1142,89.4803,3465.8152,0.0,732.371
3,48.0,48.0,0.0,143.5161,46.696,226.1034,30872.7823,982.5071,147.9266,91.3919,3499.8359,0.0,2448.2683
4,52.0,52.0,0.0,91.7388,48.5392,1298.3536,28686.3878,914.6256,182.3175,102.9441,3499.8359,1039.9344,3158.2519
5,56.0,56.0,0.0,337.1491,50.0,2844.1394,26695.9631,845.1904,232.2196,119.0595,3499.8359,2551.8635,2356.3064
6,56.0,56.0,0.0,326.5936,50.0,3782.9952,24670.0789,781.2904,262.9005,128.448,3499.8359,3465.8152,640.4091
7,56.0,56.0,0.0,248.8212,50.0,3737.5454,22645.8927,713.6346,217.6461,111.4227,2418.1601,3499.8359,6.6373
8,52.0,48.0,4.0,149.9319,49.492,3672.3831,20632.1704,652.7479,148.5136,96.9218,738.3053,3499.8359,0.0
9,48.0,26.48,25.52,249.2209,47.4984,2398.2686,20155.4001,648.7619,87.4194,93.3528,200.0,3499.8359,28.4512
10,44.0,64.096,5.424,381.2254,44.9917,1625.1071,20692.6012,669.7324,61.887,85.3409,200.0,3499.8359,118.4346
11,44.0,26.52,22.904,3373.1122,44.1983,1685.7527,23047.2437,758.8266,62.7922,90.9187,200.0,2418.1601,172.3608
12,44.0,66.904,0.0,3791.2753,44.0397,2005.9604,23664.363,781.9195,74.3363,108.9757,200.0,738.3053,126.9858
13,48.0,28.52,19.48,3071.4961,46.6999,2103.1474,22851.0625,752.9602,76.0604,120.3263,200.0,200.0,20.3856
14,52.0,24.0,47.48,1143.7078,48.54,1706.4587,20496.5913,684.3972,76.5619,98.4537,523.8694,200.0,0.0
15,56.0,100.492,2.988,3223.0552,50.0,483.4386,21356.418,743.5185,99.0708,87.0971,2060.2286,200.0,0.0
16,56.0,58.988,0.0,1814.0771,50.0,361.1759,20971.0333,736.4692,149.4298,94.6725,3386.2771,200.0,406.4038
17,56.0,11.2269,44.7731,704.3251,50.0,273.1799,19611.6537,676.0993,150.0098,93.3499,3499.8359,200.0,2042.763
18,52.0,24.492,72.2811,4611.3906,49.492,696.3363,22082.9783,794.8414,163.895,97.4438,3502.4731,523.8694,3350.719
19,48.0,85.8883,34.3928,509.6545,47.4984,2327.0768,20481.115,738.9786,216.5372,113.2751,3516.0175,2060.2286,2882.7702
20,44.0,20.0,58.3928,167.2409,44.9917,3551.9635,18887.5624,685.1669,259.0372,127.0656,3641.9832,3386.2771,933.8343
21,44.0,11.85,90.5428,210.5874,44.1983,3653.4779,17281.3755,631.4537,224.7912,116.8036,2678.7315,3499.8359,53.2788
22,44.0,46.0384,88.5044,835.2478,44.0397,3627.8594,16172.1846,576.5,154.0123,102.7835,923.8882,3502.4731,116.356
23,48.0,126.3544,10.15,2389.303,46.6999,2436.5539,17630.2518,618.6627,93.6505,97.2959,382.7,3516.0175,215.8404
24,52.0,49.0,13.15,570.1124,48.54,1908.1709,17932.9905,615.7474,77.3503,92.2199,382.7,3641.9832,258.4854
25,56.0,69.15,0.0,747.6326,50.0,2009.1815,17301.7252,573.7693,80.9534,101.678,375.0812,2678.7315,280.7826
26,56.0,43.8452,12.1548,3381.2744,50.0,2071.7221,17512.0226,587.3196,81.8514,115.2081,364.9312,923.8882,237.8081
27,56.0,20.5416,47.6132,3261.1575,50.0,2125.6291,17030.4114,586.9355,83.4564,124.1719,362.4,382.7,137.8081
28,52.0,0.0,99.6132,3523.4367,49.492,1127.5513,17865.8897,629.6077,91.5494,113.0386,1325.0147,382.7,102.2234
29,48.0,42.9981,104.6151,314.6122,47.4984,398.5089,16312.9976,573.3222,125.7443,103.4886,2789.9211,375.0812,102.2234
