day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1067772.4675,42324.1876,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,264.6474,1065862.2082,42260.7715,180.8992,73.8033,2414.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,311.7661,1063715.158,42191.8353,228.5825,88.7503,3017.1,0.0,906.156
3,60.0,0.0,200.0,178.904,94.64,316.219,1061723.9861,42122.9042,231.4983,88.9505,3017.1,0.0,2414.706
4,55.0,0.0,255.0,149.2,94.928,1388.3496,1059658.1049,42053.97,740.5538,99.7029,3017.1,1026.84,2896.416
5,50.0,43.0,262.0,174.2,94.9856,2677.0737,1057673.4228,41985.039,1369.5009,112.5964,3017.1,2414.706,1990.26
6,45.0,43.0,264.0,118.0,91.223,3291.8754,1055763.4158,41921.3055,1662.1624,117.1891,3017.1,3017.1,367.8422
7,40.0,0.0,304.0,205.002,86.2446,3198.3019,1054266.0652,41865.5207,1554.1073,90.6851,1639.1929,3017.1,0.0
8,47.5,75.0,276.5,75.0,91.2489,3114.9877,1052457.0711,41805.8341,1449.6265,79.4478,119.4403,3017.1,0.0
9,52.5,75.0,254.0,143.7356,95.0,1689.6678,1051999.7387,41801.2418,805.0763,91.4096,200.0,3017.1,19.4403
10,60.0,68.7356,245.2644,135.7956,95.0,2148.5538,1051081.8448,41796.6391,826.8096,95.9985,200.0,3017.1,119.4403
11,55.0,25.0,275.2644,510.7615,95.0,1754.0744,1049599.2246,41735.868,790.3836,96.0975,200.0,1639.1929,192.4981
12,50.0,43.7471,281.5173,161.6659,95.0,1869.697,1046113.3865,41611.5964,846.5507,111.137,200.0,119.4403,173.0578
13,45.0,25.0,301.5173,1183.04,91.226,1827.0822,1043934.1125,41536.8474,827.8564,122.3787,200.0,200.0,65.5098
14,40.0,71.2375,270.2799,308.6218,86.2452,644.6722,1042205.6739,41475.207,320.8285,113.6934,1165.3734,200.0,0.0
15,47.5,50.0,267.7799,446.7856,91.249,407.4659,1040683.8872,41422.5354,251.938,105.3701,2453.2513,200.0,0.0
16,52.5,50.0,270.2799,283.0374,95.0,446.5632,1038816.8612,41360.0007,311.5065,96.3713,3017.1,200.0,904.203
17,60.0,68.7471,261.5327,3190.4585,95.0,316.6952,1039968.3772,41419.7623,231.7841,88.9941,3017.1,200.0,2412.753
18,55.0,68.7356,247.7971,286.4187,95.0,1355.6816,1038142.252,41356.758,722.0332,99.452,3020.4984,1165.3734,2903.9298
19,50.0,23.113,274.6841,43.3269,95.0,2696.1853,1036066.0317,41290.2494,1337.0211,113.06,3030.6484,2453.2513,1999.7267
20,45.0,48.1245,271.5596,280.7995,91.226,3307.5657,1034298.0092,41226.5325,1630.6535,117.7523,3037.4,3017.1,379.9437
21,40.0,0.0,311.5596,170.138,86.2452,3278.1763,1032685.9201,41170.8949,1572.7986,92.0793,1668.9625,3017.1,11.0051
22,47.5,75.0,284.0596,331.0441,90.5019,3295.0338,1031009.5487,41114.3792,1538.3751,81.1477,138.246,3020.4984,16.9952
23,52.5,50.0,286.5596,67.1908,91.2561,1491.8429,1030978.7656,41128.2437,666.9807,89.4199,220.3,3030.6484,24.0551
24,60.0,93.7356,252.824,188.0333,74.6609,508.8889,1033197.0729,41223.8711,214.5087,77.7397,220.3,3037.4,73.227
25,55.0,0.0,307.824,381.08,79.3219,796.7615,1033713.7975,41241.9443,341.4033,85.0479,213.5968,1668.9625,111.4817
26,50.0,16.887,340.937,3242.419,79.3204,910.8167,1035430.3088,41314.2551,395.6584,92.7751,179.0943,138.246,86.5289
27,45.0,49.2375,336.6995,190.6413,72.7739,643.0659,1034753.2797,41290.0054,265.0653,78.1817,100.0,220.3,32.7549
28,40.0,25.0,351.6995,1182.8087,70.2835,588.3293,1035159.0516,41311.4474,262.1425,58.1112,74.0001,220.3,0.0
29,47.5,44.3691,354.8304,241.6429,72.7855,559.3631,1034614.8383,41290.2121,232.7408,38.9065,20.2491,213.5968,0.0
