day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,19284.2936,40.0,2704.1366,157290.9952,257.0809,330.5326,146.9034,734.5169,56654.1328,9932.2074,0.0,0.0,0.0,24887.2914,0.0,2153093.7086,946.2018
1,47.5,0.0,87.5,19511.6536,221.4396,612.4754,174929.4187,288.9197,371.4682,165.097,825.485,1854.7339,200.0211,0.0,0.0,0.0,25013.8374,0.0,2129556.8097,680.0651
2,52.5,70.0,70.0,19296.4056,269.7276,683.3594,191807.7115,320.4266,411.9771,183.1009,915.5046,2175.93,198.5248,0.0,0.0,0.0,24923.5826,0.0,2104954.2627,436.8108
3,60.0,130.0,0.0,19345.244,289.247,669.7372,208383.7208,351.8648,452.3976,201.0656,1005.3279,2179.1272,79.4334,0.0,0.0,0.0,24923.8361,0.0,2080355.749,269.4286
4,55.0,55.0,0.0,19253.3557,298.8057,608.12,225104.9263,383.3276,492.8497,219.0443,1095.2217,2045.4893,16.4392,0.0,0.0,0.0,24768.194,0.0,2055850.7716,156.7857
5,50.0,50.0,0.0,19094.4536,301.7378,509.0566,241948.21,414.7606,533.2636,237.006,1185.0302,1599.4072,13.9611,0.0,0.0,0.0,24550.6892,0.0,2031504.6945,59.1429
6,45.0,45.0,0.0,19223.7757,297.5519,395.9841,259225.3541,446.3834,573.9215,255.0762,1275.381,1130.9716,9.1611,0.0,0.0,0.0,24543.2977,0.0,2007143.6174,9.0
7,40.0,40.0,0.0,20064.2022,287.0763,370.9413,277985.0919,479.0971,615.982,273.7698,1368.8488,1260.1853,8.3505,0.0,0.0,0.0,24535.2011,428.5714,1982735.0403,0.0
8,47.5,47.5,0.0,19234.9096,281.6355,396.9362,295681.7188,511.0409,657.0526,292.0234,1460.1169,1347.1647,9.1735,0.0,0.0,0.0,24526.9633,428.5714,1958285.3203,0.0
9,52.5,52.5,0.0,19162.3234,282.122,458.5895,313044.7903,542.8678,697.9729,310.2102,1551.0509,1597.0921,10.3528,0.0,0.0,0.0,24535.2434,428.5714,1933826.6003,0.0
10,60.0,60.0,0.0,19281.218,291.5251,528.3071,330186.1799,574.6972,738.8964,328.3984,1641.9919,1854.6379,11.8376,0.0,0.0,0.0,24543.5178,428.5714,1909367.8804,0.0
11,55.0,55.0,0.0,19789.336,298.9894,441.9958,347903.7002,606.9326,780.3419,346.8186,1734.093,1422.7238,10.682,0.0,0.0,0.0,24555.1003,296.5988,1884909.1604,0.0
12,50.0,50.0,0.0,19317.4039,301.5429,411.6775,365156.8744,638.6653,821.1412,364.9516,1824.7581,1338.2313,9.8702,0.0,0.0,0.0,24550.7984,90.2684,1860450.4404,0.0
13,45.0,45.0,0.0,19171.8573,297.3356,398.1104,382462.6702,670.3116,861.8292,383.0352,1915.1761,1354.1272,9.1827,0.0,0.0,0.0,24543.3196,83.0137,1835991.7205,0.0
14,40.0,40.0,0.0,19415.8686,286.9021,334.1598,400257.1578,702.2294,902.8663,401.2739,2006.3697,1091.0398,7.9827,0.0,0.0,0.0,24535.2054,75.0667,1811533.0005,0.0
15,47.5,47.5,0.0,19537.2656,281.5051,401.6833,417889.6703,733.9974,943.711,419.4271,2097.1356,1373.5832,9.221,0.0,0.0,0.0,24526.9642,66.9813,1787074.2805,0.0
16,52.5,52.5,0.0,19134.4811,282.0266,432.1269,434897.8034,765.5317,984.255,437.4467,2187.2334,1449.8116,10.0881,0.0,0.0,0.0,24535.2436,75.1083,1762615.5606,0.0
17,60.0,60.0,0.0,19481.7657,291.4558,479.5593,451943.0779,797.2803,1025.0747,455.5887,2277.9437,1583.3273,11.3502,0.0,0.0,0.0,24543.5178,83.2297,1738156.8406,0.0
18,55.0,55.0,0.0,19602.8397,298.9392,460.118,469253.929,829.1721,1066.0784,473.8126,2369.0631,1523.5849,10.8632,0.0,0.0,0.0,24555.1003,94.5979,1713698.1206,0.0
19,50.0,50.0,0.0,18679.1059,301.5065,434.802,485845.7518,860.3619,1106.1796,491.6354,2458.177,1466.9332,10.1014,0.0,0.0,0.0,24550.7984,90.3756,1689239.4007,0.0
20,45.0,45.0,0.0,18816.1798,297.3092,2257.1734,502822.49,891.7371,1146.5191,509.564,2547.8202,8222.2117,27.7733,0.0,0.0,0.0,24543.3196,1968.7226,1664780.6807,0.0
21,40.0,40.0,0.0,18942.7887,286.883,24849.286,520097.1744,923.201,1186.9728,527.5434,2637.7172,1543306.1185,286977.1934,0.0,0.0,0.0,24535.2054,24543.4884,1642207.6482,0.0
22,47.5,47.5,0.0,18581.1196,281.4913,24880.3782,536870.5709,954.4396,1227.1366,545.394,2726.9702,1543385.8998,286978.0674,0.0,0.0,0.0,24526.9642,24642.72,1642207.6482,0.0
23,52.5,52.5,0.0,18458.5404,282.0167,24912.9512,553216.9922,985.4109,1266.9569,563.092,2815.4598,1543473.9797,286978.9558,0.0,0.0,0.0,24535.2436,24570.1713,1642207.6482,0.0
24,60.0,60.0,0.0,18439.7473,291.4486,24961.4153,569233.6869,1016.3138,1306.6891,580.7507,2903.7536,1543613.2375,286980.2281,0.0,0.0,0.0,24543.5178,24578.5314,1642207.6482,0.0
25,55.0,55.0,0.0,18775.7408,298.934,24900.7157,585748.421,1047.5573,1346.8594,598.6042,2993.0209,1543323.868,286979.3286,0.0,0.0,0.0,24555.1003,24566.1828,1642207.6482,0.0
