day,node_id,item_id,shipped_to_node_qty,uom
0,M-1430,item:038005,31.411021,KG
0,M-1430,item:042342,180.0,UN
0,M-1430,item:333362,90.909091,UN
0,M-1430,item:344135,31.25,UN
0,M-1430,item:708073,2.834975,KG
0,M-1430,item:730384,25.714286,M
0,M-1430,item:734545,2.26,UN
0,M-1430,item:773474,180.0,G
0,M-1810,item:001757,1.61588,KG
0,M-1810,item:001848,0.831285,KG
0,M-1810,item:001893,5.264805,KG
0,M-1810,item:002612,0.877975,KG
0,M-1810,item:007923,64.96,G
0,M-1810,item:016332,0.289884,KG
0,M-1810,item:029313,0.02771,KG
0,M-1810,item:039668,0.01756,KG
0,M-1810,item:049371,2.583784,KG
0,M-1810,item:055703,0.042224,KG
0,M-1810,item:099439,0.877975,KG
0,M-1810,item:338928,31.25,UN
0,M-1810,item:338929,31.25,UN
0,M-1810,item:426331,3.9325,UN
0,M-1810,item:693055,25.714286,G
0,SDC-1450,item:021081,720.0,KG
1,M-1430,item:038005,0.402481,KG
1,M-1430,item:042342,0.0,UN
1,M-1430,item:333362,89.090909,UN
1,M-1430,item:344135,31.25,UN
1,M-1430,item:708073,0.18239,KG
1,M-1430,item:730384,25.714286,M
1,M-1430,item:734545,0.184,UN
1,M-1430,item:773474,36.0,G
1,M-1810,item:001757,0.037352,KG
1,M-1810,item:001848,0.028014,KG
1,M-1810,item:001893,0.177422,KG
1,M-1810,item:002612,0.04669,KG
1,M-1810,item:007923,74.704,G
1,M-1810,item:016332,0.011206,KG
1,M-1810,item:029313,0.000934,KG
1,M-1810,item:039668,0.000934,KG
1,M-1810,item:049371,0.034551,KG
1,M-1810,item:055703,0.001868,KG
1,M-1810,item:099439,0.04669,KG
1,M-1810,item:338928,31.25,UN
1,M-1810,item:338929,31.25,UN
1,M-1810,item:426331,0.253,UN
1,M-1810,item:693055,25.714286,G
1,SDC-1450,item:021081,0.0,KG
2,M-1430,item:038005,0.437479,KG
2,M-1430,item:042342,0.0,UN
2,M-1430,item:333362,0.0,UN
2,M-1430,item:344135,31.25,UN
2,M-1430,item:708073,0.19825,KG
2,M-1430,item:730384,25.714286,M
2,M-1430,item:734545,0.2,UN
2,M-1430,item:773474,43.2,G
