day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,32.5,498.2061,1041234.1986,41345.0195,238.9261,34.3971,800.5575,0.0,0.0
1,47.5,0.0,87.5,52.78,63.8778,216.0861,1039868.2261,41300.2098,145.7601,54.5785,1781.115,0.0,0.0
2,52.5,0.0,140.0,16.25,74.7756,220.2205,1038472.3897,41255.391,159.0094,59.3977,1961.115,0.0,800.5575
3,60.0,0.0,200.0,121.81,76.9551,222.4195,1037182.0743,41210.575,160.2637,59.6553,1961.115,0.0,1781.115
4,55.0,0.0,255.0,101.53,77.391,1055.9168,1035838.971,41165.7565,555.4641,68.0374,1961.115,800.5575,1961.115
5,50.0,32.5,272.5,117.78,77.4782,2020.3123,1034495.8663,41120.938,1000.2665,77.6908,1961.115,1781.115,1160.5575
6,45.0,32.5,285.0,134.03,77.4956,2216.5799,1033152.7612,41076.1194,1095.2996,79.6553,1961.115,1961.115,180.0
7,40.0,0.0,325.0,173.1405,77.4991,2184.0834,1031913.7665,41031.3051,1040.6691,63.3196,1160.5575,1961.115,0.0
8,47.5,48.75,323.75,101.53,77.4998,2167.8341,1030570.6613,40986.4865,990.1421,43.546,180.0,1961.115,0.0
9,52.5,16.25,360.0,154.31,77.5,1399.7767,1030080.8937,40973.6924,633.2131,32.2655,0.0,1961.115,0.0
10,60.0,16.25,403.75,117.91,77.5,1236.0267,1029718.476,40968.1013,560.8002,30.628,0.0,1961.115,0.0
11,55.0,48.75,410.0,195.2756,77.5,1176.0267,1028660.3665,40932.8846,537.2022,40.2335,60.0,1160.5575,0.0
12,50.0,16.25,443.75,93.3305,77.5,1138.5268,1026589.7543,40859.2984,515.0255,59.9201,125.0,180.0,0.0
13,45.0,65.0,423.75,950.9675,77.5,1154.7768,1025131.7791,40809.885,526.5306,61.6835,130.0,0.0,60.0
14,40.0,48.75,415.0,302.6785,77.5,354.2193,1023842.3224,40761.1278,186.2136,69.6891,930.5575,0.0,125.0
15,47.5,0.0,462.5,2209.7599,77.5,266.7193,1024656.1971,40804.6975,190.3262,97.4308,1911.115,60.0,130.0
16,52.5,65.0,450.0,215.595,77.5,266.7193,1023475.9069,40762.4843,180.4702,110.7868,2091.115,125.0,870.5575
17,60.0,16.25,493.75,117.9779,77.5,320.4693,1022197.9996,40720.2737,216.5521,112.0748,2091.115,130.0,1786.115
18,55.0,0.0,548.75,127.971,77.5,1104.7768,1020962.5855,40678.0734,575.1862,100.7067,2031.115,930.5575,1961.115
19,50.0,48.75,550.0,187.6691,77.5,2085.3343,1019738.1194,40636.5131,1028.6435,89.7003,1966.115,1911.115,1160.5575
20,45.0,0.0,595.0,130.7642,77.5,2205.3343,1018565.4984,40596.7157,1086.1635,80.2938,1961.115,2091.115,180.0
21,40.0,81.25,553.75,2209.1748,77.5,2184.0843,1019411.288,40635.5457,1040.6696,63.3197,1160.5575,2091.115,0.0
22,47.5,65.0,536.25,159.0026,77.5,2216.5843,1018130.6554,40593.5413,1024.0575,44.0335,180.0,2031.115,0.0
23,52.5,0.0,588.75,2104.0791,77.5,1367.2768,1019644.4068,40659.4006,610.6029,31.9405,0.0,1966.115,0.0
24,60.0,48.75,600.0,195.5809,77.5,1236.0268,1019327.1601,40653.8182,560.8002,30.628,0.0,1961.115,0.0
25,55.0,16.25,638.75,231.7563,71.4573,771.3701,1019173.1854,40648.528,340.8186,32.0904,47.9145,1160.5575,0.0
26,50.0,48.75,640.0,126.5833,65.9087,440.8969,1018626.7466,40631.4159,192.5109,41.6629,89.7319,180.0,0.0
27,45.0,0.0,685.0,192.241,70.5719,739.6109,1017383.7859,40584.1449,337.9283,51.4376,115.6056,0.0,30.0
28,40.0,48.75,676.25,167.1152,61.25,147.3835,1017323.2866,40584.0976,59.3033,44.6078,122.2031,0.0,62.5
29,47.5,48.75,675.0,106.417,61.25,167.4567,1017229.9303,40582.7361,61.2288,47.1873,106.1561,47.9145,69.73
