day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,44.0,0.0,44.0,0.0,44.0,580.7654,1072075.6794,42312.7665,274.7349,44.8356,1035.84,0.0,0.0,0.0
1,52.25,0.0,96.25,0.0,88.228,462.1872,1069878.4892,42248.8408,276.2919,77.1826,2413.68,0.0,16.866,0.0
2,57.75,0.0,154.0,201.392,136.4902,528.8715,1067716.5925,42179.6939,320.2073,83.6601,2413.68,0.0,1525.416,0.0
3,66.0,0.0,220.0,105.2,178.7296,511.7387,1065518.2122,42110.5147,311.2656,88.1099,2413.68,0.0,3033.966,0.0
4,60.5,22.1184,258.3816,149.3984,211.7165,533.2304,1063352.2167,42041.3127,328.5427,91.9337,2413.68,0.0,4542.516,0.0
5,55.0,41.472,271.9096,311.5305,236.2556,1529.6994,1061351.1709,41972.0994,794.2059,104.5831,2413.68,1035.84,5015.226,0.0
6,49.5,44.2368,277.1728,254.6581,252.3102,2297.8599,1060020.3789,41929.8769,1152.6352,116.8732,2434.2393,2413.68,4037.6618,527.9925
7,44.0,23.04,298.1328,321.3344,258.8053,2174.0428,1059094.1948,41896.9613,1097.1909,135.9675,2528.0053,2413.68,2943.8178,1055.985
8,52.25,69.12,281.2628,139.3186,262.2009,2246.7346,1057685.4028,41857.7226,1143.5443,150.8083,2573.68,2413.68,2051.5193,1583.9775
9,57.75,0.0,339.0128,185.5786,267.9019,2222.7959,1056287.105,41813.7715,1123.1282,151.1966,2573.68,2413.68,1321.8168,2111.97
10,66.0,67.3809,337.6319,91.3809,275.3716,2222.8627,1054734.562,41769.8087,1123.7012,152.0145,2573.68,2413.68,592.1143,2639.9625
11,60.5,0.0,398.1319,100.9977,282.0762,2238.6253,1053269.8012,41725.8445,1111.9537,146.3935,2085.5175,2434.2393,330.0151,3167.955
12,55.0,69.12,384.0119,301.4768,287.2869,2373.6364,1051894.693,41682.0135,1150.1508,144.9472,1255.815,2528.0053,316.5122,3699.2846
13,49.5,19.0058,414.5061,437.595,289.2696,2408.4307,1050853.5171,41643.4985,1130.2883,132.1092,312.2471,2573.68,257.1777,4244.7771
14,44.0,44.3516,414.1546,113.6476,285.5585,2334.1221,1049718.0987,41612.1052,1078.4993,127.9088,160.0,2573.68,193.6171,4086.0075
15,52.25,68.8869,397.5176,362.3595,281.5622,2358.3726,1048595.4792,41580.295,1088.8041,127.7205,160.0,2573.68,135.5662,3671.3406
16,57.75,111.1658,344.1018,561.9066,281.9126,2382.5281,1046981.6788,41517.5188,1101.47,128.0043,160.0,2085.5175,81.2662,3374.5593
17,66.0,45.8469,364.2549,310.1822,285.5101,2348.7362,1044390.5355,41421.5752,1083.7686,128.245,169.2528,1255.815,26.9662,3077.7781
18,60.5,0.0,424.7549,749.2305,289.4125,2370.9392,1041321.4591,41287.8933,1099.1572,121.0577,148.9062,312.2471,3.1987,2780.9968
19,55.0,44.3516,435.4033,545.5103,292.5955,2395.7467,1037829.3773,41149.1036,1165.5826,129.9434,1372.4674,160.0,13.3487,1036.5917
20,49.5,44.3409,440.5624,179.6039,293.111,1393.2594,1035152.4721,41054.2285,731.3145,124.3507,2450.2122,160.0,357.7921,143.3371
21,44.0,46.08,438.4824,616.4591,288.3381,475.2322,1034043.5553,41001.5591,304.6916,103.0997,2429.92,160.0,1648.6785,144.621
22,52.25,23.04,467.6924,396.9293,283.5736,543.5229,1032489.3871,40943.0954,345.1097,100.3818,2429.92,169.2528,3044.9555,132.2507
23,57.75,44.3409,481.1014,353.6752,283.368,569.9273,1030687.1371,40878.7573,354.9035,101.1209,2429.92,148.9062,4547.7856,121.8341
24,66.0,65.0858,482.0157,542.1311,286.5632,1777.93,1029020.99,40813.2461,912.6484,113.5505,2429.92,1372.4674,4773.034,111.4174
25,60.5,0.0,542.5157,1770.7909,290.1746,2382.787,1029099.8528,40805.3139,1199.1438,119.9942,2429.92,2450.2122,3913.578,627.5086
26,55.0,46.08,551.4357,233.4152,293.1469,2299.9809,1027664.1699,40758.4032,1158.2723,136.2946,2514.8827,2429.92,3078.4351,1093.4841
27,49.5,44.3516,556.5841,1889.1058,293.51,2243.9882,1028080.8956,40790.5021,1137.0586,157.6582,2589.92,2429.92,2153.5955,1583.9775
28,44.0,91.9269,508.6572,2656.7139,288.6268,2202.8926,1029436.9466,40830.0196,1118.7468,153.5794,2589.92,2429.92,1146.4483,2111.97
29,52.25,46.08,514.8272,426.2713,283.7825,2231.0671,1028392.0962,40791.1639,1131.6182,153.2571,2585.8983,2429.92,298.4059,2639.9625
30,52.25,46.08,520.9972,2345.0038,282.1441,2211.7031,1029248.3811,40823.1001,1083.6255,136.2378,1753.5282,2429.92,309.9069,3167.955
31,52.25,46.08,527.1672,2425.9944,282.6317,2318.9036,1030152.2065,40854.7781,1101.0747,130.683,841.448,2514.8827,322.3942,3695.9475
32,52.25,0.0,579.4172,4032.4283,283.6683,2365.5859,1032734.5371,40961.384,1092.2933,128.0519,161.3793,2589.92,263.2827,4241.44
33,52.25,63.3467,568.3204,1943.832,284.6516,2361.1803,1033170.1994,40994.8943,1092.3389,128.2191,166.5603,2589.92,206.4807,3885.8836
34,52.25,22.8069,597.7635,501.9571,285.4365,2341.1515,1032222.088,40957.7726,1078.5353,128.143,168.48,2585.8983,152.7955,3510.5195
35,52.25,23.04,626.9735,397.7296,286.0265,2394.3203,1030282.3351,40885.419,1140.6341,129.4355,203.291,1753.5282,101.0304,3135.1654
36,52.25,43.0843,636.1392,1984.5353,286.4598,2279.8145,1029116.9674,40850.1679,1094.2846,130.0329,288.0445,841.448,49.2654,2759.8133
37,52.25,66.7883,621.6009,115.4415,286.7753,2273.0268,1025386.1159,40713.7801,1102.1388,126.8137,505.0446,161.3793,93.9414,1994.7234
38,52.25,115.2,558.6509,2736.1941,287.004,2254.9635,1024251.8288,40651.7677,1145.681,141.7409,1968.8025,166.5603,171.8134,126.5359
39,52.25,43.7749,567.126,2201.4347,287.1697,470.3141,1024515.3011,40665.492,345.7768,121.1038,2601.9739,168.48,1086.5331,139.6589
40,52.25,21.888,597.488,3395.9366,287.2896,488.3576,1026011.2968,40728.5892,340.9783,108.2959,2574.8239,203.291,2573.2502,141.8985
41,52.25,21.888,627.85,317.1932,287.3764,539.5808,1024460.031,40670.4437,326.7257,104.7519,2568.32,288.0445,3976.4449,137.843
42,52.25,66.816,613.284,2219.6031,287.4393,770.2812,1024742.9967,40684.0858,426.462,106.0062,2568.32,505.0446,5137.3558,126.1243
43,52.25,0.0,665.534,1980.8953,287.4847,2244.2694,1024782.4691,40693.5555,1115.7806,120.7464,2568.085,1968.8025,4795.7247,114.4055
44,52.25,23.04,694.744,3862.816,287.5176,2432.3761,1027118.0816,40794.8126,1214.3882,123.5436,2573.2281,2601.9739,3835.4709,623.5675
45,52.25,44.928,702.066,298.3583,287.5414,2363.7727,1025911.684,40753.9991,1177.4476,133.4992,2627.4408,2574.8239,2881.3773,1108.6053
46,52.25,69.12,685.196,6154.0798,287.5586,2334.5199,1030560.8007,40933.648,1177.8653,154.0772,2699.7159,2568.32,1953.7776,1605.3478
47,52.25,43.776,693.67,461.133,287.5711,2277.7349,1029601.478,40893.5469,1139.5418,159.1331,2700.8801,2568.32,1097.2697,2111.97
