day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,1486.0002,537404.5863,21206.2407,6476.1043,9646.9733,0.0,0.0,0.0,882.4741
1,47.5,0.0,87.5,0.0,82.0,409.222,535284.7924,21137.6934,124.7546,160.8628,0.0,0.0,0.0,631.3636
2,52.5,0.0,140.0,107.96,93.2,428.4429,533109.0254,21065.6346,149.4289,36.2833,0.0,0.0,0.0,421.8506
3,60.0,0.0,200.0,74.704,94.64,334.9349,530994.9375,20995.6536,101.484,24.5504,0.0,0.0,0.0,264.2857
4,55.0,43.0,212.0,169.2,94.928,336.5865,528930.9795,20927.4183,117.788,13.0814,0.0,0.0,0.0,150.3571
5,50.0,45.0,217.0,120.0,94.9856,351.6441,526800.821,20859.7796,131.0024,12.2472,0.0,0.0,0.0,51.4286
6,45.0,0.0,262.0,81.2,91.223,219.1369,524952.6525,20798.9274,52.7333,7.3799,0.0,0.0,0.0,0.0
7,40.0,25.0,277.0,179.2,86.2446,227.4888,523358.2128,20745.5491,92.4745,6.9044,0.0,0.0,0.0,0.0
8,47.5,50.0,274.5,156.5217,91.2489,192.7725,521560.8556,20685.7094,61.4157,7.1188,0.0,0.0,0.0,0.0
9,52.5,73.0,254.0,173.0709,95.0,202.7299,519604.6964,20621.0033,63.1657,7.6394,0.0,0.0,0.0,0.0
10,60.0,25.0,289.0,213.3281,95.0,223.9674,517715.557,20556.3,77.9406,7.8518,0.0,0.0,0.0,0.0
11,55.0,25.0,319.0,71.2375,95.0,223.9674,515684.3269,20491.5909,77.9406,7.8518,0.0,0.0,0.0,0.0
12,50.0,46.2375,322.7625,469.62,95.0,248.3525,514005.8567,20427.31,94.9054,8.0957,0.0,0.0,0.0,0.0
13,45.0,23.113,344.6496,224.9356,89.3967,286.4436,512341.3297,20372.0701,126.8876,7.849,0.0,0.0,0.0,0.0
14,40.0,48.1245,336.525,150.6589,65.6226,154.4611,512237.4505,20370.358,44.7493,3.8743,0.0,0.0,0.0,0.0
15,47.5,70.6226,313.4025,324.6786,68.1245,191.9881,512235.8525,20376.6719,64.3239,4.5322,0.0,0.0,0.0,0.0
16,52.5,0.0,365.9025,123.2352,70.0,176.8942,512109.7471,20375.8461,48.9259,4.5931,0.0,0.0,0.0,0.0
17,60.0,140.0193,285.8832,298.559,73.7287,201.3702,511728.8262,20364.5031,65.3969,5.2537,0.0,0.0,0.0,0.0
18,55.0,0.0,340.8832,108.9078,74.6609,183.5641,511249.6726,20352.232,52.87,5.1796,0.0,0.0,0.0,0.0
19,50.0,70.6226,320.2606,430.3857,79.128,211.3273,510675.3656,20329.9102,71.5176,5.9554,0.0,0.0,0.0,0.0
20,45.0,51.8533,313.4073,203.3299,72.7366,173.604,510260.2277,20316.4346,50.8736,4.8627,0.0,0.0,0.0,0.0
21,40.0,50.0,303.4073,226.4979,70.282,137.9927,509914.8317,20305.0618,32.5962,4.2292,0.0,0.0,0.0,0.0
22,47.5,0.0,350.9073,193.2043,68.1245,180.7769,509863.5932,20303.1455,56.5243,4.4201,0.0,0.0,0.0,0.0
23,52.5,25.0,378.4073,31.7755,70.0,156.5178,509641.4043,20301.1531,34.7501,4.3894,0.0,0.0,0.0,0.0
24,60.0,27.7366,410.6707,170.2568,70.0,151.8942,509559.5838,20299.0974,31.5334,4.3431,0.0,0.0,0.0,0.0
25,55.0,13.7888,451.8818,210.4567,79.3219,186.8097,508832.8858,20273.6798,54.4318,5.7318,0.0,0.0,0.0,0.0
26,50.0,0.0,501.8818,32.9354,70.0,184.3406,508609.0341,20271.6209,54.1064,4.6676,0.0,0.0,0.0,0.0
27,45.0,0.0,546.8818,262.7867,68.113,193.8258,508614.383,20271.72,65.6325,4.5493,0.0,0.0,0.0,0.0
28,40.0,84.6039,502.2779,206.7246,74.9445,142.8109,507877.6313,20247.9377,35.2519,4.7974,0.0,0.0,0.0,0.0
29,47.5,23.1245,526.6534,203.1175,68.1245,166.9881,507826.9702,20246.0445,46.9314,4.2822,0.0,0.0,0.0,0.0
30,47.5,0.0,574.1534,70.0452,73.2855,175.831,507323.1421,20232.4072,51.0807,4.9469,0.0,0.0,0.0,0.0
31,47.5,23.113,598.5404,235.8685,73.3859,151.2593,506986.1063,20219.7263,33.7248,4.7125,0.0,0.0,0.0,0.0
32,47.5,0.0,646.0404,131.6802,68.745,171.5281,506879.6876,20219.0172,48.4697,4.3977,0.0,0.0,0.0,0.0
33,47.5,50.0,643.5404,209.2608,68.749,228.0198,506744.339,20217.0741,87.7606,4.9631,0.0,0.0,0.0,0.0
34,47.5,67.4921,623.5483,213.3439,73.4107,175.0904,506316.4522,20203.427,50.2393,4.9536,0.0,0.0,0.0,0.0
35,47.5,37.7075,633.3408,262.6932,82.7328,165.6605,505313.0185,20166.7576,42.2861,5.8989,0.0,0.0,0.0,0.0
36,47.5,0.0,680.8408,160.7326,73.4109,189.098,504886.004,20153.1449,59.9839,5.0937,0.0,0.0,0.0,0.0
37,47.5,4.6609,723.6799,134.3425,68.75,198.5853,504750.5059,20151.1928,67.2804,4.6688,0.0,0.0,0.0,0.0
38,47.5,13.9828,757.1971,282.1796,78.0719,178.6703,504109.3282,20128.9631,52.8485,5.5092,0.0,0.0,0.0,0.0
39,47.5,71.1239,733.5732,235.325,82.7328,112.2705,503098.4999,20091.9978,54.9519,5.365,0.0,0.0,0.0,0.0
40,47.5,28.4109,752.6623,236.0542,73.4109,83.5481,502823.9458,20078.3689,36.3621,4.0382,0.0,0.0,0.0,0.0
41,47.5,23.7498,776.4125,141.0789,73.4109,145.4762,502397.1495,20064.7648,79.4455,4.6575,0.0,0.0,0.0,0.0
42,47.5,75.9109,748.0016,191.8317,78.0719,79.043,501703.3231,20040.4796,32.5317,4.513,0.0,0.0,0.0,0.0
43,47.5,9.3219,786.1797,77.5975,68.75,111.8032,501593.2013,20039.5426,56.7154,3.801,0.0,0.0,0.0,0.0
44,47.5,0.0,833.6797,69.331,73.4109,97.9762,501165.9069,20025.9186,46.3998,4.1825,0.0,0.0,0.0,0.0
45,47.5,23.75,857.4297,102.2048,73.1918,107.0729,500739.6655,20012.3048,52.8409,4.2487,0.0,0.0,0.0,0.0
46,47.5,18.6437,886.286,74.5469,45.0,68.75,500771.4164,20013.5748,38.9689,0.6875,0.0,0.0,0.0,0.0
47,47.5,56.8219,876.9641,81.3327,45.0,68.5309,500771.994,20013.5979,38.8164,0.6853,0.0,0.0,0.0,0.0
48,47.5,0.0,924.4641,78.8842,49.6609,82.8886,500480.5324,20001.9395,48.1089,1.3487,0.0,0.0,0.0,0.0
49,47.5,23.5309,948.4332,119.073,54.3219,59.2944,499897.2679,19978.6089,30.9983,1.6325,0.0,0.0,0.0,0.0
50,47.5,0.0,995.9332,76.2138,49.6609,54.4777,499631.5468,19967.9801,28.3434,1.0646,0.0,0.0,0.0,0.0
51,47.5,47.5,995.9332,216.5524,78.0719,93.0258,498976.8693,19945.2608,42.2596,4.6528,0.0,0.0,0.0,0.0
52,47.5,18.6437,1024.7895,140.6214,78.0719,79.043,498289.0998,19921.2178,32.5317,4.513,0.0,0.0,0.0,0.0
53,47.5,13.9828,1058.3067,104.4314,51.8085,52.0271,497993.4047,19908.0373,25.7354,1.2819,0.0,0.0,0.0,0.0
54,47.5,0.0,1105.8067,116.616,45.0,70.3476,498084.2708,19908.0755,40.0803,0.7035,0.0,0.0,0.0,0.0
55,47.5,0.0,1153.3067,69.3954,45.0,68.75,498129.5139,19908.0871,38.9689,0.6875,0.0,0.0,0.0,0.0
56,47.5,23.75,1177.0567,68.7704,45.0,63.6437,498155.4883,19909.126,35.4164,0.6364,0.0,0.0,0.0,0.0
57,47.5,25.3476,1199.2091,160.724,45.0,45.0,498290.4624,19909.1304,22.446,0.45,0.0,0.0,0.0,0.0
58,47.5,18.6437,1228.0653,44.8121,45.0,45.0,498316.2285,19909.1335,22.446,0.45,0.0,0.0,0.0,0.0
59,47.5,0.0,1275.5653,6.7603,45.0,50.2109,498317.3756,19909.1794,26.0712,0.5021,0.0,0.0,0.0,0.0
