day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,72.118479,38015.46,1653.75,997.5,6.453037,328.335,5.04,3801.545213,3.70881,1.886377,11.947057,2.024925,447.37,0.665028,0.062879,0.040498,5.914913,0.095918,2.024925,1916.25,1181.25,8.95125,777.9975,828067.5
1,71.888802,37223.47125,1640.625,984.375,6.348956,325.5525,4.935,3674.827039,3.687495,1.870391,11.845811,1.998281,447.37,0.658634,0.062346,0.039966,5.895196,0.094852,1.998281,1903.125,1168.125,8.806875,772.66875,828067.274712
2,71.659126,36431.4825,1627.5,971.25,6.244875,322.77,4.83,3548.108865,3.66618,1.854405,11.744565,1.971637,404.74,0.652239,0.061813,0.039433,5.87548,0.093786,1.971637,1890.0,1155.0,8.6625,767.34,828067.049424
3,71.429449,35639.49375,1614.375,958.125,6.140794,319.9875,4.725,3421.390691,3.644865,1.838419,11.643319,1.944994,362.11,0.645845,0.061281,0.0389,5.855763,0.09272,1.944994,1876.875,1141.875,8.518125,762.01125,828066.869194
4,71.199772,34847.505,1601.25,945.0,6.036712,317.205,4.62,3294.672518,3.62355,1.822432,11.542072,1.91835,319.48,0.63945,0.060748,0.038367,5.836047,0.091654,1.91835,1863.75,1128.75,8.37375,756.6825,828066.734021
5,70.970096,34055.51625,1588.125,931.875,5.932631,314.4225,4.515,3167.954344,3.602235,1.806446,11.440826,1.891706,276.85,0.633056,0.060215,0.037834,5.816331,0.090589,1.891706,1850.625,1115.625,8.229375,751.35375,828066.634894
6,70.740419,33263.5275,1575.0,918.75,5.82855,311.64,4.41,3041.23617,3.58092,1.79046,11.33958,1.865062,234.22,0.626661,0.059682,0.037301,5.796614,0.089523,1.865062,1837.5,1102.5,8.085,746.025,828066.562802
7,70.510742,32471.53875,1561.875,905.625,5.724469,308.8575,4.305,2914.517996,3.559605,1.774474,11.238334,1.838419,191.59,0.620267,0.059149,0.036768,5.776898,0.088457,1.838419,1824.375,1089.375,7.940625,740.69625,828066.510535
8,70.281066,31679.55,1548.75,892.5,5.620387,306.075,4.2,2787.799823,3.53829,1.758487,11.137087,1.811775,148.96,0.613872,0.058616,0.036235,5.757182,0.087391,1.811775,1811.25,1076.25,7.79625,735.3675,828066.274794
9,70.051389,30887.56125,1535.625,879.375,5.516306,303.2925,4.095,2661.081649,3.516975,1.742501,11.035841,1.785131,404.74,0.607478,0.058083,0.035703,5.737465,0.086326,1.785131,1798.125,1063.125,7.651875,730.03875,828066.049506
10,69.821712,30095.5725,1522.5,866.25,5.412225,300.51,3.99,2628.863475,3.49566,1.726515,10.934595,1.758487,362.11,0.601083,0.05755,0.03517,5.717749,0.08526,1.758487,1785.0,1050.0,7.5075,724.71,828065.871366
11,69.592036,29303.58375,1509.375,853.125,5.308144,297.7275,3.885,2502.145301,3.474345,1.710529,10.833349,1.731844,319.48,0.594689,0.057018,0.034637,5.698032,0.084194,1.731844,1771.875,1036.875,7.363125,719.38125,828065.738284
