day,node_id,item_id,consumed_qty,uom
0,M-1430,item:038005,0.229677,KG
0,M-1430,item:042342,791.98875,UN
0,M-1430,item:333362,13.125,UN
0,M-1430,item:344135,13.125,UN
0,M-1430,item:708073,0.104081,KG
0,M-1430,item:730384,2.7825,M
0,M-1430,item:734545,0.105,UN
0,M-1430,item:773474,126.718174,G
0,M-1810,item:001757,0.021315,KG
0,M-1810,item:001848,0.015986,KG
0,M-1810,item:001893,0.101246,KG
0,M-1810,item:002612,0.026644,KG
0,M-1810,item:016332,0.006395,KG
0,M-1810,item:029313,0.000533,KG
0,M-1810,item:039668,0.000533,KG
0,M-1810,item:049371,0.019716,KG
0,M-1810,item:055703,0.001066,KG
0,M-1810,item:099439,0.026644,KG
0,M-1810,item:338928,13.125,UN
0,M-1810,item:338929,13.125,UN
0,M-1810,item:426331,0.144375,UN
0,M-1810,item:693055,5.32875,G
0,M-1810,item:693710,42.63,G
1,M-1430,item:038005,0.229677,KG
1,M-1430,item:042342,791.98875,UN
1,M-1430,item:333362,13.125,UN
1,M-1430,item:344135,13.125,UN
1,M-1430,item:708073,0.104081,KG
1,M-1430,item:730384,2.7825,M
1,M-1430,item:734545,0.105,UN
1,M-1430,item:773474,126.718174,G
1,M-1810,item:001757,0.021315,KG
1,M-1810,item:001848,0.015986,KG
1,M-1810,item:001893,0.101246,KG
1,M-1810,item:002612,0.026644,KG
1,M-1810,item:016332,0.006395,KG
1,M-1810,item:029313,0.000533,KG
1,M-1810,item:039668,0.000533,KG
1,M-1810,item:049371,0.019716,KG
1,M-1810,item:055703,0.001066,KG
1,M-1810,item:099439,0.026644,KG
1,M-1810,item:338928,13.125,UN
1,M-1810,item:338929,13.125,UN
1,M-1810,item:426331,0.144375,UN
1,M-1810,item:693055,5.32875,G
1,M-1810,item:693710,42.63,G
2,M-1430,item:038005,0.229677,KG
2,M-1430,item:042342,791.98875,UN
2,M-1430,item:333362,13.125,UN
2,M-1430,item:344135,13.125,UN
2,M-1430,item:708073,0.104081,KG
2,M-1430,item:730384,2.7825,M
2,M-1430,item:734545,0.105,UN
2,M-1430,item:773474,126.718174,G
2,M-1810,item:001757,0.021315,KG
2,M-1810,item:001848,0.015986,KG
2,M-1810,item:001893,0.101246,KG
2,M-1810,item:002612,0.026644,KG
2,M-1810,item:016332,0.006395,KG
2,M-1810,item:029313,0.000533,KG
2,M-1810,item:039668,0.000533,KG
2,M-1810,item:049371,0.019716,KG
2,M-1810,item:055703,0.001066,KG
2,M-1810,item:099439,0.026644,KG
2,M-1810,item:338928,13.125,UN
2,M-1810,item:338929,13.125,UN
2,M-1810,item:426331,0.144375,UN
2,M-1810,item:693055,5.32875,G
2,M-1810,item:693710,42.63,G
3,M-1430,item:038005,0.229677,KG
3,M-1430,item:042342,791.98875,UN
3,M-1430,item:333362,13.125,UN
3,M-1430,item:344135,13.125,UN
3,M-1430,item:708073,0.104081,KG
3,M-1430,item:730384,2.7825,M
3,M-1430,item:734545,0.105,UN
3,M-1430,item:773474,126.718174,G
3,M-1810,item:001757,0.021315,KG
3,M-1810,item:001848,0.015986,KG
3,M-1810,item:001893,0.101246,KG
3,M-1810,item:002612,0.026644,KG
3,M-1810,item:016332,0.006395,KG
3,M-1810,item:029313,0.000533,KG
3,M-1810,item:039668,0.000533,KG
3,M-1810,item:049371,0.019716,KG
3,M-1810,item:055703,0.001066,KG
3,M-1810,item:099439,0.026644,KG
3,M-1810,item:338928,13.125,UN
3,M-1810,item:338929,13.125,UN
3,M-1810,item:426331,0.144375,UN
3,M-1810,item:693055,5.32875,G
3,M-1810,item:693710,42.63,G
4,M-1430,item:038005,0.229677,KG
4,M-1430,item:042342,791.98875,UN
4,M-1430,item:333362,13.125,UN
4,M-1430,item:344135,13.125,UN
4,M-1430,item:708073,0.104081,KG
