day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,331.2827,853269.4625,1407.5332,1809.6855,804.3047,4021.5234,1823.2166,53.8067,0.0,0.0,0.0,0.0,25538.2921,0.0,0.0
1,47.5,43.75,43.75,25872.3915,38.0,178.1697,903015.6721,1503.3852,1932.9239,859.0773,4295.3864,790.6744,2.5492,0.0,0.0,0.0,0.0,25538.2921,0.0,0.0
2,52.5,26.25,70.0,25387.5915,49.6,137.3215,951895.0711,1598.8191,2055.6245,913.6109,4568.0545,636.2944,2.375,0.0,0.0,0.0,0.0,25538.2921,0.0,0.0
3,60.0,130.0,0.0,25597.5915,57.92,170.6787,1000531.5195,1694.2933,2178.3771,968.1676,4840.8381,800.479,2.8766,0.0,0.0,0.0,0.0,25538.2921,0.0,0.0
4,55.0,55.0,0.0,25495.1415,55.584,75.8322,1049324.0435,1789.7056,2301.05,1022.6889,5113.4445,278.6292,1.881,0.0,0.0,0.0,0.0,25538.2921,0.0,0.0
5,50.0,50.0,0.0,25589.1435,51.1168,66.3451,1098394.6402,1885.2432,2423.8841,1077.2818,5386.4091,237.3542,1.6959,0.0,0.0,0.0,0.0,25538.2921,0.0,0.0
6,45.0,45.0,0.0,25460.3415,46.2234,56.4298,1147537.1149,1980.7415,2546.6677,1131.8523,5659.2615,194.7961,1.4979,0.0,0.0,0.0,0.0,25538.2921,0.0,0.0
7,40.0,40.0,0.0,25376.5515,41.2447,46.4289,1196371.2297,2075.858,2668.9603,1186.2046,5931.0229,151.9814,1.2973,0.0,0.0,0.0,0.0,25109.7207,0.0,0.0
8,47.5,47.5,0.0,25424.1175,46.2489,188.5784,1244913.2895,2170.9093,2791.1691,1240.5196,6202.598,712.6263,2.8199,0.0,0.0,0.0,0.0,25109.7207,0.0,0.0
9,52.5,52.5,0.0,25426.8839,51.2498,222.2083,1293229.6435,2265.8983,2913.2978,1294.799,6473.9952,674.5524,3.2572,0.0,0.0,0.0,0.0,25109.7207,0.0,0.0
