day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,860272.3266,34072.9021,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,264.6474,858362.0673,34009.486,180.8992,73.8033,2414.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,311.7661,856215.0171,33940.5497,228.5825,88.7503,3017.1,0.0,906.156
3,60.0,0.0,200.0,223.904,94.64,361.219,854223.8451,33871.6187,262.8048,89.4005,3017.1,0.0,2414.706
4,55.0,0.0,255.0,129.2,94.928,1368.3496,852157.964,33802.6845,726.6398,99.5029,3017.1,1026.84,2896.416
5,50.0,68.0,237.0,354.2,94.9856,2733.2737,850272.0819,33733.7574,1356.1684,113.1584,3017.1,2414.706,1990.26
6,45.0,68.0,214.0,199.2,91.223,3341.9463,848368.204,33670.0242,1648.5235,117.6898,3017.1,3017.1,367.8422
7,40.0,0.0,254.0,25.0,86.2446,3265.284,846623.8692,33614.2294,1557.4564,91.3549,1639.1929,3017.1,0.0
8,47.5,25.0,276.5,217.0531,91.2489,3240.0961,844881.8197,33554.5455,1488.1669,80.6989,119.4403,3017.1,0.0
9,52.5,50.0,279.0,235.9041,95.0,1812.7278,844418.5958,33549.9609,838.2584,92.6402,200.0,3017.1,19.4403
10,60.0,93.7356,245.2644,183.527,95.0,1702.1322,843969.8548,33545.3752,761.317,91.5343,200.0,3017.1,119.4403
11,55.0,0.0,300.2644,154.3245,95.0,1777.1989,842132.6731,33485.5889,806.4713,96.3287,200.0,1639.1929,192.4981
12,50.0,116.8601,233.4044,468.5456,95.0,1846.5725,838903.7262,33368.6935,830.463,110.9058,200.0,119.4403,173.0578
13,45.0,0.0,278.4044,187.4538,91.226,1802.0822,835778.8661,33252.8762,810.4639,122.1287,200.0,200.0,65.5098
14,40.0,48.1245,270.2799,98.3887,86.2452,644.6722,833863.3072,33190.2325,320.8285,113.6934,1165.3734,200.0,0.0
15,47.5,0.0,317.7799,321.9854,91.249,476.2015,832197.9847,33130.9745,299.7574,106.0574,2453.2513,200.0,0.0
16,52.5,75.0,295.2799,1312.6849,95.0,357.1935,831424.9759,33109.5238,249.332,95.4776,3017.1,200.0,904.203
17,60.0,45.6226,309.6573,3167.0001,95.0,362.3293,832530.5238,33168.8932,263.5318,89.4505,3017.1,200.0,2412.753
18,55.0,71.226,293.4313,320.8287,95.0,1405.6816,830686.3182,33106.892,756.8182,99.952,3020.4984,1165.3734,2903.9298
19,50.0,68.7471,274.6841,241.2258,87.0301,2670.3195,829356.0223,33060.3044,1326.7843,109.8148,3030.6484,2453.2513,1518.8063
20,45.0,25.0,294.6841,131.4249,68.113,3232.5541,829183.3811,33056.5286,1541.0347,78.3753,1539.1063,3017.1,2.6323
21,40.0,98.1245,236.5596,370.1943,79.6054,2619.2896,828805.1451,33043.8422,1201.0502,48.5256,33.7711,3017.1,11.0051
22,47.5,25.0,259.0596,318.9062,72.784,543.7062,831180.2288,33139.547,244.1195,36.3949,80.0201,3020.4984,16.9952
23,52.5,68.7356,242.824,329.3116,79.3219,758.5985,832976.2984,33215.2835,315.2538,54.8891,120.3,3030.6484,23.317
24,60.0,25.0,277.824,3170.5314,70.0,177.2559,837411.2337,33396.3313,45.8323,45.5826,120.3,1539.1063,63.167
25,55.0,31.0129,301.8111,1500.8021,70.0,211.0676,838631.2799,33452.0282,66.8622,48.0576,113.5968,33.7711,96.249
26,50.0,0.0,351.8111,1671.3766,70.0,232.3166,840077.9136,33510.2992,73.6012,55.8637,103.4468,80.0201,86.5289
27,45.0,4.6594,392.1517,193.7443,68.113,316.3807,840007.3057,33510.3063,134.3903,63.2126,100.0,120.3,32.7549
28,40.0,25.0,407.1517,176.3345,70.2835,561.4538,839333.4789,33485.5645,243.4452,57.8425,74.0001,120.3,0.0
29,47.5,50.0,404.6517,201.0411,77.4464,871.4195,837998.9215,33437.9863,380.4452,43.7737,20.2491,113.5968,0.0
