day,src_node_id,dst_node_id,item_id,shipped_qty,pulled_qty,lead_days,arrival_day,reliability,uom
0,SDC-VD0519670A,M-1810,item:001848,1.377802,1.377802,27,27,1.0,KG
0,SDC-VD0951020A,M-1810,item:001848,0.590486,0.590486,39,39,1.0,KG
0,SDC-VD0910216A,M-1810,item:001893,6.620155,6.620155,42,42,1.0,KG
0,SDC-VD1091642A,M-1810,item:001893,1.891473,1.891473,38,38,1.0,KG
0,SDC-VD0518684A,M-1810,item:001893,0.945736,0.945736,35,35,1.0,KG
0,DC-1920,C-XXXXX,item:268967,160.0,160.0,1,1,1.0,UN
0,DC-1920,C-XXXXX,item:268091,288.0,288.0,3,3,1.0,UN
1,SDC-VD0519670A,M-1810,item:001848,0.029159,0.029159,14,15,1.0,KG
1,SDC-VD0951020A,M-1810,item:001848,0.012497,0.012497,96,97,1.0,KG
1,SDC-VD0910216A,M-1810,item:001893,0.184673,0.184673,22,23,1.0,KG
1,SDC-VD1091642A,M-1810,item:001893,0.052764,0.052764,18,19,1.0,KG
1,SDC-VD0518684A,M-1810,item:001893,0.026382,0.026382,108,109,1.0,KG
1,M-1430,DC-1920,item:268967,39.0,39.0,5,6,1.0,UN
1,M-1810,DC-1920,item:268091,70.2,70.2,3,4,1.0,UN
1,DC-1920,C-XXXXX,item:268967,50.0,50.0,2,3,1.0,UN
1,DC-1920,C-XXXXX,item:268091,90.0,90.0,4,5,1.0,UN
2,SDC-VD0519670A,M-1810,item:001848,0.03806,0.03806,42,44,1.0,KG
2,SDC-VD0951020A,M-1810,item:001848,0.016311,0.016311,36,38,1.0,KG
2,SDC-VD0910216A,M-1810,item:001893,0.241047,0.241047,12,14,1.0,KG
2,SDC-VD1091642A,M-1810,item:001893,0.068871,0.068871,19,21,1.0,KG
2,SDC-VD0518684A,M-1810,item:001893,0.034435,0.034435,70,72,1.0,KG
2,M-1430,DC-1920,item:268967,24.8,24.8,3,5,1.0,UN
2,M-1810,DC-1920,item:268091,44.64,44.64,2,4,1.0,UN
2,DC-1920,C-XXXXX,item:268967,43.75,43.75,3,5,1.0,UN
2,DC-1920,C-XXXXX,item:268091,78.75,78.75,2,4,1.0,UN
3,SDC-VD0519670A,M-1810,item:001848,0.044444,0.044444,12,15,1.0,KG
3,SDC-VD0951020A,M-1810,item:001848,0.019048,0.019048,62,65,1.0,KG
3,SDC-VD0910216A,M-1810,item:001893,0.281481,0.281481,53,56,1.0,KG
3,SDC-VD1091642A,M-1810,item:001893,0.080423,0.080423,27,30,1.0,KG
3,SDC-VD0518684A,M-1810,item:001893,0.040212,0.040212,42,45,1.0,KG
3,M-1430,DC-1920,item:268967,28.96,28.96,2,5,1.0,UN
3,M-1810,DC-1920,item:268091,52.128,52.128,4,7,1.0,UN
3,DC-1920,C-XXXXX,item:268967,56.25,56.25,2,5,1.0,UN
3,DC-1920,C-XXXXX,item:268091,101.25,101.25,3,6,1.0,UN
4,SDC-VD0519670A,M-1810,item:001848,0.042652,0.042652,24,28,1.0,KG
4,SDC-VD0951020A,M-1810,item:001848,0.018279,0.018279,48,52,1.0,KG
4,SDC-VD0910216A,M-1810,item:001893,0.270128,0.270128,13,17,1.0,KG
4,SDC-VD1091642A,M-1810,item:001893,0.077179,0.077179,70,74,1.0,KG
4,SDC-VD0518684A,M-1810,item:001893,0.03859,0.03859,21,25,1.0,KG
4,M-1430,DC-1920,item:268967,27.792,27.792,1,5,1.0,UN
4,M-1810,DC-1920,item:268091,50.0256,50.0256,4,8,1.0,UN
4,DC-1920,C-XXXXX,item:268967,10.0,10.0,2,6,1.0,UN
4,DC-1920,C-XXXXX,item:268091,18.0,18.0,1,5,1.0,UN
4,SDC-1450,M-1810,item:007923,55.195213,55.195213,1,5,1.0,G
5,SDC-VD0519670A,M-1810,item:001848,0.039224,0.039224,22,27,1.0,KG
5,SDC-VD0951020A,M-1810,item:001848,0.01681,0.01681,112,117,1.0,KG
5,SDC-VD0910216A,M-1810,item:001893,0.248418,0.248418,21,26,1.0,KG
5,SDC-VD1091642A,M-1810,item:001893,0.070977,0.070977,50,55,1.0,KG
5,SDC-VD0518684A,M-1810,item:001893,0.035488,0.035488,88,93,1.0,KG
5,SDC-VD0914320A,M-1810,item:055703,0.001307,0.001307,34,39,1.0,KG
5,SDC-VD0964290A,M-1810,item:055703,0.00056,0.00056,10,15,1.0,KG
5,M-1430,DC-1920,item:268967,25.5584,25.5584,6,11,1.0,UN
5,M-1810,DC-1920,item:268091,46.00512,46.00512,2,7,1.0,UN
5,DC-1920,C-XXXXX,item:268967,7.5,7.5,5,10,1.0,UN
5,DC-1920,C-XXXXX,item:268091,13.5,13.5,1,6,1.0,UN
5,SDC-1450,M-1810,item:007923,149.42463,149.42463,1,6,1.0,G
6,SDC-VD0519670A,M-1810,item:001848,0.035469,0.035469,33,39,1.0,KG
6,SDC-VD0951020A,M-1810,item:001848,0.015201,0.015201,54,60,1.0,KG
6,SDC-VD0910216A,M-1810,item:001893,0.224637,0.224637,20,26,1.0,KG
6,SDC-VD1091642A,M-1810,item:001893,0.064182,0.064182,38,44,1.0,KG
6,SDC-VD0518684A,M-1810,item:001893,0.032091,0.032091,60,66,1.0,KG
6,SDC-VD0914320A,M-1810,item:055703,0.002365,0.002365,13,19,1.0,KG
6,SDC-VD0964290A,M-1810,item:055703,0.001013,0.001013,39,45,1.0,KG
6,M-1430,DC-1920,item:268967,23.11168,23.11168,2,8,1.0,UN
6,M-1810,DC-1920,item:268091,41.601024,41.601024,2,8,1.0,UN
6,DC-1920,C-XXXXX,item:268967,5.0,5.0,2,8,1.0,UN
6,DC-1920,C-XXXXX,item:268091,9.0,9.0,1,7,1.0,UN
6,SDC-1450,M-1810,item:007923,135.120126,135.120126,1,7,1.0,G
7,SDC-VD0519670A,M-1810,item:001848,0.031649,0.031649,14,21,1.0,KG
7,SDC-VD0951020A,M-1810,item:001848,0.013564,0.013564,35,42,1.0,KG
7,SDC-VD0910216A,M-1810,item:001893,0.200442,0.200442,27,34,1.0,KG
7,SDC-VD1091642A,M-1810,item:001893,0.057269,0.057269,19,26,1.0,KG
7,SDC-VD0518684A,M-1810,item:001893,0.028635,0.028635,50,57,1.0,KG
7,SDC-VD0914320A,M-1810,item:055703,0.00211,0.00211,31,38,1.0,KG
7,SDC-VD0964290A,M-1810,item:055703,0.000904,0.000904,37,44,1.0,KG
7,M-1430,DC-1920,item:268967,20.622336,20.622336,2,9,1.0,UN
7,M-1810,DC-1920,item:268091,37.120205,37.120205,3,10,1.0,UN
7,DC-1920,C-XXXXX,item:268967,2.5,2.5,2,9,1.0,UN
7,DC-1920,C-XXXXX,item:268091,4.5,4.5,2,9,1.0,UN
7,SDC-1450,M-1810,item:007923,120.566425,120.566425,2,9,1.0,G
8,SDC-VD0519670A,M-1810,item:001848,0.035489,0.035489,21,29,1.0,KG
8,SDC-VD0951020A,M-1810,item:001848,0.015209,0.015209,49,57,1.0,KG
