day,node_id,item_id,consumed_qty,uom
0,M-1430,item:038005,0.349984,KG
0,M-1430,item:042342,1206.84,UN
0,M-1430,item:333362,20.0,UN
0,M-1430,item:344135,20.0,UN
0,M-1430,item:708073,0.1586,KG
0,M-1430,item:730384,4.24,M
0,M-1430,item:734545,0.16,UN
0,M-1430,item:773474,193.09436,G
0,M-1810,item:001757,0.058464,KG
0,M-1810,item:001848,0.043848,KG
0,M-1810,item:001893,0.277704,KG
0,M-1810,item:002612,0.07308,KG
0,M-1810,item:007923,116.928,G
0,M-1810,item:016332,0.017539,KG
0,M-1810,item:029313,0.001462,KG
0,M-1810,item:039668,0.001462,KG
0,M-1810,item:049371,0.054079,KG
0,M-1810,item:055703,0.002923,KG
0,M-1810,item:099439,0.07308,KG
0,M-1810,item:338928,36.0,UN
0,M-1810,item:338929,36.0,UN
0,M-1810,item:426331,0.396,UN
0,M-1810,item:693055,14.616,G
0,SDC-1450,item:021081,0.0,KG
1,M-1430,item:038005,0.332484,KG
1,M-1430,item:042342,1146.498,UN
1,M-1430,item:333362,19.0,UN
1,M-1430,item:344135,19.0,UN
1,M-1430,item:708073,0.15067,KG
1,M-1430,item:730384,4.028,M
1,M-1430,item:734545,0.152,UN
1,M-1430,item:773474,183.439642,G
1,M-1810,item:001757,0.055541,KG
1,M-1810,item:001848,0.041656,KG
1,M-1810,item:001893,0.263819,KG
1,M-1810,item:002612,0.069426,KG
1,M-1810,item:007923,111.0816,G
1,M-1810,item:016332,0.016662,KG
1,M-1810,item:029313,0.001389,KG
1,M-1810,item:039668,0.001389,KG
1,M-1810,item:049371,0.051375,KG
1,M-1810,item:055703,0.002777,KG
1,M-1810,item:099439,0.069426,KG
1,M-1810,item:338928,34.2,UN
1,M-1810,item:338929,34.2,UN
1,M-1810,item:426331,0.3762,UN
1,M-1810,item:693055,13.8852,G
1,SDC-1450,item:021081,0.0,KG
2,M-1430,item:038005,0.43398,KG
2,M-1430,item:042342,1496.4816,UN
2,M-1430,item:333362,24.8,UN
2,M-1430,item:344135,24.8,UN
2,M-1430,item:708073,0.196664,KG
2,M-1430,item:730384,5.2576,M
2,M-1430,item:734545,0.1984,UN
2,M-1430,item:773474,239.437006,G
2,M-1810,item:001757,0.072495,KG
2,M-1810,item:001848,0.054372,KG
