day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,554.1983,1072118.4041,42313.283,268.8359,42.7672,1035.84,0.0,0.0,0.0
1,47.5,0.0,87.5,0.0,86.228,448.9037,1069940.1864,42249.52,273.3424,76.1484,2413.68,0.0,16.866,0.0
2,52.5,0.0,140.0,178.064,136.4902,525.1851,1067754.2061,42180.1885,317.6427,83.6232,2413.68,0.0,1525.416,0.0
3,60.0,0.0,200.0,103.28,178.7296,509.8955,1065551.2302,42110.8255,309.9833,88.0915,2413.68,0.0,3033.966,0.0
4,55.0,18.432,236.568,145.712,211.7165,533.2304,1063380.6392,42041.4397,328.5427,91.9337,2413.68,0.0,4542.516,0.0
5,50.0,39.6288,246.9392,309.6873,236.2556,1526.2354,1061379.2429,41972.2124,793.0036,103.6367,2413.68,1035.84,5015.226,0.0
6,45.0,44.2368,247.7024,254.6581,250.4232,2279.9407,1060075.9514,41930.5274,1151.2459,121.0576,2443.4708,2413.68,4037.6618,527.9925
7,40.0,23.04,264.6624,315.2053,254.6807,2154.8978,1059182.891,41897.952,1095.2208,136.2487,2521.4067,2413.68,2951.0173,1055.985
8,47.5,69.12,243.0424,206.3008,260.3254,2238.0291,1057858.9301,41858.8709,1142.7685,150.5083,2573.68,2413.68,2048.3692,1583.9775
9,52.5,0.0,295.5424,22.1884,267.9019,2221.0568,1056299.0536,41814.9133,1121.9183,151.1792,2573.68,2413.68,1318.6667,2111.97
10,60.0,67.3809,288.1615,184.4866,275.3716,2240.14,1054821.619,41770.9535,1135.721,152.1872,2573.68,2413.68,588.9642,2639.9625
11,55.0,23.04,320.1215,428.3868,282.0762,2243.6605,1053661.2073,41727.0015,1110.8354,149.2476,2085.5175,2443.4708,317.6334,3167.955
12,50.0,0.0,370.1215,94.1995,287.2869,2388.0184,1052120.3621,41683.0305,1160.1546,144.5106,1255.815,2521.4067,314.9255,3695.9475
13,45.0,80.624,334.4975,499.3966,287.3826,2393.9117,1051097.3279,41644.6786,1127.5085,130.2337,312.2471,2573.68,257.4466,4241.44
14,40.0,44.3516,330.1459,367.0446,281.4339,2263.1371,1050302.5594,41612.792,1042.7361,125.2146,160.0,2573.68,191.397,4082.6703
15,47.5,69.12,308.5259,399.7151,279.6867,2320.8671,1049258.9113,41581.1498,1070.0001,125.6164,160.0,2573.68,135.355,3668.0035
16,52.5,88.1258,272.9001,397.8919,281.9126,2396.5737,1047483.5054,41518.3661,1113.2494,126.6287,160.0,2085.5175,86.815,3371.2222
17,60.0,0.0,332.9001,420.1315,285.5101,2351.8165,1045038.9498,41422.4079,1082.6174,126.5756,160.0442,1255.815,38.275,3074.441
18,55.0,65.6525,322.2476,2047.7612,289.4125,2407.225,1043158.9539,41361.1187,1126.2799,121.9945,145.6761,312.2471,14.6574,2777.6597
19,50.0,65.6525,306.5951,395.1446,292.5955,2343.9067,1039543.2054,41222.3159,1132.1579,137.4338,1388.2789,160.0,11.5258,1033.2545
20,45.0,42.0458,309.5493,1900.3561,291.224,1402.5465,1038582.508,41198.8032,745.6616,137.872,2475.027,160.0,348.1857,140.0
21,40.0,0.0,349.5493,180.8809,284.2136,455.564,1037117.8908,41146.3082,303.3513,116.2595,2455.393,160.0,1637.3976,132.4892
22,47.5,92.16,304.8893,429.6658,281.6981,511.3386,1035554.4365,41087.481,330.4567,110.685,2445.8775,160.0442,3042.1217,118.1653
23,52.5,0.0,357.3893,367.0458,283.368,572.9511,1033797.5181,41022.6784,357.6992,107.707,2438.2375,145.6761,4550.2251,107.7486
24,60.0,21.3009,396.0884,368.8797,286.5632,1739.49,1032051.7575,40957.2274,883.2695,115.5473,2430.5975,1388.2789,4775.2478,97.332
25,55.0,88.6925,362.3959,1552.1686,290.1746,2342.2992,1031884.6718,40949.8348,1169.027,121.0612,2429.92,2475.027,3915.7918,614.9078
26,50.0,0.0,412.3959,153.7031,293.1469,2361.8397,1030372.5726,40903.1122,1195.0598,131.0302,2495.6667,2455.393,3080.6489,1081.3663
27,45.0,67.3916,390.0043,312.2184,291.623,2283.4635,1029170.6492,40863.445,1163.7739,145.4305,2563.7349,2445.8775,2146.7592,1583.9775
28,40.0,23.04,406.9643,424.9744,284.5023,2207.1808,1028385.7607,40831.7273,1129.6049,148.9605,2578.9762,2438.2375,1108.5811,2111.97
29,47.5,23.04,431.4243,23.7053,281.907,2177.5958,1027026.44,40792.6552,1099.0417,152.6352,2584.91,2430.5975,246.9237,2639.9625
30,47.5,107.1316,371.7928,2364.2165,280.769,2224.8843,1027833.5934,40825.5394,1096.294,136.1826,1751.9816,2429.92,255.7991,3167.955
31,47.5,0.0,419.2928,81.2592,281.3567,2314.5,1026429.8081,40785.0627,1107.3346,125.8013,840.1106,2495.6667,284.9524,3695.9475
32,47.5,0.0,466.7928,2775.6395,282.4133,2328.9179,1027771.1641,40819.3819,1080.8825,120.4026,161.3793,2563.7349,249.0313,4241.44
33,47.5,40.3067,473.986,2719.012,283.4006,2341.2366,1029016.3756,40854.5729,1087.1074,124.011,166.5603,2578.9762,201.6131,3885.8836
34,47.5,84.6583,436.8278,306.6238,284.1863,2328.3211,1027823.3096,40814.7746,1075.1372,126.3567,168.48,2584.91,149.1739,3510.5195
35,47.5,43.0843,441.2435,4327.5868,284.7764,2372.1952,1029814.7223,40886.7618,1105.7012,126.86,168.48,1751.9816,100.6687,3135.1654
36,47.5,43.6377,445.1058,2265.9295,285.2098,2392.9537,1028810.857,40850.1205,1120.8465,127.1309,169.2753,840.1106,52.1637,2759.8133
37,47.5,65.6391,426.9667,5597.5335,285.5253,2276.0104,1030559.991,40931.0414,1081.4,120.9909,402.0997,161.3793,45.3306,1994.7234
38,47.5,0.0,474.4667,1888.69,285.754,2247.9688,1028700.5382,40869.3179,1142.684,141.7221,1949.9637,166.5603,39.1647,126.5359
39,47.5,65.6592,456.3076,2219.2169,285.9197,485.2074,1028944.2468,40880.7498,358.9861,129.5283,2608.32,168.48,931.7695,139.3178
