supplier_id,supplier_name,item_id,dst_node_id,edge_id,uom,input_initial_stock_qty,simulated_opening_stock_qty,base_stock_qty,min_stock_end_of_day,avg_stock_end_of_day,final_stock_end_of_day,neutral_opening_stock_floor_qty,neutral_opening_stock_reducible_qty,neutral_opening_stock_scale,nominal_capacity_qty_per_day,effective_capacity_qty_per_day,capacity_basis,applied_capacity_scale,explicit_capacity_qty_per_day,process_capacity_qty_per_day,downstream_requirement_qty_per_day,downstream_signal_qty_per_day,avg_capacity_utilization,max_capacity_utilization,capacity_active_days,max_capacity_used_qty_per_day,neutral_capacity_floor_qty_per_day,industrial_capacity_target_utilization,industrial_capacity_profile,industrial_nominal_capacity_qty_per_day,industrial_peak_utilization_if_nominal,current_capacity_headroom_vs_industrial_nominal,tested_capacity_floor_qty_per_day,tested_capacity_floor_factor,neutral_capacity_scale_if_nominal,current_capacity_headroom_factor,current_capacity_headroom_vs_tested_floor,capacity_floor_basis,planned_lead_time_days,lead_time_type,lead_time_stages,lead_time_source,lead_time_is_default,lead_reference_days,lead_cover_days,delay_step_limit,nominal_reliability_otif,reliability_source,standard_order_qty,standard_order_uom,mrp_share,mrp_rank,unit_purchase_cost,unit_transport_cost,total_shipped_qty,total_pulled_qty,shipment_rows,first_shipment_day,last_shipment_day
SDC-VD0910216A,Supplier of Raw Materials - VD0910216A,item:001893,M-1810,edge:SDC-VD0910216A_TO_M-1810_001893,KG,180.0,23920.0,23920.0,0.0,23534.585449,23920.0,23920.0,0.0,1.0,1962.730875,31403.694,downstream_requirement+fia_hint,16.0,0.0,0.0,1570.1847,111.0816,0.002504,0.761694,6,23920.0,23920.0,0.7,raw_material_qualified_pharma,34171.428571,0.7,0.919004,59800.0,2.5,1.0,1.312863,0.525145,max_daily_pulled_qty_observed_x2.5_tested,28.0,erlang_pipeline,4,case_data_fia,False,28,34,56,1.0,service_level.otif,23920.0,KG,0.7,1,4.64,0.06348,143520.0,143520.0,6,0,25
SDC-VD0910216A,Supplier of Raw Materials - VD0910216A,item:002612,M-1810,edge:SDC-VD0910216A_TO_M-1810_002612,KG,180.0,22500.0,22500.0,0.0,22131.850862,22500.0,22500.0,0.0,1.0,535.714286,22500.0,downstream_requirement+fia_hint+standard_lot_floor,16.0,0.0,0.0,413.2065,29.232,0.003288,1.0,6,22500.0,22500.0,0.7,raw_material_qualified_pharma,32142.857143,0.7,0.7,56250.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,22500.0,KG,0.7,1,0.82,0.06348,180000.0,180000.0,8,-16,25
SDC-VD0914320A,Supplier of Raw Materials - VD0914320A,item:055703,M-1810,edge:SDC-VD0914320A_TO_M-1810_055703,KG,180.0,300.0,300.0,0.0,296.741801,300.0,300.0,0.0,1.0,25.714286,411.428571,downstream_requirement+fia_hint,16.0,0.0,0.0,16.52826,1.16928,0.001598,0.729167,4,300.0,300.0,0.7,raw_material_qualified_pharma,428.571429,0.7,0.96,750.0,2.5,1.0,1.371429,0.548571,max_daily_pulled_qty_observed_x2.5_tested,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,300.0,KG,0.7,1,20.35,0.05086,1500.0,1500.0,5,-5,15
SDC-VD0914360C,Supplier of Packaging - VD0914360C,item:338929,M-1810,edge:SDC-VD0914360C_TO_M-1810_338929,UN,180.0,5699400.0,5699400.0,0.0,1507381.479452,814200.0,5699400.0,0.0,1.0,254437.5,4071000.0,downstream_requirement,16.0,0.0,0.0,203550.0,14400.0,0.003119,0.120364,215,490000.0,490000.0,0.75,packaging_qualified_pharma,653333.333333,0.75,6.231122,1225000.0,2.5,1.0,8.308163,3.323265,max_daily_pulled_qty_observed_x2.5_tested,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,5000.0,UN,1.0,1,0.21585,0.07228,23232600.0,23232600.0,4163,-34,1708
SDC-VD0914690A,Supplier of Raw Materials - VD0914690A,item:042342,M-1430,edge:SDC-VD0914690A_TO_M-1430_042342,UN,180.0,185853360.0,185853360.0,5853360.0,36593117.086685,37170672.0,180000000.0,5853360.0,0.968505,11615835.0,185853360.0,downstream_requirement,16.0,0.0,0.0,9292668.0,6504867.6,0.001238,0.161418,14,30000000.0,30000000.0,0.7,supplier_material_default_pharma,42857142.857143,0.7,4.336578,75000000.0,2.5,1.0,6.195112,2.478045,max_daily_pulled_qty_observed_x2.5_tested,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,30000000.0,UN,1.0,1,0.00221,0.09302,480000000.0,480000000.0,16,-5,1463
SDC-VD0949099A,Supplier of Raw Materials - VD0949099A,item:021081,SDC-1450,edge:SDC-VD0949099A_TO_SDC-1450_021081,KG,180.0,20000.0,20000.0,20000.0,57098.36274,57216.0,0.0,20000.0,0.0,25.714286,20000.0,inventory_fallback+standard_lot_floor,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.7,1,12.1,1.71616,300000.0,300000.0,8,-114,4
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:001757,M-1810,edge:SDC-VD0951020A_TO_M-1810_001757,KG,180.0,9255.8256,9255.8256,4.0736,3649.350543,1322.2608,9251.752,4.0736,0.99956,413.2065,6611.304,downstream_requirement,16.0,0.0,0.0,330.5652,23.3856,0.003133,0.196633,118,1300.0,1300.0,0.7,raw_material_qualified_pharma,1857.142857,0.7,3.559933,3250.0,2.5,1.0,5.085618,2.034247,max_daily_pulled_qty_observed_x2.5_tested,84.0,erlang_pipeline,4,case_data_fia,False,84,101,168,1.0,service_level.otif,100.0,KG,1.0,1,5.43,0.1314,45800.0,45800.0,381,-75,1129
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:001848,M-1810,edge:SDC-VD0951020A_TO_M-1810_001848,KG,180.0,6000.0,6000.0,0.0,5934.70788,6000.0,6000.0,0.0,1.0,309.904875,6000.0,downstream_requirement+fia_hint+standard_lot_floor,16.0,0.0,0.0,247.9239,17.5392,0.002192,1.0,4,6000.0,6000.0,0.7,raw_material_qualified_pharma,8571.428571,0.7,0.7,15000.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,56.0,erlang_pipeline,4,case_data_fia,False,56,68,112,1.0,service_level.otif,6000.0,KG,0.3,2,1.58,0.1314,30000.0,30000.0,5,-6,16
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:007923,M-1810,edge:SDC-VD0951020A_TO_M-1810_007923,KG,180.0,4627.9128,4627.9128,979.001903,3027.667425,1322.2608,3648.910897,979.001903,0.788457,826.413,13222.608,downstream_requirement,16.0,0.0,0.0,661.1304,46.7712,0.000411,0.0067,378,88.591201,88.591201,0.7,raw_material_qualified_pharma,126.558859,0.7,104.477933,221.478003,2.5,1.0,149.254191,59.701676,max_daily_pulled_qty_observed_x2.5_tested,3.0,erlang_pipeline,4,simulation_prep_assumption,False,3,4,21,1.0,service_level.otif,0.0,KG,0.3,2,2.18,0.1314,9909.472653,9909.472653,378,0,1813
SDC-VD0956464A,Supplier of Raw Materials - VD0956464A,item:007923,M-1810,edge:SDC-VD0956464A_TO_M-1810_007923,KG,180.0,4627.9128,4627.9128,521.323373,2736.489623,1322.2608,4106.589427,521.323373,0.887352,826.413,13222.608,downstream_requirement,16.0,0.0,0.0,661.1304,46.7712,0.000958,0.015633,378,206.712802,206.712802,0.7,raw_material_qualified_pharma,295.304003,0.7,44.776257,516.782005,2.5,1.0,63.966082,25.586433,max_daily_pulled_qty_observed_x2.5_tested,3.0,erlang_pipeline,4,simulation_prep_assumption,False,3,4,21,1.0,service_level.otif,0.0,KG,0.7,1,1.82,0.116,42262.102862,42262.102862,379,0,1813
SDC-VD0960508A,Supplier of Raw Materials - VD0960508A,item:021081,SDC-1450,edge:SDC-VD0960508A_TO_SDC-1450_021081,KG,180.0,20000.0,20000.0,20000.0,57098.36274,57216.0,0.0,20000.0,0.0,25.714286,20000.0,inventory_fallback+standard_lot_floor,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.2,2,12.1,1.71616,820000.0,820000.0,9,-114,19
SDC-VD0964290A,Supplier of Raw Materials - VD0964290A,item:055703,M-1810,edge:SDC-VD0964290A_TO_M-1810_055703,KG,180.0,300.0,300.0,0.0,296.743082,300.0,300.0,0.0,1.0,25.714286,411.428571,downstream_requirement,16.0,0.0,0.0,16.52826,1.16928,0.001598,0.729167,4,300.0,300.0,0.7,raw_material_qualified_pharma,428.571429,0.7,0.96,750.0,2.5,1.0,1.371429,0.548571,max_daily_pulled_qty_observed_x2.5_tested,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,300.0,KG,0.3,2,49.2,0.13108,1200.0,1200.0,4,1,16
SDC-VD0972460A,Supplier of Raw Materials - VD0972460A,item:021081,SDC-1450,edge:SDC-VD0972460A_TO_SDC-1450_021081,KG,180.0,20000.0,20000.0,20000.0,57098.36274,57216.0,0.0,20000.0,0.0,25.714286,20000.0,inventory_fallback+standard_lot_floor,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.05,3,12.15,1.71616,100000.0,100000.0,3,-107,-58
SDC-VD0975221A,Supplier of Raw Materials - VD0975221A,item:021081,SDC-1450,edge:SDC-VD0975221A_TO_SDC-1450_021081,KG,180.0,20000.0,20000.0,20000.0,57098.36274,57216.0,0.0,20000.0,0.0,25.714286,20000.0,inventory_fallback+standard_lot_floor,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.05,4,15.0,1.71616,100000.0,100000.0,3,-107,-58
SDC-VD0989480A,Supplier of Packaging - VD0989480A,item:426331,M-1810,edge:SDC-VD0989480A_TO_M-1810_426331,UN,180.0,53737.2,53737.2,0.0,19404.594411,24840.0,53737.2,0.0,1.0,2798.8125,44781.0,downstream_requirement,16.0,0.0,0.0,2239.05,158.4,0.003054,0.428753,13,19200.0,19200.0,0.75,packaging_qualified_pharma,25600.0,0.75,1.749258,48000.0,2.5,1.0,2.332344,0.932937,max_daily_pulled_qty_observed_x2.5_tested,28.0,erlang_pipeline,4,case_data_fia,False,28,34,56,1.0,service_level.otif,19200.0,UN,1.0,1,0.50393,0.07296,268800.0,268800.0,14,0,1663
SDC-VD0990780A,Supplier of Raw Materials - VD0990780A,item:002612,M-1810,edge:SDC-VD0990780A_TO_M-1810_002612,KG,180.0,23750.0,23750.0,0.0,23361.270882,23750.0,23750.0,0.0,1.0,565.47619,23750.0,downstream_requirement+fia_hint+standard_lot_floor,16.0,0.0,0.0,413.2065,29.232,0.003288,1.0,6,23750.0,23750.0,0.7,raw_material_qualified_pharma,33928.571429,0.7,0.7,59375.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,23750.0,KG,0.2,2,1.295,0.11678,142500.0,142500.0,6,1,26
SDC-VD0993480A,Supplier of Packaging - VD0993480A,item:344135,M-1430,edge:SDC-VD0993480A_TO_M-1430_344135,UN,180.0,4312000.0,4312000.0,16000.0,598538.30137,616000.0,4296000.0,16000.0,0.996289,192500.0,3080000.0,downstream_requirement,16.0,0.0,0.0,154000.0,107800.0,0.002156,0.974026,77,3000000.0,3000000.0,0.75,packaging_qualified_pharma,4000000.0,0.75,0.77,7500000.0,2.5,1.0,1.026667,0.410667,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,120000.0,UN,1.0,1,0.00403,0.065,12120000.0,12120000.0,101,0,1810
SDC-VD1091642A,Supplier of Raw Materials - VD1091642A,item:001893,M-1810,edge:SDC-VD1091642A_TO_M-1810_001893,KG,180.0,20900.0,20900.0,0.0,20564.533618,20900.0,20900.0,0.0,1.0,1962.730875,31403.694,downstream_requirement,16.0,0.0,0.0,1570.1847,111.0816,0.002188,0.665527,6,20900.0,20900.0,0.7,raw_material_qualified_pharma,29857.142857,0.7,1.051798,52250.0,2.5,1.0,1.502569,0.601028,max_daily_pulled_qty_observed_x2.5_tested,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,20900.0,KG,0.2,2,5.105,0.14454,125400.0,125400.0,6,1,26
SDC-VD1091642A,Supplier of Raw Materials - VD1091642A,item:002612,M-1810,edge:SDC-VD1091642A_TO_M-1810_002612,KG,180.0,22500.0,22500.0,0.0,22131.594582,22500.0,22500.0,0.0,1.0,535.714286,22500.0,downstream_requirement+fia_hint+standard_lot_floor,16.0,0.0,0.0,413.2065,29.232,0.003288,1.0,6,22500.0,22500.0,0.7,raw_material_qualified_pharma,32142.857143,0.7,0.7,56250.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,22500.0,KG,0.05,3,1.225,0.14454,135000.0,135000.0,6,2,27
SDC-VD1095770A,Supplier of Packaging - VD1095770A,item:734545,M-1430,edge:SDC-VD1095770A_TO_M-1430_734545,UN,180.0,24640.0,24640.0,0.0,6125.863014,6300.0,24640.0,0.0,1.0,1540.0,24640.0,downstream_requirement,16.0,0.0,0.0,1232.0,862.4,0.001821,0.767045,11,18900.0,18900.0,0.75,packaging_qualified_pharma,25200.0,0.75,0.977778,47250.0,2.5,1.0,1.303704,0.521481,max_daily_pulled_qty_observed_x2.5_tested,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,6300.0,UN,1.0,1,0.42644,0.05756,81900.0,81900.0,13,0,1790
SDC-VD1096202A,Supplier of Raw Materials - VD1096202A,item:039668,M-1810,edge:SDC-VD1096202A_TO_M-1810_039668,KG,180.0,450.0,450.0,0.0,452.8586,461.6928,450.0,0.0,1.0,25.714286,450.0,downstream_requirement+fia_hint+standard_lot_floor,16.0,0.0,0.0,8.26413,0.58464,0.003836,1.0,7,450.0,450.0,0.7,raw_material_qualified_pharma,642.857143,0.7,0.7,1125.0,2.5,1.0,1.0,0.4,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,450.0,KG,1.0,1,12.21,0.13108,3150.0,3150.0,7,0,30
