real_mean,sim_mean,bias,mae,corr,sim_over_real,calibrated_scale,calibrated_sim_mean,calibrated_bias,calibrated_mae,rule
930695.2119230769,990018.3877479769,59323.1758248998,139531.3096276356,0.47489576522717375,1.0637407123888838,0.9363407823525871,926994.5917273874,-3700.6201956894456,107368.59063684763,excess_above_effective_reference_eur
930695.2119230769,996957.9640602085,66262.75213713165,143992.6663325367,0.4699266108525541,1.0711970484947637,0.9298404985434855,927011.8903286426,-3683.321594434307,107545.23376115753,excess_above_safety_delay_eur
930695.2119230769,1065466.6865527765,134771.47462969966,194553.5916492181,0.4135370815441761,1.1448073149008944,0.8699023668033301,926851.9923823623,-3843.2195407147565,109753.90558752362,stock_value_eur
930695.2119230769,84767.4700571733,-845927.7418659036,845927.7418659036,-9.013162420441873e-17,0.09107973155037509,10.97939116615547,930695.2119230767,-2.7984452362243945e-10,119335.34468934909,effective_reference_value_eur
930695.2119230769,77034.45176867809,-853660.7601543989,853660.7601543989,,0.08277086932627852,12.081545211976108,930695.2119230775,2.999933293232551e-10,119335.3446893491,safety_delay_value_eur
