day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1067764.3475,42324.1873,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,264.6474,1065844.7502,42260.7708,180.8992,73.8033,2414.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,311.7661,1063687.55,42191.8342,228.5825,88.7503,3017.1,0.0,906.156
3,60.0,0.0,200.0,178.904,94.64,316.219,1061686.2281,42122.9027,231.4983,88.9505,3017.1,0.0,2414.706
4,55.0,0.0,255.0,149.2,94.928,1388.3496,1059610.1969,42053.9681,740.5538,99.7029,3017.1,1026.84,2896.416
5,50.0,43.0,262.0,174.2,94.9856,2758.2737,1057534.1648,41985.0334,1373.5609,113.4084,3017.1,2414.706,1990.26
6,45.0,43.0,264.0,199.2,91.223,3366.9463,1055620.9031,41921.2998,1665.916,117.9398,3017.1,3017.1,367.8422
7,40.0,0.0,304.0,205.002,86.2446,3265.284,1054048.1975,41865.512,1557.4564,91.3549,1639.1929,3017.1,0.0
8,47.5,75.0,276.5,141.9822,91.2489,3190.0961,1052221.6886,41805.8247,1453.3819,80.1989,119.4403,3017.1,0.0
9,52.5,25.0,304.0,148.1839,95.0,1744.892,1051758.7835,41801.2322,794.0748,91.973,200.5564,3017.1,19.4403
10,60.0,48.113,315.887,210.9041,95.0,1779.4649,1051305.7095,41796.648,821.4022,92.6176,215.5032,3017.1,119.4403
11,55.0,75.0,295.887,251.1971,95.0,1768.9244,1049498.6749,41735.864,807.1914,96.652,220.3,1639.1929,197.8513
12,50.0,0.0,345.887,257.1943,95.0,1836.4225,1046185.3868,41611.5993,829.8783,111.2103,220.3,119.4403,188.561
13,45.0,66.8601,324.027,1166.8246,91.226,1841.1011,1043934.2967,41536.8474,843.5032,122.9248,220.3,200.5564,89.8405
14,40.0,70.6226,293.4044,177.0819,86.2452,594.051,1042133.3058,41475.2151,286.77,113.5932,1185.6734,215.5032,17.4785
15,47.5,25.0,315.9044,3410.3599,91.249,383.2273,1043634.482,41542.8419,235.4623,105.5337,2473.5513,220.3,14.3186
16,52.5,48.1245,320.2799,193.8719,95.0,404.7031,1041732.1762,41480.29,283.1964,96.3587,3037.4,220.3,918.5217
17,60.0,50.0,330.2799,302.8444,95.0,389.8197,1039951.8506,41419.371,283.4688,90.1314,3037.4,220.3,2427.0717
18,55.0,45.6226,339.6573,202.8803,95.0,1379.6911,1038051.4406,41356.3703,737.5161,100.0301,3037.4,1185.6734,2918.2484
19,50.0,96.2375,293.4197,222.6209,95.0,2731.3353,1036056.3898,41289.8637,1356.0803,113.5465,3037.4,2473.5513,2014.0454
20,45.0,68.7356,269.6841,198.3351,91.226,3340.8402,1034162.1674,41226.1418,1648.1379,118.0851,3037.4,3037.4,390.8639
21,40.0,0.0,309.6841,3238.3,86.2452,3292.0619,1035614.5046,41291.0381,1576.2845,92.2182,1668.9625,3037.4,11.7753
22,47.5,48.1245,309.0596,281.4855,91.249,3223.4403,1033940.5689,41230.9885,1474.7828,80.9383,139.7404,3037.4,11.0138
23,52.5,75.0,286.5596,260.5318,95.0,1775.2453,1033524.6052,41226.4153,812.9938,92.6714,220.3,3037.4,30.4541
24,60.0,23.113,323.4466,515.7832,88.8137,1364.8803,1034266.8712,41263.6617,615.1565,87.8779,220.3,3037.4,118.0815
25,55.0,73.113,305.3336,312.0069,70.0,260.0113,1035832.1198,41326.6772,106.0003,78.7749,220.3,1668.9625,141.1393
26,50.0,66.2452,289.0884,326.6852,83.9813,1186.7734,1033966.8718,41255.7176,528.3763,103.485,220.3,139.7404,99.6616
27,45.0,23.1245,310.9639,47.2312,68.113,377.5026,1033760.0138,41253.818,143.3407,77.9905,122.4189,220.3,43.0026
28,40.0,43.8137,307.1502,215.0803,70.2835,542.2254,1033215.1976,41234.4684,229.1261,58.3351,94.3001,220.3,8.4705
29,47.5,25.0,329.6502,237.4035,72.7855,575.8042,1032666.226,41213.2109,244.5659,39.4769,40.5491,220.3,7.709
