day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,387.2827,853161.5145,1407.531,1809.6828,804.3035,4021.5173,2134.8902,54.3667,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
1,47.5,43.75,43.75,25900.3915,38.0,188.6697,902873.276,1503.404,1932.948,859.088,4295.44,849.1132,2.6542,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
2,52.5,26.25,70.0,25387.5915,49.6,144.3215,951693.727,1598.8357,2055.6459,913.6204,4568.102,675.2536,2.445,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
3,60.0,130.0,0.0,25630.8415,57.92,181.1787,1000300.9773,1694.3352,2178.431,968.1916,4840.9578,858.9178,2.9816,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
4,55.0,55.0,0.0,25498.6415,55.584,68.8322,1049052.0532,1789.7482,2301.1049,1022.7133,5113.5663,239.67,1.811,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
5,50.0,50.0,0.0,25599.6435,51.1168,59.3451,1098088.2019,1885.2923,2423.9473,1077.3099,5386.5495,198.395,1.6259,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
6,45.0,45.0,0.0,25458.5915,46.2234,49.4298,1147183.9785,1980.7871,2546.7263,1131.8783,5659.3917,155.8369,1.4279,0.0,0.0,0.0,0.0,25486.3441,0.0,0.0
7,40.0,40.0,0.0,25376.5515,41.2447,41.4289,1195971.1453,2075.9014,2669.0161,1186.2294,5931.1469,124.1534,1.2473,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
8,47.5,47.5,0.0,25420.6175,46.2489,197.0784,1244449.257,2170.9477,2791.2184,1240.5415,6202.7076,759.9339,2.9049,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
9,52.5,52.5,0.0,25460.5068,51.2498,229.2083,1292740.286,2265.9623,2913.3801,1294.8356,6474.1779,713.5116,3.3272,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
10,60.0,60.0,0.0,25568.8796,58.25,276.1103,1340819.5455,2361.047,3035.6319,1349.1697,6745.8486,897.7569,4.0028,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
11,55.0,55.0,0.0,25490.9388,55.65,159.2764,1389041.398,2456.0707,3157.8052,1403.469,7017.3449,276.0257,2.7822,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
12,50.0,50.0,0.0,25595.4664,51.13,142.3955,1437561.2467,2551.2164,3280.1354,1457.838,7289.1898,231.655,2.5168,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
13,45.0,45.0,0.0,25471.3415,46.226,124.5053,1486166.0261,2646.2905,3402.3735,1512.166,7560.8299,185.8789,2.2331,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
14,40.0,40.0,0.0,25470.5855,41.2452,108.4133,1534980.2224,2741.428,3524.6932,1566.5303,7832.6516,150.9529,1.9657,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
15,47.5,47.5,0.0,25430.7034,46.249,230.0659,1583435.4285,2836.5144,3646.9471,1620.8654,8104.3268,773.134,3.2892,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
16,52.5,52.5,0.0,25636.5097,51.2498,229.2105,1631902.4574,2931.6491,3769.2632,1675.2281,8376.1404,713.5179,3.3875,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
17,60.0,60.0,0.0,25562.5964,58.25,276.1104,1679975.4335,3026.7307,3891.5109,1729.5604,8647.802,897.7573,4.0062,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
18,55.0,55.0,0.0,25438.8268,55.65,159.2764,1728145.1739,3121.7156,4013.6343,1783.8375,8919.1874,276.0257,2.7822,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
19,50.0,50.0,0.0,24532.5865,51.13,142.3955,1775602.1427,3215.9399,4134.7799,1837.6799,9188.3997,231.655,2.5168,0.0,0.0,0.0,0.0,25057.7727,0.0,0.0
20,45.0,45.0,0.0,24862.2208,46.226,124.5053,1821638.8282,3310.3123,4256.1158,1891.607,9458.0351,185.8789,2.2331,0.0,0.0,0.0,0.0,23098.7995,0.0,0.0
21,40.0,40.0,0.0,24516.5782,41.2452,108.4133,1844441.2447,3351.7079,4309.3387,1915.2616,9576.3082,150.9529,1.9657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,47.5,47.5,0.0,24502.027,46.249,230.0659,1866910.0017,3393.0502,4362.4931,1938.8858,9694.4292,773.134,3.2892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,52.5,52.5,0.0,24436.4723,51.2498,229.2105,1889119.2205,3434.3394,4415.5793,1962.4797,9812.3984,713.5179,3.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,60.0,60.0,0.0,24616.2925,58.25,276.1104,1911188.12,3475.7006,4468.7579,1986.1146,9930.5731,897.7573,4.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,55.0,55.0,0.0,24531.4099,55.65,159.2764,1933392.6709,3516.9568,4521.8016,2009.6896,10048.4481,276.0257,2.7822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,50.0,50.0,0.0,24757.9847,51.13,142.3955,1956017.2652,3558.4971,4575.2105,2033.4269,10167.1345,231.655,2.5168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,45.0,45.0,0.0,24413.1441,46.226,124.5053,1978506.0745,3599.7891,4628.3002,2057.0223,10285.1116,185.8789,2.2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,40.0,40.0,0.0,24655.9324,41.2452,108.4133,2001447.8451,3641.2477,4681.6041,2080.713,10403.5648,150.9529,1.9657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,47.5,47.5,0.0,24484.2384,46.249,230.0659,2023898.8135,3682.5964,4734.7668,2104.3408,10521.7041,773.134,3.2892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,47.5,47.5,0.0,24409.24,47.2498,171.6964,2046295.1619,3723.8743,4787.8384,2127.9282,10639.6408,437.2951,2.7269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,47.5,47.5,0.0,24603.664,47.45,172.2225,2068877.8099,3765.2562,4841.0436,2151.5749,10757.8747,438.0277,2.7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,47.5,47.5,0.0,24452.2314,47.49,172.3278,2091307.4005,3806.5507,4894.1367,2175.1719,10875.8593,438.1742,2.7383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,47.5,47.5,0.0,24637.7754,47.498,172.3488,2113922.2101,3848.0364,4947.4754,2198.8779,10994.3897,438.2035,2.7387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,47.5,47.5,0.0,24601.5897,47.4996,172.353,2136500.769,3889.414,5000.6752,2222.5223,11112.6115,438.2093,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,47.5,47.5,0.0,24656.218,47.4999,172.3539,2159133.9432,3930.8759,5053.9833,2246.2148,11231.074,438.2105,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,47.5,47.5,0.0,24477.1791,47.5,172.354,2181588.0759,3972.1704,5107.0762,2269.8116,11349.0582,438.2107,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,47.5,47.5,0.0,24584.0839,47.5,172.3541,2204149.1129,4013.5922,5160.3328,2293.4812,11467.4062,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,47.5,47.5,0.0,24556.1586,47.5,172.3541,2226682.2246,4054.9911,5213.5599,2317.1377,11585.6887,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,47.5,47.5,0.0,18466.5443,47.5,172.3541,2243125.7219,4096.3224,5266.7002,2340.7557,11703.7783,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,47.5,47.5,0.0,18620.2019,47.5,172.3541,2259722.8768,4137.7806,5320.0037,2364.4461,11822.2304,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,47.5,47.5,0.0,18513.4634,47.5,172.3541,2276213.2931,4179.1117,5373.1436,2388.0638,11940.3191,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,47.5,47.5,0.0,18531.8279,47.5,172.3541,2292722.0739,4220.517,5426.379,2411.724,12058.6201,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,47.5,47.5,0.0,18465.8297,47.5,172.3541,2309164.8566,4261.848,5479.5188,2435.3417,12176.7085,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,47.5,47.5,0.0,18572.9743,47.5,172.3541,2325714.7838,4303.2673,5532.7722,2459.0099,12295.0493,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,47.5,47.5,0.0,18472.0234,47.5,172.3541,2342163.7602,4344.6229,5585.9437,2482.6416,12413.2082,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,47.5,47.5,0.0,18519.2719,47.5,172.3541,2358659.9851,4385.9979,5639.1401,2506.2845,12531.4225,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47.5,47.5,0.0,18418.4036,47.5,172.3541,2375055.3416,4427.2897,5692.2296,2529.8798,12649.3991,438.2108,2.7388,0.0,0.0,0.0,58.195,0.0,0.0,0.0
48,47.5,47.5,0.0,18566.7144,47.5,172.3541,2391599.009,4468.6842,5745.4511,2553.5338,12767.6692,438.2108,2.7388,0.0,0.0,0.0,77.14,0.0,0.0,0.0
49,47.5,47.5,0.0,18525.0982,47.5,172.3541,2408101.0601,4510.0836,5798.6789,2577.1906,12885.9531,438.2108,2.7388,0.0,0.0,0.0,77.14,0.0,0.0,0.0
50,47.5,47.5,0.0,18614.245,47.5,172.3541,2424692.258,4551.4977,5851.9257,2600.8558,13004.2792,438.2108,2.7388,0.0,0.0,0.0,77.14,0.0,0.0,0.0
51,47.5,47.5,0.0,18424.3424,47.5,172.3541,2441093.5533,4592.8336,5905.0718,2624.4764,13122.3818,438.2108,2.7388,0.0,0.0,0.0,77.14,0.0,0.0,0.0
52,47.5,47.5,0.0,18564.5738,47.5,172.3541,2457635.08,4634.2664,5958.3426,2648.1523,13240.7613,438.2108,2.7388,0.0,0.0,0.0,77.14,0.0,0.0,0.0
53,47.5,47.5,0.0,18493.2845,47.5,172.3541,2474105.3175,4675.6209,6011.5126,2671.7834,13358.9169,438.2108,2.7388,0.0,0.0,0.0,77.14,0.0,0.0,0.0
54,47.5,47.5,0.0,18487.1605,47.5,172.3541,2490627.626,4716.9791,6064.6875,2695.4166,13477.0832,438.2108,2.7388,0.0,0.0,0.0,77.14,58.195,0.0,0.0
55,47.5,47.5,0.0,18540.6338,47.5,172.3541,2507222.3528,4758.4362,6117.9894,2719.1064,13595.5321,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
56,47.5,47.5,0.0,18493.2112,47.5,172.3541,2523769.6569,4799.8738,6171.2664,2742.785,13713.9252,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
57,47.5,47.5,0.0,18641.5106,47.5,172.3541,2540465.2605,4841.3554,6224.5998,2766.4888,13832.4439,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
58,47.5,47.5,0.0,18469.4017,47.5,172.3541,2556988.7551,4882.7733,6277.8514,2790.1562,13950.7809,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
59,47.5,47.5,0.0,18463.5452,47.5,172.3541,2573506.3933,4924.1865,6331.0969,2813.8208,14069.1042,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
60,47.5,47.5,0.0,18564.588,47.5,172.3541,2590125.0742,4965.6242,6384.3739,2837.4995,14187.4976,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
61,47.5,47.5,0.0,18517.1586,47.5,172.3541,2606696.3257,5007.0619,6437.6511,2861.1783,14305.8913,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
62,47.5,47.5,0.0,18570.3441,47.5,172.3541,2623320.7627,5048.5827,6491.0349,2884.9044,14424.5221,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
63,47.5,47.5,0.0,18493.056,47.5,172.3541,2639867.9117,5090.0006,6544.2865,2908.5718,14542.8588,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
64,47.5,47.5,0.0,18392.8919,47.5,172.3541,2656314.8966,5131.4182,6597.5376,2932.2389,14661.1947,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
