day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,44.0,44.0,0.0,0.0,44.0,585.271,43005.9628,1386.9458,61.5312,44.949,1039.9344,0.0,0.0
1,44.0,44.0,0.0,77.952,44.0,219.7729,41176.44,1325.5247,109.8942,71.412,2551.8635,0.0,0.0
2,44.0,44.0,0.0,0.0,44.0,213.1751,39147.767,1259.4326,170.251,101.5487,4069.2352,0.0,128.951
3,48.0,48.0,0.0,143.5161,47.2,227.7391,37097.0086,1188.0122,175.9696,105.5965,4199.8031,0.0,1783.5795
4,52.0,52.0,0.0,91.7388,51.04,1306.4697,34800.7909,1113.6474,210.5364,117.9617,4199.8031,1039.9344,2668.6109
5,56.0,56.0,0.0,337.1491,55.008,2862.1376,32550.5893,1032.4609,260.7488,135.1537,4199.8031,2551.8635,2181.6618
6,56.0,56.0,0.0,327.0976,55.8016,4414.3441,30331.6671,959.5983,304.4696,147.8747,4037.3617,4069.2352,255.7772
7,56.0,56.0,0.0,261.9047,55.9603,4432.7716,28281.4219,889.1423,224.3072,118.7342,2019.4694,4199.8031,0.0
8,52.0,48.0,4.0,150.5466,52.7921,3679.893,27026.5215,856.3275,133.5283,103.3099,348.0254,4199.8031,0.0
9,48.0,26.48,25.52,274.6628,48.9584,1974.4754,27773.318,891.0394,75.5876,102.0872,240.0,4199.8031,37.5208
10,44.0,64.096,5.424,406.1198,44.9917,1630.9087,28946.6877,929.802,63.7678,98.2064,240.0,4037.3617,127.5042
11,44.0,27.024,22.4,3977.995,44.1983,1725.3022,31540.5436,1024.4056,65.485,109.8818,240.0,2019.4694,141.881
12,44.0,66.4,0.0,4409.1768,44.0397,2062.5704,32395.7614,1057.3378,77.7758,129.2221,240.0,348.0254,50.3564
13,48.0,34.8248,13.1752,3168.8659,47.2079,2179.3382,31671.6256,1025.6625,76.1838,110.1801,144.7722,240.0,0.0
14,52.0,24.0,41.1752,1145.5403,51.0416,2328.807,28634.8772,928.6104,75.6621,67.998,9.1302,240.0,0.0
15,56.0,97.1752,0.0,3132.6881,55.0083,1279.8867,28409.4147,949.8035,85.7992,58.5154,1082.0487,240.0,0.0
16,56.0,56.0,0.0,1895.6376,55.8017,394.9214,27949.2175,936.0604,136.8965,87.7668,3041.676,240.0,0.0
17,56.0,34.3017,21.6983,647.1438,55.9603,308.9307,26374.7194,868.2887,176.5319,108.8524,4128.4465,144.7722,765.8612
18,52.0,26.6233,47.075,4403.7776,52.7921,303.1301,28580.5166,970.2055,180.1046,109.184,4211.8106,9.1302,2408.3468
19,48.0,22.0,73.075,408.1735,48.9584,1395.8321,26926.1927,911.7465,215.5117,118.7505,4222.5534,1082.0487,2901.1123
20,44.0,44.492,72.583,536.654,44.9917,3315.1987,25569.7249,860.7703,276.557,136.6195,4225.6369,3041.676,1302.6807
21,44.0,22.0,94.583,319.6505,44.1983,4298.1577,24046.3819,809.357,257.8636,134.1976,2968.0032,4128.4465,46.8272
22,44.0,96.4984,42.0846,635.6919,44.0397,4383.7882,22640.5838,753.853,163.3446,112.3692,533.8779,4211.8106,13.266
23,48.0,55.3261,34.7585,2343.0872,47.2079,2310.8343,24921.2254,827.8823,86.5349,105.7224,263.6859,4222.5534,30.8698
24,52.0,73.3834,13.3751,701.7061,51.0416,2152.455,25553.2482,836.8407,80.7963,104.5212,248.8831,4225.6369,131.4792
25,56.0,69.3751,0.0,870.0355,55.0083,2371.3867,24729.4365,786.8032,87.1699,120.0784,240.0,2968.0032,153.1212
26,56.0,56.0,0.0,2328.9989,55.8017,2341.867,23049.5328,721.3782,85.5998,132.9822,240.0,533.8779,88.2706
27,56.0,23.4917,32.5083,3903.0627,55.9603,2342.6821,22826.9259,736.9896,84.9222,128.9033,200.1913,263.6859,0.0
28,52.0,76.6233,7.885,642.5177,52.7921,1925.3084,19839.0378,629.0508,75.5319,86.4985,309.7922,248.8831,0.0
29,48.0,22.0,33.885,554.5081,48.9584,568.2244,18316.6074,576.8338,86.197,68.4279,1642.7482,240.0,0.0
