day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,323.8489,853291.0681,1407.5813,1809.7474,804.3322,4021.6609,1795.1202,20.236,0.0,0.0,0.0,0.0,25552.4638,0.0,0.0
1,47.5,43.75,43.75,25872.3915,38.0,178.1697,903051.4493,1503.4752,1933.0396,859.1287,4295.6435,790.6744,2.5492,0.0,0.0,0.0,0.0,25552.4638,0.0,0.0
2,52.5,26.25,70.0,25387.5915,49.6,137.3215,951945.02,1598.9509,2055.794,913.6862,4568.4312,636.2944,2.375,0.0,0.0,0.0,0.0,25552.4638,0.0,0.0
3,60.0,130.0,0.0,25641.3415,57.92,170.6787,1000639.39,1694.5031,2178.6469,968.2875,4841.4375,800.479,2.8766,0.0,0.0,0.0,0.0,25552.4638,0.0,0.0
4,55.0,55.0,0.0,25486.1915,55.584,75.8322,1049437.1357,1789.9624,2301.3802,1022.8357,5114.1783,278.6292,1.881,0.0,0.0,0.0,0.0,25552.4638,0.0,0.0
5,50.0,50.0,0.0,25609.5935,51.1168,66.3451,1098542.3541,1885.547,2424.2747,1077.4554,5387.2772,237.3542,1.6959,0.0,0.0,0.0,0.0,25552.4638,0.0,0.0
6,45.0,45.0,0.0,25394.0515,46.2234,56.4298,1147632.7104,1981.0409,2547.0525,1132.0233,5660.1167,194.7961,1.4979,0.0,0.0,0.0,0.0,25552.4638,0.0,0.0
7,40.0,40.0,0.0,25375.3835,41.2447,46.4289,1196479.8289,2076.1992,2669.399,1186.3996,5931.9978,151.9814,1.2973,0.0,0.0,0.0,0.0,25123.8924,0.0,0.0
8,47.5,47.5,0.0,25426.9372,46.2489,188.5784,1245038.88,2171.2986,2791.6696,1240.742,6203.7102,712.6263,2.8199,0.0,0.0,0.0,0.0,25123.8924,0.0,0.0
9,52.5,52.5,0.0,25429.3306,51.2498,222.2083,1293371.8525,2266.3295,2913.8522,1295.0454,6475.227,674.5524,3.2572,0.0,0.0,0.0,0.0,25123.8924,0.0,0.0
10,60.0,60.0,0.0,25662.943,58.25,265.608,1341621.7974,2361.5187,3036.2384,1349.4393,6747.1964,839.3114,3.8326,0.0,0.0,0.0,0.0,25123.8924,0.0,0.0
11,55.0,55.0,0.0,25542.3233,55.65,166.2741,1389954.1565,2456.6691,3158.5745,1403.8109,7019.0544,314.9781,2.7867,0.0,0.0,0.0,0.0,25123.8924,0.0,0.0
12,50.0,50.0,0.0,25458.6076,51.13,149.3935,1438396.2681,2551.741,3280.8098,1458.1377,7290.6886,270.608,2.5266,0.0,0.0,0.0,0.0,25123.8924,0.0,0.0
13,45.0,45.0,0.0,25512.4417,46.226,131.5035,1487101.2694,2646.894,3403.1495,1512.5109,7562.5544,224.8325,2.2487,0.0,0.0,0.0,0.0,25123.8924,0.0,0.0
14,40.0,40.0,0.0,25548.7626,41.2452,113.4116,1536054.7642,2742.142,3525.6111,1566.9383,7834.6913,178.7759,1.9671,0.0,0.0,0.0,0.0,25123.8924,0.0,0.0
15,47.5,47.5,0.0,24505.43,46.249,221.564,1583659.3185,2836.4692,3646.8889,1620.8395,8104.1976,725.8208,3.1497,0.0,0.0,0.0,0.0,25123.8924,0.0,0.0
16,52.5,52.5,0.0,24490.7237,51.2498,222.2084,1629094.7099,2930.5619,3767.8653,1674.6068,8373.0339,674.5524,3.2572,0.0,0.0,0.0,0.0,23164.9192,0.0,0.0
17,60.0,60.0,0.0,24680.5012,58.25,265.608,1674403.2397,3024.7617,3888.9794,1728.4353,8642.1763,839.3114,3.8326,0.0,0.0,0.0,0.0,23164.9192,0.0,0.0
18,55.0,55.0,0.0,24651.1985,55.65,166.2741,1719885.5006,3118.9026,4010.0176,1782.23,8911.1502,314.9781,2.7867,0.0,0.0,0.0,0.0,23164.9192,0.0,0.0
19,50.0,50.0,0.0,24382.4349,51.13,149.3935,1765292.4664,3212.9529,4130.9395,1835.9731,9179.8655,270.608,2.5266,0.0,0.0,0.0,0.0,23164.9192,0.0,0.0
20,45.0,45.0,0.0,24732.6306,46.226,131.5035,1811258.6833,3307.2837,4252.2218,1889.8764,9449.3819,224.8325,2.2487,0.0,0.0,0.0,0.0,23164.9192,0.0,0.0
21,40.0,40.0,0.0,24573.4022,41.2452,113.4116,1834112.9254,3348.677,4305.4419,1913.5297,9567.6486,178.7759,1.9671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,47.5,47.5,0.0,24440.9705,46.249,221.564,1856529.1278,3389.971,4358.5342,1937.1263,9685.6315,725.8208,3.1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,52.5,52.5,0.0,24545.5345,51.2498,222.2084,1878854.4109,3431.3162,4411.6923,1960.7521,9803.7606,674.5524,3.2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,60.0,60.0,0.0,24512.2948,58.25,265.608,1900829.8151,3472.6127,4464.7877,1984.3501,9921.7505,839.3114,3.8326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,55.0,55.0,0.0,24565.4138,55.65,166.2741,1923061.3721,3513.9753,4517.9683,2007.9859,10039.9295,314.9781,2.7867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,50.0,50.0,0.0,24632.9885,51.13,149.3935,1945553.9724,3555.3914,4571.2175,2031.6522,10158.2611,270.608,2.5266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,45.0,45.0,0.0,24644.1099,46.226,131.5035,1968266.7493,3596.76,4624.4057,2055.2914,10276.4571,224.8325,2.2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,40.0,40.0,0.0,24514.8523,41.2452,113.4116,1991062.4415,3638.1704,4677.6476,2078.9545,10394.7725,178.7759,1.9671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,47.5,47.5,0.0,24575.2487,46.249,221.5647,2013612.9215,3679.52,4730.8114,2102.5829,10512.9143,725.8227,3.1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,47.5,47.5,0.0,24452.243,47.2498,171.6964,2036052.2729,3720.8545,4783.9557,2126.2025,10631.0127,437.2951,2.7269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,47.5,47.5,0.0,18495.1814,47.45,172.2225,2052526.4383,3762.2106,4837.1279,2149.8346,10749.173,438.0277,2.7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,47.5,47.5,0.0,18671.6568,47.49,172.3278,2069175.4543,3803.7118,4890.4866,2173.5496,10867.748,438.1742,2.7383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,47.5,47.5,0.0,18442.0473,47.498,172.3488,2085594.5357,3845.0231,4943.6012,2197.1561,10985.7804,438.2035,2.7387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,47.5,47.5,0.0,18598.6221,47.4996,172.353,2102170.1271,3886.4637,4996.8819,2220.8364,11104.1821,438.2093,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,47.5,47.5,0.0,18442.3366,47.4999,172.3539,2118589.4198,3927.7753,5049.9968,2244.443,11222.2151,438.2105,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,47.5,47.5,0.0,18572.6559,47.5,172.354,2135139.0293,3969.1943,5103.2498,2268.111,11340.5551,438.2107,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,47.5,47.5,0.0,18471.7284,47.5,172.3541,2151587.7108,4010.5496,5156.421,2291.7427,11458.7133,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,47.5,47.5,0.0,18566.9541,47.5,172.3541,2168131.6179,4051.964,5209.668,2315.408,11577.0399,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,47.5,47.5,0.0,18394.6142,47.5,172.3541,2184503.185,4093.2557,5262.7574,2339.0033,11695.0164,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,47.5,47.5,0.0,18643.8088,47.5,172.3541,2201123.9467,4134.7334,5316.0858,2362.7048,11813.5241,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,47.5,47.5,0.0,18517.112,47.5,172.3541,2217618.0117,4176.0684,5369.2308,2386.3248,11931.6239,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
