day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,135.837354,65169.36,3032.5,1767.5,11.399375,602.08,8.64,5117.00054,6.88982,3.45912,21.90776,3.588025,1185.52,1.209474,0.115304,0.071761,11.123791,0.17255,3.588025,3527.5,2125.0,15.8125,1432.165,983400.0
1,135.434873,63781.494,3009.5,1744.5,11.216985,597.204,8.456,4894.942026,6.852468,3.431106,21.730338,3.541335,1175.776,1.198268,0.11437,0.070827,11.08924,0.170682,3.541335,3504.5,2102.0,15.5595,1422.827,983399.654747
2,134.986894,62236.7388,2983.9,1718.9,11.013977,591.7768,8.2512,4647.781245,6.810894,3.399925,21.53286,3.489367,1092.6272,1.185796,0.113331,0.069787,11.050784,0.168604,3.489367,3478.9,2076.4,15.2779,1412.4334,983399.231673
3,134.505666,60577.3338,2956.4,1691.4,10.795902,585.9468,8.0312,4382.2765,6.766234,3.36643,21.320725,3.433542,1161.16,1.172398,0.112214,0.068671,11.009474,0.166371,3.433542,3451.4,2048.9,14.9754,1401.2684,983398.793034
4,134.024439,58917.9288,2928.9,1663.9,10.577827,580.1168,7.8112,4116.771755,6.721574,3.332935,21.10859,3.377717,1161.16,1.159,0.111098,0.067554,10.968163,0.164138,3.377717,3423.9,2021.4,14.6729,1390.1034,983398.351282
5,133.577076,57375.297638,2903.3352,1638.3352,10.375098,574.697062,7.606682,3869.95082,6.680056,3.301797,20.911383,3.32582,1167.44553,1.146545,0.11006,0.066516,10.92976,0.162062,3.32582,3398.3352,1995.8352,14.391687,1379.724091,983397.908908
6,133.172618,55980.615406,2880.22224,1615.22224,10.191812,569.797115,7.421778,3646.80171,6.642521,3.273646,20.733089,3.278901,1175.409106,1.135284,0.109122,0.065578,10.895039,0.160185,3.278901,3375.22224,1972.72224,14.137445,1370.340229,983397.466409
7,132.81174,54736.20696,2859.599648,1594.599648,10.028275,565.425125,7.256797,3640.790759,6.60903,3.248527,20.574007,3.237037,1108.426927,1.125237,0.108284,0.064741,10.86406,0.160743,3.237037,3354.599648,1952.099648,13.910596,1361.967457,983397.023885
8,132.40708,53340.82727,2836.47513,1571.47513,9.844898,560.522727,7.071801,3417.530055,6.571476,3.220362,20.395624,3.190095,1100.30067,1.113971,0.107345,0.063802,10.829322,0.158866,3.190095,3331.47513,1928.97513,13.656226,1352.578903,983396.581356
9,131.958665,51794.569332,2810.850226,1545.850226,9.641692,555.090248,6.866802,3170.128836,6.529861,3.189151,20.197954,3.138076,1167.250313,1.101486,0.106305,0.062762,10.790829,0.156785,3.138076,3305.850226,1903.350226,13.374352,1342.175192,983396.138827
10,131.477438,50135.164332,2783.350226,1518.350226,9.423617,549.260248,6.851602,2904.624091,6.485201,3.155656,19.985819,3.082251,1161.16,1.088088,0.105189,0.061645,10.749518,0.154552,3.082251,3278.350226,1875.850226,13.071852,1331.010192,983395.696297
11,130.996211,48475.759332,2755.850226,1490.850226,9.205542,543.430248,6.631602,2688.615865,6.440541,3.122161,19.773684,3.026426,1071.84,1.07469,0.104072,0.060529,10.708208,0.152319,3.026426,3250.850226,1848.350226,12.769352,1319.845192,983395.253767
12,130.548844,46933.116149,2730.285227,1465.285227,9.002812,538.010468,6.427082,2490.857761,6.399023,3.091022,19.730755,2.974529,1167.444883,1.062235,0.103034,0.059491,10.669804,0.150243,2.974529,3250.850027,1822.785227,12.488137,1309.465802,983394.811237
13,130.144386,46529.271512,2707.172227,1442.172227,8.819526,533.110512,6.427174,2267.708266,6.361488,3.062871,19.552462,2.92761,1092.373859,1.050974,0.102096,0.058552,10.635084,0.148366,2.92761,3227.737027,1799.672227,12.233894,1300.081924,983394.368707
14,129.783507,45284.862585,2686.549627,1447.114427,8.655989,528.738521,6.446193,2161.626694,6.327997,3.037752,19.393379,2.885746,1108.426772,1.040927,0.101258,0.058649,10.604104,0.146692,2.885746,3207.114427,1779.049627,12.007046,1291.709149,983393.926177
15,129.378847,46917.689529,2663.425107,1423.989907,8.472611,528.076123,6.261197,1938.365975,6.290442,3.043082,19.214996,2.838803,1033.318331,1.029661,0.10032,0.05771,10.569367,0.147047,2.838803,3183.989907,1755.925107,12.055176,1282.320593,983393.483647
16,128.930432,45371.431572,2637.800203,1398.365003,8.269406,522.643643,6.056198,1740.464747,6.248828,3.011871,19.017326,2.786784,1167.250312,1.017176,0.099279,0.058826,10.530873,0.147045,2.838752,3158.365003,1730.300203,11.773302,1271.916882,983393.041117
17,128.449205,43712.026572,2610.300203,1370.865003,8.051331,516.813643,5.836198,1474.960002,6.204168,3.033916,19.017326,2.730959,1077.930312,1.003778,0.098163,0.05771,10.489562,0.144812,2.838752,3130.865003,1702.800203,11.470802,1260.751882,983392.598587
18,127.967978,42052.621572,2582.800203,1343.365003,8.155393,510.983643,5.616198,1256.779032,6.159508,3.000421,18.805191,2.675134,1071.84,0.99038,0.097046,0.056593,10.448252,0.147045,2.782927,3103.365003,1675.300203,11.168302,1249.586882,983392.156057
19,127.520611,40509.978388,2557.235204,1317.800004,8.135052,505.563863,5.411678,1059.456145,6.11799,2.997449,18.767065,2.623237,1078.124882,0.977925,0.096008,0.056595,10.409848,0.144969,2.73103,3077.800004,1669.735204,10.887087,1239.207493,983391.713527
20,127.116153,39115.293752,2534.122204,1294.687004,7.951766,500.663907,5.226774,836.30665,6.080454,2.969297,18.588771,2.576318,1175.408976,0.966664,0.09507,0.055656,10.375128,0.143092,2.684111,3054.687004,1646.622204,10.914444,1229.823615,983391.270997
21,126.755274,41948.349377,2513.499604,1274.064404,7.788229,496.291916,5.061793,934.201123,6.046963,2.944179,18.429689,2.534454,1108.426772,0.956617,0.094233,0.054819,10.344149,0.141418,2.642247,3034.064404,1680.999604,10.687596,1221.450839,983390.828467
22,126.350614,40552.969591,2490.375084,1250.939884,7.604852,491.389518,5.096797,760.353355,6.009409,2.916013,18.251306,2.487511,1108.389354,0.945351,0.093294,0.05388,10.309411,0.13954,2.642224,3010.939884,1657.875084,10.687596,1212.062284,983390.385937
23,125.9022,39006.711634,2464.75018,1225.31498,7.401646,485.957038,4.891798,512.952133,5.967794,2.918297,18.053636,2.435493,1167.250312,0.932866,0.092253,0.05284,10.270917,0.139535,2.630805,2985.31498,1632.25018,10.962591,1201.658573,983389.943407
24,125.420972,37347.306634,2437.25018,1197.81498,7.386302,480.127038,4.671798,296.947388,5.923134,2.884802,17.841501,2.426587,1161.16,0.930674,0.091137,0.051723,10.229607,0.141459,2.57498,2957.81498,1604.75018,10.660091,1190.493573,983389.500877
25,124.939745,35687.901634,2409.75018,1170.31498,7.168227,479.724238,4.671798,80.942643,5.878474,2.941597,17.629366,2.370762,1071.84,0.917276,0.09002,0.050607,10.188296,0.139226,2.565845,2930.31498,1577.25018,10.611834,1179.328573,983389.058347
26,124.703349,34872.74376,2396.241216,1156.806016,7.279175,476.860338,4.74863,0.0,5.836957,2.935577,17.432157,2.318865,1167.444882,0.904821,0.088982,0.049569,10.149892,0.13715,2.513948,2904.749981,1551.685181,10.330619,1168.949183,983388.615817
27,124.703349,34872.74376,2396.241216,1156.806016,7.699979,476.860338,5.093534,0.0,5.799421,2.907426,17.451342,2.318865,1175.408976,0.89356,0.088044,0.049569,10.115172,0.136948,2.467029,2881.636981,1528.572181,10.076376,1159.565305,983388.173287
28,124.613631,36109.626775,2391.114189,1177.278989,7.659322,475.773408,5.257037,-0.0,5.76593,2.907426,17.292259,2.277001,1108.426772,0.883513,0.087207,0.048732,10.084193,0.136948,2.425165,2881.014381,1507.949581,9.849527,1151.19253,983387.730757
29,124.613631,36109.626775,2391.114189,1177.278989,7.877397,475.773408,5.477037,-0.0,5.728376,2.910471,17.113877,2.285884,1175.371559,0.885644,0.086268,0.048831,10.084006,0.13507,2.430119,2857.889861,1484.825061,9.595158,1141.803975,983387.288227
