day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,44.0,44.0,0.0,0.0,44.0,565.071,37022.349,1179.9478,60.8771,44.747,1039.9344,0.0,0.0
1,44.0,44.0,0.0,77.952,44.0,217.5729,35183.575,1118.3288,110.5502,71.75,2569.8635,0.0,0.0
2,44.0,44.0,0.0,0.0,44.0,210.9751,33145.998,1052.0379,146.4084,89.6383,3474.8152,0.0,741.371
3,48.0,48.0,0.0,143.5161,46.696,223.7686,31123.3389,981.7137,147.8568,91.3686,3499.8359,0.0,2466.2683
4,52.0,52.0,0.0,90.7388,48.5392,1241.9799,29003.4061,913.6165,180.5046,102.3803,3499.8359,1039.9344,3176.2519
5,56.0,56.0,0.0,323.9943,50.0,2726.8469,27072.8008,843.8811,228.4361,117.8866,3499.8359,2569.8635,2408.3031
6,56.0,56.0,0.0,314.1436,50.0,3609.0269,25108.6861,779.3992,257.2552,126.7084,3499.8359,3474.8152,811.899
7,56.0,56.0,0.0,247.6212,50.0,3521.7136,23194.9784,713.1099,224.9519,121.2615,2771.7643,3499.8359,32.7096
8,52.0,44.5332,7.4668,146.6851,49.492,3492.4793,21258.7653,652.271,164.9763,117.0539,1294.5277,3499.8359,0.0
9,48.0,27.95,27.5168,240.8133,47.4984,3007.8747,20085.402,618.2645,108.6667,100.4874,251.9264,3499.8359,64.4512
10,44.0,55.6359,15.8809,373.7713,44.9917,1694.0457,20545.0602,636.7846,64.1804,86.0303,200.0,3499.8359,154.4346
11,44.0,21.66,38.2209,3217.3854,44.1983,1714.5428,23056.4857,729.9447,63.6372,95.8595,200.0,2771.7643,173.915
12,44.0,77.1852,5.0357,3600.3725,44.0397,2021.5852,23973.2023,761.5449,74.61,113.2682,200.0,1294.5277,95.9858
13,48.0,22.0,31.0357,2927.0779,46.6999,2088.8137,23048.8076,724.8893,75.4043,117.2935,195.0972,251.9264,2.7612
14,52.0,24.0,59.0357,1091.2858,48.54,1405.9252,20944.9096,663.9825,76.2666,94.7881,754.3875,200.0,0.0
15,56.0,93.229,21.8067,3061.4147,50.0,406.9403,21786.6392,716.9632,110.1974,90.9161,2402.8645,200.0,0.0
16,56.0,45.4289,32.3777,1794.9458,50.0,356.8344,21462.4431,709.3087,151.5985,96.9837,3448.1597,200.0,692.4042
17,56.0,0.0,88.3777,678.9383,50.0,266.7553,20157.5857,648.9691,149.8301,93.3063,3500.8671,195.0972,2390.646
18,52.0,22.104,118.2737,5225.0691,49.492,892.433,23313.628,791.7257,170.4778,99.5848,3511.4731,754.3875,3455.5566
19,48.0,106.2588,60.0149,418.39,47.4984,2583.3378,21589.4422,734.5212,225.5576,115.9201,3520.1359,2402.8645,2676.4042
20,44.0,0.0,104.0149,229.8018,44.9917,3496.6237,20011.6401,682.9954,254.5869,126.3257,3536.1129,3448.1597,792.4949
21,44.0,42.1154,105.8995,328.8954,44.1983,3510.4635,18452.7802,631.0044,218.4587,124.7705,2600.7703,3500.8671,19.534
22,44.0,3.0096,146.8899,636.1907,44.0397,3495.7917,17144.6396,576.5073,153.9151,119.0376,1011.7273,3511.4731,16.2713
23,48.0,105.7727,89.1172,2645.2445,46.6999,2884.5178,18285.265,599.4339,103.7846,98.8297,235.4078,3520.1359,94.9166
24,52.0,64.1121,77.0051,625.9336,48.54,1973.2907,18414.7888,592.2844,73.1133,91.9004,215.9356,3536.1129,170.6562
25,56.0,45.125,87.8801,227.8558,50.0,2027.708,17165.7624,549.8714,74.254,105.5895,206.8006,2600.7703,163.381
26,56.0,22.104,121.776,3654.1981,50.0,2109.3433,17691.1246,565.7459,76.3342,118.7221,200.0,1011.7273,72.6314
27,56.0,40.6096,137.1664,3843.1189,50.0,2004.6298,17720.8072,592.8089,72.243,111.5313,186.7978,235.4078,1.4734
28,52.0,40.605,148.5614,705.1148,49.492,487.0751,16226.6349,533.2214,86.8772,100.6769,1750.4984,215.9356,0.0
29,48.0,0.0,196.5614,656.8966,47.4984,368.4009,14982.6632,477.0225,142.8923,103.2134,3246.1564,206.8006,0.0
