scope,record_index,system,component,material_family,path_status,logical_path,mappable_path,present_roles,mappable_roles,missing_roles,unpositioned_roles,gap_action_classes,gap_count,primary_t4,primary_t3,primary_t2,primary_t1,all_t4_count,all_t3_count,all_t2_count,all_t1_count,all_switchability_note
primary,82,Ensemble porte,Ertalon,polymer_plastic,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],SUMPAR [baseline_primary],3,2,5,6,T4 alternates=2; T3 alternates=1; T2 alternates=4; T1 alternates=5; validate qualification/capacity/share before stress-test activation
primary,83,Ens. Tablette repas,Ertalon,polymer_plastic,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],SUMPAR [baseline_primary],3,2,5,6,T4 alternates=2; T3 alternates=1; T2 alternates=4; T1 alternates=5; validate qualification/capacity/share before stress-test activation
primary,84,Stowage assemblé avec porte,Ertalon,polymer_plastic,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],SUMPAR [baseline_primary],3,2,5,6,T4 alternates=2; T3 alternates=1; T2 alternates=4; T1 alternates=5; validate qualification/capacity/share before stress-test activation
primary,85,Structure ottoman horizontale,Ertalon,polymer_plastic,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],SUMPAR [baseline_primary],3,2,5,6,T4 alternates=2; T3 alternates=1; T2 alternates=4; T1 alternates=5; validate qualification/capacity/share before stress-test activation
primary,86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,composite_titanium,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],FRANKLIN [baseline_primary],ESPACE [baseline_primary],1,4,2,6,T3 alternates=3; T2 alternates=1; T1 alternates=5; validate qualification/capacity/share before stress-test activation
primary,87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,composite_titanium,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],FRANKLIN [baseline_primary],ESPACE [baseline_primary],1,4,2,6,T3 alternates=3; T2 alternates=1; T1 alternates=5; validate qualification/capacity/share before stress-test activation
primary,88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,composite_titanium,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],FRANKLIN [baseline_primary],ESPACE [baseline_primary],1,4,2,6,T3 alternates=3; T2 alternates=1; T1 alternates=5; validate qualification/capacity/share before stress-test activation
primary,89,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,composite_titanium,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],FRANKLIN [baseline_primary],ESPACE [baseline_primary],1,4,2,6,T3 alternates=3; T2 alternates=1; T1 alternates=5; validate qualification/capacity/share before stress-test activation
primary,90,Ens. Coussin dossier,FRMC55 (C55 = % de carbone) et FMR = ?,composite_titanium,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],FRANKLIN [baseline_primary],ESPACE [baseline_primary],1,4,2,6,T3 alternates=3; T2 alternates=1; T1 alternates=5; validate qualification/capacity/share before stress-test activation
primary,91,Ens. Stowage latéral,FRMC55 (C55 = % de carbone) et FMR = ?,composite_titanium,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],FRANKLIN [baseline_primary],ESPACE [baseline_primary],1,4,2,6,T3 alternates=3; T2 alternates=1; T1 alternates=5; validate qualification/capacity/share before stress-test activation
primary,92,Manchette acc. Mobile,FRMC55 (C55 = % de carbone) et FMR = ?,composite_titanium,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],FRANKLIN [baseline_primary],ESPACE [baseline_primary],1,4,2,6,T3 alternates=3; T2 alternates=1; T1 alternates=5; validate qualification/capacity/share before stress-test activation
primary,93,Manchette équipée,FRMC55 (C55 = % de carbone) et FMR = ?,composite_titanium,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=FRANKLIN > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],FRANKLIN [baseline_primary],ESPACE [baseline_primary],1,4,2,6,T3 alternates=3; T2 alternates=1; T1 alternates=5; validate qualification/capacity/share before stress-test activation
primary,94,Accoudoir allée,inox,steel,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],Senior Aerospace Thailand - internal machining/forming process [baseline_primary_assumed_internalized_process],Senior Aerospace Thailand [baseline_primary],5,4,1,10,T4 alternates=4; T3 alternates=3; T1 alternates=9; validate qualification/capacity/share before stress-test activation
primary,95,Ens. Palette optimisée,inox,steel,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],Senior Aerospace Thailand - internal machining/forming process [baseline_primary_assumed_internalized_process],Senior Aerospace Thailand [baseline_primary],5,4,1,10,T4 alternates=4; T3 alternates=3; T1 alternates=9; validate qualification/capacity/share before stress-test activation
primary,96,Ensemble porte,inox,steel,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],Senior Aerospace Thailand - internal machining/forming process [baseline_primary_assumed_internalized_process],Senior Aerospace Thailand [baseline_primary],5,4,1,10,T4 alternates=4; T3 alternates=3; T1 alternates=9; validate qualification/capacity/share before stress-test activation
primary,97,Ens. Structure fauteuil,GLO: moulage par injection plastique,polymer_plastic,complete_direct,T4=BASF > T3=Toray Industries > T2=Ensinger > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4=BASF > T3=Toray Industries > T2=Ensinger > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],Senior Aerospace Thailand [baseline_primary],3,2,4,4,T4 alternates=2; T3 alternates=1; T2 alternates=3; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,98,Ens. Tablette cocktail,inox,steel,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],Senior Aerospace Thailand - internal machining/forming process [baseline_primary_assumed_internalized_process],Senior Aerospace Thailand [baseline_primary],5,4,1,10,T4 alternates=4; T3 alternates=3; T1 alternates=9; validate qualification/capacity/share before stress-test activation
primary,99,Ens. Tablette repas,inox,steel,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],Senior Aerospace Thailand - internal machining/forming process [baseline_primary_assumed_internalized_process],Senior Aerospace Thailand [baseline_primary],5,4,1,10,T4 alternates=4; T3 alternates=3; T1 alternates=9; validate qualification/capacity/share before stress-test activation
primary,100,Ens. Têtière,inox,steel,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],Senior Aerospace Thailand - internal machining/forming process [baseline_primary_assumed_internalized_process],Senior Aerospace Thailand [baseline_primary],5,4,1,10,T4 alternates=4; T3 alternates=3; T1 alternates=9; validate qualification/capacity/share before stress-test activation
primary,101,Stowage assemblé avec porte,inox,steel,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],Senior Aerospace Thailand - internal machining/forming process [baseline_primary_assumed_internalized_process],Senior Aerospace Thailand [baseline_primary],5,4,1,10,T4 alternates=4; T3 alternates=3; T1 alternates=9; validate qualification/capacity/share before stress-test activation
primary,102,Support écran,inox,steel,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],Senior Aerospace Thailand - internal machining/forming process [baseline_primary_assumed_internalized_process],Senior Aerospace Thailand [baseline_primary],5,4,1,10,T4 alternates=4; T3 alternates=3; T1 alternates=9; validate qualification/capacity/share before stress-test activation
primary,103,Capot NFC,kydex,polymer_plastic,complete_direct,"T4=Shandong Loyal Chemical Co., Ltd. > T3=Toray Industries > T2=Ensinger > T1=ESPACE > OEM=Safran Seats / Safran internal group","T4=Shandong Loyal Chemical Co., Ltd. > T3=Toray Industries > T2=Ensinger > T1=ESPACE > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,"Shandong Loyal Chemical Co., Ltd. [baseline_primary]",Toray Industries [baseline_primary],Ensinger [baseline_primary],ESPACE [baseline_primary],5,2,6,7,T4 alternates=4; T3 alternates=1; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,104,Coussin ottoman,kydex,polymer_plastic,complete_direct,"T4=Shandong Loyal Chemical Co., Ltd. > T3=Toray Industries > T2=Ensinger > T1=ESPACE > OEM=Safran Seats / Safran internal group","T4=Shandong Loyal Chemical Co., Ltd. > T3=Toray Industries > T2=Ensinger > T1=ESPACE > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,"Shandong Loyal Chemical Co., Ltd. [baseline_primary]",Toray Industries [baseline_primary],Ensinger [baseline_primary],ESPACE [baseline_primary],5,2,6,7,T4 alternates=4; T3 alternates=1; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,105,Ens. Stowage latéral,kydex,polymer_plastic,complete_direct,"T4=Shandong Loyal Chemical Co., Ltd. > T3=Toray Industries > T2=Ensinger > T1=ESPACE > OEM=Safran Seats / Safran internal group","T4=Shandong Loyal Chemical Co., Ltd. > T3=Toray Industries > T2=Ensinger > T1=ESPACE > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,"Shandong Loyal Chemical Co., Ltd. [baseline_primary]",Toray Industries [baseline_primary],Ensinger [baseline_primary],ESPACE [baseline_primary],5,2,6,7,T4 alternates=4; T3 alternates=1; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,106,Ensemble porte,kydex,polymer_plastic,complete_direct,"T4=Shandong Loyal Chemical Co., Ltd. > T3=Toray Industries > T2=Ensinger > T1=ESPACE > OEM=Safran Seats / Safran internal group","T4=Shandong Loyal Chemical Co., Ltd. > T3=Toray Industries > T2=Ensinger > T1=ESPACE > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,"Shandong Loyal Chemical Co., Ltd. [baseline_primary]",Toray Industries [baseline_primary],Ensinger [baseline_primary],ESPACE [baseline_primary],5,2,6,7,T4 alternates=4; T3 alternates=1; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,107,Ens. Tablette cocktail,kydex,polymer_plastic,complete_direct,"T4=Shandong Loyal Chemical Co., Ltd. > T3=Toray Industries > T2=Ensinger > T1=ESPACE > OEM=Safran Seats / Safran internal group","T4=Shandong Loyal Chemical Co., Ltd. > T3=Toray Industries > T2=Ensinger > T1=ESPACE > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,"Shandong Loyal Chemical Co., Ltd. [baseline_primary]",Toray Industries [baseline_primary],Ensinger [baseline_primary],ESPACE [baseline_primary],5,2,6,7,T4 alternates=4; T3 alternates=1; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,108,Ens. Tablette repas,kydex,polymer_plastic,complete_direct,"T4=Shandong Loyal Chemical Co., Ltd. > T3=Toray Industries > T2=Ensinger > T1=ESPACE > OEM=Safran Seats / Safran internal group","T4=Shandong Loyal Chemical Co., Ltd. > T3=Toray Industries > T2=Ensinger > T1=ESPACE > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,"Shandong Loyal Chemical Co., Ltd. [baseline_primary]",Toray Industries [baseline_primary],Ensinger [baseline_primary],ESPACE [baseline_primary],5,2,6,7,T4 alternates=4; T3 alternates=1; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,109,Stowage assemblé avec porte,kydex,polymer_plastic,complete_direct,"T4=Shandong Loyal Chemical Co., Ltd. > T3=Toray Industries > T2=Ensinger > T1=ESPACE > OEM=Safran Seats / Safran internal group","T4=Shandong Loyal Chemical Co., Ltd. > T3=Toray Industries > T2=Ensinger > T1=ESPACE > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,"Shandong Loyal Chemical Co., Ltd. [baseline_primary]",Toray Industries [baseline_primary],Ensinger [baseline_primary],ESPACE [baseline_primary],5,2,6,7,T4 alternates=4; T3 alternates=1; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,110,Ens. Coque,NIDA - GLO (moulage par injection plastique),polymer_plastic,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary_assumed_program_supplier],2,2,5,1,T4 alternates=1; T3 alternates=1; T2 alternates=4; validate qualification/capacity/share before stress-test activation
primary,111,Ceinture de sécurité,nylon,textile_leather,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],AmSafe [baseline_primary],4,1,6,14,T4 alternates=3; T2 alternates=5; T1 alternates=13; validate qualification/capacity/share before stress-test activation
primary,112,Support clamps,nylon,textile_leather,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],AmSafe [baseline_primary],4,1,6,14,T4 alternates=3; T2 alternates=5; T1 alternates=13; validate qualification/capacity/share before stress-test activation
primary,113,Ens. Stowage latéral,nylon,textile_leather,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],AmSafe [baseline_primary],4,1,6,14,T4 alternates=3; T2 alternates=5; T1 alternates=13; validate qualification/capacity/share before stress-test activation
primary,114,Ens. Palette optimisée,nylon,textile_leather,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],AmSafe [baseline_primary],4,1,6,14,T4 alternates=3; T2 alternates=5; T1 alternates=13; validate qualification/capacity/share before stress-test activation
primary,115,Ensemble porte,nylon,textile_leather,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],AmSafe [baseline_primary],4,1,6,14,T4 alternates=3; T2 alternates=5; T1 alternates=13; validate qualification/capacity/share before stress-test activation
primary,116,Ens. Structure fixe,35NC6 (nickel-chrome),steel,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=MGA Villeneuve St Lot - internal machining/forming process > T1=MGA Villeneuve St Lot > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=MGA Villeneuve St Lot - internal machining/forming process > T1=MGA Villeneuve St Lot > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary_assumed_material_certificate],Aubert & Duval [baseline_primary_assumed_material_processor],MGA Villeneuve St Lot - internal machining/forming process [baseline_primary_assumed_internalized_process],MGA Villeneuve St Lot [baseline_primary],1,1,1,3,T1 alternates=2; validate qualification/capacity/share before stress-test activation
primary,117,Ens. Tablette cocktail,nylon,textile_leather,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],AmSafe [baseline_primary],4,1,6,14,T4 alternates=3; T2 alternates=5; T1 alternates=13; validate qualification/capacity/share before stress-test activation
primary,118,Ens. Tablette repas,nylon,textile_leather,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],AmSafe [baseline_primary],4,1,6,14,T4 alternates=3; T2 alternates=5; T1 alternates=13; validate qualification/capacity/share before stress-test activation
primary,119,Ens. Têtière,nylon,textile_leather,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],AmSafe [baseline_primary],4,1,6,14,T4 alternates=3; T2 alternates=5; T1 alternates=13; validate qualification/capacity/share before stress-test activation
primary,120,Stowage assemblé avec porte,nylon,textile_leather,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],AmSafe [baseline_primary],4,1,6,14,T4 alternates=3; T2 alternates=5; T1 alternates=13; validate qualification/capacity/share before stress-test activation
primary,121,Ecran - 00-5136-51 Rev F Seat Power Box 4 (SPB4),"Display, liquid crystal, 17 pouces",electronics_cots,complete_direct,T4=Mitsubishi Chemical > T3=Aurubis > T2=Krohne > T1=Thales > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Aurubis > T2=Krohne > T1=Thales > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Aurubis [baseline_primary],Krohne [baseline_primary],Thales [baseline_primary_assumed_program_supplier],4,4,5,1,T4 alternates=3; T3 alternates=3; T2 alternates=4; validate qualification/capacity/share before stress-test activation
primary,122,Ens. Structure fixe,acier,steel,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=SCHROTH Safety Products > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=SCHROTH Safety Products > T1=ESPACE > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],SCHROTH Safety Products [baseline_primary],ESPACE [baseline_primary],5,4,1,17,T4 alternates=4; T3 alternates=3; T1 alternates=16; validate qualification/capacity/share before stress-test activation
