day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,74.36,74.36,0.0,0.0,40.0,400.3439,43896.376,1437.905,58.9067,43.0992,1129.9344,0.0,0.0
1,74.36,74.36,0.0,64.96,40.0,0.0,42368.4977,1384.8304,0.0,0.0,0.0,0.0,0.0
2,111.54,111.54,0.0,0.0,40.0,0.0,40738.4794,1330.266,0.0,0.0,0.0,0.0,0.0
3,111.54,45.74,65.8,0.0,40.0,0.0,39174.2611,1278.3336,0.0,0.0,0.0,0.0,0.0
4,81.796,0.0,147.596,4.24,40.0,1640.3246,36686.977,1204.4544,167.1413,138.389,2799.8687,1129.9344,2859.2687
5,81.796,0.0,229.392,20.0,40.0,0.0,35188.4987,1155.1516,0.0,0.0,0.0,0.0,0.0
6,118.976,0.0,348.368,35.7543,40.0,0.0,33705.7747,1105.8549,0.0,0.0,0.0,0.0,0.0
7,118.976,0.0,467.344,259.8432,40.0,0.0,32447.1396,1055.7626,0.0,0.0,0.0,0.0,0.0
8,74.36,0.0,541.704,105.4992,40.0,2656.2414,30428.5916,997.049,207.2072,154.9302,2959.8687,2799.8687,6040.5435
9,74.36,0.0,616.064,365.1432,40.0,0.0,29275.2565,951.1688,0.0,0.0,0.0,0.0,0.0
10,104.104,0.0,720.168,24.07,40.0,0.0,27780.8482,901.0803,0.0,0.0,0.0,0.0,0.0
11,104.104,0.0,824.272,22.7999,40.0,0.0,26285.1698,851.8895,0.0,0.0,0.0,0.0,0.0
12,104.104,12.168,916.208,109.128,40.0,2759.5814,24285.5954,798.1293,210.2408,171.5131,2959.8687,2959.8687,9622.3628
13,104.104,0.0,1020.312,158.4362,40.0,0.0,22925.5533,748.7593,0.0,0.0,0.0,0.0,0.0
14,104.104,0.0,1124.416,292.3232,40.0,0.0,21699.3982,698.6683,0.0,0.0,0.0,0.0,0.0
15,104.104,0.0,1228.52,63.5871,40.0,0.0,20244.507,648.613,0.0,0.0,0.0,0.0,0.0
16,104.104,0.0,1332.624,153.605,40.0,2861.2094,18171.2853,594.6243,216.7264,172.8542,2976.1087,2959.8687,13249.9027
17,104.104,0.0,1436.728,470.0797,40.0,0.0,17122.8867,547.9494,0.0,0.0,0.0,0.0,0.0
18,104.104,12.168,1528.664,868.4403,40.0,0.0,16460.6807,532.0975,0.0,0.0,0.0,0.0,0.0
19,104.104,0.0,1632.768,62.819,40.0,0.0,15005.0214,482.0115,0.0,0.0,0.0,0.0,0.0
20,104.104,97.344,1639.528,2376.3616,40.0,2922.5486,14994.8123,501.0022,219.3363,173.4676,2976.1087,2976.1087,16877.1825
21,104.104,0.0,1743.632,2186.9571,40.0,0.0,15663.291,526.3406,0.0,0.0,0.0,0.0,0.0
22,104.104,0.0,1847.736,2.2646,40.0,0.0,14147.0773,476.3284,0.0,0.0,0.0,0.0,0.0
23,104.104,0.0,1951.84,296.0805,40.0,0.0,12924.6796,427.6856,0.0,0.0,0.0,0.0,0.0
24,104.104,194.688,1861.256,226.6929,40.0,2727.1606,10917.9552,371.3648,209.8963,171.5137,2976.1087,2976.1087,20508.0352
25,104.104,0.0,1965.36,94.8246,40.0,0.0,9494.3015,323.7675,0.0,0.0,0.0,0.0,0.0
26,104.104,48.672,2020.792,341.2461,40.0,0.0,8268.3973,274.9844,0.0,0.0,0.0,0.0,0.0
27,104.104,0.0,2124.896,205.5602,40.0,0.0,6955.4792,230.608,0.0,0.0,0.0,0.0,0.0
28,104.104,0.0,2229.0,31.8204,40.0,2630.7326,5072.1959,175.1202,209.5004,172.5569,3076.48,2976.1087,24148.0678
29,104.104,0.0,2333.104,193.4974,38.0,0.0,3889.6994,129.9543,0.0,0.0,0.0,0.0,0.0
