abs_elasticity,adverse_kpi,baseline_kpi,elasticity,high_kpi,kpi,low_kpi,method,parameter_group,parameter_key,parameter_label
0.20918278298567183,nan,0.888075,0.20918278298567183,0.896904,fill_rate,0.878327,central,capacity_node,capacity_node::M-1430,Capacite M-1430
1.6597893480220218,nan,593478.1966,-1.6597893480220218,546659.4682,ending_backlog,645164.3471,central,capacity_node,capacity_node::M-1430,Capacite M-1430
0.35884663836443104,nan,27920896.5609,0.35884663836443104,28231683.0442,total_cost,27229751.0571,central,capacity_node,capacity_node::M-1430,Capacite M-1430
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,capacity_node,capacity_node::M-1430,Capacite M-1430
0.8918249583351695,nan,19766465.3509,0.8918249583351695,20701905.8844,avg_inventory,18939083.1706,central,capacity_node,capacity_node::M-1430,Capacite M-1430
0.21815725023224372,nan,0.888075,0.21815725023224372,0.90024,fill_rate,0.880866,central,capacity_node,capacity_node::M-1810,Capacite M-1810
1.7309804974897707,nan,593478.1966,-1.7309804974897707,528974.563,ending_backlog,631704.4814,central,capacity_node,capacity_node::M-1810,Capacite M-1810
0.0613710864284934,nan,27920896.5609,0.0613710864284934,27852166.3238,total_cost,27680812.7482,central,capacity_node,capacity_node::M-1810,Capacite M-1810
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,capacity_node,capacity_node::M-1810,Capacite M-1810
0.20817484754868615,nan,19766465.3509,0.20817484754868615,20292342.1511,avg_inventory,19880854.06,central,capacity_node,capacity_node::M-1810,Capacite M-1810
0.0,nan,0.888075,0.0,0.888075,fill_rate,0.888075,central,capacity_node,capacity_node::SDC-1450,Capacite SDC-1450
0.0,nan,593478.1966,0.0,593478.1966,ending_backlog,593478.1966,central,capacity_node,capacity_node::SDC-1450,Capacite SDC-1450
0.374679880181569,nan,27920896.5609,0.374679880181569,28443966.4698,total_cost,27397826.652,central,capacity_node,capacity_node::SDC-1450,Capacite SDC-1450
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,capacity_node,capacity_node::SDC-1450,Capacite SDC-1450
0.218247347384422,nan,19766465.3509,0.218247347384422,19982164.2824,avg_inventory,19550766.4194,central,capacity_node,capacity_node::SDC-1450,Capacite SDC-1450
0.35239140838330146,nan,0.888075,0.35239140838330146,0.900637,fill_rate,0.869342,central,capacity_global,capacity_scale,Capacite globale
2.7960664646260383,nan,593478.1966,-2.7960664646260383,526865.7146,ending_backlog,692806.1629,central,capacity_global,capacity_scale,Capacite globale
0.7307327832936292,nan,27920896.5609,0.7307327832936292,28912305.698,total_cost,26872034.2524,central,capacity_global,capacity_scale,Capacite globale
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,capacity_global,capacity_scale,Capacite globale
1.5510590035564455,nan,19766465.3509,1.5510590035564455,21599917.502,avg_inventory,18534022.0969,central,capacity_global,capacity_scale,Capacite globale
0.09472172958364972,nan,0.888075,-0.09472172958364972,0.878259,fill_rate,0.895083,central,demand_item,demand_item::item:268091,Demande 268091
1.4377542231346734,nan,593478.1966,1.4377542231346734,689273.0901,ending_backlog,518617.9334,central,demand_item,demand_item::item:268091,Demande 268091
0.09044634134479934,nan,27920896.5609,0.09044634134479934,28018674.389,total_cost,27513605.8008,central,demand_item,demand_item::item:268091,Demande 268091
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,demand_item,demand_item::item:268091,Demande 268091
0.1724686795277127,nan,19766465.3509,-0.1724686795277127,19564212.9718,avg_inventory,20246032.2074,central,demand_item,demand_item::item:268091,Demande 268091
0.1348872561439063,nan,0.888075,-0.1348872561439063,0.878739,fill_rate,0.902697,central,demand_item,demand_item::item:268967,Demande 268967
1.3849719083344665,nan,593478.1966,1.3849719083344665,663703.797,ending_backlog,499313.6709,central,demand_item,demand_item::item:268967,Demande 268967
0.2069975869289815,nan,27920896.5609,0.2069975869289815,28468050.7012,total_cost,27312139.0586,central,demand_item,demand_item::item:268967,Demande 268967
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,demand_item,demand_item::item:268967,Demande 268967
0.3338273903482476,nan,19766465.3509,-0.3338273903482476,19260738.7519,avg_inventory,20580456.2608,central,demand_item,demand_item::item:268967,Demande 268967
0.013636235678292506,nan,0.888075,0.013636235678292506,0.891017,fill_rate,0.888595,central,lead_time,lead_time_scale,Lead time global
0.10818105427935751,nan,593478.1966,-0.10818105427935751,577878.1369,ending_backlog,590718.7563,central,lead_time,lead_time_scale,Lead time global
0.2877241019276585,nan,27920896.5609,0.2877241019276585,28558471.4698,total_cost,26951768.4922,central,lead_time,lead_time_scale,Lead time global
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,lead_time,lead_time_scale,Lead time global
0.6488073340040064,nan,19766465.3509,0.6488073340040064,20975883.7987,avg_inventory,18410958.2613,central,lead_time,lead_time_scale,Lead time global
0.0,nan,0.888075,0.0,0.888075,fill_rate,0.888075,central,production_stock,production_stock_scale,Stock production global
0.0,nan,593478.1966,0.0,593478.1966,ending_backlog,593478.1966,central,production_stock,production_stock_scale,Stock production global
1.5169283663040728e-06,nan,27920896.5609,1.5169283663040728e-06,27920900.7963,total_cost,27920892.3255,central,production_stock,production_stock_scale,Stock production global
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,production_stock,production_stock_scale,Stock production global
8.835924725721609e-07,nan,19766465.3509,8.835924725721609e-07,19766467.0975,avg_inventory,19766463.6044,central,production_stock,production_stock_scale,Stock production global
0.040114855164260034,nan,0.888075,0.040114855164260034,0.892347,fill_rate,0.885222,central,safety_stock,safety_stock_days_scale,Safety stock global
0.3182678480559362,nan,593478.1966,-0.3182678480559362,570825.4286,ending_backlog,608602.4343,central,safety_stock,safety_stock_days_scale,Safety stock global
0.024854685252901368,nan,27920896.5609,-0.024854685252901368,27733780.3038,total_cost,27872573.323,central,safety_stock,safety_stock_days_scale,Safety stock global
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,safety_stock,safety_stock_days_scale,Safety stock global
0.10520949978066332,nan,19766465.3509,0.10520949978066332,20207887.8249,avg_inventory,19791963.8385,central,safety_stock,safety_stock_days_scale,Safety stock global
0.001632744982123702,nan,0.888075,0.001632744982123702,0.891044,fill_rate,0.890754,central,supplier_capacity_node,supplier_capacity_node::SDC-1450,Debit fournisseur SDC-1450
0.012949371255805975,nan,593478.1966,-0.012949371255805975,577736.5572,ending_backlog,579273.5911,central,supplier_capacity_node,supplier_capacity_node::SDC-1450,Debit fournisseur SDC-1450
0.006316767125128,nan,27920896.5609,0.006316767125128,27914799.4267,total_cost,27879525.4664,central,supplier_capacity_node,supplier_capacity_node::SDC-1450,Debit fournisseur SDC-1450
nan,nan,0.0,nan,0.0,total_external_procured_ordered_qty,0.0,,supplier_capacity_node,supplier_capacity_node::SDC-1450,Debit fournisseur SDC-1450
