case_id,delta::kpi::avg_inventory,delta::kpi::cost_share_holding,delta::kpi::cost_share_inventory_risk,delta::kpi::cost_share_purchase,delta::kpi::cost_share_transport,delta::kpi::cost_share_warehouse_operating,delta::kpi::ending_backlog,delta::kpi::ending_inventory,delta::kpi::fill_rate,delta::kpi::total_arrived,delta::kpi::total_cost,delta::kpi::total_demand,delta::kpi::total_estimated_source_ordered_qty,delta::kpi::total_estimated_source_rejected_qty,delta::kpi::total_estimated_source_replenished_qty,delta::kpi::total_explicit_initialization_pipeline_qty,delta::kpi::total_explicit_initialization_stock_qty,delta::kpi::total_external_procured_arrived_qty,delta::kpi::total_external_procured_ordered_qty,delta::kpi::total_external_procured_qty,delta::kpi::total_external_procured_rejected_qty,delta::kpi::total_external_procurement_cost,delta::kpi::total_holding_cost,delta::kpi::total_inventory_cost_legacy_raw_holding,delta::kpi::total_inventory_risk_cost,delta::kpi::total_logistics_cost,delta::kpi::total_opening_stock_bootstrap_qty,delta::kpi::total_produced,delta::kpi::total_purchase_cost,delta::kpi::total_served,delta::kpi::total_shipped,delta::kpi::total_supplier_capacity_binding_qty,delta::kpi::total_transport_cost,delta::kpi::total_unreliable_loss_qty,delta::kpi::total_warehouse_operating_cost,delta_pct::kpi::avg_inventory,delta_pct::kpi::cost_share_holding,delta_pct::kpi::cost_share_inventory_risk,delta_pct::kpi::cost_share_purchase,delta_pct::kpi::cost_share_transport,delta_pct::kpi::cost_share_warehouse_operating,delta_pct::kpi::ending_backlog,delta_pct::kpi::ending_inventory,delta_pct::kpi::fill_rate,delta_pct::kpi::total_arrived,delta_pct::kpi::total_cost,delta_pct::kpi::total_demand,delta_pct::kpi::total_estimated_source_ordered_qty,delta_pct::kpi::total_estimated_source_rejected_qty,delta_pct::kpi::total_estimated_source_replenished_qty,delta_pct::kpi::total_explicit_initialization_pipeline_qty,delta_pct::kpi::total_explicit_initialization_stock_qty,delta_pct::kpi::total_external_procured_arrived_qty,delta_pct::kpi::total_external_procured_ordered_qty,delta_pct::kpi::total_external_procured_qty,delta_pct::kpi::total_external_procured_rejected_qty,delta_pct::kpi::total_external_procurement_cost,delta_pct::kpi::total_holding_cost,delta_pct::kpi::total_inventory_cost_legacy_raw_holding,delta_pct::kpi::total_inventory_risk_cost,delta_pct::kpi::total_logistics_cost,delta_pct::kpi::total_opening_stock_bootstrap_qty,delta_pct::kpi::total_produced,delta_pct::kpi::total_purchase_cost,delta_pct::kpi::total_served,delta_pct::kpi::total_shipped,delta_pct::kpi::total_supplier_capacity_binding_qty,delta_pct::kpi::total_transport_cost,delta_pct::kpi::total_unreliable_loss_qty,delta_pct::kpi::total_warehouse_operating_cost,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,level,parameter,value
supplier_stock_node_SDC-VD0910216A_high,72.0,0.0,0.0,0.0,-9.999999999940612e-07,0.0,0.0,72.0,0.0,0.0,42.480000000447035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.867999999783933,42.480000000447035,8.49600000004284,42.480000000447035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.11599999992177,0.0017819765271462986,0.0,0.0,0.0,-0.0017392816766572073,0.0,0.0,0.0014294438168281878,0.0,0.0,0.00043697590511503764,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0004638697039593291,0.00046386970397674067,0.0004638697039792635,0.0004371868573299215,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.000463869703972212,4040529.2621,0.329708,0.188405,0.000483,0.057494,0.42391,648.153,5036996.0926,0.96275,4382366.6515,9721402.2857,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205225.2693,9157786.4836,1831557.2967,9716711.5171,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121003.9176,high,supplier_node_scale::SDC-VD0910216A,1.2
supplier_stock_node_SDC-VD0914320A_low,-36.0,0.0,-1.000000000001e-06,0.0,1.000000000001e-06,0.0,0.0,-36.0,0.0,0.0,-250.38000000081956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.63299999991432,-250.37999999895692,-50.07600000011735,-250.38000000081956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.6710000000894,-0.0008909882635731493,0.0,-0.0005307714763413923,0.0,0.0017392816766692758,0.0,0.0,-0.0007147219084140939,0.0,0.0,-0.0025755656102144507,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,-0.0027340794839668336,-0.0027340794839922373,-0.0027340794840398893,-0.002576808976870813,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,-0.002734079484019066,4040421.2621,0.329708,0.188404,0.000483,0.057496,0.42391,648.153,5036888.0926,0.96275,4382366.6515,9721109.4257,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205122.7683,9157493.6236,1831498.7247,9716418.6571,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120872.1306,low,supplier_node_scale::SDC-VD0914320A,0.8
supplier_stock_node_SDC-VD0914320A_high,36.0,9.999999999732445e-07,0.0,0.0,-1.9999999999950613e-06,9.999999999732445e-07,0.0,36.0,0.0,0.0,250.37999999895692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.63299999991432,250.38000000081956,50.075999999884516,250.37999999895692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.6710000000894,0.0008909882635731493,0.00030329867639646127,0.0,0.0,-0.003478563353326483,0.00023589912952590042,0.0,0.0007147219084140939,0.0,0.0,0.0025755656101952903,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0027340794839668336,0.002734079484012577,0.002734079484027177,0.002576808976851643,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.002734079484019066,4040493.2621,0.329709,0.188405,0.000483,0.057493,0.423911,648.153,5036960.0926,0.96275,4382366.6515,9721610.1857,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205298.0343,9157994.3836,1831598.8767,9716919.4171,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121097.4726,high,supplier_node_scale::SDC-VD0914320A,1.2
supplier_stock_node_SDC-VD0914360C_low,-5.868600000161678,2.9000000000001247e-05,1.6000000000016e-05,-7.999999999999978e-06,-7.700000000000068e-05,3.799999999998249e-05,-2.983000000000061,-301.68800000008196,0.00017100000000003224,-72.62089999951422,-833.5234000012279,0.0,-323.36759999999776,0.0,-288.6322999999393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.217199999839067,26.334900001063943,5.266999999992549,-764.2757000010461,0.0,25.747999999992317,-69.2476999999999,2.9830000000001746,-288.50190000000293,0.0,-790.6104999999516,0.0,11.850700000301003,-0.0001452459367708177,0.008795661615733088,0.008492343621462277,-1.6563146997929563,-0.1339246891034015,0.008964166922219926,-0.4602308405577172,-0.0059895284196024925,0.01776162035835183,-0.0016571160237050793,-0.00857414411832079,0.0,-0.9118270102692689,nan,-0.051437563045486925,0.0,0.0,nan,nan,nan,nan,nan,0.00028756926522204804,0.00028756973323027413,0.0002875708251933857,-0.007865614204650824,nan,0.03636060840978637,-1.4762548721759563,0.017806991670829934,-0.17065423096516072,nan,-0.1414519752659108,nan,0.00028756961189713414,4040451.3935,0.329737,0.188421,0.000475,0.057418,0.423948,645.17,5036622.4046,0.962921,4382294.0306,9720526.2823,17400.0,35140.3329,0.0,560842.7334,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205219.6185,9157770.3385,1831554.0677,9715904.7614,0.0,70838.6445,4621.5209,16754.83,168767.8985,0.0,558134.4229,0.0,4120996.6523,low,supplier_node_scale::SDC-VD0914360C,0.8
supplier_stock_node_SDC-VD0914360C_high,36.155499999877065,-3.900000000001125e-05,-2.2999999999995246e-05,7.0000000000000075e-06,0.00010399999999999993,-4.999999999999449e-05,-2.983000000000061,200.2315999995917,0.00017100000000003224,426.15460000000894,1130.8156000003219,0.0,324.63240000000224,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.943099999800324,-22.694499999284744,-4.538900000043213,1060.192499998957,0.0,28.282399999996414,70.6230999999998,2.9830000000001746,359.49809999999707,0.0,1082.8871000000509,0.0,-10.212499999906868,0.0008948368378752631,-0.011828648379781882,-0.012207743955837291,1.4492753623188421,0.18088529437342366,-0.011794956476609301,-0.4602308405577172,0.003975275313236546,0.01776162035835183,0.009724302731587838,0.011632278020789664,0.0,0.9153934739551567,nan,0.051324879984337685,0.0,0.0,nan,nan,nan,nan,nan,-0.00024781836464085746,-0.00024781758466237223,-0.0002478175846752481,0.010911069379341318,nan,0.039939617496081964,1.505576292976801,0.017806991670829934,0.21264980157473945,nan,0.19374460532081275,nan,-0.0002478169780180164,4040493.4176,0.329669,0.188382,0.00049,0.057599,0.42386,645.17,5037124.3242,0.962921,4382792.8061,9722490.6213,17400.0,35788.3329,0.0,561419.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205202.4582,9157721.3091,1831544.2618,9717729.2296,0.0,70841.1789,4761.3917,16754.83,169415.8985,0.0,560007.9205,0.0,4120974.5891,high,supplier_node_scale::SDC-VD0914360C,1.2
supplier_stock_node_SDC-VD0914690A_low,-65.92849999992177,5.899999999997574e-05,3.300000000000525e-05,-9.9999999999997e-07,-0.00016899999999999554,7.599999999996498e-05,5.369399999999928,12.614299999549985,-0.0003090000000000037,-386.6642999993637,-1739.2975000012666,0.0,-397.1382999999987,0.0,-361.13829999999143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8350999997928739,2.3859999999403954,0.47720000008121133,-1734.0997999999672,0.0,-57.20910000000731,-5.197700000000623,-5.369400000003225,-459.8966000000073,0.0,-1736.485699999961,0.0,1.0737000000663102,-0.0016317088815253518,0.017894621907862635,0.017515458719251212,-0.2070393374741139,-0.2939386033568059,0.017928333844439853,0.8284155130038628,0.0002504365713607297,-0.0320955595949108,-0.008823184611151055,-0.01789150422126595,0.0,-1.119844501280961,nan,-0.0643589580043309,0.0,0.0,nan,nan,nan,nan,nan,2.60544518217639e-05,2.6054451827900355e-05,2.6054451833269755e-05,-0.017846648819455108,nan,-0.08078909750571678,-0.11080700079728134,-0.03205258500751126,-0.27203737859782756,nan,-0.3106831142338956,nan,2.6054451830286756e-05,4040391.3336,0.329767,0.188438,0.000482,0.057326,0.423986,653.5224,5036936.7069,0.962441,4381979.9872,9719620.5082,17400.0,35066.5622,0.0,560770.2274,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205211.2364,9157746.3896,1831549.2779,9714934.9373,0.0,70755.6874,4685.5709,16746.4776,168596.5038,0.0,557188.5477,0.0,4120985.8753,low,supplier_node_scale::SDC-VD0914690A,0.8
supplier_stock_node_SDC-VD0914690A_high,65.92860000021756,-5.899999999997574e-05,-3.399999999997849e-05,0.0,0.00016800000000000148,-7.60000000000205e-05,-5.3694000000000415,-12.614300000481308,0.00030799999999997496,386.66430000029504,1739.297599999234,0.0,397.1382999999987,0.0,361.1384000000544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8351000002585351,-2.3859000001102686,-0.47720000008121133,1734.0997999999672,0.0,57.20909999999276,5.197799999999916,5.369399999999587,459.8965999999782,0.0,1736.485800000024,0.0,-1.0735999997705221,0.0016317113565000715,-0.017894621907862635,-0.018046230195577873,0.0,0.29219932168014867,-0.01792833384445295,-0.8284155130038804,-0.0002504365713792196,0.03199169047000519,0.008823184611172307,0.017891505249907718,0.0,1.119844501280961,nan,0.064358975825481,0.0,0.0,nan,nan,nan,nan,nan,-2.6054451836292158e-05,-2.6053359857759154e-05,-2.6054451833269755e-05,0.017846648819455108,nan,0.08078909750569624,0.11080913264405999,0.03205258500748954,0.27203737859781035,nan,0.31068313212539395,nan,-2.605202521867321e-05,4040523.1907,0.329649,0.188371,0.000483,0.057663,0.423834,642.7836,5036911.4783,0.963058,4382753.3158,9723099.1033,17400.0,35860.8388,0.0,561492.5041,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205209.5662,9157741.6177,1831548.3235,9718403.1369,0.0,70870.1056,4695.9664,16757.2164,169516.297,0.0,560661.5192,0.0,4120983.728,high,supplier_node_scale::SDC-VD0914690A,1.2
supplier_stock_node_SDC-VD0949099A_low,-36.0,0.0,-1.000000000001e-06,0.0,0.0,0.0,0.0,-36.0,0.0,0.0,-87.30000000074506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.555000000167638,-87.29999999888241,-17.459999999962747,-87.30000000074506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.28499999968335,-0.0008909882635731493,0.0,-0.0005307714763413923,0.0,0.0,0.0,0.0,-0.0007147219084140939,0.0,0.0,-0.0008980225168659817,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,-0.000953291552647366,-0.0009532915526418289,-0.0009532915526624082,-0.0008984560415448736,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,-0.0009532915526509752,4040421.2621,0.329708,0.188404,0.000483,0.057495,0.42391,648.153,5036888.0926,0.96275,4382366.6515,9721272.5057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205179.8463,9157656.7036,1831531.3407,9716581.7371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120945.5166,low,supplier_node_scale::SDC-VD0949099A,0.8
supplier_stock_node_SDC-VD0949099A_high,36.0,0.0,0.0,0.0,-9.999999999940612e-07,9.999999999732445e-07,0.0,36.0,0.0,0.0,87.29999999888241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.555000000167638,87.30000000074506,17.459999999962747,87.29999999888241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28500000014901,0.0008909882635731493,0.0,0.0,0.0,-0.0017392816766572073,0.00023589912952590042,0.0,0.0007147219084140939,0.0,0.0,0.0008980225168468215,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.000953291552647366,0.0009532915526621684,0.0009532915526624082,0.000898456041525704,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0009532915526622749,4040493.2621,0.329708,0.188405,0.000483,0.057494,0.423911,648.153,5036960.0926,0.96275,4382366.6515,9721447.1057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205240.9563,9157831.3036,1831566.2607,9716756.3371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121024.0866,high,supplier_node_scale::SDC-VD0949099A,1.2
supplier_stock_node_SDC-VD0951020A_low,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.0,0.0,0.0,-59.90400000102818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.96639999980107,-59.903999999165535,-11.980800000019372,-59.90400000102818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.956799999810755,-0.0017819765271462986,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014294438168281878,0.0,0.0,-0.0006162100899290262,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,-0.0006541349045696755,-0.0006541349045749333,-0.0006541349045922461,-0.0006165075683066272,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,-0.0006541349045826279,4040385.2621,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036852.0926,0.96275,4382366.6515,9721299.9017,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205189.4349,9157684.0996,1831536.8199,9716609.1331,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120957.8448,low,supplier_node_scale::SDC-VD0951020A,0.8
supplier_stock_node_SDC-VD0951020A_high,72.0,0.0,0.0,0.0,-9.999999999940612e-07,0.0,0.0,72.0,0.0,0.0,59.903999999165535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.96639999980107,59.90400000102818,11.980800000019372,59.903999999165535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.956800000276417,0.0017819765271462986,0.0,0.0,0.0,-0.0017392816766572073,0.0,0.0,0.0014294438168281878,0.0,0.0,0.0006162100899098659,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0006541349045696755,0.0006541349045952728,0.0006541349045922461,0.0006165075682874576,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0006541349045939276,4040529.2621,0.329708,0.188405,0.000483,0.057494,0.42391,648.153,5036996.0926,0.96275,4382366.6515,9721419.7097,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205231.3677,9157803.9076,1831560.7815,9716728.9411,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121011.7584,high,supplier_node_scale::SDC-VD0951020A,1.2
supplier_stock_node_SDC-VD0960508A_low,-36.0,0.0,-1.000000000001e-06,0.0,0.0,0.0,0.0,-36.0,0.0,0.0,-87.30000000074506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.555000000167638,-87.29999999888241,-17.459999999962747,-87.30000000074506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.28499999968335,-0.0008909882635731493,0.0,-0.0005307714763413923,0.0,0.0,0.0,0.0,-0.0007147219084140939,0.0,0.0,-0.0008980225168659817,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,-0.000953291552647366,-0.0009532915526418289,-0.0009532915526624082,-0.0008984560415448736,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,-0.0009532915526509752,4040421.2621,0.329708,0.188404,0.000483,0.057495,0.42391,648.153,5036888.0926,0.96275,4382366.6515,9721272.5057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205179.8463,9157656.7036,1831531.3407,9716581.7371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120945.5166,low,supplier_node_scale::SDC-VD0960508A,0.8
supplier_stock_node_SDC-VD0960508A_high,36.0,0.0,0.0,0.0,-9.999999999940612e-07,9.999999999732445e-07,0.0,36.0,0.0,0.0,87.29999999888241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.555000000167638,87.30000000074506,17.459999999962747,87.29999999888241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28500000014901,0.0008909882635731493,0.0,0.0,0.0,-0.0017392816766572073,0.00023589912952590042,0.0,0.0007147219084140939,0.0,0.0,0.0008980225168468215,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.000953291552647366,0.0009532915526621684,0.0009532915526624082,0.000898456041525704,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0009532915526622749,4040493.2621,0.329708,0.188405,0.000483,0.057494,0.423911,648.153,5036960.0926,0.96275,4382366.6515,9721447.1057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205240.9563,9157831.3036,1831566.2607,9716756.3371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121024.0866,high,supplier_node_scale::SDC-VD0960508A,1.2
supplier_stock_node_SDC-VD0964290A_low,-36.0,0.0,-1.000000000001e-06,0.0,1.000000000001e-06,0.0,0.0,-36.0,0.0,0.0,-250.38000000081956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.63299999991432,-250.37999999895692,-50.07600000011735,-250.38000000081956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.6710000000894,-0.0008909882635731493,0.0,-0.0005307714763413923,0.0,0.0017392816766692758,0.0,0.0,-0.0007147219084140939,0.0,0.0,-0.0025755656102144507,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,-0.0027340794839668336,-0.0027340794839922373,-0.0027340794840398893,-0.002576808976870813,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,-0.002734079484019066,4040421.2621,0.329708,0.188404,0.000483,0.057496,0.42391,648.153,5036888.0926,0.96275,4382366.6515,9721109.4257,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205122.7683,9157493.6236,1831498.7247,9716418.6571,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120872.1306,low,supplier_node_scale::SDC-VD0964290A,0.8
supplier_stock_node_SDC-VD0964290A_high,36.0,9.999999999732445e-07,0.0,0.0,-1.9999999999950613e-06,9.999999999732445e-07,0.0,36.0,0.0,0.0,250.37999999895692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.63299999991432,250.38000000081956,50.075999999884516,250.37999999895692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.6710000000894,0.0008909882635731493,0.00030329867639646127,0.0,0.0,-0.003478563353326483,0.00023589912952590042,0.0,0.0007147219084140939,0.0,0.0,0.0025755656101952903,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0027340794839668336,0.002734079484012577,0.002734079484027177,0.002576808976851643,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.002734079484019066,4040493.2621,0.329709,0.188405,0.000483,0.057493,0.423911,648.153,5036960.0926,0.96275,4382366.6515,9721610.1857,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205298.0343,9157994.3836,1831598.8767,9716919.4171,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121097.4726,high,supplier_node_scale::SDC-VD0964290A,1.2
supplier_stock_node_SDC-VD0972460A_low,-36.0,0.0,-1.000000000001e-06,0.0,0.0,0.0,0.0,-36.0,0.0,0.0,-87.30000000074506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.555000000167638,-87.29999999888241,-17.459999999962747,-87.30000000074506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.28499999968335,-0.0008909882635731493,0.0,-0.0005307714763413923,0.0,0.0,0.0,0.0,-0.0007147219084140939,0.0,0.0,-0.0008980225168659817,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,-0.000953291552647366,-0.0009532915526418289,-0.0009532915526624082,-0.0008984560415448736,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,-0.0009532915526509752,4040421.2621,0.329708,0.188404,0.000483,0.057495,0.42391,648.153,5036888.0926,0.96275,4382366.6515,9721272.5057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205179.8463,9157656.7036,1831531.3407,9716581.7371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120945.5166,low,supplier_node_scale::SDC-VD0972460A,0.8
supplier_stock_node_SDC-VD0972460A_high,36.0,0.0,0.0,0.0,-9.999999999940612e-07,9.999999999732445e-07,0.0,36.0,0.0,0.0,87.29999999888241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.555000000167638,87.30000000074506,17.459999999962747,87.29999999888241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28500000014901,0.0008909882635731493,0.0,0.0,0.0,-0.0017392816766572073,0.00023589912952590042,0.0,0.0007147219084140939,0.0,0.0,0.0008980225168468215,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.000953291552647366,0.0009532915526621684,0.0009532915526624082,0.000898456041525704,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0009532915526622749,4040493.2621,0.329708,0.188405,0.000483,0.057494,0.423911,648.153,5036960.0926,0.96275,4382366.6515,9721447.1057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205240.9563,9157831.3036,1831566.2607,9716756.3371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121024.0866,high,supplier_node_scale::SDC-VD0972460A,1.2
supplier_stock_node_SDC-VD0975221A_low,-36.0,0.0,-1.000000000001e-06,0.0,0.0,0.0,0.0,-36.0,0.0,0.0,-87.30000000074506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.555000000167638,-87.29999999888241,-17.459999999962747,-87.30000000074506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.28499999968335,-0.0008909882635731493,0.0,-0.0005307714763413923,0.0,0.0,0.0,0.0,-0.0007147219084140939,0.0,0.0,-0.0008980225168659817,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,-0.000953291552647366,-0.0009532915526418289,-0.0009532915526624082,-0.0008984560415448736,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,-0.0009532915526509752,4040421.2621,0.329708,0.188404,0.000483,0.057495,0.42391,648.153,5036888.0926,0.96275,4382366.6515,9721272.5057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205179.8463,9157656.7036,1831531.3407,9716581.7371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120945.5166,low,supplier_node_scale::SDC-VD0975221A,0.8
