ending_backlog__baseline,ending_backlog__high,ending_backlog__low,ending_backlog__normalized_sensitivity,ending_backlog__slope_dy_dx,fill_rate__baseline,fill_rate__high,fill_rate__low,fill_rate__normalized_sensitivity,fill_rate__slope_dy_dx,parameter,total_cost__baseline,total_cost__high,total_cost__low,total_cost__normalized_sensitivity,total_cost__slope_dy_dx
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0951020A,9721359.8057,9721365.4908,9721522.1332,-4.028304762121252e-05,-391.60599999595445
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0960508A,9721359.8057,9738323.272,10737625.6443,-0.25698626330908775,-2498255.9307500026
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0964290A,9721359.8057,9721405.8765,9721415.5029,-2.475579598366153e-06,-24.06600000336767
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0972460A,9721359.8057,9738323.272,10737641.4988,-0.25699034054219,-2498295.567000001
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0975221A,9721359.8057,9738323.272,10746188.9017,-0.2591884391289195,-2519664.074249999
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0989480A,9721359.8057,9721360.1114,9721358.8218,3.316408474285479e-07,3.224000004120172
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD0993480A,9721359.8057,9721360.171,9721359.0218,2.955347870148399e-07,2.872999999672175
648.153,645.17,645.17,0.0,0.0,0.96275,0.962921,0.962921,0.0,0.0,edge_src_lead_time_scale::SDC-VD1091642A,9721359.8057,9721614.33,9721588.3744,6.674889243812159e-06,64.8890000022948
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD1095770A,9721359.8057,9721361.9275,9721351.4113,2.704405610584995e-06,26.29050000105054
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_lead_time_scale::SDC-VD1096202A,9721359.8057,9721359.8468,9721359.7137,3.422875038550221e-08,0.33274999819695955
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0500655A,9721359.8057,9721359.8057,9721359.793,6.532008397834492e-09,0.06350000388920309
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0505677A,9721359.8057,9721359.8057,9721357.9961,9.307339905987211e-07,9.04800000600517
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0508918A,9721359.8057,9721359.8057,9721334.7119,1.2906527740148527e-05,125.46900000423196
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0514881A,9721359.8057,9721359.8057,9721358.4976,6.727968237822314e-07,6.540500000119211
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0518684A,9721359.8057,9721359.8057,9721358.8106,5.118111152977506e-07,4.975500004366041
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0519670A,9721359.8057,9721359.8057,9721359.0644,3.812738210981341e-07,3.7064999993890533
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0520115A,9721359.8057,9721359.8057,9721357.1477,1.3670926973933732e-06,13.289999999105934
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0520132A,9721359.8057,9721359.8057,9721350.1997,4.940666837050198e-06,48.03000000305475
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0901566A,9721359.8057,9721359.8057,9718959.1954,0.001234709108592601,12003.051500003787
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0910216A,9721359.8057,9721359.8057,9721352.6622,3.674125916031786e-06,35.7175000011921
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0914320A,9721359.8057,9721359.8057,9721359.3972,2.1010435216837985e-07,2.0425000041723256
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0914360C,9721359.8057,9721359.8057,9719549.435,0.000931130385143427,9051.853499999272
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0949099A,9721359.8057,9721359.8057,9721359.8057,0.0,0.0
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0951020A,9721359.8057,9721359.8057,9721358.6343,6.024877304642727e-07,5.857000006362797
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0960508A,9721359.8057,9721359.8057,9721359.8057,0.0,0.0
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0964290A,9721359.8057,9721359.8057,9721359.6306,9.005941765087077e-08,0.8755000028759243
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0972460A,9721359.8057,9721359.8057,9721359.8057,0.0,0.0
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0975221A,9721359.8057,9721359.8057,9721359.8057,0.0,0.0
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0989480A,9721359.8057,9721359.8057,9721359.2668,2.771731587686728e-07,2.69450000487268
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0990780A,9721359.8057,9721359.8057,9721359.755,2.6076598628834868e-08,0.25349999777972704
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD0993480A,9721359.8057,9721359.8057,9720395.8299,0.0004958029634058581,4819.879000000657
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD1091642A,9721359.8057,9721359.8057,9721357.8028,1.030154238035319e-06,10.01450000330806
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD1095770A,9721359.8057,9721359.8057,9721359.4872,1.6381453178840687e-07,1.5925000049173836
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,edge_src_reliability_scale::SDC-VD1096202A,9721359.8057,9721359.8057,9721359.7575,2.4790770551062503e-08,0.24100000038743025
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0500655A,9721359.8057,9721384.9526,9721334.6589,1.293381301728543e-05,125.73425000067803
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0505677A,9721359.8057,9721851.4528,9720868.1587,0.0002528694852501626,2458.2352499989797
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0508918A,9721359.8057,9721418.9404,9721305.599,2.91475169797598e-05,283.3535000029952
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0514881A,9721359.8057,9721911.0404,9720808.5711,0.0002835172553107174,2756.173249999993
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0518684A,9721359.8057,9721452.4099,9721267.2015,4.7629242128064256e-05,463.020999999717
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0519670A,9721359.8057,9721456.1272,9721263.4842,4.9541166012153804e-05,481.60749999806296
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0520115A,9721359.8057,9721431.4542,9721288.1572,3.68510688999066e-05,358.24250000063336
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0520132A,9721359.8057,9721784.5857,9720935.0257,0.0002184776659285856,2123.9000000013043
648.153,645.17,645.17,0.0,0.0,0.96275,0.962921,0.962921,0.0,0.0,supplier_capacity_node_scale::SDC-VD0901566A,9721359.8057,9722262.6053,9721013.1548,0.00032131577396910785,3123.6262500006715
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0910216A,9721359.8057,9721477.5568,9721242.0546,6.056308086187292e-05,588.7554999999703
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0914320A,9721359.8057,9722021.7203,9720697.8912,0.0003404433964123852,3309.5727499993527
648.153,645.17,645.17,0.0,0.0,0.96275,0.962921,0.962921,0.0,0.0,supplier_capacity_node_scale::SDC-VD0914360C,9721359.8057,9721816.27,9720655.9355,0.00029839819819227684,2900.8362499997024
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0949099A,9721359.8057,9776709.3511,9666010.2603,0.02846800576579146,276747.72700000094
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0951020A,9721359.8057,9721605.7159,9721113.8956,0.00012647929657726888,1229.5507499994712
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0960508A,9721359.8057,9776709.3511,9666010.2603,0.02846800576579146,276747.72700000094
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0964290A,9721359.8057,9722053.8385,9720665.7729,0.0003569628189223196,3470.1640000008056
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0972460A,9721359.8057,9776709.3511,9666010.2603,0.02846800576579146,276747.72700000094
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0975221A,9721359.8057,9776709.3511,9666010.2603,0.02846800576579146,276747.72700000094
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0989480A,9721359.8057,9721369.8631,9721349.7484,5.172810286035419e-06,50.286749997176244
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD0990780A,9721359.8057,9721384.9526,9721334.6589,1.293381301728543e-05,125.73425000067803
648.153,645.17,645.17,0.0,0.0,0.96275,0.962921,0.962921,0.0,0.0,supplier_capacity_node_scale::SDC-VD0993480A,9721359.8057,9721862.7607,9721331.6154,0.0001365923365189805,1327.8632500022652
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD1091642A,9721359.8057,9721477.5568,9721242.0546,6.056308086187292e-05,588.7554999999703
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD1095770A,9721359.8057,9721367.9227,9721351.6888,4.174801757608543e-06,40.584750003181405
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_capacity_node_scale::SDC-VD1096202A,9721359.8057,9721603.4905,9721116.1209,0.00012533472933336364,1218.42399999965
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0500655A,9721359.8057,9721368.8777,9721350.7337,4.666013901869609e-06,45.35999999847264
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0505677A,9721359.8057,9721425.8297,9721293.7817,3.395821228707957e-05,330.12000000104314
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0508918A,9721359.8057,9721390.7657,9721328.8457,1.5923698237056166e-05,154.79999999981376
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0514881A,9721359.8057,9721558.6697,9721160.9417,0.00010228198728096567,994.3200000002983
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0518684A,9721359.8057,9721393.2137,9721326.3977,1.7182781353403266e-05,167.03999999910596
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0519670A,9721359.8057,9721395.5177,9721324.0937,1.8367800757334012e-05,178.5600000014529
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0520115A,9721359.8057,9721385.6537,9721333.9577,1.3294436435258427e-05,129.24000000115487
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0520132A,9721359.8057,9721498.1897,9721221.4217,7.117522793389091e-05,691.919999998063
648.153,645.17,645.17,0.0,0.0,0.96275,0.962921,0.962921,0.0,0.0,supplier_node_scale::SDC-VD0901566A,9721359.8057,9723595.3184,9719516.2979,0.0010489840365766065,10197.55124999676
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0910216A,9721359.8057,9721402.2857,9721317.3257,2.1848795255751884e-05,212.40000000223523
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0914320A,9721359.8057,9721610.1857,9721109.4257,0.00012877828051024358,1251.8999999994414
648.153,645.17,645.17,0.0,0.0,0.96275,0.962921,0.962921,0.0,0.0,supplier_node_scale::SDC-VD0914360C,9721359.8057,9722490.6213,9720526.2823,0.0005051605534777614,4910.847500003875
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0949099A,9721359.8057,9721447.1057,9721272.5057,4.490112584282009e-05,436.4999999990688
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0951020A,9721359.8057,9721419.7097,9721299.9017,3.081050449597231e-05,299.52000000048434
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0960508A,9721359.8057,9721447.1057,9721272.5057,4.490112584282009e-05,436.4999999990688
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0964290A,9721359.8057,9721610.1857,9721109.4257,0.00012877828051024358,1251.8999999994414
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0972460A,9721359.8057,9721447.1057,9721272.5057,4.490112584282009e-05,436.4999999990688
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0975221A,9721359.8057,9721447.1057,9721272.5057,4.490112584282009e-05,436.4999999990688
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0989480A,9721359.8057,9721363.434,9721356.1774,1.866148395132289e-06,18.141499999910597
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD0990780A,9721359.8057,9721368.8777,9721350.7337,4.666013901869609e-06,45.35999999847264
648.153,645.17,645.17,0.0,0.0,0.96275,0.962921,0.962921,0.0,0.0,supplier_node_scale::SDC-VD0993480A,9721359.8057,9722471.0781,9720645.1956,0.0004695542949993772,4564.706250000746
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD1091642A,9721359.8057,9721402.2857,9721317.3257,2.1848795255751884e-05,212.40000000223523
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD1095770A,9721359.8057,9721362.8761,9721356.7353,1.579202941248116e-06,15.351999998092655
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,supplier_node_scale::SDC-VD1096202A,9721359.8057,9721447.7177,9721271.8937,4.521589662226612e-05,439.5600000023843
648.153,648.153,648.153,0.0,0.0,0.96275,0.96275,0.96275,0.0,0.0,transport_cost_scale,9721359.8057,9833144.8124,9609574.799,0.057494532109826885,558925.0334999991
