day,node_id,output_item_id,desired_qty,actual_qty,cap_qty,max_from_inputs_qty,binding_cause,binding_input_item_id,shortfall_vs_desired_qty
0,M-1430,item:268967,2734.661589,2734.661589,5200.0,76769.480362,none,,0.0
0,M-1810,item:268091,3505.571651,3505.571651,10115.0,15841.128912,none,,0.0
0,SDC-1450,item:773474,28126.160728,28126.160728,2000000.0,321447845.416188,none,,0.0
1,M-1430,item:268967,2597.218032,2597.218032,5200.0,77060.856495,none,,0.0
1,M-1810,item:268091,1520.0,1520.0,10115.0,12335.557261,none,,0.0
1,SDC-1450,item:773474,28076.527579,28076.527579,2000000.0,321419719.25546,none,,0.0
2,M-1430,item:268967,2569.729321,2569.729321,5200.0,75016.09198,none,,0.0
2,M-1810,item:268091,818.88567,818.88567,10115.0,10815.557261,none,,0.0
2,SDC-1450,item:773474,27466.376971,27466.376971,2000000.0,321391642.727881,none,,0.0
3,M-1430,item:268967,2564.231579,2564.231579,5200.0,75476.204168,none,,0.0
3,M-1810,item:268091,514.88567,514.88567,10115.0,9996.671591,none,,0.0
3,SDC-1450,item:773474,26813.073841,26813.073841,2000000.0,321381330.03386,none,,0.0
4,M-1430,item:268967,2563.13203,2563.13203,5200.0,72911.97259,none,,0.0
4,M-1810,item:268091,351.108536,351.108536,10115.0,9481.785922,none,,0.0
4,SDC-1450,item:773474,26271.185002,26271.185002,2000000.0,321375232.829206,none,,0.0
5,M-1430,item:268967,2562.91212,2562.91212,5200.0,78283.502149,none,,0.0
5,M-1810,item:268091,248.131402,248.131402,10115.0,9130.677386,none,,0.0
5,SDC-1450,item:773474,25857.833624,25857.833624,2000000.0,321348961.644204,none,,0.0
6,M-1430,item:268967,2562.868138,2562.868138,5200.0,75720.590029,none,,0.0
6,M-1810,item:268091,177.909695,177.909695,10115.0,8882.545984,none,,0.0
6,SDC-1450,item:773474,25552.435379,25552.435379,2000000.0,321323103.81058,none,,0.0
7,M-1430,item:268967,5517.945056,5200.0,5200.0,75754.939923,capacity,,317.945056
7,M-1810,item:268091,2690.454843,2690.454843,10115.0,8704.636289,none,,0.0
7,SDC-1450,item:773474,25329.622484,25329.622484,2000000.0,321304998.652134,none,,0.0
8,M-1430,item:268967,6108.96044,5200.0,5200.0,73565.128534,capacity,,908.96044
