supplier_id,supplier_name,item_id,dst_node_id,edge_id,uom,input_initial_stock_qty,simulated_opening_stock_qty,base_stock_qty,min_stock_end_of_day,avg_stock_end_of_day,final_stock_end_of_day,neutral_opening_stock_floor_qty,neutral_opening_stock_reducible_qty,neutral_opening_stock_scale,nominal_capacity_qty_per_day,effective_capacity_qty_per_day,capacity_basis,applied_capacity_scale,explicit_capacity_qty_per_day,process_capacity_qty_per_day,downstream_requirement_qty_per_day,downstream_signal_qty_per_day,avg_capacity_utilization,max_capacity_utilization,capacity_active_days,max_capacity_used_qty_per_day,neutral_capacity_floor_qty_per_day,industrial_capacity_target_utilization,industrial_capacity_profile,industrial_nominal_capacity_qty_per_day,industrial_peak_utilization_if_nominal,current_capacity_headroom_vs_industrial_nominal,tested_capacity_floor_qty_per_day,tested_capacity_floor_factor,neutral_capacity_scale_if_nominal,current_capacity_headroom_factor,current_capacity_headroom_vs_tested_floor,capacity_floor_basis,planned_lead_time_days,lead_time_type,lead_time_stages,lead_time_source,lead_time_is_default,lead_reference_days,lead_cover_days,delay_step_limit,nominal_reliability_otif,reliability_source,standard_order_qty,standard_order_uom,mrp_share,mrp_rank,unit_purchase_cost,unit_transport_cost,total_shipped_qty,total_pulled_qty,shipment_rows,first_shipment_day,last_shipment_day
SDC-VD0525412A,Supplier of Packaging - VD0525412A,item:333362,M-1430,edge:SDC-VD0525412A_TO_M-1430_333362,UN,45.0,4312000.0,4312000.0,2000.0,28760391.616438,28268800.0,4310000.0,2000.0,0.999536,192500.0,61600000.0,downstream_requirement,320.0,0.0,0.0,154000.0,107800.0,7.9e-05,0.018994,57,1170000.0,1170000.0,0.75,packaging_qualified_pharma,1560000.0,0.75,39.487179,2925000.0,2.5,1.0,52.649573,21.059829,max_daily_pulled_qty_observed_x2.5_tested,60.0,erlang_pipeline,4,case_data_fia,False,60,72,120,1.0,service_level.otif,5000.0,UN,1.0,1,0.27321,0.06942,9564000.0,9564000.0,1426,-6,1878
SDC-VD0901566A,Supplier of Packaging - VD0901566A,item:338928,M-1810,edge:SDC-VD0901566A_TO_M-1810_338928,UN,45.0,5699400.0,5699400.0,499400.0,14628582.054795,14148350.0,5200000.0,499400.0,0.912377,1000000.0,320000000.0,explicit_capacity,320.0,1000000.0,0.0,203550.0,14400.0,3.1e-05,0.002734,238,875000.0,875000.0,0.75,packaging_qualified_pharma,1166666.666667,0.75,274.285714,2187500.0,2.5,1.0,365.714286,146.285714,max_daily_pulled_qty_observed_x2.5_tested,70.0,erlang_pipeline,4,case_data_fia,False,70,84,140,1.0,service_level.otif,25000.0,UN,1.0,1,0.14131,0.13994,18190033.0,18190033.0,716,-62,1896
SDC-VD0910216A,Supplier of Raw Materials - VD0910216A,item:001893,M-1810,edge:SDC-VD0910216A_TO_M-1810_001893,KG,45.0,23920.0,23920.0,0.0,63342.614382,23920.0,23920.0,0.0,1.0,1962.730875,628073.88,downstream_requirement+fia_hint,320.0,0.0,0.0,1570.1847,111.0816,8.3e-05,0.038085,4,23920.0,23920.0,0.7,raw_material_qualified_pharma,34171.428571,0.7,18.380088,59800.0,2.5,1.0,26.257269,10.502908,max_daily_pulled_qty_observed_x2.5_tested,28.0,erlang_pipeline,4,case_data_fia,False,28,34,56,1.0,service_level.otif,23920.0,KG,0.7,1,4.64,0.06348,95680.0,95680.0,4,0,1073
SDC-VD0910216A,Supplier of Raw Materials - VD0910216A,item:002612,M-1810,edge:SDC-VD0910216A_TO_M-1810_002612,KG,45.0,22500.0,22500.0,0.0,41651.855605,42699.312,22500.0,0.0,1.0,535.714286,171428.571429,downstream_requirement+fia_hint,320.0,0.0,0.0,413.2065,29.232,7.2e-05,0.13125,1,22500.0,22500.0,0.7,raw_material_qualified_pharma,32142.857143,0.7,5.333333,56250.0,2.5,1.0,7.619048,3.047619,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,22500.0,KG,0.7,1,0.82,0.06348,67500.0,67500.0,3,-16,0
SDC-VD0914320A,Supplier of Raw Materials - VD0914320A,item:055703,M-1810,edge:SDC-VD0914320A_TO_M-1810_055703,KG,45.0,300.0,300.0,0.0,550.206657,300.0,300.0,0.0,1.0,20.660325,6611.304,downstream_requirement+fia_hint,320.0,0.0,0.0,16.52826,1.16928,7.5e-05,0.045377,3,300.0,300.0,0.7,raw_material_qualified_pharma,428.571429,0.7,15.426376,750.0,2.5,1.0,22.03768,8.815072,max_daily_pulled_qty_observed_x2.5_tested,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,300.0,KG,0.7,1,20.35,0.05086,1200.0,1200.0,4,-5,1332
SDC-VD0914360C,Supplier of Packaging - VD0914360C,item:338929,M-1810,edge:SDC-VD0914360C_TO_M-1810_338929,UN,45.0,5699400.0,5699400.0,3950.0,9367598.520548,9973950.0,5695450.0,3950.0,0.999307,254437.5,81420000.0,downstream_requirement,320.0,0.0,0.0,203550.0,14400.0,0.00015,0.004176,149,340000.0,340000.0,0.75,packaging_qualified_pharma,453333.333333,0.75,179.602941,850000.0,2.5,1.0,239.470588,95.788235,max_daily_pulled_qty_observed_x2.5_tested,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,5000.0,UN,1.0,1,0.21585,0.07228,22397600.0,22397600.0,4187,-34,1344
SDC-VD0914690A,Supplier of Raw Materials - VD0914690A,item:042342,M-1430,edge:SDC-VD0914690A_TO_M-1430_042342,UN,45.0,185853360.0,185853360.0,5853360.0,259009949.233973,260194704.0,180000000.0,5853360.0,0.968505,11615835.0,3717067200.0,downstream_requirement,320.0,0.0,0.0,9292668.0,6504867.6,6.2e-05,0.008071,14,30000000.0,30000000.0,0.7,supplier_material_default_pharma,42857142.857143,0.7,86.731568,75000000.0,2.5,1.0,123.90224,49.560896,max_daily_pulled_qty_observed_x2.5_tested,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,30000000.0,UN,1.0,1,0.00221,0.09302,480000000.0,480000000.0,16,-5,903
SDC-VD0949099A,Supplier of Raw Materials - VD0949099A,item:021081,SDC-1450,edge:SDC-VD0949099A_TO_SDC-1450_021081,KG,45.0,20000.0,20000.0,20000.0,1696992.727671,1816608.0,0.0,20000.0,0.0,6.428571,20000.0,inventory_fallback+standard_lot_floor,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.7,1,12.1,1.71616,300000.0,300000.0,8,-114,4
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:001757,M-1810,edge:SDC-VD0951020A_TO_M-1810_001757,KG,45.0,9255.8256,9255.8256,81.4332,32809.853652,54290.4708,9174.3924,81.4332,0.991202,413.2065,132226.08,downstream_requirement,320.0,0.0,0.0,330.5652,23.3856,0.000167,0.007563,101,1000.0,1000.0,0.7,raw_material_qualified_pharma,1428.571429,0.7,92.558256,2500.0,2.5,1.0,132.22608,52.890432,max_daily_pulled_qty_observed_x2.5_tested,84.0,erlang_pipeline,4,case_data_fia,False,84,101,168,1.0,service_level.otif,100.0,KG,1.0,1,5.43,0.1314,48300.0,48300.0,406,-75,1407
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:001848,M-1810,edge:SDC-VD0951020A_TO_M-1810_001848,KG,45.0,6000.0,6000.0,0.0,12183.125724,7809.60285,6000.0,0.0,1.0,309.904875,99169.56,downstream_requirement+fia_hint,320.0,0.0,0.0,247.9239,17.5392,9.9e-05,0.060502,3,6000.0,6000.0,0.7,raw_material_qualified_pharma,8571.428571,0.7,11.569782,15000.0,2.5,1.0,16.52826,6.611304,max_daily_pulled_qty_observed_x2.5_tested,56.0,erlang_pipeline,4,case_data_fia,False,56,68,112,1.0,service_level.otif,6000.0,KG,0.3,2,1.58,0.1314,24000.0,24000.0,4,-6,1524
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:007923,M-1810,edge:SDC-VD0951020A_TO_M-1810_007923,KG,45.0,4627.9128,4627.9128,3034.08431,3741.662444,3305.652,1593.82849,3034.08431,0.344395,826.413,264452.16,downstream_requirement,320.0,0.0,0.0,661.1304,46.7712,2.1e-05,0.000323,381,85.410018,85.410018,0.7,raw_material_qualified_pharma,122.014311,0.7,2167.386407,213.525045,2.5,1.0,3096.266295,1238.506518,max_daily_pulled_qty_observed_x2.5_tested,3.0,erlang_pipeline,4,simulation_prep_assumption,False,3,4,21,1.0,service_level.otif,0.0,KG,0.3,2,2.18,0.1314,10188.633357,10188.633357,381,0,1819
SDC-VD0956464A,Supplier of Raw Materials - VD0956464A,item:007923,M-1810,edge:SDC-VD0956464A_TO_M-1810_007923,KG,45.0,4627.9128,4627.9128,2671.994056,3473.038866,3305.652,1955.918744,2671.994056,0.422635,826.413,264452.16,downstream_requirement,320.0,0.0,0.0,661.1304,46.7712,4.9e-05,0.000754,381,199.290043,199.290043,0.7,raw_material_qualified_pharma,284.700061,0.7,928.879884,498.225107,2.5,1.0,1326.971263,530.788505,max_daily_pulled_qty_observed_x2.5_tested,3.0,erlang_pipeline,4,simulation_prep_assumption,False,3,4,21,1.0,service_level.otif,0.0,KG,0.7,1,1.82,0.116,42913.477845,42913.477845,382,0,1819
SDC-VD0960508A,Supplier of Raw Materials - VD0960508A,item:021081,SDC-1450,edge:SDC-VD0960508A_TO_SDC-1450_021081,KG,45.0,20000.0,20000.0,20000.0,1696992.727671,1816608.0,0.0,20000.0,0.0,6.428571,20000.0,inventory_fallback+standard_lot_floor,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.2,2,12.1,1.71616,820000.0,820000.0,9,-114,19
SDC-VD0964290A,Supplier of Raw Materials - VD0964290A,item:055703,M-1810,edge:SDC-VD0964290A_TO_M-1810_055703,KG,45.0,300.0,300.0,0.0,641.919008,404.94237,300.0,0.0,1.0,20.660325,6611.304,downstream_requirement+fia_hint,320.0,0.0,0.0,16.52826,1.16928,7.5e-05,0.045377,3,300.0,300.0,0.7,raw_material_qualified_pharma,428.571429,0.7,15.426376,750.0,2.5,1.0,22.03768,8.815072,max_daily_pulled_qty_observed_x2.5_tested,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,300.0,KG,0.3,2,49.2,0.13108,900.0,900.0,3,1,1334
SDC-VD0972460A,Supplier of Raw Materials - VD0972460A,item:021081,SDC-1450,edge:SDC-VD0972460A_TO_SDC-1450_021081,KG,45.0,20000.0,20000.0,20000.0,1696992.727671,1816608.0,0.0,20000.0,0.0,6.428571,20000.0,inventory_fallback+standard_lot_floor,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.05,3,12.15,1.71616,100000.0,100000.0,3,-107,-58
SDC-VD0975221A,Supplier of Raw Materials - VD0975221A,item:021081,SDC-1450,edge:SDC-VD0975221A_TO_SDC-1450_021081,KG,45.0,20000.0,20000.0,20000.0,1696992.727671,1816608.0,0.0,20000.0,0.0,6.428571,20000.0,inventory_fallback+standard_lot_floor,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,0.0,0.0,0.0,,,no_observed_supplier_pull,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.05,4,15.0,1.71616,100000.0,100000.0,3,-107,-58
SDC-VD0989480A,Supplier of Packaging - VD0989480A,item:426331,M-1810,edge:SDC-VD0989480A_TO_M-1810_426331,UN,45.0,53737.2,53737.2,1566.75,82391.589205,78366.75,52170.45,1566.75,0.970844,2798.8125,895620.0,downstream_requirement,320.0,0.0,0.0,2239.05,158.4,0.000141,0.021438,12,19200.0,19200.0,0.75,packaging_qualified_pharma,25600.0,0.75,34.985156,48000.0,2.5,1.0,46.646875,18.65875,max_daily_pulled_qty_observed_x2.5_tested,28.0,erlang_pipeline,4,case_data_fia,False,28,34,56,1.0,service_level.otif,19200.0,UN,1.0,1,0.50393,0.07296,249600.0,249600.0,13,0,1612
SDC-VD0990780A,Supplier of Raw Materials - VD0990780A,item:002612,M-1810,edge:SDC-VD0990780A_TO_M-1810_002612,KG,45.0,23750.0,23750.0,0.0,42848.542702,43920.08,23750.0,0.0,1.0,565.47619,180952.380952,downstream_requirement+fia_hint,320.0,0.0,0.0,413.2065,29.232,7.2e-05,0.13125,1,23750.0,23750.0,0.7,raw_material_qualified_pharma,33928.571429,0.7,5.333333,59375.0,2.5,1.0,7.619048,3.047619,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,23750.0,KG,0.2,2,1.295,0.11678,23750.0,23750.0,1,1,1
SDC-VD0993480A,Supplier of Packaging - VD0993480A,item:344135,M-1430,edge:SDC-VD0993480A_TO_M-1430_344135,UN,45.0,4312000.0,4312000.0,112000.0,6173783.342466,6468000.0,4200000.0,112000.0,0.974026,192500.0,61600000.0,downstream_requirement,320.0,0.0,0.0,154000.0,107800.0,0.000114,0.068182,66,4200000.0,4200000.0,0.75,packaging_qualified_pharma,5600000.0,0.75,11.0,10500000.0,2.5,1.0,14.666667,5.866667,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,120000.0,UN,1.0,1,0.00403,0.065,12840000.0,12840000.0,107,0,1769
SDC-VD1091642A,Supplier of Raw Materials - VD1091642A,item:001893,M-1810,edge:SDC-VD1091642A_TO_M-1810_001893,KG,45.0,20900.0,20900.0,0.0,64328.326653,25646.3501,20900.0,0.0,1.0,1962.730875,628073.88,downstream_requirement,320.0,0.0,0.0,1570.1847,111.0816,9.1e-05,0.033276,5,20900.0,20900.0,0.7,raw_material_qualified_pharma,29857.142857,0.7,21.035967,52250.0,2.5,1.0,30.051382,12.020553,max_daily_pulled_qty_observed_x2.5_tested,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,20900.0,KG,0.2,2,5.105,0.14454,104500.0,104500.0,5,1,1077
SDC-VD1091642A,Supplier of Raw Materials - VD1091642A,item:002612,M-1810,edge:SDC-VD1091642A_TO_M-1810_002612,KG,45.0,22500.0,22500.0,0.0,41594.560885,42640.848,22500.0,0.0,1.0,535.714286,171428.571429,downstream_requirement+fia_hint,320.0,0.0,0.0,413.2065,29.232,7.2e-05,0.13125,1,22500.0,22500.0,0.7,raw_material_qualified_pharma,32142.857143,0.7,5.333333,56250.0,2.5,1.0,7.619048,3.047619,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,22500.0,KG,0.05,3,1.225,0.14454,22500.0,22500.0,1,2,2
SDC-VD1095770A,Supplier of Packaging - VD1095770A,item:734545,M-1430,edge:SDC-VD1095770A_TO_M-1430_734545,UN,45.0,24640.0,24640.0,5740.0,33333.163836,28196.0,18900.0,5740.0,0.767045,1540.0,492800.0,downstream_requirement,320.0,0.0,0.0,1232.0,862.4,9.8e-05,0.038352,12,18900.0,18900.0,0.75,packaging_qualified_pharma,25200.0,0.75,19.555556,47250.0,2.5,1.0,26.074074,10.42963,max_daily_pulled_qty_observed_x2.5_tested,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,6300.0,UN,1.0,1,0.42644,0.05756,88200.0,88200.0,14,0,1807
SDC-VD1096202A,Supplier of Raw Materials - VD1096202A,item:039668,M-1810,edge:SDC-VD1096202A_TO_M-1810_039668,KG,45.0,450.0,450.0,0.0,645.223719,450.0,450.0,0.0,1.0,10.714286,3428.571429,downstream_requirement+fia_hint,320.0,0.0,0.0,8.26413,0.58464,0.000144,0.13125,2,450.0,450.0,0.7,raw_material_qualified_pharma,642.857143,0.7,5.333333,1125.0,2.5,1.0,7.619048,3.047619,max_daily_pulled_qty_observed_x2.5_tested,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,450.0,KG,1.0,1,12.21,0.13108,900.0,900.0,2,0,1331
