day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1167954.8417,46297.6803,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,264.6474,1166044.5824,46234.2642,180.8992,73.8033,2414.706,0.0,0.0
2,52.5,0.0,140.0,0.0,93.2,291.7661,1163897.5322,46165.3279,214.6685,88.5503,3017.1,0.0,906.156
3,60.0,0.0,200.0,94.704,94.64,313.219,1161825.1602,46096.3936,229.4112,88.9205,3017.1,0.0,2414.706
4,55.0,0.0,255.0,149.2,94.928,1388.3496,1159759.2791,46027.4594,740.5538,99.7029,3017.1,1026.84,2896.416
5,50.0,20.0,285.0,149.2,94.9856,2756.2737,1157693.397,45958.5251,1372.1695,113.3884,3017.1,2414.706,1990.26
6,45.0,48.0,282.0,260.4,91.223,3341.9463,1155870.7191,45894.7952,1648.5235,117.6898,3017.1,3017.1,367.8422
7,40.0,48.0,274.0,73.0,86.2446,3265.284,1154126.3843,45839.0004,1557.4564,91.3549,1639.1929,3017.1,0.0
8,47.5,0.0,321.5,205.0,91.2489,3215.0961,1152422.2818,45779.318,1470.7744,80.4489,119.4403,3017.1,0.0
9,52.5,45.0,329.0,235.2168,95.0,1750.2452,1152025.8532,45774.7301,794.7892,92.0154,200.0,3017.1,19.4403
10,60.0,25.0,364.0,237.5911,95.0,1814.6149,1151587.4292,45771.1376,839.5712,92.6591,200.0,3017.1,119.4403
11,55.0,25.0,394.0,106.2,95.0,1729.0744,1149725.2475,45710.3513,772.9911,95.8475,200.0,1639.1929,192.4981
12,50.0,48.113,395.887,179.513,95.0,1871.5725,1146251.0151,45585.0831,847.8555,111.1558,200.0,119.4403,173.0578
13,45.0,25.0,415.887,210.5245,91.226,1800.2068,1143126.1011,45469.2637,809.1591,122.1099,200.0,200.0,65.5098
14,40.0,112.4827,343.4044,1234.1891,86.2452,640.9366,1142285.7201,45447.8432,320.1225,113.656,1165.3734,200.0,0.0
15,47.5,100.0,290.9044,217.4115,90.5019,432.7036,1140462.8194,45387.7069,269.6635,105.0044,2451.7571,200.0,0.0
16,52.5,0.0,343.4044,49.226,95.0,381.8123,1138476.733,45325.2092,266.7061,95.4719,3017.1,200.0,904.203
17,60.0,23.1245,380.2799,309.3276,95.0,387.3293,1136722.1065,45264.2868,280.9243,89.7005,3017.1,200.0,2412.753
18,55.0,99.226,336.0539,426.1977,95.0,1332.8604,1135028.0911,45208.6458,705.9751,99.2177,3020.1951,1165.3734,2903.9298
19,50.0,93.7471,292.3067,5691.6811,95.0,2736.1853,1138488.0967,45358.5461,1364.837,113.4539,3030.3451,2451.7571,1999.7267
20,45.0,0.0,337.3067,201.4376,91.2258,3357.5642,1136638.8395,45294.8245,1665.4382,118.2522,3037.4,3017.1,379.6402
21,40.0,16.887,360.4197,3244.3297,86.2452,3281.9122,1138080.3194,45359.3585,1574.8881,92.1165,1668.9619,3017.1,10.7016
22,47.5,100.0,307.9197,198.1843,91.249,3216.3854,1136271.207,45299.2936,1473.812,80.8676,139.7398,3020.1951,16.9951
23,52.5,0.0,360.4197,255.7114,95.0,1753.3401,1135950.4231,45295.5262,796.027,92.4523,220.3,3030.3451,33.3397
24,60.0,46.226,374.1937,204.9761,95.0,1781.0293,1135512.0438,45290.9348,811.353,92.7292,220.3,3037.4,123.1897
25,55.0,73.1128,356.081,508.352,95.0,1739.2239,1134023.5209,45239.6464,774.9434,96.2269,213.9,1668.9619,192.4981
26,50.0,48.1245,357.9565,233.4367,95.0,1881.7219,1130613.3508,45114.3857,849.4018,111.3321,203.75,139.7398,173.0584
27,45.0,0.0,402.9565,253.2605,86.9252,1561.5794,1128121.4987,45019.77,701.9912,119.244,200.0,220.3,56.9088
28,40.0,45.6226,397.3339,209.3868,74.9445,913.2415,1126876.259,44975.1716,411.7935,87.4535,192.743,220.3,0.0
29,47.5,50.0,394.8339,220.6085,72.7855,361.5897,1126503.457,44963.4572,158.902,49.7052,377.4451,213.9,0.0
