day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,554.1983,1072122.0805,42313.4301,268.8359,42.7672,1035.84,0.0,0.0,0.0
1,47.5,0.0,87.5,0.0,86.228,448.9037,1069948.0908,42249.8362,273.3424,76.1484,2413.68,0.0,16.866,0.0
2,52.5,0.0,140.0,178.064,136.4902,525.1851,1067766.7061,42180.6885,317.6427,83.6232,2413.68,0.0,1525.416,0.0
3,60.0,0.0,200.0,103.28,178.7296,509.8955,1065568.3258,42111.5093,309.9833,88.0915,2413.68,0.0,3033.966,0.0
4,55.0,18.432,236.568,145.712,211.7165,533.2304,1063402.3304,42042.3073,328.5427,91.9337,2413.68,0.0,4542.516,0.0
5,50.0,39.6288,246.9392,309.6873,236.2556,1529.6994,1061401.2846,41973.0941,794.2059,104.5831,2413.68,1035.84,5015.226,0.0
6,45.0,44.2368,247.7024,254.6581,250.4232,2120.0747,1060264.5202,41938.0701,1073.3751,111.0916,2417.9652,2413.68,4037.6618,716.5612
7,40.0,23.04,264.6624,315.2053,254.6807,1973.8718,1059560.0285,41913.0375,1010.3287,124.9174,2503.9822,2413.68,2936.275,1433.1225
8,47.5,69.12,243.0424,139.3186,260.3254,2057.0031,1058357.6541,41881.4965,1058.5734,148.698,2573.68,2413.68,2008.6597,2149.6837
9,52.5,0.0,295.5424,164.2791,267.9019,2040.0308,1057128.4371,41845.0873,1037.7231,149.3689,2573.68,2413.68,1271.4145,2866.245
10,60.0,67.3809,288.1615,89.5804,275.3716,2040.1083,1055764.4628,41808.6672,1038.3035,150.1869,2573.68,2413.68,534.1692,3582.8062
11,55.0,0.0,343.1615,100.9977,282.0762,2041.9762,1054488.2707,41772.2458,1017.9612,141.039,2047.8037,2417.9652,318.5151,4299.3675
12,50.0,65.6525,327.509,294.0497,287.2869,2168.9507,1053298.3942,41735.8241,1051.5068,138.528,1210.5585,2503.9822,328.3843,5015.9287
13,45.0,19.0058,353.5033,437.595,287.3826,2218.6457,1052463.7455,41705.0076,1043.2006,128.9411,259.4479,2573.68,264.4484,5749.99
14,40.0,44.3516,349.1517,113.6367,281.4339,2133.9511,1051556.1378,41681.4972,992.5981,125.4389,160.0,2573.68,192.6388,5779.7891
15,47.5,65.0858,331.5659,350.6134,279.6867,2166.902,1050633.8026,41657.3842,1002.6233,125.5928,160.0,2573.68,130.8369,5553.691
16,52.5,111.1658,272.9001,538.4589,281.9126,2197.701,1049151.369,41600.6414,1014.6303,126.156,160.0,2047.8037,76.5369,5445.4785
17,60.0,42.0458,290.8543,306.329,285.5101,2176.5505,1046694.2774,41510.4278,1000.4215,126.339,160.0442,1210.5585,22.2369,5337.266
18,55.0,0.0,345.8543,749.2285,289.4125,2189.9132,1043760.9685,41382.1766,1014.5471,117.4356,138.5353,259.4479,0.0,5217.0663
19,50.0,42.6125,353.2418,543.7708,292.5955,2214.7207,1040457.4549,41250.9296,1082.7068,127.1884,1405.4519,160.0,4.5084,3537.4475
20,45.0,44.3409,353.9009,177.7932,291.224,2138.4477,1037011.3357,41124.7553,1080.2053,128.5413,2441.7089,160.0,378.3567,1857.8288
21,40.0,46.08,347.8209,610.2997,284.2136,2078.5528,1034245.444,41004.892,1057.9214,116.9266,2429.92,160.0,1699.0231,153.1992
22,47.5,23.04,372.2809,316.5498,281.6981,544.7447,1032609.1956,40945.8296,351.7914,99.795,2429.92,160.0442,3171.6321,118.1653
23,52.5,67.3916,357.3893,495.0593,283.368,541.7044,1030944.307,40881.308,338.2915,100.8387,2429.92,138.5353,4680.5638,107.7486
24,60.0,0.0,417.3893,435.9972,286.5632,1852.7135,1029192.1967,40815.603,956.3263,114.2984,2429.92,1405.4519,4867.8727,97.332
25,55.0,21.3009,451.0884,1721.8921,290.1746,2134.3694,1029451.1248,40814.8734,1068.0643,117.51,2429.92,2441.7089,4009.9253,803.4765
26,50.0,82.3525,418.7359,245.4352,293.1469,2097.4194,1028202.191,40775.4327,1058.473,133.5053,2511.9113,2429.92,3167.2397,1458.5038
27,45.0,67.3916,396.3443,2075.8828,291.623,2064.6477,1028978.3012,40808.4865,1058.8751,154.123,2589.92,2429.92,2227.4085,2149.6837
28,40.0,23.04,413.3043,2430.6655,284.5023,2027.4361,1030379.2679,40848.6408,1049.1049,151.3566,2589.92,2429.92,1202.3103,2866.245
29,47.5,67.3916,393.4128,484.2123,281.907,2065.137,1029552.6714,40818.2328,1062.7414,151.3651,2584.91,2429.92,343.2011,3582.8062
30,47.5,23.04,417.8728,1763.8846,280.769,2046.1535,1030029.7625,40850.5608,1015.9523,135.5237,1808.4013,2429.92,287.9893,4299.3675
31,47.5,23.04,442.3328,2528.1799,281.3567,2124.0177,1031264.8175,40882.6584,1012.9804,129.0535,888.9876,2511.9113,300.8979,5015.9287
32,47.5,67.3809,422.4518,3413.2164,282.4133,2175.019,1033364.9383,40982.4088,1006.1031,126.0038,161.3793,2589.92,239.1576,5749.99
33,47.5,21.3009,448.6509,1775.6597,283.4006,2153.1281,1033897.0519,41016.325,992.8639,125.9965,166.5603,2589.92,179.8535,5681.0581
34,47.5,40.3173,455.8335,355.0026,284.1863,2218.5762,1032917.0232,40986.8402,1038.5243,126.7753,168.48,2584.91,123.668,5494.2627
35,47.5,40.3173,463.0162,184.8484,284.7764,2175.0606,1031036.2327,40924.6229,1008.2913,126.4048,168.48,1808.4013,69.4028,5307.4774
36,47.5,21.8649,488.6513,2309.1296,285.2098,2173.9209,1030380.3764,40892.7488,1008.202,126.4567,169.2753,888.9876,15.1378,5120.6941
37,47.5,43.6598,492.4915,198.639,285.5253,2122.6314,1026918.365,40765.2239,1009.7921,111.1279,286.1272,161.3793,16.8409,4551.4139
38,47.5,131.1801,408.8114,2741.7064,285.754,2094.5908,1025946.5173,40702.4842,1070.1889,123.7032,1811.7984,166.5603,19.565,2871.7952
39,47.5,0.0,456.3114,3587.758,285.9197,2092.4427,1025956.2226,40706.6033,1099.4197,124.7345,2568.32,168.48,804.2981,1191.4942
40,47.5,43.776,460.0354,1779.6298,286.0396,1447.9917,1024785.4459,40672.0098,802.4996,112.3677,2568.32,168.48,2388.982,126.2969
41,47.5,21.888,485.6474,1699.5603,286.1264,394.8906,1024654.3493,40679.4057,302.3638,101.8462,2568.32,169.2753,3947.073,113.2761
42,47.5,87.551,445.5964,1796.6892,286.1893,562.1225,1024497.4327,40685.7662,359.9706,103.5254,2568.32,286.1272,5288.9093,100.2553
43,47.5,21.888,471.2084,3588.1093,286.2347,2149.3593,1026069.9439,40751.7641,1080.3293,119.3981,2568.085,1811.7984,5052.9774,87.2344
44,47.5,0.0,518.7084,339.7592,286.2676,2198.1189,1025121.7561,40715.668,1096.0827,122.7496,2581.477,2568.32,4083.441,776.5513
45,47.5,43.776,522.4324,1949.947,286.2914,2201.3187,1025736.6704,40747.2984,1115.6237,145.1862,2677.4615,2568.32,3117.2372,1433.1225
46,47.5,21.888,548.0444,3817.8282,286.3086,2142.9952,1028302.1246,40848.4023,1087.6659,155.3277,2719.84,2568.32,2204.021,2149.6837
47,47.5,0.0,595.5444,2570.3854,286.3211,2053.0706,1029735.7078,40880.8052,1026.2786,154.4298,2719.84,2568.32,1332.8171,2866.245
48,47.5,218.88,424.1644,2366.5408,286.3301,2118.7347,1030677.9403,40916.5738,1070.8331,154.5232,2691.6243,2568.085,489.8289,3582.8062
49,47.5,0.0,471.6644,23.3185,286.3366,2090.7966,1029538.3311,40883.6207,1018.5435,142.1523,1972.2618,2581.477,321.4899,4299.3675
