day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,374.8076,853244.7991,1407.5673,1809.7294,804.3242,4021.6208,2059.18,70.2613,0.0,0.0,0.0,0.0,25557.1536,0.0,0.0
1,47.5,0.0,87.5,25712.3915,38.0,107.6713,902964.1186,1503.4249,1932.9748,859.0999,4295.4996,598.9514,1.8889,0.0,0.0,0.0,0.0,25557.1536,0.0,0.0
2,52.5,0.0,140.0,25712.3915,34.0,200.1532,952742.8039,1599.2132,2056.1313,913.8361,4569.1806,837.1681,2.7283,0.0,0.0,0.0,0.0,25557.1536,0.0,0.0
3,60.0,100.0,100.0,25892.3915,53.9,178.6429,1001867.5566,1695.0115,2179.3005,968.578,4842.8899,843.596,2.9385,0.0,0.0,0.0,0.0,25557.1536,0.0,0.0
4,55.0,141.25,13.75,25501.3415,54.78,70.0269,1050635.2188,1790.452,2302.0097,1023.1154,5115.5771,248.3877,1.8712,0.0,0.0,0.0,0.0,25557.1536,0.0,0.0
5,50.0,63.75,0.0,25555.0915,50.956,61.1856,1099688.1388,1885.9781,2424.829,1077.7018,5388.5088,209.0484,1.701,0.0,0.0,0.0,0.0,25557.1536,0.0,0.0
6,45.0,37.5,7.5,25416.7915,46.1912,51.3994,1148819.6762,1981.4591,2547.5902,1132.2623,5661.3116,166.8769,1.5013,0.0,0.0,0.0,0.0,25557.1536,0.0,0.0
7,40.0,47.5,0.0,25621.3415,41.2382,32.3586,1197924.2569,2076.7624,2670.1231,1186.7214,5933.6069,97.0044,1.205,0.0,0.0,0.0,0.0,25128.5822,0.0,0.0
8,47.5,47.5,0.0,25395.0915,44.4346,107.7002,1246605.9075,2171.9345,2792.4872,1241.1054,6205.5272,599.0614,2.0268,0.0,0.0,0.0,0.0,25128.5822,0.0,0.0
9,52.5,52.5,0.0,25501.1651,40.1869,186.368,1295471.2129,2267.1263,2914.8766,1295.5007,6477.5036,795.9285,2.7226,0.0,0.0,0.0,0.0,25128.5822,0.0,0.0
10,60.0,60.0,0.0,25464.2129,56.0374,176.2899,1343700.4294,2362.232,3037.1554,1349.8468,6749.2342,836.5608,2.9607,0.0,0.0,0.0,0.0,25128.5822,0.0,0.0
11,55.0,55.0,0.0,25443.3635,55.2075,70.4563,1392051.1349,2457.294,3159.3779,1404.168,7020.8399,249.6745,1.8846,0.0,0.0,0.0,0.0,25128.5822,0.0,0.0
12,50.0,50.0,0.0,25677.3648,51.0415,61.2715,1440808.1753,2552.5651,3281.8694,1458.6086,7293.0432,209.3057,1.7037,0.0,0.0,0.0,0.0,25128.5822,0.0,0.0
13,45.0,45.0,0.0,25360.0915,46.2083,51.4165,1489446.275,2647.6967,3404.1815,1512.9695,7564.8477,166.9284,1.5018,0.0,0.0,0.0,0.0,25128.5822,0.0,0.0
14,40.0,40.0,0.0,25393.8415,41.2417,41.4275,1538321.657,2742.8884,3526.5708,1567.3648,7836.8241,124.1494,1.2958,0.0,0.0,0.0,0.0,25128.5822,0.0,0.0
15,47.5,47.5,0.0,25352.5915,46.2483,114.2852,1586885.3683,2838.0443,3648.9141,1621.7396,8108.6979,618.778,2.1314,0.0,0.0,0.0,0.0,25128.5822,0.0,0.0
16,52.5,52.5,0.0,25426.3196,43.3154,175.6821,1635567.7523,2933.1431,3771.1839,1676.0818,8380.4088,763.9547,2.6827,0.0,0.0,0.0,0.0,25128.5822,0.0,0.0
17,60.0,60.0,0.0,25401.3415,56.6631,241.31,1683645.3249,3028.1839,3893.3793,1730.3908,8651.954,864.2009,3.6242,0.0,0.0,0.0,0.0,25128.5822,0.0,0.0
18,55.0,55.0,0.0,25433.8493,55.3326,160.4421,1731891.7799,3123.1793,4015.5162,1784.6739,8923.3694,285.9953,2.7871,0.0,0.0,0.0,0.0,25128.5822,0.0,0.0
19,50.0,50.0,0.0,25461.0505,51.0665,144.2287,1780348.5986,3218.2408,4137.7382,1838.9947,9194.9737,242.5539,2.5338,0.0,0.0,0.0,0.0,25128.5822,0.0,0.0
20,45.0,45.0,0.0,25781.8728,46.2133,126.472,1829333.2341,3313.6318,4260.3838,1893.5039,9467.5195,196.9636,2.2525,0.0,0.0,0.0,0.0,25128.5822,0.0,0.0
21,40.0,40.0,0.0,25450.7627,41.2427,108.4066,1853069.9381,3355.821,4314.627,1917.612,9588.0599,150.9436,1.9656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,47.5,47.5,0.0,25429.1101,46.2485,199.311,1876496.5525,3397.9253,4368.7611,1941.6716,9708.358,678.508,2.9816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,52.5,52.5,0.0,25544.1697,45.299,241.3223,1900027.2618,3440.0919,4422.9753,1965.7668,9828.8341,769.6658,3.3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,60.0,60.0,0.0,24533.5482,57.0598,269.9821,1922064.7264,3481.3534,4476.0258,1989.3448,9946.724,876.7046,3.9194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,55.0,55.0,0.0,24575.0187,55.412,160.6507,1944320.5479,3522.6736,4529.1518,2012.9563,10064.7817,286.2857,2.7909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,50.0,50.0,0.0,24466.4763,51.0824,144.2704,1966653.5663,3563.9718,4582.2494,2036.5553,10182.7764,242.612,2.5346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,45.0,45.0,0.0,24427.1445,46.2165,126.4803,1989154.7625,3605.2576,4635.3312,2060.1472,10300.7361,196.9752,2.2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,40.0,40.0,0.0,24886.8663,41.2433,108.4083,2012327.5443,3646.921,4688.8984,2083.9548,10419.7741,150.9459,1.9656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,47.5,47.5,0.0,24583.8084,46.2487,206.7497,2034901.4133,3688.3532,4742.1684,2107.6304,10538.1521,700.7732,3.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,47.5,47.5,0.0,24454.1173,42.7867,182.2803,2057501.4835,3729.7021,4795.3312,2131.2583,10656.2917,487.7544,2.7373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,47.5,47.5,0.0,24515.9937,46.5573,169.8763,2080032.6933,3771.0939,4848.5493,2154.9108,10774.554,434.7608,2.6939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,47.5,47.5,0.0,24466.1168,47.3115,171.8585,2102483.4156,3812.4294,4901.695,2178.5311,10892.6556,437.5208,2.7298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,47.5,47.5,0.0,24560.7675,47.4623,172.255,2125022.6666,3853.7489,4954.82,2202.1422,11010.7111,438.0728,2.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,47.5,47.5,0.0,24610.7267,47.4925,172.3342,2147610.6523,3895.1449,5008.0434,2225.7971,11128.9854,438.1832,2.7385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,47.5,47.5,0.0,24474.1374,47.4985,172.3501,2170061.8039,3936.4589,5061.1614,2249.4051,11247.0254,438.2053,2.7387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,47.5,47.5,0.0,24674.8128,47.4997,172.3533,2192713.5819,3977.8999,5114.4427,2273.0856,11365.4282,438.2097,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,47.5,47.5,0.0,24506.4322,47.4999,172.3539,2215196.9695,4019.258,5167.6175,2296.7189,11483.5944,438.2106,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,47.5,47.5,0.0,24655.1105,47.5,172.354,2237829.0334,4060.7384,5220.9494,2320.4219,11602.1097,438.2107,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,47.5,47.5,0.0,24610.1514,47.5,172.3541,2260416.1378,4102.1817,5274.2336,2344.1038,11720.5192,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,47.5,47.5,0.0,24406.0135,47.5,172.3541,2282799.1043,4143.4762,5327.3266,2367.7007,11838.5035,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,47.5,47.5,0.0,24601.7756,47.5,172.3541,2305377.8329,4184.893,5380.5768,2391.3674,11956.8372,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,47.5,47.5,0.0,18473.4154,47.5,172.3541,2321828.2013,4226.2297,5433.7239,2414.9884,12074.9421,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
