day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,554.1983,1173511.2944,46286.971,268.8359,42.7672,1035.84,0.0,0.0,0.0
1,47.5,0.0,87.5,0.0,86.228,448.9037,1171337.3048,46223.3771,273.3424,76.1484,2413.68,0.0,16.866,0.0
2,52.5,0.0,140.0,158.864,136.4902,506.7531,1169155.92,46154.2294,304.8196,83.4389,2413.68,0.0,1525.416,0.0
3,60.0,0.0,200.0,122.48,178.7296,528.3275,1166957.5397,46085.0502,322.8065,88.2758,2413.68,0.0,3033.966,0.0
4,55.0,18.432,236.568,18.432,211.7165,488.9936,1164710.3443,46015.845,297.7672,91.4913,2413.68,0.0,4542.516,0.0
5,50.0,39.6288,246.9392,248.1088,236.2556,1527.8562,1162649.64,45946.6293,792.9236,104.5646,2413.68,1035.84,5015.226,0.0
6,45.0,0.0,291.9392,351.2585,250.4232,2301.1007,1161465.144,45904.0674,1157.5703,112.9019,2417.9652,2413.68,4037.6618,527.9925
7,40.0,21.1968,310.7424,69.2181,254.6807,2177.9378,1160303.9397,45871.4822,1110.5528,126.958,2503.9822,2413.68,2943.8178,1055.985
8,47.5,69.12,289.1224,361.2853,260.3254,2193.6882,1159181.1516,45832.4087,1111.9206,150.0649,2573.68,2413.68,2023.7452,1583.9775
9,52.5,0.0,341.6224,227.877,267.9019,2282.1084,1157763.3684,45788.4569,1164.3919,151.7897,2573.68,2413.68,1294.0427,2111.97
10,60.0,23.04,378.5824,69.2284,275.3716,2244.1636,1156210.8253,45744.4941,1138.5202,152.2275,2573.68,2413.68,564.3402,2639.9625
11,55.0,23.04,410.5424,69.2395,282.0762,2248.348,1154664.8645,45700.5267,1121.298,143.857,2085.5175,2417.9652,318.5151,3167.955
12,50.0,86.3867,374.1557,318.9862,287.2869,2354.0109,1153286.4193,45656.5622,1140.3188,141.2837,1255.815,2503.9822,328.3843,3695.9475
13,45.0,152.0498,267.1059,456.3551,287.3826,2330.5517,1152220.9178,45618.2004,1081.421,131.1162,312.2471,2573.68,264.4484,4241.44
14,40.0,0.0,307.1059,105.2,281.4339,2291.9371,1151184.6563,45586.2991,1060.7643,127.0187,160.0,2573.68,192.6388,4082.6703
15,47.5,0.0,354.6059,383.4212,279.6867,2307.6213,1150213.632,45547.9169,1058.7771,127.0,160.0,2573.68,130.8369,3668.0035
16,52.5,23.04,384.0659,67.4383,281.9126,2379.2831,1148196.8693,45485.1239,1099.2124,127.9719,160.0,2085.5175,76.5369,3371.2222
17,60.0,0.0,444.0659,248.838,285.5101,2424.9681,1145510.8206,45389.1511,1131.501,128.8232,160.0442,1255.815,22.2369,3074.441
18,55.0,88.6819,410.384,2048.0464,289.4125,2387.6498,1143634.4714,45328.0077,1110.3679,119.4129,138.5353,312.2471,0.0,2777.6597
19,50.0,44.3516,416.0325,232.6765,292.5955,2349.6667,1139877.5557,45194.7593,1133.3356,127.7836,1367.7382,160.0,4.5084,1033.2545
20,45.0,86.3973,374.6351,328.2396,291.224,1362.2265,1137348.3902,45098.8628,714.2704,120.7791,2441.7089,160.0,348.1857,140.0
21,40.0,19.0058,395.6293,917.1949,284.2136,495.3988,1136565.5866,45046.8726,332.2225,101.0951,2429.92,160.0,1637.3976,132.4892
22,47.5,23.04,420.0893,2230.8403,281.6981,547.9031,1136840.3387,45061.2549,358.5734,99.8266,2429.92,160.0442,3042.1217,118.1653
23,52.5,0.0,472.5893,529.9625,283.368,520.9596,1135299.3541,44997.7223,323.8593,100.6313,2429.92,138.5353,4550.2251,107.7486
24,60.0,23.04,509.5493,186.4802,286.5632,1816.5189,1133274.6758,44931.0031,939.4947,113.9364,2429.92,1367.7382,4775.2478,97.332
25,55.0,67.3809,497.1684,135.0378,290.1746,2315.3954,1131712.1008,44882.9484,1152.2595,119.3203,2429.92,2441.7089,3915.7918,614.9078
26,50.0,84.6583,462.5101,1116.9141,293.1469,2347.5654,1131071.7714,44835.9899,1190.755,136.0067,2511.9113,2429.92,3080.6489,1081.3663
27,45.0,90.4316,417.0786,437.2396,291.623,2224.3622,1130019.8292,44795.9216,1128.2438,155.7202,2589.92,2429.92,2148.3605,1583.9775
28,40.0,69.12,387.9586,410.3521,284.5023,2162.3821,1129213.8338,44763.3597,1101.2422,152.706,2589.92,2429.92,1130.805,2111.97
29,47.5,0.0,435.4586,93.0182,281.907,2242.1288,1127879.0683,44725.2698,1144.13,153.135,2584.91,2429.92,279.2385,2639.9625
30,47.5,46.08,436.8786,250.3942,280.769,2243.8901,1126613.6534,44684.8963,1109.5163,136.3727,1751.9816,2429.92,287.9893,3167.955
31,47.5,0.0,484.3786,22.5811,281.3567,2286.0273,1125197.3896,44644.255,1081.9908,129.696,840.1106,2511.9113,300.8979,3695.9475
32,47.5,19.0058,512.8728,1258.5076,282.4133,2403.1635,1124953.5261,44644.1006,1123.0786,128.2852,161.3793,2589.92,239.1576,4241.44
33,47.5,44.3409,516.0318,619.3659,283.4006,2334.0619,1124117.8334,44604.7398,1076.995,127.8058,166.5603,2589.92,179.8535,3885.8836
34,47.5,103.6641,459.8678,2279.1548,284.1863,2356.0789,1124855.3781,44637.3947,1092.4404,128.1504,168.48,2584.91,123.668,3510.5195
35,47.5,43.7705,463.5973,609.91,284.7764,2334.2032,1123174.0029,44564.592,1077.2622,127.9962,168.48,1751.9816,69.4028,3135.1654
36,47.5,0.0,511.0973,2158.504,285.2098,2354.9012,1122151.9877,44527.9526,1092.3654,128.2665,169.2753,840.1106,15.1378,2759.8133
37,47.5,88.0113,470.5859,133.9816,285.5253,2303.6538,1118392.4024,44391.6073,1098.0517,114.9717,387.8035,161.3793,16.8409,1994.7234
38,47.5,43.6377,474.4483,5957.2481,285.754,2231.8408,1120580.67,44472.5025,1128.298,127.2601,1921.0175,166.5603,19.565,126.5359
39,47.5,21.8649,500.0833,188.9973,285.9197,532.7469,1118794.433,44412.3816,389.1473,109.1375,2568.32,168.48,921.0598,139.3178
40,47.5,43.7714,503.812,3812.5649,286.0396,437.9021,1120708.7726,44498.5159,332.7069,102.2668,2568.32,168.48,2438.0205,126.2969
41,47.5,65.6638,485.6482,523.4544,286.1264,394.8906,1119357.7943,44438.8391,302.3638,101.8462,2568.32,169.2753,3954.0244,113.2761
42,47.5,87.5518,445.5964,2173.8205,286.1893,703.5077,1119532.4083,44449.2984,435.8236,104.9393,2568.32,387.8035,5194.1845,100.2553
