day,node_id,item_id,stock_end_of_day
0,DC-1920,item:268091,379618.999998
0,DC-1920,item:268967,1037234.142854
1,DC-1920,item:268091,371795.612243
1,DC-1920,item:268967,1019294.142853
2,DC-1920,item:268091,363514.693875
2,DC-1920,item:268967,1001354.142852
3,DC-1920,item:268091,369176.244895
3,DC-1920,item:268967,983414.142851
4,DC-1920,item:268091,388780.265303
4,DC-1920,item:268967,1073274.14285
5,DC-1920,item:268091,393526.755099
5,DC-1920,item:268967,1055334.142849
6,DC-1920,item:268091,383415.714282
6,DC-1920,item:268967,1037394.142848
7,DC-1920,item:268091,387247.142853
7,DC-1920,item:268967,1019454.142847
8,DC-1920,item:268091,389652.122445
8,DC-1920,item:268967,1001514.142846
9,DC-1920,item:268091,391733.795914
9,DC-1920,item:268967,983574.142845
10,DC-1920,item:268091,379092.16326
10,DC-1920,item:268967,965634.142844
11,DC-1920,item:268091,394927.224485
11,DC-1920,item:268967,947694.142843
12,DC-1920,item:268091,381638.979587
12,DC-1920,item:268967,929754.142842
13,DC-1920,item:268091,396827.428566
13,DC-1920,item:268967,911814.142841
14,DC-1920,item:268091,397292.571423
14,DC-1920,item:268967,893874.14284
15,DC-1920,item:268091,400742.020403
15,DC-1920,item:268967,875934.142839
16,DC-1920,item:268091,403576.346934
16,DC-1920,item:268967,857994.142838
17,DC-1920,item:268091,420195.551016
17,DC-1920,item:268967,840054.142837
18,DC-1920,item:268091,407399.632649
18,DC-1920,item:268967,822114.142836
19,DC-1920,item:268091,393988.591833
19,DC-1920,item:268967,804174.142835
20,DC-1920,item:268091,386593.020405
20,DC-1920,item:268967,786234.142834
21,DC-1920,item:268091,366309.591833
21,DC-1920,item:268967,768294.142833
22,DC-1920,item:268091,375958.897952
22,DC-1920,item:268967,750354.142832
23,DC-1920,item:268091,381741.551015
23,DC-1920,item:268967,732414.142831
24,DC-1920,item:268091,387715.102037
24,DC-1920,item:268967,714474.14283
25,DC-1920,item:268091,419658.653066
25,DC-1920,item:268967,696534.142829
26,DC-1920,item:268091,446010.448991
26,DC-1920,item:268967,694067.183646
27,DC-1920,item:268091,438156.693891
27,DC-1920,item:268967,686822.755075
28,DC-1920,item:268091,433137.632665
28,DC-1920,item:268967,686822.755075
29,DC-1920,item:268091,424711.183684
29,DC-1920,item:268967,686822.755075
30,DC-1920,item:268091,416412.000009
30,DC-1920,item:268967,686822.755075
31,DC-1920,item:268091,408240.08164
31,DC-1920,item:268967,686822.755075
32,DC-1920,item:268091,406022.244893
32,DC-1920,item:268967,686822.755075
33,DC-1920,item:268091,412230.857127
33,DC-1920,item:268967,686822.755075
34,DC-1920,item:268091,420911.83672
34,DC-1920,item:268967,686822.755075
35,DC-1920,item:268091,423638.734691
35,DC-1920,item:268967,686822.755075
36,DC-1920,item:268091,421139.387766
36,DC-1920,item:268967,686822.755075
37,DC-1920,item:268091,414702.61226
37,DC-1920,item:268967,686822.755075
38,DC-1920,item:268091,406545.673475
38,DC-1920,item:268967,686822.755075
39,DC-1920,item:268091,393666.122455
39,DC-1920,item:268967,686822.755075
40,DC-1920,item:268091,391899.34694
40,DC-1920,item:268967,686822.755075
41,DC-1920,item:268091,403693.346935
41,DC-1920,item:268967,686822.755075
42,DC-1920,item:268091,427333.959169
42,DC-1920,item:268967,686822.755075
43,DC-1920,item:268091,427360.897949
43,DC-1920,item:268967,686822.755075
44,DC-1920,item:268091,411715.55101
44,DC-1920,item:268967,686822.755075
45,DC-1920,item:268091,395044.244888
45,DC-1920,item:268967,686822.755075
46,DC-1920,item:268091,399346.530623
46,DC-1920,item:268967,686822.755075
47,DC-1920,item:268091,380623.306134
47,DC-1920,item:268967,686822.755075
48,DC-1920,item:268091,374368.326531
48,DC-1920,item:268967,686822.755075
49,DC-1920,item:268091,349053.183671
49,DC-1920,item:268967,686822.755075
50,DC-1920,item:268091,367392.448967
50,DC-1920,item:268967,686822.755075
