day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,15.399275,53100.96,880.0,880.0,6.9784,186.56,7.04,8496.15184,1.42912,1.07184,6.78832,1.7864,2858.24,0.428736,0.035728,0.035728,1.321936,0.071456,1.7864,880.0,880.0,9.68,357.28,160920.0
1,16.816708,57988.662,961.0,961.0,7.62073,203.732,7.688,9278.183998,1.560664,1.170498,7.413154,1.95083,3121.328,0.468199,0.039017,0.039017,1.443614,0.078033,1.95083,961.0,961.0,10.571,390.166,178800.0
2,18.132646,62526.3804,1036.2,1036.2,8.217066,219.6744,8.2896,10004.218792,1.682789,1.262092,7.993247,2.103486,3040.7776,0.504837,0.04207,0.04207,1.55658,0.084139,2.103486,1036.2,1036.2,11.3982,420.6972,196680.0
3,19.375788,66813.07608,1107.24,1107.24,8.780413,234.73488,8.85792,10690.089958,1.798158,1.348618,8.541249,2.247697,2946.71552,0.539447,0.044954,0.044954,1.663296,0.089908,2.247697,1107.24,1107.24,12.17964,449.53944,214560.0
4,20.639368,71170.251216,1179.448,1179.448,9.353023,250.042976,9.435584,11387.237836,1.915424,1.436568,9.098262,2.394279,2856.447104,0.574627,0.047886,0.047886,1.771767,0.095771,2.394279,1179.448,1179.448,12.973928,478.855888,232440.0
5,21.942035,75662.206243,1253.8896,1253.8896,9.943345,265.824595,10.031117,12105.950491,2.036317,1.527238,9.672504,2.545396,2773.433421,0.610895,0.050908,0.050908,1.883593,0.101816,2.545396,1253.8896,1253.8896,13.792786,509.079178,250320.0
6,23.287517,80301.801249,1330.77792,1330.77792,10.553069,282.124919,10.646223,12848.285538,2.161183,1.620888,10.265621,2.701479,2698.366684,0.648355,0.05403,0.05403,1.999095,0.220602,2.701479,1330.77792,1330.77792,14.638557,540.295836,268200.0
7,24.676561,85091.60825,1410.155584,1410.155584,11.182534,298.952984,11.281245,13614.6545,2.290093,1.71757,10.87794,2.862616,2631.385337,0.687028,0.057252,0.057252,2.118336,0.227048,2.862616,1410.155584,1410.155584,15.511711,572.523167,286080.0
8,26.021819,89730.43165,1487.031117,1487.031117,11.792157,315.250597,11.896249,14356.86609,2.414939,1.811204,11.470958,3.018673,2556.277067,0.724482,0.060373,0.060373,2.233818,0.23329,3.018673,1487.031117,1487.031117,16.357342,603.734633,303960.0
9,27.323322,94218.37433,1561.406223,1561.406223,12.381951,331.018119,12.49125,15074.93677,2.535724,1.901793,12.044688,3.169655,2515.170346,0.760717,0.063393,0.063393,2.345544,0.239329,3.169655,1561.406223,1561.406223,17.175468,633.930927,321840.0
