day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,25712.3915,40.0,331.2827,853197.9716,1407.5176,1809.6655,804.2958,4021.4788,1823.2166,53.8067,0.0,0.0,0.0,0.0,25466.8012,0.0,0.0
1,47.5,43.75,43.75,25872.3915,38.0,178.1697,902872.6903,1503.354,1932.8837,859.0594,4295.2972,790.6744,2.5492,0.0,0.0,0.0,0.0,25466.8012,0.0,0.0
2,52.5,26.25,70.0,25387.5915,49.6,137.3215,951680.5984,1598.7722,2055.5643,913.5841,4567.9207,636.2944,2.375,0.0,0.0,0.0,0.0,25466.8012,0.0,0.0
3,60.0,130.0,0.0,25597.5915,57.92,170.6787,1000245.5559,1694.2309,2178.2969,968.1319,4840.6597,800.479,2.8766,0.0,0.0,0.0,0.0,25466.8012,0.0,0.0
4,55.0,55.0,0.0,25495.1415,55.584,75.8322,1048966.5889,1789.6275,2300.9497,1022.6443,5113.2216,278.6292,1.881,0.0,0.0,0.0,0.0,25466.8012,0.0,0.0
5,50.0,50.0,0.0,25589.1435,51.1168,66.3451,1097965.6948,1885.1495,2423.7637,1077.2283,5386.1415,237.3542,1.6959,0.0,0.0,0.0,0.0,25466.8012,0.0,0.0
6,45.0,45.0,0.0,25460.3415,46.2234,56.4298,1147036.6785,1980.6323,2546.5272,1131.7899,5658.9494,194.7961,1.4979,0.0,0.0,0.0,0.0,25466.8012,0.0,0.0
7,40.0,40.0,0.0,25376.5515,41.2447,46.4289,1195799.3025,2075.7332,2668.7998,1186.1332,5930.6662,151.9814,1.2973,0.0,0.0,0.0,0.0,25038.2298,0.0,0.0
8,47.5,47.5,0.0,25424.1175,46.2489,188.5784,1244269.8713,2170.7689,2790.9885,1240.4393,6202.1967,712.6263,2.8199,0.0,0.0,0.0,0.0,25038.2298,0.0,0.0
9,52.5,52.5,0.0,25426.8839,51.2498,222.2083,1292514.7345,2265.7423,2913.0972,1294.7099,6473.5493,674.5524,3.2572,0.0,0.0,0.0,0.0,25038.2298,0.0,0.0
10,60.0,60.0,0.0,25629.127,58.25,265.6103,1340645.1985,2360.8442,3035.3711,1349.0538,6745.269,839.3181,3.8978,0.0,0.0,0.0,0.0,25038.2298,0.0,0.0
11,55.0,55.0,0.0,25509.0639,55.65,166.2764,1388858.6333,2455.8905,3157.5735,1403.366,7016.83,314.9849,2.8522,0.0,0.0,0.0,0.0,25038.2298,0.0,0.0
12,50.0,50.0,0.0,25612.717,51.13,149.3955,1437369.1897,2551.032,3279.8983,1457.7326,7288.6629,270.6142,2.5868,0.0,0.0,0.0,0.0,25038.2298,0.0,0.0
13,45.0,45.0,0.0,25541.5666,46.226,131.5053,1486017.6513,2646.1535,3402.1973,1512.0877,7560.4385,224.8381,2.3031,0.0,0.0,0.0,0.0,25038.2298,0.0,0.0
14,40.0,40.0,0.0,25378.3384,41.2452,113.4133,1534715.0577,2741.2054,3524.4069,1566.4031,7832.0154,178.7809,2.0157,0.0,0.0,0.0,0.0,25038.2298,0.0,0.0
15,47.5,47.5,0.0,25426.6354,46.249,221.5659,1583155.1529,2836.2118,3646.5581,1620.6925,8103.4624,725.8264,3.2042,0.0,0.0,0.0,0.0,25038.2298,0.0,0.0
16,52.5,52.5,0.0,25527.4697,51.2498,222.2105,1631500.5989,2931.3024,3768.8173,1675.0299,8375.1496,674.5587,3.3175,0.0,0.0,0.0,0.0,25038.2298,0.0,0.0
17,60.0,60.0,0.0,25597.2197,58.25,265.6104,1679599.1555,3026.365,3891.0408,1729.3514,8646.7572,839.3185,3.9012,0.0,0.0,0.0,0.0,25038.2298,0.0,0.0
18,55.0,55.0,0.0,25664.2937,55.65,166.2764,1727967.82,3121.5162,4013.3779,1783.7235,8918.6176,314.9849,2.8522,0.0,0.0,0.0,0.0,25038.2298,0.0,0.0
19,50.0,50.0,0.0,24407.7936,51.13,149.3955,1775273.4531,3215.6881,4134.4561,1837.5361,9187.6803,270.6142,2.5868,0.0,0.0,0.0,0.0,25038.2298,0.0,0.0
20,45.0,45.0,0.0,24492.5366,46.226,131.5053,1820913.9115,3309.8103,4255.4703,1891.3202,9456.6008,224.8381,2.3031,0.0,0.0,0.0,0.0,23079.2566,0.0,0.0
21,40.0,40.0,0.0,24740.378,41.2452,113.4133,1843935.1276,3351.3244,4308.8457,1915.0425,9575.2126,178.7809,2.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,47.5,47.5,0.0,24517.5853,46.249,221.5659,1866427.943,3392.6566,4361.9871,1938.6609,9693.3047,725.8264,3.2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,52.5,52.5,0.0,24584.0605,51.2498,222.2105,1888791.75,3434.0266,4415.177,1962.3009,9811.5045,674.5587,3.3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,60.0,60.0,0.0,24548.9954,58.25,265.6104,1910803.8524,3475.3342,4468.2869,1985.9053,9929.5264,839.3185,3.9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,55.0,55.0,0.0,24511.6397,55.65,166.2764,1932981.6331,3516.6164,4521.364,2009.4951,10047.4755,314.9849,2.8522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,50.0,50.0,0.0,24721.8431,51.13,149.3955,1955563.0859,3558.0988,4574.6984,2033.1993,10165.9964,270.6142,2.5868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,45.0,45.0,0.0,24577.5437,46.226,131.5053,1978209.2948,3599.5002,4627.9288,2056.8573,10284.2863,224.8381,2.3031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,40.0,40.0,0.0,24420.1243,41.2452,113.4133,2000910.2573,3640.8335,4681.0716,2080.4763,10402.3814,178.7809,2.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,47.5,47.5,0.0,24615.7436,46.249,221.5659,2023501.231,3682.2487,4734.3197,2104.1421,10520.7105,725.8264,3.2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,47.5,47.5,0.0,24466.4388,47.2498,171.6964,2045954.7781,3723.5356,4787.4029,2127.7346,10638.6731,437.2951,2.7269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,47.5,47.5,0.0,24535.5042,47.45,172.2225,2068469.2664,3764.9182,4840.6091,2151.3818,10756.9092,438.0277,2.7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,47.5,47.5,0.0,24579.4028,47.49,172.3278,2091026.0284,3806.3172,4893.8364,2175.0384,10875.1921,438.1742,2.7383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,47.5,47.5,0.0,24551.2276,47.498,172.3488,2113554.2902,3847.6951,4947.0365,2198.6829,10993.4144,438.2035,2.7387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,47.5,47.5,0.0,24636.5172,47.4996,172.353,2136167.7766,3889.1601,5000.3487,2222.3772,11111.8861,438.2093,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,47.5,47.5,0.0,24454.3714,47.4999,172.3539,2158599.1042,3930.4358,5053.4175,2245.9633,11229.8167,438.2105,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,47.5,47.5,0.0,24530.5653,47.5,172.354,2181106.6231,3971.8135,5106.6174,2269.6077,11348.0386,438.2107,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,47.5,47.5,0.0,24655.237,47.5,172.3541,2203738.8132,4013.2548,5159.8991,2293.2885,11466.4424,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,47.5,47.5,0.0,24579.946,47.5,172.3541,2226295.7122,4054.6537,5213.1262,2316.945,11584.725,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,47.5,47.5,0.0,18543.4984,47.5,172.3541,2242816.1636,4096.0486,5266.3481,2340.5992,11702.9959,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,47.5,47.5,0.0,18519.3707,47.5,172.3541,2259312.4873,4137.4236,5319.5447,2364.2421,11821.2104,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,47.5,47.5,0.0,18495.4982,47.5,172.3541,2275784.9384,4178.7594,5372.6907,2387.8625,11939.3127,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,47.5,47.5,0.0,18401.2238,47.5,172.3541,2292163.1152,4220.0767,5425.8129,2411.4724,12057.362,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,47.5,47.5,0.0,18572.7305,47.5,172.3541,2308712.7987,4261.5154,5479.0912,2435.1516,12175.7581,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,47.5,47.5,0.0,18489.5519,47.5,172.3541,2325179.3035,4302.8267,5532.2057,2458.7581,12293.7905,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,47.5,47.5,0.0,18519.5226,47.5,172.3541,2341675.7791,4344.2019,5585.4024,2482.4011,12412.0054,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,47.5,47.5,0.0,18448.0991,47.5,172.3541,2358100.8311,4385.5378,5638.5486,2506.0216,12530.1079,438.2108,2.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47.5,47.5,0.0,18667.6725,47.5,172.3541,2374745.4565,4427.0351,5691.9023,2529.7344,12648.6719,438.2108,2.7388,0.0,0.0,0.0,58.195,0.0,0.0,0.0
48,47.5,47.5,0.0,18495.5699,47.5,172.3541,2391217.9794,4468.4102,5745.0988,2553.3773,12766.8863,438.2108,2.7388,0.0,0.0,0.0,77.14,0.0,0.0,0.0
49,47.5,47.5,0.0,18489.6053,47.5,172.3541,2407684.5376,4509.7216,5798.2135,2576.9838,12884.9188,438.2108,2.7388,0.0,0.0,0.0,77.14,0.0,0.0,0.0
50,47.5,47.5,0.0,18691.4141,47.5,172.3541,2424352.9047,4551.1994,5851.542,2600.6853,13003.4267,438.2108,2.7388,0.0,0.0,0.0,77.14,0.0,0.0,0.0
51,47.5,47.5,0.0,18448.0889,47.5,172.3541,2440777.9466,4592.5352,5904.6882,2624.3058,13121.5292,438.2108,2.7388,0.0,0.0,0.0,77.14,0.0,0.0,0.0
52,47.5,47.5,0.0,18469.7275,47.5,172.3541,2457224.627,4633.9094,5957.8836,2647.9482,13239.7412,438.2108,2.7388,0.0,0.0,0.0,77.14,0.0,0.0,0.0
53,47.5,47.5,0.0,18469.5446,47.5,172.3541,2473671.1246,4675.2639,6011.0536,2671.5794,13357.8969,438.2108,2.7388,0.0,0.0,0.0,77.14,0.0,0.0,0.0
54,47.5,47.5,0.0,18540.4953,47.5,172.3541,2490246.7679,4716.6857,6064.3102,2695.249,13476.2448,438.2108,2.7388,0.0,0.0,0.0,77.14,58.195,0.0,0.0
55,47.5,47.5,0.0,18516.8757,47.5,172.3541,2506817.7366,4758.084,6117.5366,2718.9052,13594.5258,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
56,47.5,47.5,0.0,18469.3859,47.5,172.3541,2523341.2154,4799.502,6170.7883,2742.5726,13712.8629,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
57,47.5,47.5,0.0,18534.7059,47.5,172.3541,2539930.0142,4840.9542,6224.084,2766.2596,13831.2978,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
58,47.5,47.5,0.0,18617.6728,47.5,172.3541,2556601.7799,4882.4749,6277.4677,2789.9856,13949.9282,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
59,47.5,47.5,0.0,18493.1834,47.5,172.3541,2573149.0562,4923.8733,6330.6942,2813.6419,14068.2093,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
60,47.5,47.5,0.0,18439.774,47.5,172.3541,2589642.9232,4965.2472,6383.8892,2837.2841,14186.4205,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
61,47.5,47.5,0.0,18546.8353,47.5,172.3541,2606243.8515,5006.7486,6437.2482,2860.9992,14304.9959,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
62,47.5,47.5,0.0,18487.273,47.5,172.3541,2622785.2174,5048.1421,6490.4684,2884.6526,14423.2631,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
63,47.5,47.5,0.0,18564.5426,47.5,172.3541,2639403.853,5089.5994,6543.7706,2908.3425,14541.7124,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
64,47.5,47.5,0.0,18469.7799,47.5,172.3541,2655927.7259,5131.0803,6597.1033,2932.0459,14660.2295,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
65,47.5,47.5,0.0,18369.0953,47.5,172.3541,2672350.9142,5172.4979,6650.3544,2955.7131,14778.5654,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
66,47.5,47.5,0.0,18362.9677,47.5,172.3541,2688767.9749,5213.8712,6703.5487,2979.355,14896.7748,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
67,47.5,47.5,0.0,18463.9139,47.5,172.3541,2705285.9817,5255.3473,6756.8751,3003.0556,15015.278,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
68,47.5,47.5,0.0,18446.309,47.5,172.3541,2721786.3836,5296.8285,6810.2081,3026.7592,15133.7958,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
69,47.5,47.5,0.0,18368.9899,47.5,172.3541,2738209.4665,5338.246,6863.4591,3050.4263,15252.1313,438.2108,2.7388,0.0,0.0,0.0,77.14,77.14,0.0,0.0
