day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,34.0,0.0,34.0,0.0,34.0,518.4533,1067840.6487,42325.1627,260.9907,39.5177,1026.84,0.0,0.0
1,40.375,0.0,74.375,45.472,75.1,218.5432,1065989.3098,42262.8672,170.684,70.2364,2414.706,0.0,0.0
2,44.625,0.0,119.0,20.0,86.12,264.4592,1063922.7135,42195.0815,218.1008,85.0903,3017.1,0.0,906.156
3,51.0,0.0,170.0,133.497,90.024,285.376,1061938.5885,42126.8988,224.6645,86.5642,3017.1,0.0,2414.706
4,46.75,0.0,216.75,121.3072,89.4048,1338.5448,1059920.4777,42058.8616,723.4024,96.7187,3017.1,1026.84,2896.416
5,42.5,43.0,216.25,144.5646,87.881,2699.1061,1057917.3901,41991.0812,1354.9058,109.6187,3017.1,2414.706,1990.26
6,38.25,30.1,224.4,157.7009,84.2892,3315.0925,1056069.2298,41928.4739,1651.8081,114.3001,3017.1,3017.1,367.8422
7,34.0,0.0,258.4,197.8969,80.0578,3230.3119,1054561.7291,41873.153,1549.9626,85.68,1625.7218,3017.1,0.0
8,40.375,63.304,235.471,110.1915,84.3116,3189.9914,1052757.098,41812.7427,1465.26,63.5421,59.7201,3017.1,0.0
9,44.625,19.4768,260.6192,113.2055,87.9374,1746.1208,1052301.371,41807.297,802.0369,61.5081,100.0,3017.1,9.7201
10,51.0,17.8954,293.7238,210.2279,90.3875,1780.8021,1051898.096,41802.3358,822.8763,67.07,121.8063,3017.1,59.7201
11,46.75,50.0,290.4738,94.9971,89.4775,1689.7483,1050051.4215,41742.0037,761.9585,78.5449,160.7613,1625.7218,96.249
12,42.5,91.8601,241.1138,238.6594,87.8955,1746.5282,1046691.1743,41618.035,790.7478,97.8037,196.5523,59.7201,86.5289
13,38.25,30.6149,248.7489,1161.9064,84.2921,1685.8065,1044558.8905,41543.8575,765.7625,103.3246,200.0,100.0,61.6653
14,34.0,34.1246,248.6243,288.2982,80.0584,577.3784,1042865.3063,41482.7266,305.5224,108.4258,1191.3733,121.8063,35.9758
15,40.375,0.0,288.9993,3329.0954,84.3117,350.1839,1044326.3518,41550.9189,241.4437,125.8825,2533.0022,160.7613,7.5889
16,44.625,114.865,218.7593,320.5462,87.9374,343.4974,1042564.6529,41487.7633,257.3779,115.7319,3064.0115,196.5523,904.203
17,51.0,14.4358,255.3235,93.7909,90.3875,343.7986,1040668.3039,41425.7099,257.5051,95.0973,3017.1,200.0,2412.753
18,46.75,16.1791,285.8944,338.9378,89.4775,1383.811,1038970.9799,41364.6513,757.0658,97.1795,3017.1,1191.3733,2903.9298
19,42.5,25.0,303.3944,1572.7331,87.8955,2683.8646,1038547.612,41362.5877,1344.7504,109.4679,3017.1,2533.0022,1999.7267
20,38.25,125.9847,215.6597,292.9822,84.2921,3245.6189,1036855.2333,41301.8855,1603.4749,113.6057,3017.1,3064.0115,377.3114
21,34.0,0.0,249.6597,3017.2781,80.0584,3212.4172,1038185.0084,41367.2484,1537.892,85.6905,1635.1914,3017.1,0.0
22,40.375,17.8955,272.1392,228.584,84.3117,3312.4391,1036421.7306,41306.4707,1548.2632,64.7666,59.7202,3017.1,0.0
23,44.625,64.865,251.8992,250.4102,87.9374,1745.9619,1036057.979,41301.0311,801.9263,61.5065,100.0,3017.1,9.7201
24,51.0,23.1245,279.7747,106.9599,79.5402,1091.8185,1037007.9715,41348.6465,492.7713,54.8582,100.0,3017.1,38.0257
25,46.75,73.113,253.4117,324.017,73.7994,764.1278,1037419.2379,41365.6158,339.2784,57.1671,129.6145,1635.1914,43.1983
26,42.5,56.4555,239.4561,186.3811,67.5549,502.9244,1036734.8258,41343.1749,216.5891,68.4335,165.4681,59.7202,0.0
27,38.25,64.9368,212.7693,1702.7309,61.1791,277.5823,1038163.8885,41402.477,116.269,55.227,111.598,100.0,0.0
28,34.0,0.0,246.7693,177.5913,59.4358,129.6815,1038288.8109,41406.8275,51.6489,43.9134,120.3,100.0,26.0306
29,40.375,14.1528,272.9916,14.9326,61.1872,144.2294,1038243.7891,41409.4911,50.3866,48.4257,120.3,129.6145,35.3624
