day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,190.1447,1067380.2878,42319.5867,98.3155,32.8261,1026.84,0.0,0.0,241.9961
1,47.5,0.0,87.5,0.0,82.0,137.4301,1064982.5652,42251.863,132.3799,67.55,2558.706,0.0,0.0,410.0822
2,52.5,0.0,140.0,147.664,93.2,145.2587,1062548.6515,42179.4722,152.7556,77.4244,3017.1,0.0,1050.156,277.8192
3,60.0,0.0,200.0,85.8,94.64,134.49,1060108.1445,42109.1538,151.6707,108.9706,3089.1909,0.0,2565.706,188.7143
4,55.0,1.72,253.28,87.52,94.928,331.1909,1057711.2585,42040.5804,248.3653,135.4217,3193.1,1026.84,3104.416,101.2857
5,50.0,0.8,302.48,18.0,94.9856,501.0524,1055928.3879,41999.5245,328.4397,140.5611,3217.1,2558.706,3001.732,701.8756
6,45.0,0.92,346.56,82.12,91.223,482.5554,1054903.6792,41983.61,321.9833,139.5464,3227.9704,3017.1,3018.3161,1806.3593
7,40.0,1.0,385.56,193.2709,86.2446,472.1038,1054303.4714,41974.9669,324.8364,142.2916,3237.4,3089.1909,2784.0886,2935.8435
8,47.5,1.0,432.06,16.0101,91.2489,431.7956,1053641.497,41960.7859,335.7305,146.3046,3327.5158,3193.1,2654.4777,4085.3015
9,52.5,0.0,484.56,75.0877,95.0,432.5851,1052917.2587,41942.6956,339.3195,148.3922,3410.4,3217.1,2694.6071,5258.7594
10,60.0,0.0,544.56,13.7586,95.0,434.5846,1052132.5645,41924.6033,339.4972,148.4122,3410.4,3227.9704,2806.7503,6432.2174
11,55.0,0.0,599.56,13.7647,95.0,436.4701,1051347.8788,41906.5112,339.7564,148.4311,3410.4,3237.4,2918.1603,7605.6753
12,50.0,5.6744,643.8856,397.8119,95.0,454.7438,1050940.3129,41903.504,341.0893,148.6138,3410.4,3327.5158,2946.9981,8779.1333
13,45.0,0.0,688.8856,4.6462,91.226,468.3753,1050303.2507,41890.3134,340.2104,148.3255,3410.4,3410.4,2836.3359,9952.5912
14,40.0,2.7494,726.1362,29.1997,86.2452,468.3018,1049877.4412,41883.5961,340.5252,147.7643,3410.4,3410.4,2622.1159,11126.0492
15,47.5,3.925,769.7112,85.714,91.249,467.4557,1049321.2455,41871.9887,339.5689,148.3189,3410.4,3410.4,2578.5468,12299.5071
16,52.5,4.0,818.2112,474.3382,95.0,470.3206,1048996.8803,41868.9979,341.2864,148.7696,3410.4,3410.4,2662.9004,13472.9651
17,60.0,2.0,876.2112,401.6522,95.0,469.2452,1048607.2066,41866.0016,340.5382,148.7588,3410.4,3410.4,2747.254,14646.423
18,55.0,0.0,931.2112,64.3326,88.5523,469.5269,1047910.9909,41848.4897,341.4223,148.0296,3410.4,3410.4,2795.1525,15819.881
19,50.0,0.0,981.2112,73.5388,80.0,467.4711,1047274.3005,41832.1101,340.9048,147.0381,3410.4,3410.4,2794.6961,16993.339
20,45.0,2.7499,1023.4613,87.7801,88.113,470.6658,1046720.7442,41819.2094,342.1361,147.995,3410.4,3410.4,2732.7403,18166.7969
21,40.0,3.492,1059.9693,429.6975,67.9844,463.2993,1047313.5939,41848.0951,338.4861,145.6565,3410.4,3410.4,1980.6624,19340.2549
22,47.5,4.849,1102.6203,60.4111,56.8643,460.5036,1048342.0003,41889.3936,320.7651,136.2767,3004.8137,3410.4,938.5627,20513.7128
23,52.5,2.2,1152.9203,42.1133,55.0,460.4684,1049487.7517,41935.3859,260.4737,105.8974,1496.2637,3410.4,882.8063,21687.1708
24,60.0,0.0,1212.9203,54.7864,55.9322,460.6105,1050581.2547,41979.2882,215.7319,81.3093,376.1866,3410.4,846.2253,22860.6287
25,55.0,1.4,1266.5203,51.3695,55.9322,459.8799,1051673.5936,42023.144,213.661,76.5813,337.1188,3410.4,831.5988,24034.0867
26,50.0,1.3245,1315.1958,449.0819,58.7287,460.3388,1052556.6068,42058.6268,212.5658,72.3075,304.5725,3004.8137,820.3616,24801.9583
27,45.0,0.0,1360.1958,420.2293,55.0,459.143,1052175.165,42043.5313,211.433,68.6939,293.3,1496.2637,804.6053,24061.28
28,40.0,0.6685,1399.5272,14.7613,45.9322,457.9575,1050253.8439,41966.6785,211.638,67.6507,293.3,376.1866,743.4387,22200.5245
29,47.5,0.4,1446.6272,35.9637,55.0,459.0684,1048328.9645,41889.8456,243.3546,84.6799,1092.6364,337.1188,727.6824,20300.7013
