day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,supplier_capacity_binding_qty
0,40.0,0.0,40.0,0.0,40.0,554.1983,1068367.5689,42182.5398,268.8359,42.7672,1035.84,0.0,0.0,0.0
1,47.5,0.0,87.5,0.0,86.228,448.9037,1066193.5792,42118.9459,268.515,73.7347,2292.996,0.0,137.55,0.0
2,52.5,0.0,140.0,178.064,135.2402,509.1099,1064117.9922,42053.0455,305.218,80.5804,2292.996,0.0,1570.6725,0.0
3,60.0,0.0,200.0,103.28,174.9653,493.7979,1062022.9412,41987.1153,297.3658,84.7733,2292.996,0.0,3003.795,0.0
4,55.0,18.432,236.568,145.712,205.438,517.1103,1059957.8067,41921.1641,315.7323,88.3403,2292.996,0.0,4436.9175,0.0
5,50.0,39.6288,246.9392,308.4873,227.9657,1512.4093,1058055.6472,41855.203,780.4398,100.7579,2292.996,1035.84,4834.2,0.0
6,45.0,44.2368,247.7024,253.4581,241.8748,2213.2652,1056691.4533,41811.4235,1110.415,108.5819,2295.1386,2292.996,3977.3198,501.5929
7,40.0,21.888,265.8144,312.8533,247.5403,2069.263,1055758.6351,41777.5432,1047.8875,120.5744,2373.0443,2292.996,3000.3884,1003.1858
8,47.5,67.968,245.3464,136.9666,254.8946,2146.3155,1054335.9607,41737.4071,1094.4655,145.4505,2448.996,2292.996,2191.2285,1504.7786
9,52.5,0.0,297.8464,89.1706,262.6492,2116.9329,1052915.9307,41695.5421,1067.7691,146.0141,2448.996,2292.996,1500.5111,2006.3715
10,60.0,88.1169,269.7295,330.2203,268.6908,2178.0491,1051591.1584,41653.6765,1110.7136,147.2863,2448.996,2292.996,809.7937,2507.9644
11,55.0,0.0,324.7295,81.2,273.6817,2097.7875,1050196.1773,41611.8044,1047.2787,143.5719,2258.7721,2295.1386,307.1577,3009.5573
12,50.0,61.6182,313.1113,189.6182,277.4643,2217.5388,1048804.9098,41569.9297,1080.4602,140.7882,1470.5547,2373.0443,324.6951,3511.1501
13,45.0,42.0458,316.0655,467.1662,277.7247,2323.5079,1047733.3052,41530.5032,1111.2036,135.064,643.8995,2448.996,264.349,4029.8055
14,40.0,21.888,334.1775,274.4271,273.4905,2174.8931,1046833.7471,41498.4694,1000.7145,123.341,156.0,2448.996,196.3969,4301.7922
15,47.5,23.04,358.6375,308.5663,273.6749,2253.9413,1045690.1026,41465.7442,1042.9458,124.1673,156.0,2448.996,138.4525,3980.9722
16,52.5,131.3165,279.821,493.6335,276.2395,2292.4908,1044339.591,41416.9541,1063.1439,124.8424,156.0,2258.7721,85.51,3699.4675
17,60.0,42.0458,297.7752,592.3423,278.525,2250.017,1042435.3501,41336.6585,1034.0081,124.6686,156.0442,1470.5547,32.5675,3417.9628
18,55.0,0.0,352.7752,550.1009,280.7979,2263.3651,1039692.6065,41223.2958,1048.4762,118.874,146.2234,643.8995,0.0,3136.4581
19,50.0,40.3173,362.4578,321.3744,282.6136,2308.8964,1036147.2909,41091.3862,1110.3442,118.7307,897.8192,156.0,4.5084,1874.98
20,45.0,44.3409,363.1169,383.4812,281.4508,2169.7156,1032860.6031,40962.8168,1084.1396,127.9326,2306.1694,156.0,13.8923,136.5
21,40.0,65.0876,338.0293,585.9814,276.1867,452.9054,1031732.8132,40910.4871,295.6229,99.0392,2309.236,156.0,1309.1371,137.125
22,47.5,46.08,339.4493,179.0994,275.6259,519.2746,1029952.5878,40852.1532,333.9572,96.4623,2309.236,156.0442,2713.8613,124.3635
23,52.5,44.928,347.0213,163.3486,277.6512,524.1873,1028089.013,40791.1997,324.6415,97.2928,2309.236,146.2234,4146.5371,114.2073
24,60.0,59.3125,347.7088,437.9574,279.5466,1298.2797,1026432.7905,40729.0583,683.432,105.241,2309.236,897.8192,4775.0969,104.051
25,55.0,21.888,380.8208,1773.3782,281.5371,2274.7308,1026542.5997,40722.3978,1143.1722,115.2233,2309.236,2306.1694,3969.4975,567.7291
26,50.0,0.0,430.8208,409.8465,283.1485,2203.4932,1025389.6346,40677.2393,1105.7569,127.8279,2372.1452,2309.236,3175.8397,1017.6594
27,45.0,43.1996,432.6213,1820.0184,281.8378,2171.8266,1025692.0461,40704.626,1100.6499,147.6541,2459.1541,2309.236,2351.7209,1477.02
28,40.0,65.6525,406.9688,2714.9177,276.4668,2071.7973,1027159.7953,40739.8157,1053.5409,147.3746,2465.236,2309.236,1445.6702,1978.6129
29,47.5,91.008,363.4608,2161.0138,275.8286,2129.6646,1027792.4595,40768.5032,1081.3451,147.7988,2460.226,2309.236,711.0164,2480.2058
30,47.5,0.0,410.9608,1910.6034,276.2977,2134.3314,1028222.342,40795.8769,1071.3796,142.4982,2190.1388,2309.236,273.8385,2981.7987
31,47.5,21.888,436.5728,468.3038,278.101,2218.0707,1027157.7083,40754.2005,1084.1537,136.3731,1395.1805,2372.1452,305.8292,3483.3915
32,47.5,63.9134,420.1593,1927.2811,280.0519,2239.5006,1027575.0867,40783.6564,1049.9884,132.3927,606.6612,2459.1541,253.4074,4001.2879
33,47.5,40.3173,427.342,168.5593,281.6904,2242.9203,1026261.1711,40743.7971,1033.8895,124.9821,158.2072,2465.236,197.748,4429.8419
34,47.5,40.8938,433.9482,170.9137,282.9483,2305.6581,1024879.8558,40704.4746,1079.168,125.85,163.3552,2460.226,142.3047,4148.3246
