day,node_id,item_id,demand_qty,required_with_backlog_qty,served_qty,backlog_end_qty,available_before_service_qty
0,C-XXXXX,item:268967,20.0,20.0,0.0,20.0,0.0
0,C-XXXXX,item:268091,20.0,20.0,0.0,20.0,0.0
1,C-XXXXX,item:268967,23.75,43.75,0.0,43.75,0.0
1,C-XXXXX,item:268091,23.75,43.75,0.0,43.75,0.0
2,C-XXXXX,item:268967,26.25,70.0,70.0,0.0,172.0
2,C-XXXXX,item:268091,26.25,70.0,70.0,0.0,156.0
3,C-XXXXX,item:268967,30.0,30.0,30.0,0.0,102.0
3,C-XXXXX,item:268091,30.0,30.0,30.0,0.0,102.0
4,C-XXXXX,item:268967,27.5,27.5,27.5,0.0,88.0
4,C-XXXXX,item:268091,27.5,27.5,27.5,0.0,72.0
5,C-XXXXX,item:268967,25.0,25.0,25.0,0.0,60.5
5,C-XXXXX,item:268091,25.0,25.0,25.0,0.0,60.5
6,C-XXXXX,item:268967,22.5,22.5,22.5,0.0,51.5
6,C-XXXXX,item:268091,22.5,22.5,22.5,0.0,76.3
7,C-XXXXX,item:268967,20.0,20.0,20.0,0.0,29.0
7,C-XXXXX,item:268091,20.0,20.0,20.0,0.0,137.76
8,C-XXXXX,item:268967,23.75,23.75,23.75,0.0,88.8
8,C-XXXXX,item:268091,23.75,23.75,23.75,0.0,140.0
9,C-XXXXX,item:268967,26.25,26.25,26.25,0.0,125.1204
9,C-XXXXX,item:268091,26.25,26.25,26.25,0.0,116.25
10,C-XXXXX,item:268967,30.0,30.0,30.0,0.0,121.1104
10,C-XXXXX,item:268091,30.0,30.0,30.0,0.0,90.0
11,C-XXXXX,item:268967,27.5,27.5,27.5,0.0,91.1104
11,C-XXXXX,item:268091,27.5,27.5,27.5,0.0,110.0
12,C-XXXXX,item:268967,25.0,25.0,25.0,0.0,63.6104
12,C-XXXXX,item:268091,25.0,25.0,25.0,0.0,86.718883
13,C-XXXXX,item:268967,22.5,22.5,22.5,0.0,82.344416
13,C-XXXXX,item:268091,22.5,22.5,22.5,0.0,87.343777
14,C-XXXXX,item:268967,20.0,20.0,20.0,0.0,59.844416
14,C-XXXXX,item:268091,20.0,20.0,20.0,0.0,64.843777
15,C-XXXXX,item:268967,23.75,23.75,23.75,0.0,65.469309
15,C-XXXXX,item:268091,23.75,23.75,23.75,0.0,44.843777
16,C-XXXXX,item:268967,26.25,26.25,26.25,0.0,44.219309
16,C-XXXXX,item:268091,26.25,26.25,26.25,0.0,64.843777
17,C-XXXXX,item:268967,30.0,30.0,30.0,0.0,121.10875
17,C-XXXXX,item:268091,30.0,30.0,30.0,0.0,140.0
18,C-XXXXX,item:268967,27.5,27.5,27.5,0.0,134.84435
18,C-XXXXX,item:268091,27.5,27.5,27.5,0.0,111.73135
19,C-XXXXX,item:268967,25.0,25.0,25.0,0.0,107.34435
19,C-XXXXX,item:268091,25.0,25.0,25.0,0.0,107.34435
20,C-XXXXX,item:268967,22.5,22.5,22.5,0.0,105.46887
20,C-XXXXX,item:268091,22.5,22.5,22.5,0.0,105.46887
21,C-XXXXX,item:268967,20.0,20.0,20.0,0.0,82.96887
21,C-XXXXX,item:268091,20.0,20.0,20.0,0.0,82.96887
22,C-XXXXX,item:268967,23.75,23.75,23.75,0.0,137.5
22,C-XXXXX,item:268091,23.75,23.75,23.75,0.0,110.875019
23,C-XXXXX,item:268967,26.25,26.25,26.25,0.0,166.25
23,C-XXXXX,item:268091,26.25,26.25,26.25,0.0,116.25
24,C-XXXXX,item:268967,30.0,30.0,30.0,0.0,140.0
24,C-XXXXX,item:268091,30.0,30.0,30.0,0.0,95.543751
25,C-XXXXX,item:268967,27.5,27.5,27.5,0.0,157.96887
25,C-XXXXX,item:268091,27.5,27.5,27.5,0.0,65.543751
26,C-XXXXX,item:268967,25.0,25.0,25.0,0.0,130.46887
26,C-XXXXX,item:268091,25.0,25.0,25.0,0.0,86.73327
27,C-XXXXX,item:268967,22.5,22.5,22.5,0.0,105.46887
27,C-XXXXX,item:268091,22.5,22.5,22.5,0.0,131.093774
28,C-XXXXX,item:268967,20.0,20.0,20.0,0.0,82.96887
28,C-XXXXX,item:268091,20.0,20.0,20.0,0.0,108.593774
29,C-XXXXX,item:268967,23.75,23.75,23.75,0.0,62.96887
29,C-XXXXX,item:268091,23.75,23.75,23.75,0.0,88.593774
