day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
167,47.5,23.75,334.375,912.5907,276.7996,443.1118,8273678.3001,52522.4589,206.0442,34.8622,0.0,0.0,0.0,96.0578,95.0622,0.0,0.0
168,47.5,95.0,286.875,278.3969,276.7996,550.8507,8272008.954,52522.0698,240.0544,35.9396,0.0,0.0,0.0,95.0622,274.0511,0.0,0.0
169,47.5,71.25,263.125,324.6944,276.7996,371.8665,8270409.6555,52521.9097,156.4762,34.1497,0.0,0.0,0.0,274.0511,95.0669,0.0,0.0
170,47.5,47.5,263.125,610.2235,276.7996,491.6316,8269000.8861,52522.1225,239.2302,35.3474,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
171,47.5,0.0,310.625,287.3676,276.7996,443.7788,8267364.2608,52521.4192,206.1359,34.8688,0.0,0.0,0.0,96.0821,95.7293,0.0,0.0
172,47.5,166.25,191.875,762.4601,276.7996,386.2279,8266083.978,52521.9253,171.7072,34.2933,0.0,0.0,0.0,95.7293,85.6784,0.0,0.0
173,47.5,0.0,239.375,301.9085,276.7996,409.9779,8264485.6436,52521.5529,188.2301,34.5308,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
174,47.5,71.25,215.625,488.4057,276.7996,386.2279,8263026.3064,52521.5351,171.7072,34.2933,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
175,47.5,47.5,215.625,422.7131,276.7996,409.9779,8261501.2765,52521.5227,188.2301,34.5308,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
176,47.5,0.0,263.125,1108.1189,276.7996,521.8479,8260685.4025,52522.6008,240.5343,47.6569,0.0,0.0,0.0,85.6784,173.7984,0.0,0.0
177,47.5,0.0,310.625,175.6375,276.7996,511.3159,8258960.797,52522.0694,229.3786,49.3527,0.0,0.0,0.0,173.7984,187.0164,0.0,0.0
178,47.5,0.0,358.125,173.2204,276.7996,499.0215,8257257.5245,52521.5366,217.5073,50.7907,0.0,0.0,0.0,187.0164,198.472,0.0,0.0
179,47.5,166.25,239.375,475.7788,276.7996,562.0306,8255643.0604,52521.3024,256.8505,53.5341,0.0,0.0,0.0,198.472,213.9811,0.0,0.0
180,47.5,71.25,215.625,776.9338,276.7996,532.5705,8254448.5012,52522.0729,238.009,52.4614,0.0,0.0,0.0,213.9811,208.2709,0.0,0.0
181,47.5,0.0,263.125,393.2185,276.7996,546.3664,8252917.7268,52522.049,250.49,51.243,0.0,0.0,0.0,208.2709,198.3169,0.0,0.0
182,47.5,71.25,239.375,445.606,276.7996,488.0636,8251415.5899,52522.0395,213.0578,49.188,0.0,0.0,0.0,198.3169,187.5141,0.0,0.0
183,47.5,0.0,286.875,118.3004,276.7996,465.2137,8249609.8974,52521.2831,215.9199,38.5523,0.0,0.0,0.0,187.5141,117.1641,0.0,0.0
184,47.5,71.25,263.125,339.4842,276.7996,443.1165,8247954.1387,52520.923,206.0448,34.8622,0.0,0.0,0.0,117.1641,95.0669,0.0,0.0
185,47.5,23.75,286.875,570.4952,276.7996,396.6316,8246624.391,52521.2765,173.1387,34.3974,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
186,47.5,95.0,239.375,784.1423,276.7996,398.0527,8245437.0403,52522.0615,173.3343,34.4116,0.0,0.0,0.0,96.0821,97.5031,0.0,0.0
187,47.5,71.25,215.625,124.8573,276.7996,397.5249,8243614.1548,52521.299,173.2617,34.4063,0.0,0.0,0.0,97.5031,96.9753,0.0,0.0
188,47.5,23.75,239.375,303.7188,276.7996,491.6073,8241922.6307,52520.7076,239.2269,35.3471,0.0,0.0,0.0,96.9753,96.0578,0.0,0.0
189,47.5,0.0,286.875,362.1133,276.7996,575.6118,8240408.2511,52520.6632,256.7164,36.1872,0.0,0.0,0.0,96.0578,275.0622,0.0,0.0
190,47.5,23.75,310.625,307.5252,276.7996,418.3507,8238791.7834,52520.3304,189.3822,34.6146,0.0,0.0,0.0,275.0622,94.0511,0.0,0.0
191,47.5,0.0,358.125,1001.1545,276.7996,395.6165,8237916.445,52521.7374,172.9991,34.3872,0.0,0.0,0.0,94.0511,95.0669,0.0,0.0
192,47.5,95.0,310.625,493.1824,276.7996,444.1316,8236390.6345,52521.7243,206.1845,34.8724,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
193,47.5,95.0,263.125,325.3397,276.7996,396.2788,8234744.4812,52521.3998,173.0902,34.3938,0.0,0.0,0.0,96.0821,95.7293,0.0,0.0
194,47.5,95.0,215.625,753.098,276.7996,409.9779,8233502.3363,52521.9216,188.2301,34.5308,0.0,0.0,0.0,95.7293,85.6784,0.0,0.0
195,47.5,0.0,263.125,297.8459,276.7996,362.4779,8231947.4393,52521.7314,155.1843,34.0558,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
196,47.5,71.25,239.375,278.6555,276.7996,433.7279,8230230.8518,52521.208,204.7529,34.7683,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
197,47.5,0.0,286.875,269.8275,276.7996,362.4779,8228647.9364,52520.8951,155.1843,34.0558,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
198,47.5,23.75,310.625,468.8674,276.7996,498.0979,8227192.8109,52520.89,224.0114,47.4194,0.0,0.0,0.0,85.6784,173.7984,0.0,0.0
199,47.5,0.0,358.125,261.9601,276.7996,558.8159,8225507.0281,52520.3317,262.4243,49.8277,0.0,0.0,0.0,173.7984,187.0164,0.0,0.0
200,47.5,71.25,334.375,638.5183,276.7996,499.0215,8224197.8035,52520.8376,217.5073,50.7907,0.0,0.0,0.0,187.0164,198.472,0.0,0.0
201,47.5,23.75,358.125,252.3295,276.7996,585.7806,8222478.6401,52520.2614,273.3734,53.7716,0.0,0.0,0.0,198.472,213.9811,0.0,0.0
202,47.5,23.75,381.875,411.8224,276.7996,532.5705,8220966.4695,52520.0559,238.009,52.4614,0.0,0.0,0.0,213.9811,208.2709,0.0,0.0
203,47.5,190.0,239.375,869.5351,276.7996,498.8664,8219769.5117,52520.7745,217.4443,50.768,0.0,0.0,0.0,208.2709,198.3169,0.0,0.0
204,47.5,0.0,286.875,436.1935,276.7996,511.8136,8218305.4623,52520.8033,229.5807,49.4255,0.0,0.0,0.0,198.3169,187.5141,0.0,0.0
205,47.5,47.5,286.875,290.1466,276.7996,488.9637,8216600.366,52520.2572,232.4428,38.7898,0.0,0.0,0.0,187.5141,117.1641,0.0,0.0
206,47.5,71.25,263.125,678.1967,276.7996,419.3665,8215307.0698,52520.8035,189.5219,34.6247,0.0,0.0,0.0,117.1641,95.0669,0.0,0.0
207,47.5,95.0,215.625,188.7566,276.7996,420.3816,8213500.5835,52520.0748,189.6616,34.6349,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
208,47.5,0.0,263.125,937.7681,276.7996,421.8027,8212538.1087,52521.3412,189.8572,34.6491,0.0,0.0,0.0,96.0821,97.5031,0.0,0.0
209,47.5,23.75,286.875,676.7091,276.7996,445.0249,8211267.0749,52521.8904,206.3074,34.8813,0.0,0.0,0.0,97.5031,96.9753,0.0,0.0
210,47.5,118.75,215.625,277.8486,276.7996,576.6073,8209549.6805,52521.3147,256.8534,36.1971,0.0,0.0,0.0,96.9753,276.0578,0.0,0.0
211,47.5,0.0,263.125,183.7791,276.7996,419.3618,8207833.2168,52520.7855,189.5213,34.6247,0.0,0.0,0.0,276.0578,95.0622,0.0,0.0
212,47.5,95.0,215.625,449.9425,276.7996,394.6007,8206311.6663,52520.7803,172.8593,34.3771,0.0,0.0,0.0,95.0622,94.0511,0.0,0.0
213,47.5,71.25,191.875,751.4627,276.7996,443.1165,8205067.8861,52521.3194,206.0448,34.8622,0.0,0.0,0.0,94.0511,95.0669,0.0,0.0
214,47.5,0.0,239.375,355.8756,276.7996,420.3816,8203523.5188,52521.2699,189.6616,34.6349,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
215,47.5,23.75,263.125,603.3352,276.7996,396.2788,8202226.6111,52521.7917,173.0902,34.3938,0.0,0.0,0.0,96.0821,95.7293,0.0,0.0
216,47.5,71.25,239.375,484.354,276.7996,457.4779,8200691.9722,52521.7614,221.2758,35.0058,0.0,0.0,0.0,95.7293,85.6784,0.0,0.0
217,47.5,71.25,215.625,490.3225,276.7996,386.2279,8199234.5517,52521.7329,171.7072,34.2933,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
218,47.5,71.25,191.875,694.3813,276.7996,362.4779,8198004.9401,52522.315,155.1843,34.0558,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
219,47.5,0.0,239.375,373.1383,276.7996,386.2279,8196501.5855,52522.2712,171.7072,34.2933,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
220,47.5,23.75,263.125,745.1762,276.7996,545.5979,8195275.2688,52522.7847,257.0571,47.8944,0.0,0.0,0.0,85.6784,173.7984,0.0,0.0
221,47.5,71.25,239.375,358.9159,276.7996,535.0659,8193638.9417,52522.0456,245.9015,49.5902,0.0,0.0,0.0,173.7984,187.0164,0.0,0.0
222,47.5,47.5,239.375,259.9464,276.7996,522.7715,8191951.1452,52521.6677,234.0301,51.0282,0.0,0.0,0.0,187.0164,198.472,0.0,0.0
223,47.5,23.75,263.125,392.5721,276.7996,514.5306,8190443.4743,52521.634,223.8048,53.0591,0.0,0.0,0.0,198.472,213.9811,0.0,0.0
224,47.5,71.25,239.375,355.8834,276.7996,532.5705,8188827.8648,52521.4159,238.009,52.4614,0.0,0.0,0.0,213.9811,208.2709,0.0,0.0
225,47.5,23.75,263.125,464.9877,276.7996,498.8664,8187392.6096,52521.5507,217.4443,50.768,0.0,0.0,0.0,208.2709,198.3169,0.0,0.0
226,47.5,0.0,310.625,417.9293,276.7996,488.0636,8185934.046,52521.5378,213.0578,49.188,0.0,0.0,0.0,198.3169,187.5141,0.0,0.0
227,47.5,47.5,310.625,939.1999,276.7996,465.2137,8184901.753,52522.6431,215.9199,38.5523,0.0,0.0,0.0,187.5141,117.1641,0.0,0.0
228,47.5,47.5,310.625,686.3367,276.7996,443.1165,8183616.5968,52523.1419,206.0448,34.8622,0.0,0.0,0.0,117.1641,95.0669,0.0,0.0
229,47.5,23.75,334.375,475.6176,276.7996,396.6316,8182191.9715,52523.1275,173.1387,34.3974,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
230,47.5,71.25,310.625,509.2125,276.7996,445.5527,8180705.9411,52523.1151,206.38,34.8866,0.0,0.0,0.0,96.0821,97.5031,0.0,0.0
231,47.5,71.25,286.875,832.4471,276.7996,577.5249,8179590.6453,52523.6644,256.9797,36.2063,0.0,0.0,0.0,97.5031,276.9753,0.0,0.0
232,47.5,71.25,263.125,427.5249,276.7996,444.1073,8178022.9273,52523.4622,206.1811,34.8721,0.0,0.0,0.0,276.9753,96.0578,0.0,0.0
233,47.5,23.75,286.875,396.5979,276.7996,395.6118,8176519.2823,52523.467,172.9984,34.3872,0.0,0.0,0.0,96.0578,95.0622,0.0,0.0
234,47.5,47.5,286.875,485.7654,276.7996,465.8507,8175009.8048,52523.4644,222.4279,35.0896,0.0,0.0,0.0,95.0622,94.0511,0.0,0.0
235,47.5,47.5,286.875,302.7019,276.7996,395.6165,8173388.5138,52523.1249,172.9991,34.3872,0.0,0.0,0.0,94.0511,95.0669,0.0,0.0
236,47.5,47.5,286.875,127.508,276.7996,420.3816,8171568.2788,52522.3617,189.6616,34.6349,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
237,47.5,95.0,239.375,325.045,276.7996,396.2788,8169921.831,52522.0212,173.0902,34.3938,0.0,0.0,0.0,96.0821,95.7293,0.0,0.0
238,47.5,23.75,263.125,273.8401,276.7996,433.7279,8168247.9282,52521.4727,204.7529,34.7683,0.0,0.0,0.0,95.7293,85.6784,0.0,0.0
239,47.5,47.5,263.125,121.8993,276.7996,409.9779,8166422.0846,52520.7496,188.2301,34.5308,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
240,47.5,47.5,263.125,94.9148,276.7996,386.2279,8164593.0064,52520.0236,171.7072,34.2933,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
241,47.5,71.25,239.375,207.6795,276.7996,386.2279,8162852.943,52519.4583,171.7072,34.2933,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
242,47.5,23.75,263.125,444.7957,276.7996,521.8479,8161349.9958,52519.4666,240.5343,47.6569,0.0,0.0,0.0,85.6784,173.7984,0.0,0.0
243,47.5,47.5,263.125,308.622,276.7996,535.0659,8159687.1248,52519.143,245.9015,49.5902,0.0,0.0,0.0,173.7984,187.0164,0.0,0.0
244,47.5,47.5,263.125,314.6834,276.7996,570.2715,8158006.5653,52518.7596,267.0759,51.5032,0.0,0.0,0.0,187.0164,198.472,0.0,0.0
245,47.5,47.5,263.125,385.3178,276.7996,490.7806,8156491.6402,52518.7744,207.2819,52.8216,0.0,0.0,0.0,198.472,213.9811,0.0,0.0
246,47.5,23.75,286.875,895.9788,276.7996,532.5705,8155463.6261,52519.824,238.009,52.4614,0.0,0.0,0.0,213.9811,208.2709,0.0,0.0
247,47.5,95.0,239.375,481.7403,276.7996,522.6164,8153950.1235,52519.8525,233.9672,51.0055,0.0,0.0,0.0,208.2709,198.3169,0.0,0.0
248,47.5,0.0,286.875,494.4588,276.7996,488.0636,8152568.0894,52520.1977,213.0578,49.188,0.0,0.0,0.0,198.3169,187.5141,0.0,0.0
249,47.5,95.0,239.375,665.6802,276.7996,441.4637,8151238.5266,52520.5345,199.397,38.3148,0.0,0.0,0.0,187.5141,117.1641,0.0,0.0
250,47.5,0.0,286.875,511.9205,276.7996,419.3665,8149850.2043,52520.7414,189.5219,34.6247,0.0,0.0,0.0,117.1641,95.0669,0.0,0.0
251,47.5,0.0,334.375,658.3096,276.7996,444.1316,8148584.5209,52521.2314,206.1845,34.8724,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
252,47.5,118.75,263.125,828.0489,276.7996,625.5527,8147369.8269,52521.9649,290.098,36.6866,0.0,0.0,0.0,96.0821,277.5031,0.0,0.0
253,47.5,23.75,286.875,742.4196,276.7996,421.2749,8146188.2535,52522.2847,189.7845,34.6438,0.0,0.0,0.0,277.5031,96.9753,0.0,0.0
254,47.5,71.25,263.125,174.7363,276.7996,396.6073,8144415.2469,52521.5387,173.1354,34.3971,0.0,0.0,0.0,96.9753,96.0578,0.0,0.0
255,47.5,95.0,215.625,372.4357,276.7996,395.6118,8142816.1897,52521.3454,172.9984,34.3872,0.0,0.0,0.0,96.0578,95.0622,0.0,0.0
256,47.5,23.75,239.375,215.4858,276.7996,418.3507,8141107.6826,52520.851,189.3822,34.6146,0.0,0.0,0.0,95.0622,94.0511,0.0,0.0
257,47.5,23.75,263.125,199.43,276.7996,419.3665,8139383.1197,52520.2648,189.5219,34.6247,0.0,0.0,0.0,94.0511,95.0669,0.0,0.0
258,47.5,47.5,263.125,493.0731,276.7996,467.8816,8137880.9499,52520.2518,222.7074,35.1099,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
259,47.5,0.0,310.625,987.9119,276.7996,420.0288,8136968.6188,52521.6725,189.6131,34.6313,0.0,0.0,0.0,96.0821,95.7293,0.0,0.0
260,47.5,23.75,334.375,756.2079,276.7996,457.4779,8135753.3338,52522.2779,221.2758,35.0058,0.0,0.0,0.0,95.7293,85.6784,0.0,0.0
261,47.5,166.25,215.625,374.2131,276.7996,362.4779,8134108.5539,52521.9061,155.1843,34.0558,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
262,47.5,47.5,215.625,209.7786,276.7996,386.2279,8132394.3396,52521.3372,171.7072,34.2933,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
263,47.5,47.5,215.625,335.0782,276.7996,386.2279,8130805.4249,52521.1082,171.7072,34.2933,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
264,47.5,0.0,263.125,310.4216,276.7996,498.0979,8129215.6036,52520.5216,224.0114,47.4194,0.0,0.0,0.0,85.6784,173.7984,0.0,0.0
265,47.5,47.5,263.125,792.4826,276.7996,535.0659,8128036.5933,52521.2223,245.9015,49.5902,0.0,0.0,0.0,173.7984,187.0164,0.0,0.0
266,47.5,23.75,286.875,79.9588,276.7996,499.0215,8126216.3092,52520.4689,217.5073,50.7907,0.0,0.0,0.0,187.0164,198.472,0.0,0.0
267,47.5,95.0,239.375,849.4518,276.7996,562.0306,8125046.7681,52521.1929,256.8505,53.5341,0.0,0.0,0.0,198.472,213.9811,0.0,0.0
268,47.5,23.75,263.125,951.0614,276.7996,580.0705,8124026.3366,52522.2776,271.0548,52.9364,0.0,0.0,0.0,213.9811,208.2709,0.0,0.0
269,47.5,71.25,239.375,155.808,276.7996,475.1164,8122258.1517,52521.7003,200.9214,50.5305,0.0,0.0,0.0,208.2709,198.3169,0.0,0.0
270,47.5,95.0,191.875,150.5803,276.7996,511.8136,8120413.4891,52520.9273,229.5807,49.4255,0.0,0.0,0.0,198.3169,187.5141,0.0,0.0
271,47.5,0.0,239.375,448.0083,276.7996,393.9637,8119008.7545,52521.1065,166.3513,37.8398,0.0,0.0,0.0,187.5141,117.1641,0.0,0.0
272,47.5,23.75,263.125,556.4048,276.7996,443.1165,8117617.4163,52521.4108,206.0448,34.8622,0.0,0.0,0.0,117.1641,95.0669,0.0,0.0
273,47.5,23.75,286.875,237.3497,276.7996,624.1316,8115907.0231,52520.8543,289.9025,36.6724,0.0,0.0,0.0,95.0669,276.0821,0.0,0.0
274,47.5,95.0,239.375,493.0342,276.7996,421.8027,8114404.8144,52520.8312,189.8572,34.6491,0.0,0.0,0.0,276.0821,97.5031,0.0,0.0
275,47.5,0.0,286.875,188.02,276.7996,397.5249,8112716.3414,52520.4296,173.2617,34.4063,0.0,0.0,0.0,97.5031,96.9753,0.0,0.0
276,47.5,23.75,310.625,106.7448,276.7996,444.1073,8110875.3432,52519.6724,206.1811,34.8721,0.0,0.0,0.0,96.9753,96.0578,0.0,0.0
277,47.5,71.25,286.875,366.2143,276.7996,466.8618,8109222.5646,52519.3093,222.567,35.0997,0.0,0.0,0.0,96.0578,95.0622,0.0,0.0
278,47.5,118.75,215.625,999.9943,276.7996,418.3507,8108203.566,52520.4407,189.3822,34.6146,0.0,0.0,0.0,95.0622,94.0511,0.0,0.0
279,47.5,0.0,263.125,526.5386,276.7996,395.6165,8106853.6117,52520.7936,172.9991,34.3872,0.0,0.0,0.0,94.0511,95.0669,0.0,0.0
280,47.5,118.75,191.875,611.847,276.7996,444.1316,8105422.7157,52520.7815,206.1845,34.8724,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
281,47.5,23.75,215.625,465.6525,276.7996,396.2788,8103988.1253,52520.9448,173.0902,34.3938,0.0,0.0,0.0,96.0821,95.7293,0.0,0.0
282,47.5,0.0,263.125,161.5201,276.7996,386.2279,8102273.1524,52520.3794,171.7072,34.2933,0.0,0.0,0.0,95.7293,85.6784,0.0,0.0
283,47.5,47.5,263.125,493.5949,276.7996,457.4779,8100771.5045,52520.3717,221.2758,35.0058,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
284,47.5,118.75,191.875,497.1434,276.7996,409.9779,8099249.655,52520.3196,188.2301,34.5308,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
285,47.5,71.25,168.125,364.5165,276.7996,386.2279,8097666.4286,52519.7368,171.7072,34.2933,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
286,47.5,0.0,215.625,628.7252,276.7996,521.8479,8096371.1609,52520.1015,240.5343,47.6569,0.0,0.0,0.0,85.6784,173.7984,0.0,0.0
287,47.5,47.5,215.625,741.178,276.7996,487.5659,8095188.346,52520.796,212.8557,49.1152,0.0,0.0,0.0,173.7984,187.0164,0.0,0.0
288,47.5,0.0,263.125,463.5751,276.7996,522.7715,8093751.6781,52520.7546,234.0301,51.0282,0.0,0.0,0.0,187.0164,198.472,0.0,0.0
289,47.5,71.25,239.375,424.2633,276.7996,562.0306,8092180.6985,52520.5251,256.8505,53.5341,0.0,0.0,0.0,198.472,213.9811,0.0,0.0
290,47.5,95.0,191.875,804.7997,276.7996,508.8205,8091014.0052,52521.2108,221.4862,52.2239,0.0,0.0,0.0,213.9811,208.2709,0.0,0.0
291,47.5,47.5,191.875,194.3363,276.7996,498.8664,8089284.3486,52520.6662,217.4443,50.768,0.0,0.0,0.0,208.2709,198.3169,0.0,0.0
292,47.5,0.0,239.375,138.4678,276.7996,535.5636,8087498.8235,52519.924,246.1035,49.663,0.0,0.0,0.0,198.3169,187.5141,0.0,0.0
293,47.5,23.75,263.125,207.686,276.7996,417.7137,8085806.2666,52519.5207,182.8741,38.0773,0.0,0.0,0.0,187.5141,117.1641,0.0,0.0
294,47.5,71.25,239.375,389.0559,276.7996,599.3665,8084223.8296,52519.3098,273.2399,36.4247,0.0,0.0,0.0,117.1641,275.0669,0.0,0.0
295,47.5,0.0,286.875,461.9007,276.7996,396.6316,8082809.2374,52519.5746,173.1387,34.3974,0.0,0.0,0.0,275.0669,96.0821,0.0,0.0
296,47.5,47.5,286.875,210.321,276.7996,421.8027,8081071.8154,52519.0221,189.8572,34.6491,0.0,0.0,0.0,96.0821,97.5031,0.0,0.0
297,47.5,71.25,263.125,337.1394,276.7996,492.5249,8079366.2119,52518.4657,239.3532,35.3563,0.0,0.0,0.0,97.5031,96.9753,0.0,0.0
298,47.5,0.0,310.625,810.0818,276.7996,396.6073,8078299.8007,52519.5172,173.1354,34.3971,0.0,0.0,0.0,96.9753,96.0578,0.0,0.0
299,47.5,142.5,215.625,334.7874,276.7996,395.6118,8076615.5952,52518.9409,172.9984,34.3872,0.0,0.0,0.0,96.0578,95.0622,0.0,0.0
300,47.5,47.5,215.625,1343.6463,276.7996,418.3507,8076011.4986,52521.0926,189.3822,34.6146,0.0,0.0,0.0,95.0622,94.0511,0.0,0.0
301,47.5,23.75,239.375,363.0136,276.7996,395.6165,8074474.2692,52521.0672,172.9991,34.3872,0.0,0.0,0.0,94.0511,95.0669,0.0,0.0
302,47.5,23.75,263.125,433.5984,276.7996,420.3816,8072983.8747,52521.0239,189.6616,34.6349,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
303,47.5,47.5,263.125,174.0059,276.7996,420.0288,8071210.1377,52520.4267,189.6131,34.6313,0.0,0.0,0.0,96.0821,95.7293,0.0,0.0
304,47.5,23.75,286.875,189.4918,276.7996,457.4779,8069428.1366,52519.6916,221.2758,35.0058,0.0,0.0,0.0,95.7293,85.6784,0.0,0.0
305,47.5,71.25,263.125,555.5016,276.7996,409.9779,8068012.1453,52519.8827,188.2301,34.5308,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
306,47.5,95.0,215.625,407.2163,276.7996,409.9779,8066424.1187,52519.7081,188.2301,34.5308,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
307,47.5,0.0,263.125,361.4221,276.7996,409.9779,8064885.2978,52519.6862,188.2301,34.5308,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
308,47.5,47.5,263.125,474.2904,276.7996,450.5979,8063459.3453,52519.8782,190.9656,46.9444,0.0,0.0,0.0,85.6784,173.7984,0.0,0.0
309,47.5,95.0,215.625,633.5788,276.7996,487.5659,8062121.4312,52520.201,212.8557,49.1152,0.0,0.0,0.0,173.7984,187.0164,0.0,0.0
310,47.5,0.0,263.125,224.7808,276.7996,522.7715,8060445.969,52519.6877,234.0301,51.0282,0.0,0.0,0.0,187.0164,198.472,0.0,0.0
311,47.5,47.5,263.125,535.0477,276.7996,609.5306,8058962.0238,52519.7221,289.8963,54.0091,0.0,0.0,0.0,198.472,213.9811,0.0,0.0
312,47.5,71.25,239.375,203.5632,276.7996,508.8205,8057217.8441,52519.1963,221.4862,52.2239,0.0,0.0,0.0,213.9811,208.2709,0.0,0.0
313,47.5,47.5,239.375,480.5103,276.7996,498.8664,8055774.3615,52519.3812,217.4443,50.768,0.0,0.0,0.0,208.2709,198.3169,0.0,0.0
314,47.5,71.25,215.625,125.4297,276.7996,488.0636,8053952.0482,52518.6233,213.0578,49.188,0.0,0.0,0.0,198.3169,187.5141,0.0,0.0
315,47.5,0.0,263.125,1211.955,276.7996,621.4637,8053263.7604,52520.4238,283.115,40.1148,0.0,0.0,0.0,187.5141,297.1641,0.0,0.0
316,47.5,23.75,286.875,847.9395,276.7996,490.6165,8052116.4569,52521.3113,239.0906,35.3372,0.0,0.0,0.0,297.1641,95.0669,0.0,0.0
317,47.5,47.5,286.875,390.1423,276.7996,396.6316,8050582.6063,52521.2844,173.1387,34.3974,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
318,47.5,0.0,334.375,657.7454,276.7996,445.5527,8049316.3588,52521.8313,206.38,34.8866,0.0,0.0,0.0,96.0821,97.5031,0.0,0.0
319,47.5,142.5,239.375,314.3839,276.7996,373.7749,8047635.4998,52521.3142,156.7388,34.1688,0.0,0.0,0.0,97.5031,96.9753,0.0,0.0
320,47.5,71.25,215.625,810.4302,276.7996,467.8573,8046426.9371,52522.0224,222.704,35.1096,0.0,0.0,0.0,96.9753,96.0578,0.0,0.0
321,47.5,0.0,263.125,56.2916,276.7996,419.3618,8044582.9858,52521.2694,189.5213,34.6247,0.0,0.0,0.0,96.0578,95.0622,0.0,0.0
322,47.5,23.75,286.875,424.1329,276.7996,394.6007,8043106.8758,52521.2815,172.8593,34.3771,0.0,0.0,0.0,95.0622,94.0511,0.0,0.0
323,47.5,95.0,239.375,740.7338,276.7996,443.1165,8041828.6166,52521.8043,206.0448,34.8622,0.0,0.0,0.0,94.0511,95.0669,0.0,0.0
324,47.5,47.5,239.375,303.7245,276.7996,444.1316,8040160.8482,52521.4102,206.1845,34.8724,0.0,0.0,0.0,95.0669,96.0821,0.0,0.0
325,47.5,71.25,215.625,443.4148,276.7996,372.5288,8038680.2701,52521.3964,156.5673,34.1563,0.0,0.0,0.0,96.0821,95.7293,0.0,0.0
326,47.5,71.25,191.875,472.4089,276.7996,386.2279,8037204.9361,52521.3922,171.7072,34.2933,0.0,0.0,0.0,95.7293,85.6784,0.0,0.0
327,47.5,0.0,239.375,142.2734,276.7996,433.7279,8035423.2165,52520.6602,204.7529,34.7683,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
328,47.5,47.5,239.375,269.1703,276.7996,386.2279,8033768.3939,52520.3075,171.7072,34.2933,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
329,47.5,0.0,286.875,86.9195,276.7996,386.2279,8031978.8205,52519.6378,171.7072,34.2933,0.0,0.0,0.0,85.6784,85.6784,0.0,0.0
330,47.5,47.5,286.875,619.6684,276.7996,569.3479,8030579.4959,52519.8093,273.58,48.1319,0.0,0.0,0.0,85.6784,173.7984,0.0,0.0
331,47.5,23.75,310.625,856.2843,276.7996,487.5659,8029535.5373,52520.9001,212.8557,49.1152,0.0,0.0,0.0,173.7984,187.0164,0.0,0.0
332,47.5,47.5,310.625,130.1894,276.7996,522.7715,8027717.9838,52520.159,234.0301,51.0282,0.0,0.0,0.0,187.0164,198.472,0.0,0.0
333,47.5,0.0,358.125,913.8427,276.7996,585.7806,8026684.0835,52520.7289,273.3734,53.7716,0.0,0.0,0.0,198.472,213.9811,0.0,0.0
334,47.5,142.5,263.125,331.0183,276.7996,485.0705,8025019.8589,52520.3834,204.9633,51.9864,0.0,0.0,0.0,213.9811,208.2709,0.0,0.0
335,47.5,118.75,191.875,425.9785,276.7996,475.1164,8023474.3445,52520.1956,200.9214,50.5305,0.0,0.0,0.0,208.2709,198.3169,0.0,0.0
