day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,123.456687,59135.16,2755.0,1605.0,10.34865,546.96,7.84,4634.26464,6.263768,3.144876,19.917548,3.26221,641.536,1.09961,0.104829,0.065244,10.11281,0.156878,3.26221,3207.0,1932.0,14.377,1302.042,983400.0
1,123.054206,57747.294,2732.0,1582.0,10.16626,542.084,7.656,4412.206126,6.230151,3.119663,19.757868,3.220189,574.3024,1.089525,0.103989,0.064404,10.081715,0.155198,3.220189,3186.3,1911.3,14.1493,1293.6378,983399.640362
2,122.616726,56238.744,2707.0,1557.0,9.96801,536.784,7.456,4170.838176,6.192734,3.091601,19.580138,3.173418,625.16608,1.0783,0.103053,0.063468,10.047104,0.153327,3.173418,3163.26,1888.26,13.89586,1284.28356,983398.86714
3,122.179247,54730.194,2682.0,1532.0,9.76976,531.484,7.256,3929.470226,6.152134,3.061151,19.387288,3.122668,618.8,1.06612,0.102038,0.062453,10.009549,0.151297,3.122668,3138.26,1863.26,13.62086,1274.13356,983397.716297
4,121.741767,53221.644,2657.0,1507.0,9.57151,526.184,7.056,3688.102276,6.111534,3.030701,19.194438,3.071918,618.8,1.05394,0.101023,0.061438,9.971994,0.149267,3.071918,3113.26,1838.26,13.34586,1263.98356,983396.270551
5,121.304288,51713.094,2632.0,1482.0,9.37326,520.884,6.856,3668.79284,6.074169,3.002677,19.016951,3.025211,544.068977,1.042731,0.100089,0.060504,9.937431,0.147398,3.025211,3090.25168,1815.25168,13.092768,1254.642182,983394.605426
6,120.89983,50318.411768,2608.88704,1458.88704,9.189974,515.984052,6.671096,3445.643729,6.040387,2.998655,18.856487,2.982984,632.436195,1.032596,0.099245,0.05966,9.906183,0.145709,2.982984,3069.450016,1794.450016,12.86395,1246.196706,983392.779903
7,120.538952,49074.003321,2588.264448,1438.264448,9.026437,511.612063,6.506116,3439.632779,6.010245,2.976049,18.713313,2.945306,639.716039,1.023553,0.098491,0.058906,9.878301,0.144202,2.945306,3050.889683,1775.889683,12.659787,1238.661211,983390.871789
8,120.134292,47678.623632,2565.13993,1415.13993,8.84306,506.709665,6.321119,3216.372075,5.976446,2.9507,18.552769,2.913208,572.118447,1.013414,0.097646,0.058061,9.847038,0.142512,2.903058,3030.077617,1755.077617,12.430854,1230.211512,983388.957946
9,119.696812,46170.073632,2540.13993,1390.13993,8.64481,501.409665,6.121119,2975.004125,5.938993,2.92261,18.374865,2.866391,557.495689,1.002178,0.09671,0.057125,9.812393,0.14064,2.856241,3007.015203,1732.015203,12.177167,1220.848173,983387.009903
10,119.259333,44661.523632,2515.13993,1365.13993,8.44656,496.109665,5.921119,2733.636175,5.898393,2.89216,18.182015,2.815641,618.8,0.989998,0.095695,0.05611,9.774838,0.13861,2.805491,2982.015203,1707.015203,11.902167,1210.698173,983384.99508
11,118.821854,43152.973632,2490.13993,1340.13993,8.24831,490.809665,5.721119,2492.268225,5.857793,2.86171,17.989165,2.764891,618.8,0.977818,0.09468,0.055095,9.737283,0.13658,2.754741,2957.015203,1682.015203,11.627167,1200.548173,983382.920319
12,118.384374,41644.423632,2465.13993,1315.13993,8.05006,485.509665,5.521119,2250.900275,5.820427,2.833685,17.811678,2.718184,625.268394,0.966608,0.093746,0.054161,9.70272,0.134711,2.708034,2934.006704,1659.006704,11.374074,1191.206722,983380.798974
13,117.979916,40249.738995,2442.02693,1292.02693,7.866774,480.609709,5.336215,2269.118729,5.786645,2.829664,17.651213,2.675956,632.436079,0.956473,0.092901,0.053316,9.671472,0.133022,2.665806,2913.205004,1638.205004,11.145255,1182.761232,983378.643034
14,117.619037,39005.330068,2421.40433,1292.56433,7.703236,476.237718,5.171235,2311.381292,5.756503,2.807057,17.619815,2.638279,572.152095,0.947431,0.092988,0.052563,9.64359,0.132936,2.628129,2894.644664,1619.644664,10.941091,1175.225734,983376.495746
15,117.214377,37774.110282,2398.27981,1269.43981,7.519859,475.57532,4.986238,2088.120573,5.722704,2.801352,17.459271,2.59603,572.118419,0.937291,0.092143,0.051718,9.612326,0.132269,2.627901,2873.832596,1598.832596,10.712159,1166.776034,983374.408813
16,116.776898,36265.560282,2373.27981,1244.43981,7.321609,470.27532,4.786238,2088.120573,5.685251,2.773262,17.281367,2.581909,557.495684,0.926055,0.091207,0.050781,9.577682,0.131579,2.581084,2850.770183,1575.770183,10.458472,1157.412694,983372.335515
17,116.339418,34757.010282,2348.27981,1219.43981,7.321609,464.97532,4.771142,2311.381277,5.678268,2.758159,17.088517,2.533696,543.893281,0.913875,0.090192,0.049766,9.540127,0.131531,2.530334,2825.770183,1550.770183,10.183472,1147.262694,983370.230055
18,115.901939,33248.460282,2323.27981,1194.43981,7.281959,459.67532,4.571142,2691.373135,5.637668,2.745444,16.895667,2.487108,537.6,0.901695,0.089177,0.048751,9.502572,0.129501,2.479584,2800.770183,1525.770183,10.183472,1137.112694,983368.089707
19,115.46446,31739.910282,2298.27981,1169.43981,7.247246,454.37532,4.371142,2450.005185,5.600302,2.737037,16.718179,2.469975,544.068394,0.890485,0.088243,0.048662,9.468009,0.130613,2.432877,2777.761683,1525.801683,9.930379,1127.771243,983365.920903
20,115.060001,30345.225646,2275.16681,1176.32681,7.06396,449.475364,4.186238,2468.223639,5.56652,2.729445,16.557715,2.429859,557.704473,0.889121,0.087398,0.047818,9.43676,0.128924,2.42719,2756.959983,1504.999983,9.70156,1119.325753,983363.730621
